z_window,set_name,algorithm,seed,symbol,val_return_pct_full,val_return_pct_h1,val_return_pct_h2,val_min_half_return_pct,n_decisions_val,exposure_bars_val,exposure_ratio_val,n_trade_events_val,n_buys_val,n_sells_val,constraint_applied_ratio,min_hold_ratio,cooldown_ratio,raw_executed_mismatch_ratio,blocked_exit_ratio,blocked_entry_ratio,forced_singleton_ratio,decision_point_ratio,bandit_consulted_ratio,pending_update_queued_ratio
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,1166,SOLUSDT,-15.456270024725283,-9.13567087504249,-6.956084098734328,-9.13567087504249,2000,928,0.464,366,183,183,0.2385,0.195,0.0435,0.2385,0.195,0.0435,0.3655,0.6345,1.0,0.995
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,1266,BTCUSDT,-5.199156115806758,-0.18493233748120286,-5.023513879967478,-5.023513879967478,2000,996,0.498,312,156,156,0.1615,0.1255,0.036,0.1615,0.1255,0.036,0.312,0.688,1.0,0.995
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,1266,ETHUSDT,-9.730433365120595,-4.531634024015229,-5.4455727695319815,-5.4455727695319815,2000,978,0.489,339,170,169,0.1915,0.1545,0.037,0.1915,0.1545,0.037,0.3395,0.6605,1.0,0.995
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,1266,SOLUSDT,-14.548225806611226,-4.215415770650122,-10.787550125205813,-10.787550125205813,2000,938,0.469,391,196,195,0.2725,0.223,0.0495,0.2725,0.223,0.0495,0.3905,0.6095,1.0,0.995
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,1366,BTCUSDT,-1.3549203258104825,0.9913059131708257,-2.323196257110005,-2.323196257110005,2000,1055,0.5275,299,150,149,0.129,0.099,0.03,0.129,0.099,0.03,0.2985,0.7015,1.0,0.995
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,1366,ETHUSDT,-11.553442180082774,-3.676171882090895,-8.17790410940622,-8.17790410940622,2000,922,0.461,255,128,127,0.1245,0.105,0.0195,0.1245,0.105,0.0195,0.2555,0.7445,1.0,0.995
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,1366,SOLUSDT,-13.709259625859161,-7.296723551699602,-6.917270154670064,-7.296723551699602,2000,898,0.449,343,172,171,0.213,0.17,0.043,0.213,0.17,0.043,0.3435,0.6565,1.0,0.995
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,1466,BTCUSDT,-3.3125353312153383,-0.3354230941546521,-2.9871317668595743,-2.9871317668595743,2000,1033,0.5165,306,153,153,0.136,0.106,0.03,0.136,0.106,0.03,0.306,0.694,1.0,0.995
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,1466,ETHUSDT,-10.758414503204905,-2.0511399113200657,-8.88961299192409,-8.88961299192409,2000,893,0.4465,284,142,142,0.1565,0.126,0.0305,0.1565,0.126,0.0305,0.284,0.716,1.0,0.995
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,1466,SOLUSDT,-14.688016206889998,-5.406877351370354,-9.811642322026781,-9.811642322026781,2000,953,0.4765,359,180,179,0.229,0.1805,0.0485,0.229,0.1805,0.0485,0.3585,0.6415,1.0,0.995
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,1566,BTCUSDT,-1.19314187024665,0.20593299101154816,-1.3961996256086961,-1.3961996256086961,2000,988,0.494,312,156,156,0.1365,0.1055,0.031,0.1365,0.1055,0.031,0.312,0.688,1.0,0.995
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,1566,ETHUSDT,-7.999396232160539,-3.6379889160014445,-4.526065061424733,-4.526065061424733,2000,946,0.473,331,166,165,0.198,0.1605,0.0375,0.198,0.1605,0.0375,0.33,0.67,1.0,0.995
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,1566,SOLUSDT,-11.858333598321735,-2.7590922227405335,-9.357421257752929,-9.357421257752929,2000,875,0.4375,335,168,167,0.2025,0.164,0.0385,0.2025,0.164,0.0385,0.335,0.665,1.0,0.995
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,1666,BTCUSDT,-3.083765844897912,1.0078004033544197,-4.050742845516353,-4.050742845516353,2000,980,0.49,316,158,158,0.1565,0.1285,0.028,0.1565,0.1285,0.028,0.316,0.684,1.0,0.995
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,1666,ETHUSDT,-5.464941080040964,-3.6804067838011156,-1.852722002505014,-3.6804067838011156,2000,918,0.459,275,138,137,0.1365,0.109,0.0275,0.1365,0.109,0.0275,0.2745,0.7255,1.0,0.995
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,1666,SOLUSDT,-14.797348039060399,-2.713471979731741,-12.420914082586187,-12.420914082586187,2000,957,0.4785,389,195,194,0.273,0.22,0.053,0.273,0.22,0.053,0.3895,0.6105,1.0,0.995
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,1766,BTCUSDT,-3.7547258384743154,-0.3424326747408779,-3.424018120567307,-3.424018120567307,2000,1039,0.5195,319,160,159,0.145,0.1145,0.0305,0.145,0.1145,0.0305,0.3195,0.6805,1.0,0.995
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,1766,ETHUSDT,-5.884323462639129,-1.470232682531647,-4.479956565699627,-4.479956565699627,2000,944,0.472,326,163,163,0.187,0.149,0.038,0.187,0.149,0.038,0.326,0.674,1.0,0.995
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,1766,SOLUSDT,-14.136250189424226,-2.7050769975729194,-11.74899248500989,-11.74899248500989,2000,949,0.4745,357,179,178,0.217,0.1715,0.0455,0.217,0.1715,0.0455,0.3575,0.6425,1.0,0.995
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,1866,BTCUSDT,-5.4173971808082815,-0.7815251597594441,-4.672387908112297,-4.672387908112297,2000,1067,0.5335,302,151,151,0.1345,0.1065,0.028,0.1345,0.1065,0.028,0.3015,0.6985,1.0,0.995
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,1866,ETHUSDT,-9.320050079281616,-3.7949303555636082,-5.743065042349905,-5.743065042349905,2000,930,0.465,292,146,146,0.1595,0.1275,0.032,0.1595,0.1275,0.032,0.2915,0.7085,1.0,0.995
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,1866,SOLUSDT,-13.560102972435939,-2.710022168829429,-11.152310901370432,-11.152310901370432,2000,863,0.4315,368,184,184,0.242,0.1965,0.0455,0.242,0.1965,0.0455,0.368,0.632,1.0,0.995
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,1966,BTCUSDT,-5.342890456426641,-1.1191442912380056,-4.271550984175365,-4.271550984175365,2000,1092,0.546,316,158,158,0.138,0.106,0.032,0.138,0.106,0.032,0.316,0.684,1.0,0.995
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,1966,ETHUSDT,-8.5183027178092,-1.9961756734782288,-6.654971975992529,-6.654971975992529,2000,952,0.476,279,140,139,0.125,0.0995,0.0255,0.125,0.0995,0.0255,0.2795,0.7205,1.0,0.995
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,1966,SOLUSDT,-17.68881738706696,-7.815483996704986,-10.710403241699584,-10.710403241699584,2000,1000,0.5,392,196,196,0.2535,0.2065,0.047,0.2535,0.2065,0.047,0.392,0.608,1.0,0.995
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,2066,BTCUSDT,-2.356250053561093,0.584198204553199,-2.923369983160218,-2.923369983160218,2000,1017,0.5085,308,154,154,0.1685,0.136,0.0325,0.1685,0.136,0.0325,0.308,0.692,1.0,0.995
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,2066,ETHUSDT,-10.126790776971017,-2.5777253561252156,-7.748808420293274,-7.748808420293274,2000,1035,0.5175,355,178,177,0.2045,0.1685,0.036,0.2045,0.1685,0.036,0.354,0.646,1.0,0.995
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,2066,SOLUSDT,-12.74625897627435,-6.589483094195526,-6.59109497090925,-6.59109497090925,2000,1062,0.531,367,184,183,0.229,0.1865,0.0425,0.229,0.1865,0.0425,0.367,0.633,1.0,0.995
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,2166,BTCUSDT,-5.644720488706811,-0.8889704665622888,-4.798406438246161,-4.798406438246161,2000,1042,0.521,318,159,159,0.1505,0.1235,0.027,0.1505,0.1235,0.027,0.318,0.682,1.0,0.995
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,2166,ETHUSDT,-9.628149010941856,-1.2125130496469572,-8.518929088179238,-8.518929088179238,2000,1045,0.5225,303,152,151,0.1665,0.136,0.0305,0.1665,0.136,0.0305,0.3035,0.6965,1.0,0.995
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,2166,SOLUSDT,-11.886815027101672,-5.3109189149401885,-6.944724816005254,-6.944724816005254,2000,926,0.463,363,182,181,0.2295,0.1845,0.045,0.2295,0.1845,0.045,0.362,0.638,1.0,0.995
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,2266,BTCUSDT,-3.218590856307757,-1.5499992740467539,-1.694861929870084,-1.694861929870084,2000,1060,0.53,344,172,172,0.161,0.1325,0.0285,0.161,0.1325,0.0285,0.3435,0.6565,1.0,0.995
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,2266,ETHUSDT,-5.534256176767627,-4.263451088388703,-1.327398055211071,-4.263451088388703,2000,989,0.4945,343,172,171,0.2065,0.1675,0.039,0.2065,0.1675,0.039,0.343,0.657,1.0,0.995
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,2266,SOLUSDT,-11.64146410905037,-5.0446905935248925,-6.947240293101132,-6.947240293101132,2000,958,0.479,383,192,191,0.272,0.216,0.056,0.272,0.216,0.056,0.3835,0.6165,1.0,0.995
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,2366,BTCUSDT,-2.165490729778885,0.014279672667472099,-2.179459182809129,-2.179459182809129,2000,1066,0.533,307,154,153,0.1455,0.1185,0.027,0.1455,0.1185,0.027,0.3075,0.6925,1.0,0.995
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,2366,ETHUSDT,-9.724206639476884,-4.498908825434722,-5.471453519301583,-5.471453519301583,2000,900,0.45,275,138,137,0.1385,0.109,0.0295,0.1385,0.109,0.0295,0.2755,0.7245,1.0,0.995
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,2366,SOLUSDT,-15.642875777822951,-3.282114148952342,-12.780223140843926,-12.780223140843926,2000,1026,0.513,398,199,199,0.26,0.214,0.046,0.26,0.214,0.046,0.3975,0.6025,1.0,0.995
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,2466,BTCUSDT,-1.8282135635802055,-1.4907574398799306,-0.34256290570331416,-1.4907574398799306,2000,1006,0.503,299,150,149,0.125,0.1,0.025,0.125,0.1,0.025,0.298,0.702,1.0,0.995
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,2466,ETHUSDT,-10.19109178674329,-4.615810933819886,-5.845078631485889,-5.845078631485889,2000,899,0.4495,319,160,159,0.1905,0.1555,0.035,0.1905,0.1555,0.035,0.3195,0.6805,1.0,0.995
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,2466,SOLUSDT,-9.03815537627236,-2.6443131002426457,-6.567507743654621,-6.567507743654621,2000,884,0.442,356,178,178,0.2365,0.1935,0.043,0.2365,0.1935,0.043,0.356,0.644,1.0,0.995
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,2566,BTCUSDT,-3.5002494627585645,0.12023453223724001,-3.61613615061005,-3.61613615061005,2000,1016,0.508,297,149,148,0.134,0.108,0.026,0.134,0.108,0.026,0.296,0.704,1.0,0.995
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,2566,ETHUSDT,-5.650554508867433,-1.6389891130861978,-4.078410093195717,-4.078410093195717,2000,956,0.478,310,155,155,0.154,0.1225,0.0315,0.154,0.1225,0.0315,0.31,0.69,1.0,0.995
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,2566,SOLUSDT,-17.993132418137712,-8.356205070901368,-10.515635406294644,-10.515635406294644,2000,984,0.492,390,195,195,0.2575,0.2045,0.053,0.2575,0.2045,0.053,0.39,0.61,1.0,0.995
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,2666,BTCUSDT,-4.936560383019417,-0.5981117359993626,-4.364553554050799,-4.364553554050799,2000,1068,0.534,343,172,171,0.182,0.1415,0.0405,0.182,0.1415,0.0405,0.3435,0.6565,1.0,0.995
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,2666,ETHUSDT,-8.84410985754599,-1.4076541464958403,-7.542629852929739,-7.542629852929739,2000,958,0.479,329,165,164,0.1775,0.1415,0.036,0.1775,0.1415,0.036,0.3295,0.6705,1.0,0.995
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,2666,SOLUSDT,-9.607498921405867,-3.348843114501099,-6.475510494219227,-6.475510494219227,2000,1020,0.51,377,189,188,0.239,0.186,0.053,0.239,0.186,0.053,0.376,0.624,1.0,0.995
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,2766,BTCUSDT,-3.5610776155148627,-0.8262877629317322,-2.7575753603392372,-2.7575753603392372,2000,992,0.496,273,137,136,0.116,0.092,0.024,0.116,0.092,0.024,0.273,0.727,1.0,0.995
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,2766,ETHUSDT,-11.238992334346886,-3.646414571431844,-7.879912023142932,-7.879912023142932,2000,957,0.4785,285,143,142,0.1305,0.105,0.0255,0.1305,0.105,0.0255,0.2855,0.7145,1.0,0.995
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,2766,SOLUSDT,-10.53636385117146,-5.940590016142355,-4.886033025103842,-5.940590016142355,2000,1009,0.5045,396,198,198,0.2635,0.206,0.0575,0.2635,0.206,0.0575,0.396,0.604,1.0,0.995
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,2866,BTCUSDT,-3.1988366971225424,-1.0039231016602201,-2.217172300389547,-2.217172300389547,2000,1081,0.5405,343,172,171,0.1685,0.1345,0.034,0.1685,0.1345,0.034,0.342,0.658,1.0,0.995
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,2866,ETHUSDT,-7.2319666850542585,-1.1234888155158607,-6.1778857246906576,-6.1778857246906576,2000,1020,0.51,344,172,172,0.197,0.158,0.039,0.197,0.158,0.039,0.3435,0.6565,1.0,0.995
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,2866,SOLUSDT,-10.720712785934305,-2.672762521234673,-8.268959926511343,-8.268959926511343,2000,1023,0.5115,408,204,204,0.285,0.231,0.054,0.285,0.231,0.054,0.4075,0.5925,1.0,0.995
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,2966,BTCUSDT,-5.475874082773746,-0.92745189907526,-4.591001514430637,-4.591001514430637,2000,1059,0.5295,345,173,172,0.163,0.124,0.039,0.163,0.124,0.039,0.3445,0.6555,1.0,0.995
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,2966,ETHUSDT,-7.28707696438573,-2.9485914905308275,-4.470296248643935,-4.470296248643935,2000,939,0.4695,312,156,156,0.183,0.1425,0.0405,0.183,0.1425,0.0405,0.3115,0.6885,1.0,0.995
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,2966,SOLUSDT,-9.432209314100248,-2.8161339996446655,-6.807791855524037,-6.807791855524037,2000,991,0.4955,407,204,203,0.282,0.224,0.058,0.282,0.224,0.058,0.4065,0.5935,1.0,0.995
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,3066,BTCUSDT,-2.9198239543105853,-1.0118919564741424,-1.9274355632673656,-1.9274355632673656,2000,1028,0.514,300,150,150,0.131,0.1025,0.0285,0.131,0.1025,0.0285,0.2995,0.7005,1.0,0.995
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,3066,ETHUSDT,-6.67946520425674,-3.447193620834099,-3.3476723304441403,-3.447193620834099,2000,976,0.488,319,160,159,0.17,0.1345,0.0355,0.17,0.1345,0.0355,0.3185,0.6815,1.0,0.995
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_lints,3066,SOLUSDT,-15.404124427077125,-6.671397027591897,-9.356967876254396,-9.356967876254396,2000,973,0.4865,377,189,188,0.253,0.202,0.051,0.253,0.202,0.051,0.377,0.623,1.0,0.995
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_linucb,166,BTCUSDT,4.210281844318553,4.13158417571069,0.07557521498477993,0.07557521498477993,2000,1054,0.527,202,101,101,0.074,0.0595,0.0145,0.074,0.0595,0.0145,0.202,0.798,1.0,0.995
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_linucb,166,ETHUSDT,-7.1355067028813,-2.4657452739445196,-4.7878167952918105,-4.7878167952918105,2000,957,0.4785,225,113,112,0.136,0.103,0.033,0.136,0.103,0.033,0.2255,0.7745,1.0,0.995
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,discounted_linucb,166,SOLUSDT,-15.962230385023513,-0.04257967642459226,-15.926432131866653,-15.926432131866653,2000,1029,0.5145,360,180,180,0.2615,0.203,0.0585,0.2615,0.203,0.0585,0.3595,0.6405,1.0,0.995
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,sw_lints,166,BTCUSDT,1.2253246705760334,0.5198959496641287,0.7017801941072044,0.5198959496641287,2000,967,0.4835,275,138,137,0.1365,0.108,0.0285,0.1365,0.108,0.0285,0.2755,0.7245,1.0,0.995
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,sw_lints,166,ETHUSDT,-6.081518983675737,-1.4609209702963422,-4.689102089117925,-4.689102089117925,2000,931,0.4655,257,129,128,0.14,0.111,0.029,0.14,0.111,0.029,0.2575,0.7425,1.0,0.995
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,sw_lints,166,SOLUSDT,-11.989558611060513,-4.32044901410269,-8.015411357948587,-8.015411357948587,2000,837,0.4185,283,142,141,0.174,0.141,0.033,0.174,0.141,0.033,0.2835,0.7165,1.0,0.995
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,sw_lints,266,BTCUSDT,-2.930093788198884,-0.29127157134577475,-2.6465308087258443,-2.6465308087258443,2000,945,0.4725,285,143,142,0.155,0.12,0.035,0.155,0.12,0.035,0.2855,0.7145,1.0,0.995
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,sw_lints,266,ETHUSDT,-9.872581417050053,-4.511221772704199,-5.61464890836072,-5.61464890836072,2000,970,0.485,255,128,127,0.1315,0.106,0.0255,0.1315,0.106,0.0255,0.2555,0.7445,1.0,0.995
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,sw_lints,266,SOLUSDT,-9.632690543556732,-1.6619535442332856,-8.105445742110362,-8.105445742110362,2000,834,0.417,307,154,153,0.1985,0.158,0.0405,0.1985,0.158,0.0405,0.3075,0.6925,1.0,0.995
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,sw_lints,366,BTCUSDT,-5.037090097210806,-2.420936849994637,-2.6810600171416343,-2.6810600171416343,2000,984,0.492,257,129,128,0.1205,0.0945,0.026,0.1205,0.0945,0.026,0.2575,0.7425,1.0,0.995
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,sw_lints,366,ETHUSDT,-9.41999828155613,-3.406261752166384,-6.225803699573273,-6.225803699573273,2000,962,0.481,265,133,132,0.148,0.1155,0.0325,0.148,0.1155,0.0325,0.2655,0.7345,1.0,0.995
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,sw_lints,366,SOLUSDT,-14.246352018954722,-2.727074472793334,-11.84222380865837,-11.84222380865837,2000,793,0.3965,259,130,129,0.1465,0.1145,0.032,0.1465,0.1145,0.032,0.2595,0.7405,1.0,0.995
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,sw_lints,466,BTCUSDT,-2.8393716053697338,-1.3454301687968573,-1.5143154940810089,-1.5143154940810089,2000,955,0.4775,267,134,133,0.133,0.1045,0.0285,0.133,0.1045,0.0285,0.2675,0.7325,1.0,0.995
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,sw_lints,466,ETHUSDT,-9.832088135276996,-2.141497911880408,-7.858888149004528,-7.858888149004528,2000,949,0.4745,251,126,125,0.128,0.098,0.03,0.128,0.098,0.03,0.2515,0.7485,1.0,0.995
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,sw_lints,466,SOLUSDT,-12.376643284939902,-5.0720375841930565,-7.694893595999607,-7.694893595999607,2000,748,0.374,233,117,116,0.134,0.1055,0.0285,0.134,0.1055,0.0285,0.2335,0.7665,1.0,0.995
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,sw_lints,566,BTCUSDT,-5.864198363269468,-2.278703086740519,-3.669103245438443,-3.669103245438443,2000,967,0.4835,261,131,130,0.117,0.0925,0.0245,0.117,0.0925,0.0245,0.2615,0.7385,1.0,0.995
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,sw_lints,566,ETHUSDT,-8.3181090886427,-2.200622966938637,-6.2551381279617235,-6.2551381279617235,2000,944,0.472,247,124,123,0.112,0.089,0.023,0.112,0.089,0.023,0.2475,0.7525,1.0,0.995
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,sw_lints,566,SOLUSDT,-12.974230722058621,-3.950288199249896,-9.395075064387914,-9.395075064387914,2000,824,0.412,261,131,130,0.147,0.115,0.032,0.147,0.115,0.032,0.2615,0.7385,1.0,0.995
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,sw_lints,666,BTCUSDT,-2.7728234512903738,0.18269399430770328,-2.950127739393793,-2.950127739393793,2000,918,0.459,249,125,124,0.1195,0.094,0.0255,0.1195,0.094,0.0255,0.2495,0.7505,1.0,0.995
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,sw_lints,666,ETHUSDT,-4.628181304832557,-2.5557910381107884,-2.126745435977917,-2.5557910381107884,2000,852,0.426,235,118,117,0.115,0.094,0.021,0.115,0.094,0.021,0.2355,0.7645,1.0,0.995
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,sw_lints,666,SOLUSDT,-9.904033909627985,-0.5023524787960421,-9.449149467406603,-9.449149467406603,2000,748,0.374,271,136,135,0.1815,0.141,0.0405,0.1815,0.141,0.0405,0.271,0.729,1.0,0.995
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,sw_lints,766,BTCUSDT,0.3902036319469504,0.9952644937129662,-0.5990982496052344,-0.5990982496052344,2000,1031,0.5155,309,155,154,0.139,0.112,0.027,0.139,0.112,0.027,0.309,0.691,1.0,0.995
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,sw_lints,766,ETHUSDT,-7.939824988340661,-3.150011964779653,-4.945600015788488,-4.945600015788488,2000,881,0.4405,255,128,127,0.122,0.0965,0.0255,0.122,0.0965,0.0255,0.2555,0.7445,1.0,0.995
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,sw_lints,766,SOLUSDT,-15.514187827341264,-4.436224171527825,-11.5922205456776,-11.5922205456776,2000,846,0.423,281,141,140,0.166,0.1335,0.0325,0.166,0.1335,0.0325,0.2815,0.7185,1.0,0.995
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,sw_lints,866,BTCUSDT,-5.090969682039681,-2.105463452550793,-3.0497169043155137,-3.0497169043155137,2000,912,0.456,269,135,134,0.136,0.106,0.03,0.136,0.106,0.03,0.2695,0.7305,1.0,0.995
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,sw_lints,866,ETHUSDT,-7.509013210277226,-1.602822755756006,-6.002398259719099,-6.002398259719099,2000,1005,0.5025,285,143,142,0.157,0.123,0.034,0.157,0.123,0.034,0.2855,0.7145,1.0,0.995
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,sw_lints,866,SOLUSDT,-13.418118095889842,-3.2200827425480916,-10.537346633819855,-10.537346633819855,2000,751,0.3755,263,132,131,0.158,0.1265,0.0315,0.158,0.1265,0.0315,0.2635,0.7365,1.0,0.995
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,sw_lints,966,BTCUSDT,-1.2734954688388367,2.5518357695917038,-3.730144087352172,-3.730144087352172,2000,968,0.484,273,137,136,0.1465,0.116,0.0305,0.1465,0.116,0.0305,0.2735,0.7265,1.0,0.995
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,sw_lints,966,ETHUSDT,-7.851950718225398,-3.7211971986404135,-4.290408064283335,-4.290408064283335,2000,846,0.423,249,125,124,0.1175,0.0965,0.021,0.1175,0.0965,0.021,0.2495,0.7505,1.0,0.995
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,sw_lints,966,SOLUSDT,-10.826251355229488,-1.5698157029078508,-9.404062095812915,-9.404062095812915,2000,868,0.434,281,141,140,0.1725,0.139,0.0335,0.1725,0.139,0.0335,0.2815,0.7185,1.0,0.995
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,sw_lints,1066,BTCUSDT,-2.123979731818626,2.049441981294131,-4.08960757852822,-4.08960757852822,2000,952,0.476,271,136,135,0.13,0.103,0.027,0.13,0.103,0.027,0.2715,0.7285,1.0,0.995
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,sw_lints,1066,ETHUSDT,-10.575413121265864,-3.2175153521948996,-7.60250968534919,-7.60250968534919,2000,899,0.4495,247,124,123,0.1195,0.0955,0.024,0.1195,0.0955,0.024,0.2475,0.7525,1.0,0.995
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,sw_lints,1066,SOLUSDT,-12.756536558150255,-1.6085648956167042,-11.330225695668217,-11.330225695668217,2000,839,0.4195,277,139,138,0.1755,0.139,0.0365,0.1755,0.139,0.0365,0.2775,0.7225,1.0,0.995
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,sw_lints,1166,BTCUSDT,-5.8585979726537785,-2.1480493345755747,-3.792002727431898,-3.792002727431898,2000,953,0.4765,268,134,134,0.1455,0.1165,0.029,0.1455,0.1165,0.029,0.268,0.732,1.0,0.995
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,sw_lints,1166,ETHUSDT,-7.010938779729292,-1.148900105808992,-5.930170408012603,-5.930170408012603,2000,876,0.438,255,128,127,0.1355,0.11,0.0255,0.1355,0.11,0.0255,0.254,0.746,1.0,0.995
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,sw_lints,1166,SOLUSDT,-10.381024640891301,-0.6030967035633772,-9.837256104615943,-9.837256104615943,2000,738,0.369,247,124,123,0.1465,0.1195,0.027,0.1465,0.1195,0.027,0.2475,0.7525,1.0,0.995
24,z24_a0p5_hybrid_corr5_bsstablehie5_top10,sw_lints,1266,BTCUSDT,-1.5424012835764,0.07336253283443117,-1.614579320126952,-1.614579320126952,2000,971,0.4855,270,135,135,0.149,0.116,0.033,0.149,0.116,0.033,0.27,0.73,1.0,0.995
