selection_source,bandit_name,method_group,set_name,selected_trial_number,selected_objective_score,selected_valid,selected_mean_of_seed_mean_return_pct,selected_median_of_seed_median_return_pct,selected_mean_of_seed_median_return_pct,selected_std_of_seed_median_return_pct,selected_median_max_drawdown_abs,selected_median_profit_factor,selected_median_total_trades,selected_median_seed_val_first_median_return_pct,selected_median_seed_val_second_median_return_pct,selected_median_seed_min_half_median_return_pct,selected_median_seed_half_return_gap_pct,selected_memory_horizon_bars,n_selection_seeds,original_optuna_objective_score
ts_top3_25seed_confirmation,discounted_lints,corr,z72_a0p5_corr_pruned_top10,33,-0.885643908336331,True,1.29992848151714,-0.885643908336331,-0.4729727190697157,1.5125846293752785,9.169390919997578,0.8994092859759967,423.0,0.8365008865548917,-1.1789039552627,-1.1789039552627,2.308981075021299,394.5027033270958,25,0.5350419130224715
ts_top3_25seed_confirmation,discounted_lints,hybrid,z24_a0p5_hybrid_corr5_stablehie5_top10,12,1.9880873605236271,True,2.898872456061613,1.9880873605236271,1.9026253671377034,1.4365052189005818,11.623125395544331,1.1139903414078596,492.0,2.565597183419155,-1.3482215597947822,-1.3482215597947822,3.9483817297664037,377.0522292055754,25,1.794218285892879
optuna_5seed_or_ucb,discounted_linucb,corr,z72_a0p5_corr_pruned_top10,37,3.401856704359152,True,2.386486101318071,3.401856704359152,3.401856704359152,0.0,12.612976338933258,1.282586214142161,504.0,1.4695163895697585,0.4707369647869441,0.4707369647869441,0.998779424782814,339.2475027612062,1,3.401856704359152
optuna_5seed_or_ucb,discounted_linucb,hybrid,z24_a0p5_hybrid_corr5_stablehie5_top10,3,3.8821305414335816,True,2.6930764487604453,3.8821305414335816,3.8821305414335816,0.0,9.615941322174717,1.074417471970068,494.0,3.004275873335227,-1.603474038726849,-1.603474038726849,4.607749912062076,287.22381392126283,1,3.8821305414335816
