n_symbols,mean_return_pct,median_return_pct,min_return_pct,max_return_pct,max_drawdown_abs,mean_drawdown_abs,median_profit_factor,mean_profit_factor,total_trades,total_trade_events,mean_trades,mean_turnover,mean_win_rate,mean_raw_action_1_ratio,mean_executed_action_1_ratio,mean_threshold_applied_ratio,mean_constraint_applied_ratio,active_symbols,long_action_symbols,positive_return_symbols,all_symbols_active,all_symbols_have_long,val_first_mean_return_pct,val_first_median_return_pct,val_first_min_return_pct,val_first_max_return_pct,val_first_max_drawdown_abs,val_first_mean_drawdown_abs,val_first_median_profit_factor,val_first_mean_profit_factor,val_first_total_trades,val_first_total_trade_events,val_first_mean_turnover,val_first_mean_executed_action_1_ratio,val_first_mean_threshold_applied_ratio,val_first_mean_constraint_applied_ratio,val_first_positive_return_symbols,val_first_active_symbols,val_first_long_action_symbols,val_second_mean_return_pct,val_second_median_return_pct,val_second_min_return_pct,val_second_max_return_pct,val_second_max_drawdown_abs,val_second_mean_drawdown_abs,val_second_median_profit_factor,val_second_mean_profit_factor,val_second_total_trades,val_second_total_trade_events,val_second_mean_turnover,val_second_mean_executed_action_1_ratio,val_second_mean_threshold_applied_ratio,val_second_mean_constraint_applied_ratio,val_second_positive_return_symbols,val_second_active_symbols,val_second_long_action_symbols,min_half_median_return_pct,max_half_median_return_pct,half_return_gap_pct,second_minus_first_half_median_return_pct,seed,confirmation_seed,original_trial_number,confirmation_rank_from_optuna,bandit_name,method_group,set_name,z_window
5,2.558246932245254,1.4232437285748967,-1.709311618268572,10.066700281301433,8.953476250390658,5.849693704221539,1.0253418429901866,1.015347989929207,414,831,82.8,0.0831,0.48080109346906985,0.3891,0.43200000000000005,0.1016,0.0669,5,5,4,True,True,2.925745071235224,0.5950555184510264,-0.2401295488508426,11.075336764621845,4.155830163432938,3.5906090483703657,1.0433793957495423,1.180192510681406,208,417,0.0834,0.472,0.10600000000000001,0.062,4,5,5,-0.3429837586346318,-0.2559474196989209,-1.441944188099642,0.8232891824111022,7.392807521053591,5.000957486973694,0.8903778038959781,0.9177824131834219,206,414,0.08280000000000001,0.392,0.0972,0.0718,2,5,5,-0.2559474196989209,0.5950555184510264,0.8510029381499473,-0.8510029381499473,8000,8000,33,1,discounted_lints,corr,z72_a0p5_corr_pruned_top10,72
5,1.3534828093470062,1.0035816046948032,-4.8604848705018355,8.315349070536392,8.851890191834134,6.544896478478364,0.9818794761665428,0.982964309580322,429,861,85.8,0.0861,0.46950141165236836,0.3753,0.41719999999999996,0.1066,0.0727,5,5,3,True,True,2.9449906490184774,2.151692341041045,-0.5104959179061841,9.860044091424802,5.0295300003579735,3.7227221969833835,1.199179247944181,1.2330742146918352,201,403,0.0806,0.44860000000000005,0.1068,0.061,4,5,5,-1.5606823694093763,-1.40605716451645,-4.372309413670672,0.5905115991926557,8.851890191834134,5.884139957528828,0.8268908017958567,0.8237279776236743,228,458,0.09159999999999999,0.3858,0.10640000000000001,0.0844,1,5,5,-1.40605716451645,2.151692341041045,3.557749505557495,-3.557749505557495,8001,8001,33,1,discounted_lints,corr,z72_a0p5_corr_pruned_top10,72
5,1.892741371717794,-1.2840594404165184,-3.0409680153235197,16.181236392486763,9.653925632451266,6.307284242383522,0.8914862531890152,0.9573148259008573,402,807,80.4,0.08070000000000001,0.45830604446560075,0.4093,0.44770000000000004,0.10069999999999998,0.0621,5,5,1,True,True,3.0494347468472176,-0.010372952248260958,-0.5547466811036461,12.551089427179885,4.912330576094437,4.002422372165042,0.9050312706618262,1.1567351127818861,193,387,0.0774,0.4796,0.1032,0.0526,2,5,5,-1.1988575168895887,-1.0081057580480168,-4.738077150456366,3.2253325878783157,7.042062940771288,5.741647706400192,0.8253830103880686,0.7980257006496025,209,420,0.084,0.41579999999999995,0.0982,0.0716,1,5,5,-1.0081057580480168,-0.010372952248260958,0.9977328057997559,-0.9977328057997559,8002,8002,33,1,discounted_lints,corr,z72_a0p5_corr_pruned_top10,72
5,3.069018429994075,2.431128457889309,-3.326886932593287,12.024039486380001,7.924246235801602,5.660659602734848,1.0459785494007154,1.0368364153130756,429,862,85.8,0.08620000000000001,0.4716480312356602,0.383,0.42449999999999993,0.10390000000000002,0.07100000000000001,5,5,3,True,True,3.101592040027343,3.0391964468949872,-1.9188446745453391,11.780229042169687,3.9959089777548806,3.4051859896494507,1.3036406079305907,1.2329065476137824,212,425,0.08499999999999999,0.45499999999999996,0.1068,0.065,3,5,5,-0.04805033222433197,-0.3927948145016291,-1.4052692376035458,1.9298291955318403,7.924246235801602,4.961745280572723,0.899326338931152,0.9462343007734164,217,437,0.0874,0.394,0.101,0.077,2,5,5,-0.3927948145016291,3.0391964468949872,3.4319912613966164,-3.4319912613966164,8003,8003,33,1,discounted_lints,corr,z72_a0p5_corr_pruned_top10,72
5,1.9336147858553996,-0.9793196983688857,-4.468177252703109,13.762674415386588,8.065473747377162,6.243300423217009,0.886692790286664,0.9945932329519698,414,831,82.8,0.08310000000000001,0.46894262342308196,0.3918,0.4327,0.0962,0.0705,5,5,2,True,True,3.382859387181265,-0.24901485077545304,-0.6686531387426142,14.395060129843618,4.500829221766811,3.8065845066425914,0.903841015130024,1.2549814307400429,187,375,0.075,0.4628,0.0994,0.0568,2,5,5,-1.4360983032825936,-0.5528085860868726,-4.1273694185344105,0.5499048245187099,8.065473747377162,5.614080365742294,0.8740155095295625,0.8974507157138932,227,456,0.09119999999999999,0.40259999999999996,0.093,0.0842,1,5,5,-0.5528085860868726,-0.24901485077545304,0.3037937353114195,-0.3037937353114195,8004,8004,33,1,discounted_lints,corr,z72_a0p5_corr_pruned_top10,72
5,1.4187416924697516,-0.6967301192474018,-2.449909660348226,9.575234798056975,9.619213054975495,6.818936241075816,0.9235143265101567,0.9502856599708505,416,836,83.2,0.08360000000000001,0.4434287718266153,0.38549999999999995,0.4314,0.10630000000000002,0.06999999999999999,5,5,2,True,True,3.133369133681265,1.1232057542535534,0.23188410024372885,11.72798189200812,5.6538876568041125,3.797051627024912,1.0490186044318488,1.2296406323378442,194,389,0.0778,0.466,0.11539999999999999,0.05800000000000001,5,5,5,-1.6562446491098348,-1.9267752424203866,-2.675589493967656,0.5663501335423371,7.615881998875906,6.132727049494857,0.7705679696012758,0.7753426174183079,222,447,0.0894,0.39679999999999993,0.0972,0.08199999999999999,1,5,5,-1.9267752424203866,1.1232057542535534,3.04998099667394,-3.04998099667394,8005,8005,33,1,discounted_lints,corr,z72_a0p5_corr_pruned_top10,72
5,1.7258855716581436,1.707561131301416,-4.777101274380913,10.265563797432154,10.525577757964232,6.5367189626228726,1.0282208556755517,1.0632388479653643,398,800,79.6,0.08,0.49784417698416616,0.3955,0.43629999999999997,0.1005,0.0643,5,5,3,True,True,3.849295829927686,2.816018037632406,-0.5729257495740492,11.47433266545943,4.26120834977467,3.339951663641642,1.220562021820053,1.35124087480939,193,387,0.0774,0.4636,0.11139999999999999,0.05700000000000001,4,5,5,-2.0483046056886,-1.0843472565607137,-5.008693969692846,1.1580168080938869,8.246466778822192,5.975907898731414,0.841627758291963,0.9978300317517546,205,413,0.0826,0.409,0.08960000000000001,0.07160000000000001,1,5,5,-1.0843472565607137,2.816018037632406,3.90036529419312,-3.90036529419312,8006,8006,33,1,discounted_lints,corr,z72_a0p5_corr_pruned_top10,72
5,0.28414122327918856,-1.575041583851322,-5.842177296789552,9.535839156251825,9.673667093086891,7.069203357306757,0.8634041921661378,0.8951818755038696,418,840,83.6,0.084,0.4715947639521307,0.3936,0.437,0.0955,0.0715,5,5,2,True,True,2.6391163933339645,2.9716106284549237,-2.9059382363880393,10.136056359280854,4.908800337399965,3.8368808832833823,1.2644304319807815,1.1064618754280782,198,397,0.0794,0.4708,0.0998,0.060399999999999995,3,5,5,-2.311356875800432,-2.6247323733007755,-4.415442455019569,-0.5449779326318294,9.673667093086891,6.1763082687410735,0.8014516371689846,0.7824925818340892,220,443,0.08859999999999998,0.4032,0.0912,0.0826,0,5,5,-2.6247323733007755,2.9716106284549237,5.596343001755699,-5.596343001755699,8007,8007,33,1,discounted_lints,corr,z72_a0p5_corr_pruned_top10,72
5,1.0667299612207846,-1.424721185768163,-3.592003250436604,13.009113114152292,8.363107339753451,6.571211773314471,0.8401981232824944,0.9346995162514355,437,877,87.4,0.0877,0.47024079251689066,0.38920000000000005,0.4375,0.098,0.07749999999999999,5,5,1,True,True,2.841973211993889,-0.7347345279421491,-0.8772152344723727,14.613455422690013,5.48389617593007,4.431844105138243,0.8492831370275726,1.1545124163859584,210,421,0.08420000000000001,0.4612,0.1068,0.0688,2,5,5,-1.7260759040175855,-1.3997853067259758,-2.8571628139225203,-0.6642141846646799,7.764931351548022,5.771027888687179,0.814031649703393,0.8470341417591921,227,456,0.09119999999999999,0.4138,0.08920000000000002,0.0862,0,5,5,-1.3997853067259758,-0.7347345279421491,0.6650507787838267,-0.6650507787838267,8008,8008,33,1,discounted_lints,corr,z72_a0p5_corr_pruned_top10,72
5,0.5774172945621059,-0.885643908336331,-7.161317172279869,10.102569861253397,10.448715841964983,7.707542984164396,0.9045515789749992,0.9258574759966315,433,869,86.6,0.0869,0.46164557999763456,0.3758,0.4243,0.10110000000000001,0.0776,5,5,2,True,True,3.2408897645156487,2.7093566603258568,-0.5271710790822115,10.861780713832392,4.180881554214,3.360200917794276,1.197564716973691,1.1842102726842527,209,419,0.0838,0.4542,0.1072,0.0694,3,5,5,-2.616328914022017,-0.8746492744051704,-6.669304738957305,-0.6203026377497811,10.448715841964983,6.797285492275495,0.8660387965222421,0.7771325244772025,224,450,0.09,0.3944,0.095,0.08579999999999999,0,5,5,-0.8746492744051704,2.7093566603258568,3.584005934731027,-3.584005934731027,8009,8009,33,1,discounted_lints,corr,z72_a0p5_corr_pruned_top10,72
5,2.2254109124166654,0.06205665481695544,-3.588687666090551,10.855073660092994,9.169390919997578,6.501676987186346,0.9301784864697112,0.997811363187109,414,831,82.8,0.08310000000000001,0.4705417451261441,0.38439999999999996,0.4285,0.0945,0.0722,5,5,3,True,True,3.0630985519093046,2.0213502478590106,-1.5023785175297344,10.865695473503667,4.900558824484181,3.3422539312653994,1.4138780467782344,1.2665252467363584,196,393,0.0786,0.4638,0.1058,0.062,3,5,5,-0.8206577959199034,-0.009580793558650047,-5.4988861648273435,1.3947740286318622,9.169390919997578,5.737325766802366,0.9485234799156875,0.9368269360847663,218,438,0.08759999999999998,0.39320000000000005,0.08320000000000001,0.0824,2,5,5,-0.009580793558650047,2.0213502478590106,2.0309310414176607,-2.0309310414176607,8010,8010,33,1,discounted_lints,corr,z72_a0p5_corr_pruned_top10,72
5,0.44915976302264193,-0.8171357704769622,-4.26906323778844,8.124156668257033,8.378322764114987,6.778198985282674,0.92545110432562,0.8970843391379976,416,835,83.2,0.0835,0.4473399151695604,0.3912,0.4372,0.09329999999999998,0.07089999999999999,5,5,2,True,True,2.8075811908555326,1.638990374680649,-1.4328472480988341,11.555587871754902,4.360242537403824,3.551481827725169,1.131655864507183,1.2060301480699671,191,383,0.0766,0.4686,0.09619999999999998,0.0578,4,5,5,-2.2786408163670346,-2.877445386728894,-3.075983255489345,-0.021023857112190125,7.4018180898478665,6.031351715966453,0.7063775565852349,0.7318416425659747,225,452,0.0904,0.4058,0.0904,0.08399999999999999,0,5,5,-2.877445386728894,1.638990374680649,4.516435761409543,-4.516435761409543,8011,8011,33,1,discounted_lints,corr,z72_a0p5_corr_pruned_top10,72
