number,value,params_lambda_prior,params_noise_std,params_one_minus_gamma,user_attrs_bandit_consulted_ratio_overall,user_attrs_constraints_values,user_attrs_cv_finite_objective,user_attrs_cv_min_symbol_trades,user_attrs_decision_point_ratio_overall,user_attrs_dro_alpha,user_attrs_dro_minimax_max,user_attrs_dro_minimax_mean,user_attrs_dro_minimax_median,user_attrs_dro_minimax_min,user_attrs_dro_minimax_std,user_attrs_dro_pure_min_mean,user_attrs_dro_pure_min_median,user_attrs_dro_pure_min_std,user_attrs_forced_singleton_ratio_overall,user_attrs_full_mean_aggregate_median,user_attrs_h1_mean_aggregate_median,user_attrs_h2_mean_aggregate_median,user_attrs_mean_holding_bars_overall,user_attrs_median_holding_bars_overall,user_attrs_median_max_drawdown_abs,user_attrs_median_min_symbol_trades,user_attrs_median_profit_factor,user_attrs_median_time_between_entries_overall,user_attrs_median_total_trades,user_attrs_memory_horizon_bars,user_attrs_n_seeds,user_attrs_objective_metric_name,user_attrs_objective_score,user_attrs_observed_dro_minimax_median,user_attrs_observed_dro_pure_min_median,user_attrs_observed_median_max_drawdown_abs,user_attrs_observed_median_min_symbol_trades,user_attrs_observed_median_profit_factor,user_attrs_observed_median_total_trades,user_attrs_p25_holding_bars_overall,user_attrs_p75_holding_bars_overall,user_attrs_pending_update_queued_ratio_overall,user_attrs_seeds_used,user_attrs_share_trades_closed_after_horizon_overall,user_attrs_share_trades_closed_before_horizon_overall,user_attrs_valid,state
0,-4.440726310429789,1.0,0.03,0.003076923076923077,0.5865,"[-137.0, 0.0]",0.0,-137.0,0.5865,0.5,-2.399409073566652,-4.3017774020154125,-4.440726310429789,-5.715618270570234,1.2495616891174033,-5.3627948687039035,-5.4215689448152355,1.814180021239735,0.4135,-6.836725024077555,-1.4304783456983678,-5.4215689448152355,5.555555555555555,4.0,8.903743167511792,187.0,0.7132643042348905,8.0,601.0,325.0,5,dro_minimax_median,-4.440726310429789,-4.440726310429789,-5.4215689448152355,8.903743167511792,187.0,0.7132643042348905,601.0,4.0,6.0,0.5845,3142|3143|3144|3145|3146,0.0825242718446602,0.9174757281553398,True,COMPLETE
1,-4.667699813045301,3.672477322050449,0.012496721473894587,0.002771362790917757,0.6475,"[-102.0, 0.0]",0.0,-102.0,0.6475,0.5,-3.339157027885399,-4.351627358899117,-4.667699813045301,-4.947479145001346,0.6612987815431335,-5.233454842944729,-5.581610225614205,0.8042161071856705,0.35250000000000004,-7.202534664287345,-1.7679531149814316,-5.581610225614205,5.767045454545454,4.0,8.934514213412603,152.0,0.6848623753997383,8.0,533.0,360.83330673168297,5,dro_minimax_median,-4.667699813045301,-4.667699813045301,-5.581610225614205,8.934514213412603,152.0,0.6848623753997383,533.0,4.0,6.0,0.643,3142|3143|3144|3145|3146,0.11834319526627218,0.8816568047337278,True,COMPLETE
2,-4.7336438644829935,24.45058168692544,0.019587875193323546,0.0033780767687841165,0.634,"[-126.0, 0.0]",0.0,-126.0,0.634,0.5,-3.6705958843700373,-4.594478263384526,-4.7336438644829935,-5.678648136860955,0.7865078194837805,-5.603876705680086,-5.794973547721805,0.9829530060473598,0.366,-7.261902478716061,-1.659061029236323,-5.794973547721805,6.0109289617486334,4.0,8.561521674285055,176.0,0.7423097200927771,9.0,548.0,296.02642818562515,5,dro_minimax_median,-4.7336438644829935,-4.7336438644829935,-5.794973547721805,8.561521674285055,176.0,0.7423097200927771,548.0,4.0,6.0,0.631,3142|3143|3144|3145|3146,0.12371134020618557,0.8762886597938144,True,COMPLETE
3,-3.4166291887190487,6.892590636575401,0.0017980330440959514,0.002243587077975584,0.7045,"[-97.0, 0.0]",0.0,-97.0,0.7045,0.5,-2.62198824275963,-3.4083172822335674,-3.4166291887190487,-3.859829503109114,0.4960753889644894,-4.162403931879515,-4.296898317356746,0.5588513612854181,0.2955,-5.5141034805131595,-0.9006408192818173,-4.296898317356746,6.741496598639456,4.0,8.27553440940224,147.0,0.7057446596436288,10.0,449.0,445.71481526908786,5,dro_minimax_median,-3.4166291887190487,-3.4166291887190487,-4.296898317356746,8.27553440940224,147.0,0.7057446596436288,449.0,4.0,8.0,0.701,3142|3143|3144|3145|3146,0.18120805369127516,0.8187919463087249,True,COMPLETE
4,-4.870538613567955,4.605578395334537,0.013618834376629212,0.0034166677234581918,0.6285,"[-105.0, 0.0]",0.0,-105.0,0.6285,0.5,-2.1440357590708565,-4.440050648813163,-4.870538613567955,-5.9891891142536355,1.4369918959730554,-5.19517357503178,-5.687272358559259,1.7531548980987646,0.37150000000000005,-7.362827122220456,-2.1764624480043975,-5.687272358559259,5.6,4.0,9.829331187658452,155.0,0.6680411328941391,8.0,534.0,292.68283630105145,5,dro_minimax_median,-4.870538613567955,-4.870538613567955,-5.687272358559259,9.829331187658452,155.0,0.6680411328941391,534.0,4.0,5.0,0.6255,3142|3143|3144|3145|3146,0.11290322580645161,0.8870967741935484,True,COMPLETE
5,-5.355943309217224,5.884459269971612,0.013297964459332606,0.003545546739499743,0.638,"[-122.0, 0.0]",0.0,-122.0,0.638,0.5,-4.042829106818049,-5.087889108009053,-5.355943309217224,-5.550082533913409,0.619857986794364,-6.058048243177636,-6.272367907774838,0.6330542593666258,0.362,-8.70559684303737,-2.376186934976158,-6.272367907774838,5.72,4.0,10.046076981944251,172.0,0.6529557975659626,8.0,553.0,282.0439479359662,5,dro_minimax_median,-5.355943309217224,-5.355943309217224,-6.272367907774838,10.046076981944251,172.0,0.6529557975659626,553.0,4.0,6.0,0.6355,3142|3143|3144|3145|3146,0.10497237569060773,0.8950276243093923,True,COMPLETE
6,-5.126572197129727,1.650846287730074,0.0018760743185387708,0.0056752810541746785,0.6305,"[-109.0, 0.0]",0.0,-109.0,0.6305,0.5,-3.032255377248525,-4.571880541671139,-5.126572197129727,-5.441612669604128,1.0904535691937298,-5.619254683436008,-6.449459176006537,1.6571693261470208,0.36950000000000005,-7.186927739589174,-1.7556780734978867,-6.449459176006537,5.6464088397790055,4.0,9.780836008172123,159.0,0.6961072953628002,8.0,540.0,176.2027273106431,5,dro_minimax_median,-5.126572197129727,-5.126572197129727,-6.449459176006537,9.780836008172123,159.0,0.6961072953628002,540.0,4.0,5.0,0.629,3142|3143|3144|3145|3146,0.12299465240641712,0.8770053475935828,True,COMPLETE
7,-4.739658897926278,1.4429230661432635,0.002963670928442278,0.003135886999746117,0.6375,"[-111.0, 0.0]",0.0,-111.0,0.6375,0.5,-2.846522591582314,-4.480143052176836,-4.739658897926278,-5.277974774506036,0.9637257396845375,-5.209513673553085,-5.74363673804591,1.2759216594032283,0.36250000000000004,-7.727781357426241,-2.15856702117377,-5.74363673804591,5.629834254143646,4.0,9.664090319514084,161.0,0.6567472134230443,7.5,537.0,318.8890416271251,5,dro_minimax_median,-4.739658897926278,-4.739658897926278,-5.74363673804591,9.664090319514084,161.0,0.6567472134230443,537.0,4.0,5.0,0.633,3142|3143|3144|3145|3146,0.11235955056179775,0.8876404494382022,True,COMPLETE
8,-4.99244672665927,0.7021639484127451,0.021127526447375734,0.0038687460139625275,0.6,"[-136.0, 0.0]",0.0,-136.0,0.6,0.5,-3.8006384713918413,-5.331064839835359,-4.99244672665927,-6.886469725651051,1.316805443831637,-6.3006751179914975,-6.285255095989579,1.6197644804884879,0.4,-8.188999925192809,-2.2055054472261304,-6.285255095989579,5.477386934673367,4.0,9.45312984003267,186.0,0.6567139921941335,8.0,598.0,258.4816879658014,5,dro_minimax_median,-4.99244672665927,-4.99244672665927,-6.285255095989579,9.45312984003267,186.0,0.6567139921941335,598.0,4.0,6.0,0.5965,3142|3143|3144|3145|3146,0.07042253521126761,0.9295774647887324,True,COMPLETE
9,-4.588865747510378,11.424454836885744,0.006813071239863482,0.004297712225153598,0.654,"[-118.0, 0.0]",0.0,-118.0,0.654,0.5,-3.7455419424479435,-4.8629225513158065,-4.588865747510378,-6.311700479299644,0.9505327404320146,-6.062819202589345,-5.802936431235754,1.1546152005206118,0.346,-6.914653691480428,-1.3026640107871024,-5.802936431235754,6.041666666666667,4.0,9.507089612214903,168.0,0.6875837064154966,8.0,527.0,232.681935786024,5,dro_minimax_median,-4.588865747510378,-4.588865747510378,-5.802936431235754,9.507089612214903,168.0,0.6875837064154966,527.0,4.0,6.0,0.651,3142|3143|3144|3145|3146,0.13559322033898305,0.864406779661017,True,COMPLETE
10,-3.872560918060084,12.246911350285094,0.0012722065771341776,0.0024939301577881568,0.6955,"[-78.0, 0.0]",0.0,-78.0,0.6955,0.5,-3.1188028315387744,-3.8028054346374214,-3.872560918060084,-4.647766173277337,0.5745486313754467,-4.719189421230411,-4.55307791607937,0.5369169989928859,0.3045,-5.972336246901196,-1.3123090550037835,-4.55307791607937,6.588235294117647,4.0,9.071053653725825,128.0,0.7337462727194195,9.5,449.0,400.9735384437913,5,dro_minimax_median,-3.872560918060084,-3.872560918060084,-4.55307791607937,9.071053653725825,128.0,0.7337462727194195,449.0,4.0,7.0,0.691,3142|3143|3144|3145|3146,0.19078947368421054,0.8092105263157895,True,COMPLETE
11,-3.6012149939187017,11.123010943794506,0.0014845878169642407,0.0026848257317179623,0.6755,"[-84.0, 0.0]",0.0,-84.0,0.6755,0.5,-3.0884408051906638,-3.54676648664665,-3.6012149939187017,-3.8732104682534887,0.29778576106045185,-4.399563753917002,-4.284804438535194,0.39496224964148746,0.3245,-5.538121049755792,-0.9664896269915216,-4.284804438535194,6.463414634146342,4.0,8.485084948035382,134.0,0.7223977298309062,9.0,463.0,372.4636531102231,5,dro_minimax_median,-3.6012149939187017,-3.6012149939187017,-4.284804438535194,8.485084948035382,134.0,0.7223977298309062,463.0,4.0,6.25,0.673,3142|3143|3144|3145|3146,0.1746987951807229,0.8253012048192772,True,COMPLETE
