feature,n_samples,n_bins_used,hie_raw,hie_observed,hie_null_mean,hie_null_std,hie_norm,hie_p_value,global_best_action,global_best_value,global_action_0_success,global_action_1_success,action_0_count,action_1_count,min_bin_size_used,min_action_count_in_bin,reason,hie_rank,prev_position,regime
RSI_14_bounded,33696,15,0.0051638176638175715,0.4993471035137701,0.49421022622799277,6.556381240313688e-05,0.00513687728577733,0.0,1,0.4941832858499525,0.4318019943019943,0.4941832858499525,16848,16848,2246,1123,ok,14.0,1,exit_hold
volatility_72_sqrt_z,33696,15,0.005104463437796691,0.4992877492877492,0.4941886240041398,8.229184478583687e-05,0.005099125283609396,0.0,1,0.4941832858499525,0.4318019943019943,0.4941832858499525,16848,16848,2246,1123,ok,15.0,1,exit_hold
ADX_30_scaled,33696,15,0.004867046533713115,0.49905033238366564,0.49417373919163116,9.110844706656328e-05,0.004876593192034484,0.0,1,0.4941832858499525,0.4318019943019943,0.4941832858499525,16848,16848,2246,1123,ok,16.0,1,exit_hold
ret_accel_6_24_z,33696,15,0.004807692307692291,0.4989909781576448,0.4941836381402289,7.185809851431723e-05,0.004807340017415895,0.0,1,0.4941832858499525,0.4318019943019943,0.4941832858499525,16848,16848,2246,1123,ok,17.0,1,exit_hold
dist_to_low_168_sqrt_z,33696,15,0.004214150047483323,0.49839743589743585,0.49417719359568046,8.284532419162133e-05,0.004220242301755384,0.0,1,0.4941832858499525,0.4318019943019943,0.4941832858499525,16848,16848,2246,1123,ok,18.0,1,exit_hold
price_pos_in_range_72_norm,33696,15,0.004036087369420627,0.49821937321937315,0.49417928016191126,6.8461748656234e-05,0.004040093057461891,0.0,1,0.4941832858499525,0.4318019943019943,0.4941832858499525,16848,16848,2246,1123,ok,19.0,1,exit_hold
MOM_pct_14_z,33696,15,0.0039173789173788665,0.4981006647673314,0.49420117554787946,0.0001245697601239564,0.003899489219451935,0.0,1,0.4941832858499525,0.4318019943019943,0.4941832858499525,16848,16848,2246,1123,ok,20.0,1,exit_hold
ema_spread_21_50_z,33696,15,0.003739316239316226,0.49792260208926875,0.4941899048733547,6.187402843038191e-05,0.0037326972159140714,0.0,1,0.4941832858499525,0.4318019943019943,0.4941832858499525,16848,16848,2246,1123,ok,21.0,1,exit_hold
ret_accel_24_72_z,33696,15,0.002908357075023682,0.4970916429249762,0.4941938407130471,7.422065177715749e-05,0.0028978022119290903,0.0,1,0.4941832858499525,0.4318019943019943,0.4941832858499525,16848,16848,2246,1123,ok,22.0,1,exit_hold
ema_spread_9_21_z,33696,15,0.002730294396960986,0.4969135802469135,0.4941923563885231,6.468749792584796e-05,0.002721223858390409,0.0,1,0.4941832858499525,0.4318019943019943,0.4941832858499525,16848,16848,2246,1123,ok,23.0,1,exit_hold
bb_pos_20_norm,33696,15,0.0026115859449191703,0.4967948717948717,0.49418995795541526,8.746509804993737e-05,0.0026049138394564353,0.0,1,0.4941832858499525,0.4318019943019943,0.4941832858499525,16848,16848,2246,1123,ok,24.0,1,exit_hold
dist_ema_9_z,33696,15,0.0025522317188982346,0.49673551756885076,0.49420086566409344,0.00017931717532272483,0.0025346519047573235,0.0,1,0.4941832858499525,0.4318019943019943,0.4941832858499525,16848,16848,2246,1123,ok,25.0,1,exit_hold
RSI_72_bounded,33696,15,0.0023741690408356497,0.4965574548907882,0.4941991716975135,7.434191760193245e-05,0.0023582831932746906,0.0,1,0.4941832858499525,0.4318019943019943,0.4941832858499525,16848,16848,2246,1123,ok,26.0,1,exit_hold
price_pos_in_range_168_norm,33696,15,0.002136752136752129,0.49632003798670465,0.49418751414580203,9.550959294549022e-05,0.0021325238409026226,0.0,1,0.4941832858499525,0.4318019943019943,0.4941832858499525,16848,16848,2246,1123,ok,27.0,1,exit_hold
ADX_14_scaled,33696,15,0.0019586894586894332,0.49614197530864196,0.49419572095296316,7.095088224072643e-05,0.0019462543556788003,0.0,1,0.4941832858499525,0.4318019943019943,0.4941832858499525,16848,16848,2246,1123,ok,28.0,1,exit_hold
ema_slope_9_z,33696,15,0.001899335232668553,0.4960826210826211,0.49422653724158633,0.00011418078125110966,0.0018560838410347502,0.0,1,0.4941832858499525,0.4318019943019943,0.4941832858499525,16848,16848,2246,1123,ok,29.0,1,exit_hold
MACD_hist_pct_z,33696,15,0.0017212725546058016,0.4959045584045583,0.4941849030122286,6.59205758443823e-05,0.0017196553923297109,0.0,1,0.4941832858499525,0.4318019943019943,0.4941832858499525,16848,16848,2246,1123,ok,30.0,1,exit_hold
dist_to_high_24_sqrt_z,33696,15,0.0016025641025640969,0.4957858499525166,0.49416753345962033,6.510350502472828e-05,0.0016183164928962879,0.0,1,0.4941832858499525,0.4318019943019943,0.4941832858499525,16848,16848,2246,1123,ok,31.0,1,exit_hold
RSI_30_bounded,33696,15,0.0016025641025640414,0.49578584995251657,0.4941751058759763,9.084010405717613e-05,0.0016107440765402714,0.0,1,0.4941832858499525,0.4318019943019943,0.4941832858499525,16848,16848,2246,1123,ok,32.0,1,exit_hold
dist_ema_100_z,33696,15,0.0011870845204178249,0.49537037037037035,0.49418125282146336,8.752844496649227e-05,0.0011891175489069927,0.0,1,0.4941832858499525,0.4318019943019943,0.4941832858499525,16848,16848,2246,1123,ok,33.0,1,exit_hold
body_sqrt_z,33696,15,0.0011870845204178804,0.4953703703703704,0.4941846516679877,9.849023346575042e-05,0.0011857187023827098,0.0,1,0.4941832858499525,0.4318019943019943,0.4941832858499525,16848,16848,2246,1123,ok,34.0,1,exit_hold
ema_slope_21_z,33696,15,0.0011277302943969447,0.49531101614434947,0.49420692841770336,7.897802403221299e-05,0.001104087726646108,0.0,1,0.4941832858499525,0.4318019943019943,0.4941832858499525,16848,16848,2246,1123,ok,35.0,1,exit_hold
dist_ema_21_z,33696,15,0.0010683760683759536,0.4952516619183285,0.4941850092369624,7.146394064657271e-05,0.001066652681366076,0.0,1,0.4941832858499525,0.4318019943019943,0.4941832858499525,16848,16848,2246,1123,ok,36.0,1,exit_hold
log_ret_168_z,33696,15,0.001009021842355129,0.49519230769230765,0.49417041900068237,8.178666729069929e-05,0.0010218886916252834,0.0,1,0.4941832858499525,0.4318019943019943,0.4941832858499525,16848,16848,2246,1123,ok,37.0,1,exit_hold
bb_width_20_sqrt_z,33696,15,0.0007716049382716084,0.49495489078822413,0.49417021986479603,8.372896034381372e-05,0.0007846709234280991,0.0,1,0.4941832858499525,0.4318019943019943,0.4941832858499525,16848,16848,2246,1123,ok,38.0,1,exit_hold
ema_slope_50_z,33696,15,0.0005935422602089124,0.49477682811016144,0.49417048036002403,6.377280638644606e-05,0.0006063477501374037,0.0,1,0.4941832858499525,0.4318019943019943,0.4941832858499525,16848,16848,2246,1123,ok,39.0,1,exit_hold
vol_expansion_24_log1p_z,33696,15,0.0002967711301044562,0.494480056980057,0.49421142708873683,0.00013535427285075094,0.00026862989132014903,0.06666666666666667,1,0.4941832858499525,0.4318019943019943,0.4941832858499525,16848,16848,2246,1123,ok,40.0,1,exit_hold
dist_ema_50_z,33696,15,5.935422602082463e-05,0.49424264007597335,0.4941872012029963,9.294724887197048e-05,5.543887297704275e-05,0.3,1,0.4941832858499525,0.4318019943019943,0.4941832858499525,16848,16848,2246,1123,ok,41.0,1,exit_hold
vol_expansion_72_log1p_z,33696,15,5.935422602088014e-05,0.4942426400759734,0.49418986907634366,8.677072934748578e-05,5.277099962974763e-05,0.36666666666666664,1,0.4941832858499525,0.4318019943019943,0.4941832858499525,16848,16848,2246,1123,ok,42.0,1,exit_hold
log_ret_72_z,33696,15,-5.551115123125783e-17,0.49418328584995247,0.494152445341767,6.22843798446798e-05,3.084050818547013e-05,0.36666666666666664,1,0.4941832858499525,0.4318019943019943,0.4941832858499525,16848,16848,2246,1123,ok,43.0,1,exit_hold
MOM_pct_72_z,33696,15,0.0,0.4941832858499525,0.49416947508426445,6.08165586085875e-05,1.3810765688071491e-05,0.36666666666666664,1,0.4941832858499525,0.4318019943019943,0.4941832858499525,16848,16848,2246,1123,ok,44.0,1,exit_hold
vol_expansion_168_log1p_z,33696,15,-1.1102230246251565e-16,0.4941832858499524,0.49417233562567414,6.650030715734611e-05,1.0950224278272191e-05,0.43333333333333335,1,0.4941832858499525,0.4318019943019943,0.4941832858499525,16848,16848,2246,1123,ok,45.0,1,exit_hold
log_ret_24_z,33696,15,0.0,0.4941832858499525,0.4941740727313953,5.272761700118528e-05,9.213118557227506e-06,0.4,1,0.4941832858499525,0.4318019943019943,0.4941832858499525,16848,16848,2246,1123,ok,46.0,1,exit_hold
price_pos_in_range_24_norm,33696,15,-1.1102230246251565e-16,0.4941832858499524,0.4941794024323903,5.247979417510542e-05,3.88341756213384e-06,0.5333333333333333,1,0.4941832858499525,0.4318019943019943,0.4941832858499525,16848,16848,2246,1123,ok,47.0,1,exit_hold
volatility_24_sqrt_z,33696,15,-5.551115123125783e-17,0.49418328584995247,0.49418536297649457,7.158357616879877e-05,-2.07712654209935e-06,0.6,1,0.4941832858499525,0.4318019943019943,0.4941832858499525,16848,16848,2246,1123,ok,48.0,1,exit_hold
vol_ratio_168_log1p_z,33696,15,-5.551115123125783e-17,0.49418328584995247,0.49418782999664684,8.756611281774811e-05,-4.544146694374085e-06,0.5,1,0.4941832858499525,0.4318019943019943,0.4941832858499525,16848,16848,2246,1123,ok,49.0,1,exit_hold
vol_ratio_24_log1p_z,33696,15,-1.1102230246251565e-16,0.4941832858499524,0.4941882013229314,9.737081738458809e-05,-4.915472978983537e-06,0.5666666666666667,1,0.4941832858499525,0.4318019943019943,0.4941832858499525,16848,16848,2246,1123,ok,50.0,1,exit_hold
dist_to_high_72_sqrt_z,33696,15,-5.551115123125783e-17,0.49418328584995247,0.49419252062763397,8.386103397433877e-05,-9.234777681499384e-06,0.6,1,0.4941832858499525,0.4318019943019943,0.4941832858499525,16848,16848,2246,1123,ok,51.0,1,exit_hold
MOM_pct_30_z,33696,15,0.0,0.4941832858499525,0.49419973741834866,7.985498577798903e-05,-1.6451568396136373e-05,0.5333333333333333,1,0.4941832858499525,0.4318019943019943,0.4941832858499525,16848,16848,2246,1123,ok,52.0,1,exit_hold
range_sqrt_z,33696,15,0.0,0.4941832858499525,0.4942044021794617,6.704857662862011e-05,-2.1116329509185405e-05,0.5666666666666667,1,0.4941832858499525,0.4318019943019943,0.4941832858499525,16848,16848,2246,1123,ok,53.0,1,exit_hold
vol_ratio_72_log1p_z,33696,15,0.0,0.4941832858499525,0.4942052604281425,8.272778656752725e-05,-2.1974578189976057e-05,0.5666666666666667,1,0.4941832858499525,0.4318019943019943,0.4941832858499525,16848,16848,2246,1123,ok,54.0,1,exit_hold
