feature,n_samples,n_bins_used,hie_raw,hie_observed,hie_null_mean,hie_null_std,hie_norm,hie_p_value,global_best_action,global_best_value,global_action_0_success,global_action_1_success,action_0_count,action_1_count,min_bin_size_used,min_action_count_in_bin,reason,hie_rank,prev_position,regime
RSI_30_bounded,33696,15,0.008725071225071157,0.5135327635327634,0.5048156491925284,0.00010857253889522031,0.008717114340235033,0.0,0,0.5048076923076923,0.5048076923076923,0.45429724596391263,16848,16848,2246,1123,ok,13.0,0,entry
ema_slope_200_z,33696,15,0.0072412155745489315,0.5120489078822412,0.5047958932882879,7.89541802015442e-05,0.007253014593953333,0.0,0,0.5048076923076923,0.5048076923076923,0.45429724596391263,16848,16848,2246,1123,ok,14.0,0,entry
ret_accel_24_72_z,33696,15,0.0064102564102563875,0.5112179487179487,0.5048801063909673,0.0001273047984981044,0.006337842326981424,0.0,0,0.5048076923076923,0.5048076923076923,0.45429724596391263,16848,16848,2246,1123,ok,15.0,0,entry
vol_expansion_168_log1p_z,33696,15,0.0059947768281101155,0.5108024691358024,0.5047821746381218,6.427700169169981e-05,0.0060202944976806005,0.0,0,0.5048076923076923,0.5048076923076923,0.45429724596391263,16848,16848,2246,1123,ok,16.0,0,entry
vol_expansion_24_log1p_z,33696,15,0.005757359924026595,0.5105650522317189,0.5048152395355414,7.403495447063849e-05,0.00574981269617747,0.0,0,0.5048076923076923,0.5048076923076923,0.45429724596391263,16848,16848,2246,1123,ok,17.0,0,entry
ema_spread_9_21_z,33696,15,0.005757359924026595,0.5105650522317189,0.5048180491583734,0.00015051309094414253,0.005747003073345525,0.0,0,0.5048076923076923,0.5048076923076923,0.45429724596391263,16848,16848,2246,1123,ok,18.0,0,entry
dist_ema_100_z,33696,15,0.005698005698005715,0.510505698005698,0.5048676863912255,0.00015808282165145877,0.005638011614472527,0.0,0,0.5048076923076923,0.5048076923076923,0.45429724596391263,16848,16848,2246,1123,ok,19.0,0,entry
ema_slope_21_z,33696,15,0.005519943019943074,0.5103276353276354,0.5048647010568064,0.0001551109463166766,0.005462934270829001,0.0,0,0.5048076923076923,0.5048076923076923,0.45429724596391263,16848,16848,2246,1123,ok,20.0,0,entry
vol_expansion_72_log1p_z,33696,15,0.005460588793922083,0.5102682811016144,0.5048703054766576,0.0002138722927104802,0.005397975624956808,0.0,0,0.5048076923076923,0.5048076923076923,0.45429724596391263,16848,16848,2246,1123,ok,21.0,0,entry
bb_width_20_sqrt_z,33696,15,0.005341880341880323,0.5101495726495726,0.5048475316979474,0.00010053377288326258,0.005302040951625231,0.0,0,0.5048076923076923,0.5048076923076923,0.45429724596391263,16848,16848,2246,1123,ok,22.0,0,entry
dist_to_low_72_sqrt_z,33696,15,0.005045109211775811,0.5098528015194681,0.5048210820801521,0.00010047812288483265,0.005031719439316018,0.0,0,0.5048076923076923,0.5048076923076923,0.45429724596391263,16848,16848,2246,1123,ok,23.0,0,entry
body_sqrt_z,33696,15,0.004807692307692291,0.5096153846153846,0.5048122517869378,9.68684116123615e-05,0.004803132828446799,0.0,0,0.5048076923076923,0.5048076923076923,0.45429724596391263,16848,16848,2246,1123,ok,24.0,0,entry
ret_accel_6_24_z,33696,15,0.004807692307692291,0.5096153846153846,0.504812850356705,9.17429537974477e-05,0.004802534258679603,0.0,0,0.5048076923076923,0.5048076923076923,0.45429724596391263,16848,16848,2246,1123,ok,25.0,0,entry
dist_ema_200_z,33696,15,0.004867046533713282,0.5096747388414056,0.5049321277399358,0.0003242401564390113,0.004742611101469785,0.0,0,0.5048076923076923,0.5048076923076923,0.45429724596391263,16848,16848,2246,1123,ok,26.0,0,entry
range_sqrt_z,33696,15,0.0047483380816714105,0.5095560303893637,0.5048742135656256,0.00025000374203138414,0.004681816823738139,0.0,0,0.5048076923076923,0.5048076923076923,0.45429724596391263,16848,16848,2246,1123,ok,27.0,0,entry
bb_pos_20_norm,33696,15,0.004392212725546019,0.5091999050332383,0.5048459529409439,0.00018066711243072307,0.004353952092294389,0.0,0,0.5048076923076923,0.5048076923076923,0.45429724596391263,16848,16848,2246,1123,ok,28.0,0,entry
MOM_pct_14_z,33696,15,0.004273504273504258,0.5090811965811965,0.5048940976094402,0.00024706233516910426,0.004187098971756398,0.0,0,0.5048076923076923,0.5048076923076923,0.45429724596391263,16848,16848,2246,1123,ok,29.0,0,entry
log_ret_6_z,33696,15,0.004154795821462498,0.5089624881291548,0.5048941581642974,0.0003035056805449513,0.004068329964857398,0.0,0,0.5048076923076923,0.5048076923076923,0.45429724596391263,16848,16848,2246,1123,ok,30.0,0,entry
volatility_24_sqrt_z,33696,15,0.004036087369420627,0.5088437796771129,0.5048145702536727,5.948674729281433e-05,0.004029209423440205,0.0,0,0.5048076923076923,0.5048076923076923,0.45429724596391263,16848,16848,2246,1123,ok,31.0,0,entry
ema_slope_9_z,33696,15,0.0039173789173789775,0.5087250712250713,0.5048753861815175,0.00027606762478626863,0.0038496850435537633,0.0,0,0.5048076923076923,0.5048076923076923,0.45429724596391263,16848,16848,2246,1123,ok,32.0,0,entry
price_pos_in_range_168_norm,33696,15,0.003739316239316226,0.5085470085470085,0.5048906467473898,0.00026417431121746965,0.0036563617996187014,0.0,0,0.5048076923076923,0.5048076923076923,0.45429724596391263,16848,16848,2246,1123,ok,33.0,0,entry
ema_slope_100_z,33696,15,0.003679962013295346,0.5084876543209876,0.5048733122056469,0.0003372998001539823,0.0036143421153407296,0.0,0,0.5048076923076923,0.5048076923076923,0.45429724596391263,16848,16848,2246,1123,ok,34.0,0,entry
ADX_14_scaled,33696,15,0.003323836657169954,0.5081315289648622,0.504839249195797,0.00010712901039139376,0.0032922797690652095,0.0,0,0.5048076923076923,0.5048076923076923,0.45429724596391263,16848,16848,2246,1123,ok,35.0,0,entry
dist_ema_21_z,33696,15,0.0032051282051281937,0.5080128205128205,0.5048784852483099,0.0002818025030528254,0.003134335264510568,0.0,0,0.5048076923076923,0.5048076923076923,0.45429724596391263,16848,16848,2246,1123,ok,36.0,0,entry
dist_ema_50_z,33696,15,0.0030864197530863224,0.5078941120607786,0.5049044496953942,0.00024863602229639785,0.002989662365384449,0.0,0,0.5048076923076923,0.5048076923076923,0.45429724596391263,16848,16848,2246,1123,ok,37.0,0,entry
ret_accel_72_168_z,33696,15,0.0026115859449192813,0.5074192782526116,0.5048040271487888,5.578710900823433e-05,0.002615251103822769,0.0,0,0.5048076923076923,0.5048076923076923,0.45429724596391263,16848,16848,2246,1123,ok,38.0,0,entry
vol_ratio_24_log1p_z,33696,15,0.0026115859449191703,0.5074192782526115,0.5048223799837313,8.290205119913253e-05,0.00259689826888021,0.0,0,0.5048076923076923,0.5048076923076923,0.45429724596391263,16848,16848,2246,1123,ok,39.0,0,entry
MACD_hist_pct_z,33696,15,0.0026115859449192813,0.5074192782526116,0.504826243351759,8.325441960936395e-05,0.002593034900852609,0.0,0,0.5048076923076923,0.5048076923076923,0.45429724596391263,16848,16848,2246,1123,ok,40.0,0,entry
NATR_14_z,33696,15,0.00249287749287741,0.5073005698005697,0.5048572482207366,0.0001875918725578045,0.0024433215798330687,0.0,0,0.5048076923076923,0.5048076923076923,0.45429724596391263,16848,16848,2246,1123,ok,41.0,0,entry
vol_ratio_72_log1p_z,33696,15,0.0022554605887938894,0.5070631528964862,0.5048076048553448,5.3401266336142315e-05,0.002255548041141364,0.0,0,0.5048076923076923,0.5048076923076923,0.45429724596391263,16848,16848,2246,1123,ok,42.0,0,entry
price_pos_in_range_24_norm,33696,15,0.0021961063627728983,0.5070037986704652,0.5048224574062194,0.00013044624508100545,0.0021813412642457397,0.0,0,0.5048076923076923,0.5048076923076923,0.45429724596391263,16848,16848,2246,1123,ok,43.0,0,entry
vol_ratio_168_log1p_z,33696,15,0.002018043684710369,0.5068257359924027,0.5048189999109977,0.00011805687380876735,0.002006736081405003,0.0,0,0.5048076923076923,0.5048076923076923,0.45429724596391263,16848,16848,2246,1123,ok,44.0,0,entry
log_ret_168_z,33696,15,0.0019586894586893777,0.5067663817663817,0.5048154242944521,7.233322513572839e-05,0.0019509574719295264,0.0,0,0.5048076923076923,0.5048076923076923,0.45429724596391263,16848,16848,2246,1123,ok,45.0,0,entry
dist_to_low_168_sqrt_z,33696,15,0.0013057929724595851,0.5061134852801519,0.5048056175939002,9.292787179214238e-05,0.0013078676862516847,0.0,0,0.5048076923076923,0.5048076923076923,0.45429724596391263,16848,16848,2246,1123,ok,46.0,0,entry
MOM_pct_72_z,33696,15,0.0013057929724595851,0.5061134852801519,0.5048306702969975,0.00012233349871102343,0.0012828149831544122,0.0,0,0.5048076923076923,0.5048076923076923,0.45429724596391263,16848,16848,2246,1123,ok,47.0,0,entry
price_pos_in_range_72_norm,33696,15,0.0013057929724596962,0.506113485280152,0.5048319284384423,9.341146149331006e-05,0.001281556841709719,0.0,0,0.5048076923076923,0.5048076923076923,0.45429724596391263,16848,16848,2246,1123,ok,48.0,0,entry
ema_slope_50_z,33696,15,0.001246438746438705,0.506054131054131,0.5048323988102207,9.622905154701187e-05,0.0012217322439103118,0.0,0,0.5048076923076923,0.5048076923076923,0.45429724596391263,16848,16848,2246,1123,ok,49.0,0,entry
log_ret_24_z,33696,15,0.0010090218423551844,0.5058167141500475,0.5048514264600877,0.00013135295995317947,0.0009652876899597373,0.0,0,0.5048076923076923,0.5048076923076923,0.45429724596391263,16848,16848,2246,1123,ok,50.0,0,entry
dist_to_high_24_sqrt_z,33696,15,0.0008903133903133131,0.5056980056980056,0.5048320217357624,9.848074480238336e-05,0.0008659839622432441,0.0,0,0.5048076923076923,0.5048076923076923,0.45429724596391263,16848,16848,2246,1123,ok,51.0,0,entry
dist_to_high_72_sqrt_z,33696,15,0.00047483380816726317,0.5052825261158596,0.5048254409264176,0.00012680881433408149,0.00045708518944198584,0.03333333333333333,0,0.5048076923076923,0.5048076923076923,0.45429724596391263,16848,16848,2246,1123,ok,52.0,0,entry
MOM_pct_30_z,33696,15,0.00017806267806264042,0.5049857549857549,0.5048330857294854,7.521778782976069e-05,0.0001526692562695553,0.03333333333333333,0,0.5048076923076923,0.5048076923076923,0.45429724596391263,16848,16848,2246,1123,ok,53.0,0,entry
log_ret_72_z,33696,15,0.0,0.5048076923076923,0.5047909458287713,7.434887260571254e-05,1.6746478921025876e-05,0.4666666666666667,0,0.5048076923076923,0.5048076923076923,0.45429724596391263,16848,16848,2246,1123,ok,54.0,0,entry
