feature,n_samples,n_bins_used,hie_raw,hie_observed,hie_null_mean,hie_null_std,hie_norm,hie_p_value,global_best_action,global_best_value,global_action_0_success,global_action_1_success,action_0_count,action_1_count,min_bin_size_used,min_action_count_in_bin,reason,hie_rank,prev_position,regime
ema_slope_200_z,33840,15,0.0043144208037825815,0.49816784869976366,0.49388834689701955,8.274502568955195e-05,0.004279501802744112,0.0,1,0.4938534278959811,0.4323286052009456,0.4938534278959811,16920,16920,2256,1128,ok,11.0,1,exit_hold
price_pos_in_range_72_norm,33840,15,0.004255319148936176,0.49810874704491725,0.4938447311663721,0.00010477813903670017,0.004264015878545135,0.0,1,0.4938534278959811,0.4323286052009456,0.4938534278959811,16920,16920,2256,1128,ok,12.0,1,exit_hold
volatility_72_sqrt_z,33840,15,0.0035460992907800915,0.49739952718676117,0.49385734989029795,7.866170291212064e-05,0.0035421772964632225,0.0,1,0.4938534278959811,0.4323286052009456,0.4938534278959811,16920,16920,2256,1128,ok,13.0,1,exit_hold
dist_to_low_24_sqrt_z,33840,15,0.003309692671394804,0.4971631205673759,0.4938600771745343,6.685982469897893e-05,0.003303043392841598,0.0,1,0.4938534278959811,0.4323286052009456,0.4938534278959811,16920,16920,2256,1128,ok,14.0,1,exit_hold
RSI_72_bounded,33840,15,0.0030732860520094607,0.49692671394799054,0.493860346669828,8.464076932938015e-05,0.003066367278162563,0.0,1,0.4938534278959811,0.4323286052009456,0.4938534278959811,16920,16920,2256,1128,ok,15.0,1,exit_hold
bb_pos_20_norm,33840,15,0.0030141843971631666,0.49686761229314425,0.4938427369765586,7.972262291789175e-05,0.003024875316585629,0.0,1,0.4938534278959811,0.4323286052009456,0.4938534278959811,16920,16920,2256,1128,ok,16.0,1,exit_hold
price_pos_in_range_168_norm,33840,15,0.0030141843971630555,0.49686761229314413,0.4938551797589817,5.8412061092832e-05,0.003012432534162446,0.0,1,0.4938534278959811,0.4323286052009456,0.4938534278959811,16920,16920,2256,1128,ok,17.0,1,exit_hold
log_ret_24_z,33840,15,0.002777777777777768,0.49663120567375885,0.4938211251581263,6.083954343478933e-05,0.0028100805156325293,0.0,1,0.4938534278959811,0.4323286052009456,0.4938534278959811,16920,16920,2256,1128,ok,18.0,1,exit_hold
dist_ema_200_z,33840,15,0.0027186761229314182,0.4965721040189125,0.49385014752814205,9.498860292369398e-05,0.0027219564907704497,0.0,1,0.4938534278959811,0.4323286052009456,0.4938534278959811,16920,16920,2256,1128,ok,19.0,1,exit_hold
ema_spread_21_50_z,33840,15,0.0026595744680851796,0.49651300236406626,0.49384584901499173,5.492975929142482e-05,0.0026671533490745247,0.0,1,0.4938534278959811,0.4323286052009456,0.4938534278959811,16920,16920,2256,1128,ok,20.0,1,exit_hold
ADX_14_scaled,33840,15,0.0025413711583923693,0.49639479905437345,0.4938738678253413,8.466552911121508e-05,0.0025209312290321306,0.0,1,0.4938534278959811,0.4323286052009456,0.4938534278959811,16920,16920,2256,1128,ok,21.0,1,exit_hold
dist_to_high_72_sqrt_z,33840,15,0.0023049645390070816,0.49615839243498816,0.49391159719850464,0.00027001662978373903,0.002246795236483523,0.0,1,0.4938534278959811,0.4323286052009456,0.4938534278959811,16920,16920,2256,1128,ok,22.0,1,exit_hold
ret_accel_6_24_z,33840,15,0.002186761229314438,0.4960401891252955,0.49386756692560674,6.436889211116668e-05,0.0021726221996887785,0.0,1,0.4938534278959811,0.4323286052009456,0.4938534278959811,16920,16920,2256,1128,ok,23.0,1,exit_hold
MOM_pct_14_z,33840,15,0.002127659574468199,0.4959810874704493,0.4938534520755462,6.131122839570049e-05,0.0021276353949030713,0.0,1,0.4938534278959811,0.4323286052009456,0.4938534278959811,16920,16920,2256,1128,ok,24.0,1,exit_hold
dist_ema_100_z,33840,15,0.002009456264775389,0.49586288416075647,0.4938422001786832,9.872140867392767e-05,0.002020683982073279,0.0,1,0.4938534278959811,0.4323286052009456,0.4938534278959811,16920,16920,2256,1128,ok,25.0,1,exit_hold
RSI_30_bounded,33840,15,0.0018912529550828006,0.4957446808510639,0.49385385070075594,0.00010455152660843734,0.0018908301503079428,0.0,1,0.4938534278959811,0.4323286052009456,0.4938534278959811,16920,16920,2256,1128,ok,26.0,1,exit_hold
log_ret_6_z,33840,15,0.001477541371158353,0.49533096926713943,0.4939248023697776,0.0002646917461494494,0.001406166897361838,0.0,1,0.4938534278959811,0.4323286052009456,0.4938534278959811,16920,16920,2256,1128,ok,27.0,1,exit_hold
dist_to_high_168_sqrt_z,33840,15,0.0013593380614657091,0.4952127659574468,0.4938576559638855,0.00012941194195765436,0.0013551099935613098,0.0,1,0.4938534278959811,0.4323286052009456,0.4938534278959811,16920,16920,2256,1128,ok,28.0,1,exit_hold
ret_accel_24_72_z,33840,15,0.0013593380614657091,0.4952127659574468,0.493866661853524,0.0001007598399604534,0.001346104103922774,0.0,1,0.4938534278959811,0.4323286052009456,0.4938534278959811,16920,16920,2256,1128,ok,29.0,1,exit_hold
dist_to_low_72_sqrt_z,33840,15,0.0012411347517730653,0.49509456264775414,0.4938684286137733,6.393042524016728e-05,0.0012261340339808635,0.0,1,0.4938534278959811,0.4323286052009456,0.4938534278959811,16920,16920,2256,1128,ok,30.0,1,exit_hold
vol_ratio_24_log1p_z,33840,15,0.001122931442080366,0.49497635933806144,0.4938691451322932,8.422150437974808e-05,0.0011072142057682588,0.0,1,0.4938534278959811,0.4323286052009456,0.4938534278959811,16920,16920,2256,1128,ok,31.0,1,exit_hold
dist_ema_9_z,33840,15,0.0010047281323876112,0.4948581560283687,0.4938546125139314,6.167320564686465e-05,0.0010035435144372662,0.0,1,0.4938534278959811,0.4323286052009456,0.4938534278959811,16920,16920,2256,1128,ok,32.0,1,exit_hold
body_sqrt_z,33840,15,0.0007683215130023235,0.4946217494089834,0.49385685249243294,7.772471878637039e-05,0.0007648969165504615,0.0,1,0.4938534278959811,0.4323286052009456,0.4938534278959811,16920,16920,2256,1128,ok,33.0,1,exit_hold
vol_ratio_168_log1p_z,33840,15,0.0006501182033096242,0.4945035460992907,0.49385969217726344,6.850753711989102e-05,0.0006438539220272599,0.0,1,0.4938534278959811,0.4323286052009456,0.4938534278959811,16920,16920,2256,1128,ok,34.0,1,exit_hold
dist_ema_50_z,33840,15,0.0005910165484633856,0.49444444444444446,0.4938792390792354,6.818680228391962e-05,0.0005652053652090427,0.0,1,0.4938534278959811,0.4323286052009456,0.4938534278959811,16920,16920,2256,1128,ok,35.0,1,exit_hold
ema_spread_9_21_z,33840,15,0.00047281323877068626,0.49432624113475176,0.4938472753497167,6.162570294518498e-05,0.00047896578503509035,0.0,1,0.4938534278959811,0.4323286052009456,0.4938534278959811,16920,16920,2256,1128,ok,36.0,1,exit_hold
vol_ratio_72_log1p_z,33840,15,0.0002955082742316928,0.49414893617021277,0.49382835236033373,0.00010215993880084524,0.0003205838098790381,0.0,1,0.4938534278959811,0.4323286052009456,0.4938534278959811,16920,16920,2256,1128,ok,37.0,1,exit_hold
MACD_hist_pct_z,33840,15,0.0002955082742316373,0.4941489361702127,0.4938417087438452,6.273321986936998e-05,0.0003072274263675179,0.0,1,0.4938534278959811,0.4323286052009456,0.4938534278959811,16920,16920,2256,1128,ok,38.0,1,exit_hold
ema_slope_50_z,33840,15,0.00017730496453904898,0.4940307328605201,0.4938614840616275,0.00011010790987735724,0.00016924879889262945,0.06666666666666667,1,0.4938534278959811,0.4323286052009456,0.4938534278959811,16920,16920,2256,1128,ok,39.0,1,exit_hold
ema_slope_100_z,33840,15,0.00017730496453888245,0.49403073286051996,0.49387535306457114,7.702105596020292e-05,0.0001553797959488179,0.03333333333333333,1,0.4938534278959811,0.4323286052009456,0.4938534278959811,16920,16920,2256,1128,ok,40.0,1,exit_hold
vol_expansion_72_log1p_z,33840,15,0.0,0.4938534278959811,0.4938285236120476,7.108306959102229e-05,2.4904283933480098e-05,0.3333333333333333,1,0.4938534278959811,0.4323286052009456,0.4938534278959811,16920,16920,2256,1128,ok,41.0,1,exit_hold
log_ret_72_z,33840,15,0.0,0.4938534278959811,0.49383363755498527,7.095006376372557e-05,1.9790340995806677e-05,0.3,1,0.4938534278959811,0.4323286052009456,0.4938534278959811,16920,16920,2256,1128,ok,42.0,1,exit_hold
vol_expansion_24_log1p_z,33840,15,0.0,0.4938534278959811,0.49383955714991384,7.574640150991503e-05,1.387074606723493e-05,0.36666666666666664,1,0.4938534278959811,0.4323286052009456,0.4938534278959811,16920,16920,2256,1128,ok,43.0,1,exit_hold
vol_expansion_168_log1p_z,33840,15,0.0,0.4938534278959811,0.4938428971477081,7.102161767306177e-05,1.0530748272952195e-05,0.4666666666666667,1,0.4938534278959811,0.4323286052009456,0.4938534278959811,16920,16920,2256,1128,ok,44.0,1,exit_hold
log_ret_168_z,33840,15,0.0,0.4938534278959811,0.49384484214985996,6.553831216096039e-05,8.585746121114735e-06,0.36666666666666664,1,0.4938534278959811,0.4323286052009456,0.4938534278959811,16920,16920,2256,1128,ok,45.0,1,exit_hold
dist_to_high_24_sqrt_z,33840,15,0.0,0.4938534278959811,0.4938481747057092,8.018646749031604e-05,5.253190271892194e-06,0.43333333333333335,1,0.4938534278959811,0.4323286052009456,0.4938534278959811,16920,16920,2256,1128,ok,46.0,1,exit_hold
MOM_pct_30_z,33840,15,-5.551115123125783e-17,0.493853427895981,0.49384855839041164,8.246379678233077e-05,4.869505569382593e-06,0.5666666666666667,1,0.4938534278959811,0.4323286052009456,0.4938534278959811,16920,16920,2256,1128,ok,47.0,1,exit_hold
ema_slope_21_z,33840,15,-5.551115123125783e-17,0.493853427895981,0.4938507312412092,6.599132151742768e-05,2.6966547718165756e-06,0.5,1,0.4938534278959811,0.4323286052009456,0.4938534278959811,16920,16920,2256,1128,ok,48.0,1,exit_hold
MOM_pct_72_z,33840,15,-5.551115123125783e-17,0.493853427895981,0.4938623162125276,6.633975389804004e-05,-8.888316546551422e-06,0.4666666666666667,1,0.4938534278959811,0.4323286052009456,0.4938534278959811,16920,16920,2256,1128,ok,49.0,1,exit_hold
range_sqrt_z,33840,15,5.551115123125783e-17,0.49385342789598113,0.4938662848532385,0.00011773861792173317,-1.285695725739e-05,0.5333333333333333,1,0.4938534278959811,0.4323286052009456,0.4938534278959811,16920,16920,2256,1128,ok,50.0,1,exit_hold
price_pos_in_range_24_norm,33840,15,5.551115123125783e-17,0.49385342789598113,0.49386917570035055,5.612798098992798e-05,-1.574780436941481e-05,0.6333333333333333,1,0.4938534278959811,0.4323286052009456,0.4938534278959811,16920,16920,2256,1128,ok,51.0,1,exit_hold
ema_slope_9_z,33840,15,-5.551115123125783e-17,0.493853427895981,0.4938730274381892,0.00011010531440123296,-1.9599542208204035e-05,0.4666666666666667,1,0.4938534278959811,0.4323286052009456,0.4938534278959811,16920,16920,2256,1128,ok,52.0,1,exit_hold
dist_to_low_168_sqrt_z,33840,15,-5.551115123125783e-17,0.493853427895981,0.49387577821385803,7.4853836651632e-05,-2.235031787700681e-05,0.6,1,0.4938534278959811,0.4323286052009456,0.4938534278959811,16920,16920,2256,1128,ok,53.0,1,exit_hold
dist_ema_21_z,33840,15,5.551115123125783e-17,0.49385342789598113,0.49387851194921323,7.173584717969633e-05,-2.508405323209395e-05,0.6,1,0.4938534278959811,0.4323286052009456,0.4938534278959811,16920,16920,2256,1128,ok,54.0,1,exit_hold
