feature,n_samples,n_bins_used,hie_raw,hie_observed,hie_null_mean,hie_null_std,hie_norm,hie_p_value,global_best_action,global_best_value,global_action_0_success,global_action_1_success,action_0_count,action_1_count,min_bin_size_used,min_action_count_in_bin,reason,hie_rank,prev_position,regime
dist_to_low_24_sqrt_z,33840,15,0.006264775413711621,0.5114066193853428,0.5051499618275327,0.00010396741377638742,0.00625665755781013,0.0,0,0.5051418439716312,0.5051418439716312,0.45407801418439714,16920,16920,2256,1128,ok,12.0,0,entry
ret_accel_6_24_z,33840,15,0.006028368794326222,0.5111702127659574,0.5051591608106241,0.00010154011354884682,0.0060110519553333575,0.0,0,0.5051418439716312,0.5051418439716312,0.45407801418439714,16920,16920,2256,1128,ok,13.0,0,entry
dist_ema_100_z,33840,15,0.005969267139479872,0.5111111111111111,0.5051711230680694,0.00012921482676196211,0.005939988043041633,0.0,0,0.5051418439716312,0.5051418439716312,0.45407801418439714,16920,16920,2256,1128,ok,14.0,0,entry
range_sqrt_z,33840,15,0.005910165484633634,0.5110520094562648,0.5051776487160715,0.00019078392429290684,0.0058743607401933184,0.0,0,0.5051418439716312,0.5051418439716312,0.45407801418439714,16920,16920,2256,1128,ok,15.0,0,entry
dist_ema_200_z,33840,15,0.005851063829787284,0.5109929078014185,0.5051269848787125,8.798247957734902e-05,0.005865922922705935,0.0,0,0.5051418439716312,0.5051418439716312,0.45407801418439714,16920,16920,2256,1128,ok,16.0,0,entry
MOM_pct_14_z,33840,15,0.005851063829787284,0.5109929078014185,0.5051551551465459,8.591140077253233e-05,0.00583775265487263,0.0,0,0.5051418439716312,0.5051418439716312,0.45407801418439714,16920,16920,2256,1128,ok,17.0,0,entry
dist_to_high_168_sqrt_z,33840,15,0.0056146572104018855,0.5107565011820331,0.5051508950250385,9.877912958596245e-05,0.005605606156994569,0.0,0,0.5051418439716312,0.5051418439716312,0.45407801418439714,16920,16920,2256,1128,ok,18.0,0,entry
log_ret_72_z,33840,15,0.0052600472813238985,0.5104018912529551,0.5051555017381084,0.00015062680803527235,0.005246389514846683,0.0,0,0.5051418439716312,0.5051418439716312,0.45407801418439714,16920,16920,2256,1128,ok,19.0,0,entry
ema_slope_100_z,33840,15,0.005200945626477549,0.5103427895981087,0.505180613536771,0.00015645242566430742,0.005162176061337731,0.0,0,0.5051418439716312,0.5051418439716312,0.45407801418439714,16920,16920,2256,1128,ok,20.0,0,entry
bb_pos_20_norm,33840,15,0.004491725768321575,0.5096335697399528,0.5051294768793854,7.617311578740494e-05,0.00450409286056741,0.0,0,0.5051418439716312,0.5051418439716312,0.45407801418439714,16920,16920,2256,1128,ok,21.0,0,entry
vol_expansion_72_log1p_z,33840,15,0.004432624113475225,0.5095744680851064,0.5051891868175059,0.000179243999732836,0.004385281267600516,0.0,0,0.5051418439716312,0.5051418439716312,0.45407801418439714,16920,16920,2256,1128,ok,22.0,0,entry
vol_expansion_168_log1p_z,33840,15,0.004314420803782526,0.5094562647754137,0.5051868203667642,0.00015332491809227005,0.004269444408649514,0.0,0,0.5051418439716312,0.5051418439716312,0.45407801418439714,16920,16920,2256,1128,ok,23.0,0,entry
MOM_pct_72_z,33840,15,0.004196217494089827,0.509338061465721,0.5051615797695341,9.205898562065685e-05,0.004176481696186896,0.0,0,0.5051418439716312,0.5051418439716312,0.45407801418439714,16920,16920,2256,1128,ok,24.0,0,entry
ema_slope_9_z,33840,15,0.004078014184397127,0.5092198581560283,0.5051833819413205,0.0001823372197187697,0.004036476214707818,0.0,0,0.5051418439716312,0.5051418439716312,0.45407801418439714,16920,16920,2256,1128,ok,25.0,0,entry
MACD_hist_pct_z,33840,15,0.003959810874704539,0.5091016548463357,0.5051653465192201,0.00010099526893206449,0.003936308327115667,0.0,0,0.5051418439716312,0.5051418439716312,0.45407801418439714,16920,16920,2256,1128,ok,26.0,0,entry
price_pos_in_range_168_norm,33840,15,0.0037234042553190294,0.5088652482269502,0.505144432700972,8.534127686976275e-05,0.0037208155259782494,0.0,0,0.5051418439716312,0.5051418439716312,0.45407801418439714,16920,16920,2256,1128,ok,27.0,0,entry
body_sqrt_z,33840,15,0.0037234042553192515,0.5088652482269505,0.5051893782964735,0.00017824421710731407,0.0036758699304769715,0.0,0,0.5051418439716312,0.5051418439716312,0.45407801418439714,16920,16920,2256,1128,ok,28.0,0,entry
volatility_24_sqrt_z,33840,15,0.003486997635933742,0.5086288416075649,0.505152503955366,7.491989776632099e-05,0.003476337652198902,0.0,0,0.5051418439716312,0.5051418439716312,0.45407801418439714,16920,16920,2256,1128,ok,29.0,0,entry
NATR_14_z,33840,15,0.003427895981087392,0.5085697399527186,0.5051399248673244,8.405456934065587e-05,0.0034298150853941944,0.0,0,0.5051418439716312,0.5051418439716312,0.45407801418439714,16920,16920,2256,1128,ok,30.0,0,entry
ADX_14_scaled,33840,15,0.0035460992907802025,0.5086879432624114,0.5052716644235404,0.0004454363416096991,0.0034162788388709675,0.0,0,0.5051418439716312,0.5051418439716312,0.45407801418439714,16920,16920,2256,1128,ok,31.0,0,entry
ema_slope_200_z,33840,15,0.0033687943262411535,0.5085106382978724,0.505185236446805,0.00022624499969946517,0.0033254018510673333,0.0,0,0.5051418439716312,0.5051418439716312,0.45407801418439714,16920,16920,2256,1128,ok,32.0,0,entry
ret_accel_72_168_z,33840,15,0.003309692671394804,0.508451536643026,0.5051436941028385,0.00015426645585506644,0.0033078425401874556,0.0,0,0.5051418439716312,0.5051418439716312,0.45407801418439714,16920,16920,2256,1128,ok,33.0,0,entry
ema_slope_50_z,33840,15,0.003309692671394804,0.508451536643026,0.5051905383371704,0.00012264305127799473,0.003260998305855578,0.0,0,0.5051418439716312,0.5051418439716312,0.45407801418439714,16920,16920,2256,1128,ok,34.0,0,entry
ema_slope_21_z,33840,15,0.0031914893617021045,0.5083333333333333,0.5051273408136004,8.257988710176909e-05,0.0032059925197328587,0.0,0,0.5051418439716312,0.5051418439716312,0.45407801418439714,16920,16920,2256,1128,ok,35.0,0,entry
vol_ratio_168_log1p_z,33840,15,0.0028959810874704672,0.5080378250591017,0.5051561909623239,0.00011250817036928814,0.0028816340967777743,0.0,0,0.5051418439716312,0.5051418439716312,0.45407801418439714,16920,16920,2256,1128,ok,36.0,0,entry
dist_ema_9_z,33840,15,0.0030141843971630555,0.5081560283687943,0.5053334891223557,0.0007234100213749109,0.0028225392464386045,0.0,0,0.5051418439716312,0.5051418439716312,0.45407801418439714,16920,16920,2256,1128,ok,37.0,0,entry
dist_to_high_24_sqrt_z,33840,15,0.0026595744680851796,0.5078014184397164,0.5051223874254602,9.722090123256727e-05,0.00267903101425615,0.0,0,0.5051418439716312,0.5051418439716312,0.45407801418439714,16920,16920,2256,1128,ok,38.0,0,entry
ema_spread_21_50_z,33840,15,0.00260047281323883,0.50774231678487,0.5051880120996078,0.00026728085282302417,0.0025543046852621876,0.0,0,0.5051418439716312,0.5051418439716312,0.45407801418439714,16920,16920,2256,1128,ok,39.0,0,entry
vol_ratio_72_log1p_z,33840,15,0.002423167848699781,0.507565011820331,0.5052037160775331,0.0002996182647116043,0.0023612957427978642,0.0,0,0.5051418439716312,0.5051418439716312,0.45407801418439714,16920,16920,2256,1128,ok,40.0,0,entry
ema_spread_9_21_z,33840,15,0.0023049645390070816,0.5074468085106383,0.5051598468683057,8.938708471604015e-05,0.0022869616423325523,0.0,0,0.5051418439716312,0.5051418439716312,0.45407801418439714,16920,16920,2256,1128,ok,41.0,0,entry
price_pos_in_range_24_norm,33840,15,0.0019503546099290947,0.5070921985815603,0.5051500206658914,0.0001424992735089115,0.0019421779156688634,0.0,0,0.5051418439716312,0.5051418439716312,0.45407801418439714,16920,16920,2256,1128,ok,42.0,0,entry
dist_ema_21_z,33840,15,0.0018321513002363954,0.5069739952718676,0.5051255575186997,6.990969114695083e-05,0.0018484377531678975,0.0,0,0.5051418439716312,0.5051418439716312,0.45407801418439714,16920,16920,2256,1128,ok,43.0,0,entry
vol_ratio_24_log1p_z,33840,15,0.0017730496453900457,0.5069148936170212,0.5051604624290669,9.130845645135978e-05,0.001754431187954375,0.0,0,0.5051418439716312,0.5051418439716312,0.45407801418439714,16920,16920,2256,1128,ok,44.0,0,entry
ema_spread_50_100_z,33840,15,0.0017730496453900457,0.5069148936170212,0.505167947352474,0.00012878988080402358,0.0017469462645473,0.0,0,0.5051418439716312,0.5051418439716312,0.45407801418439714,16920,16920,2256,1128,ok,45.0,0,entry
price_pos_in_range_72_norm,33840,15,0.0016548463356974574,0.5067966903073287,0.5051723825468304,0.00010825969271135176,0.001624307760498267,0.0,0,0.5051418439716312,0.5051418439716312,0.45407801418439714,16920,16920,2256,1128,ok,46.0,0,entry
dist_to_high_72_sqrt_z,33840,15,0.0010047281323877222,0.5061465721040189,0.5051435942077573,7.341473459887068e-05,0.001002977896261581,0.0,0,0.5051418439716312,0.5051418439716312,0.45407801418439714,16920,16920,2256,1128,ok,47.0,0,entry
dist_to_low_168_sqrt_z,33840,15,0.0008274231678486732,0.5059692671394799,0.5051324696782797,6.547688832688373e-05,0.0008367974612001339,0.0,0,0.5051418439716312,0.5051418439716312,0.45407801418439714,16920,16920,2256,1128,ok,48.0,0,entry
MOM_pct_30_z,33840,15,0.0006501182033096242,0.5057919621749408,0.5051922940857091,0.00020201740198539246,0.0005996680892317308,0.03333333333333333,0,0.5051418439716312,0.5051418439716312,0.45407801418439714,16920,16920,2256,1128,ok,49.0,0,entry
log_ret_168_z,33840,15,0.0005910165484633856,0.5057328605200946,0.5052233943340743,0.00020055149565003104,0.0005094661860203242,0.03333333333333333,0,0.5051418439716312,0.5051418439716312,0.45407801418439714,16920,16920,2256,1128,ok,50.0,0,entry
vol_expansion_24_log1p_z,33840,15,0.00047281323877068626,0.5056146572104019,0.5051910079203304,0.0001788373072660888,0.00042364929007143726,0.03333333333333333,0,0.5051418439716312,0.5051418439716312,0.45407801418439714,16920,16920,2256,1128,ok,51.0,0,entry
dist_to_low_72_sqrt_z,33840,15,0.00023640661938528762,0.5053782505910165,0.5051200526538985,7.444468128107056e-05,0.00025819793711800987,0.0,0,0.5051418439716312,0.5051418439716312,0.45407801418439714,16920,16920,2256,1128,ok,52.0,0,entry
bb_width_20_sqrt_z,33840,15,0.0002955082742316373,0.5054373522458628,0.5052196230852476,0.0002561519589345539,0.00021772916061524317,0.1,0,0.5051418439716312,0.5051418439716312,0.45407801418439714,16920,16920,2256,1128,ok,53.0,0,entry
log_ret_6_z,33840,15,0.00017730496453893796,0.5053191489361701,0.5052181305052598,0.00018655708513483322,0.00010101843091037122,0.16666666666666666,0,0.5051418439716312,0.5051418439716312,0.45407801418439714,16920,16920,2256,1128,ok,54.0,0,entry
