bandit_name,method_group,set_name,confirmation_rank,original_trial_number,confirmation_seed,symbol,mode,n_decisions,return_pct,drawdown_abs,trades,profit_factor,is_active,executed_action_1_ratio,constraint_applied_ratio,forced_singleton_ratio,decision_point_ratio,bandit_consulted_ratio,pending_update_queued_ratio,median_time_between_entries,median_holding_bars,mean_holding_bars,p25_holding_bars,p75_holding_bars,share_trades_closed_before_horizon,share_trades_closed_after_horizon
sw_lints,corr,z48_a0p5_corr_pruned_top10,1,32,8002,BTCUSDT,val,2000.0,-1.2475438000851824,3.74236583353591,127,0.8865869351967021,True,0.5615,0.2555,0.25549999999999995,0.7445,0.7445,0.7415,10.0,4.0,8.803149606299213,4.0,8.0,0.7795275590551181,0.2204724409448819
sw_lints,corr,z48_a0p5_corr_pruned_top10,1,32,8002,BTCUSDT,val_first,,0.031805269064699715,3.6851136804717854,73,0.9609479045917038,True,,,,,,,8.0,4.0,8.095890410958905,4.0,6.0,0.8493150684931506,0.1506849315068493
sw_lints,corr,z48_a0p5_corr_pruned_top10,1,32,8002,BTCUSDT,val_second,,-1.2789422981107856,3.532544510322566,54,0.8043439573253579,True,,,,,,,12.0,5.0,9.75925925925926,4.0,10.0,0.6851851851851852,0.3148148148148148
sw_lints,corr,z48_a0p5_corr_pruned_top10,1,32,8002,ETHUSDT,val,2000.0,-8.0858624590186,9.974535066330182,150,0.6466264673929384,True,0.5035,0.2995,0.2995,0.7005,0.7005,0.6975,9.0,4.0,6.713333333333333,4.0,5.75,0.84,0.16
sw_lints,corr,z48_a0p5_corr_pruned_top10,1,32,8002,ETHUSDT,val_first,,-0.3553205265445447,5.427352895422222,63,0.8759534375538776,True,,,,,,,13.0,4.0,7.857142857142857,4.0,9.5,0.746031746031746,0.25396825396825395
sw_lints,corr,z48_a0p5_corr_pruned_top10,1,32,8002,ETHUSDT,val_second,,-7.758108082964343,9.531017481641024,86,0.5170311650221922,True,,,,,,,7.0,4.0,5.72093023255814,4.0,4.0,0.9186046511627907,0.08139534883720931
sw_lints,corr,z48_a0p5_corr_pruned_top10,1,32,8002,SOLUSDT,val,2000.0,-12.158962991146439,12.943701980549104,149,0.5017047567506718,True,0.4765,0.2995,0.2995,0.7005,0.7005,0.6975,8.0,4.0,6.3624161073825505,4.0,5.0,0.8791946308724832,0.12080536912751678
sw_lints,corr,z48_a0p5_corr_pruned_top10,1,32,8002,SOLUSDT,val_first,,-2.3893900276971802,4.809902326226634,93,0.7570990956630841,True,,,,,,,8.0,4.0,5.354838709677419,4.0,4.0,0.9354838709677419,0.06451612903225806
sw_lints,corr,z48_a0p5_corr_pruned_top10,1,32,8002,SOLUSDT,val_second,,-10.00872032888781,11.678283528444055,56,0.3160809711710577,True,,,,,,,11.0,4.0,8.035714285714286,4.0,5.25,0.7857142857142857,0.21428571428571427
sw_lints,corr,z48_a0p5_corr_pruned_top10,1,32,8003,BTCUSDT,val,2000.0,2.2855149353589566,2.606535731379278,130,1.1727374981967702,True,0.567,0.2615,0.26149999999999995,0.7385,0.7385,0.7355,10.0,4.0,8.676923076923076,4.0,9.75,0.7461538461538462,0.25384615384615383
sw_lints,corr,z48_a0p5_corr_pruned_top10,1,32,8003,BTCUSDT,val_first,,2.0647201912699087,2.588650138732651,66,1.2761786159753306,True,,,,,,,10.0,4.0,8.303030303030303,4.0,8.75,0.7575757575757576,0.24242424242424243
sw_lints,corr,z48_a0p5_corr_pruned_top10,1,32,8003,BTCUSDT,val_second,,0.21632817262935422,2.606535731379278,64,1.0654083272096264,True,,,,,,,11.0,5.0,9.0625,4.0,10.0,0.734375,0.265625
sw_lints,corr,z48_a0p5_corr_pruned_top10,1,32,8003,ETHUSDT,val,2000.0,-5.9184216894556885,9.089208347246148,147,0.7071049080827068,True,0.5,0.294,0.29400000000000004,0.706,0.706,0.7035,8.0,4.0,6.802721088435374,4.0,6.0,0.8503401360544217,0.14965986394557823
sw_lints,corr,z48_a0p5_corr_pruned_top10,1,32,8003,ETHUSDT,val_first,,-0.564870536468276,3.8341375769537556,81,0.887394115963421,True,,,,,,,7.0,4.0,5.777777777777778,4.0,5.0,0.8888888888888888,0.1111111111111111
sw_lints,corr,z48_a0p5_corr_pruned_top10,1,32,8003,ETHUSDT,val_second,,-5.383963576927653,8.618419298687051,65,0.565105759685205,True,,,,,,,10.0,4.0,7.861538461538461,4.0,7.0,0.8153846153846154,0.18461538461538463
sw_lints,corr,z48_a0p5_corr_pruned_top10,1,32,8003,SOLUSDT,val,2000.0,-7.776861186335793,9.299981456919271,150,0.6509016971931063,True,0.4965,0.3,0.30000000000000004,0.7,0.7,0.695,8.0,4.0,6.62,4.0,5.0,0.8666666666666667,0.13333333333333333
sw_lints,corr,z48_a0p5_corr_pruned_top10,1,32,8003,SOLUSDT,val_first,,-2.3122503947346496,5.437518706291488,96,0.7792281846846949,True,,,,,,,7.0,4.0,5.572916666666667,4.0,5.0,0.8958333333333334,0.10416666666666667
sw_lints,corr,z48_a0p5_corr_pruned_top10,1,32,8003,SOLUSDT,val_second,,-5.593957086413015,7.11840631496724,54,0.5302264916638652,True,,,,,,,10.0,4.0,8.481481481481481,4.0,8.0,0.8148148148148148,0.18518518518518517
sw_lints,corr,z48_a0p5_corr_pruned_top10,1,32,8004,BTCUSDT,val,2000.0,1.4677039620934584,3.2437078719002033,126,1.1079968527598743,True,0.5795,0.2535,0.25349999999999995,0.7465,0.7465,0.7415,10.0,4.0,8.936507936507937,4.0,7.0,0.8015873015873016,0.1984126984126984
sw_lints,corr,z48_a0p5_corr_pruned_top10,1,32,8004,BTCUSDT,val_first,,2.052645479194526,2.6171062706248693,67,1.295336643201729,True,,,,,,,7.0,4.0,9.074626865671641,4.0,5.5,0.8208955223880597,0.1791044776119403
sw_lints,corr,z48_a0p5_corr_pruned_top10,1,32,8004,BTCUSDT,val_second,,-0.5731762409043162,3.2437078719002033,59,0.9201317276683597,True,,,,,,,12.0,4.0,8.779661016949152,4.0,8.0,0.7796610169491526,0.22033898305084745
sw_lints,corr,z48_a0p5_corr_pruned_top10,1,32,8004,ETHUSDT,val,2000.0,-6.631523439560594,8.386303558393848,162,0.7068925825149688,True,0.521,0.324,0.32399999999999995,0.676,0.676,0.674,8.0,4.0,6.432098765432099,4.0,5.0,0.8703703703703703,0.12962962962962962
sw_lints,corr,z48_a0p5_corr_pruned_top10,1,32,8004,ETHUSDT,val_first,,-1.3372527921524657,5.5297677695680285,73,0.7968914764733135,True,,,,,,,9.0,4.0,7.205479452054795,4.0,6.0,0.821917808219178,0.1780821917808219
sw_lints,corr,z48_a0p5_corr_pruned_top10,1,32,8004,ETHUSDT,val_second,,-5.366028006756151,7.144592022550855,88,0.6447506642855139,True,,,,,,,7.0,4.0,5.636363636363637,4.0,4.0,0.9204545454545454,0.07954545454545454
sw_lints,corr,z48_a0p5_corr_pruned_top10,1,32,8004,SOLUSDT,val,2000.0,-8.877228596124652,10.295101614699952,138,0.6149188615885989,True,0.468,0.277,0.277,0.723,0.723,0.721,8.0,4.0,6.760869565217392,4.0,5.0,0.8333333333333334,0.16666666666666666
sw_lints,corr,z48_a0p5_corr_pruned_top10,1,32,8004,SOLUSDT,val_first,,-2.5317339484190016,6.124789182879054,70,0.7451550913832947,True,,,,,,,9.0,4.0,7.1571428571428575,4.0,6.75,0.7857142857142857,0.21428571428571427
sw_lints,corr,z48_a0p5_corr_pruned_top10,1,32,8004,SOLUSDT,val_second,,-6.510318593692399,8.108429722970978,68,0.4930018802304723,True,,,,,,,7.5,4.0,6.352941176470588,4.0,4.0,0.8823529411764706,0.11764705882352941
sw_lints,corr,z48_a0p5_corr_pruned_top10,1,32,8005,BTCUSDT,val,2000.0,-1.0833959527160264,4.938663794167065,123,0.9025624294845325,True,0.583,0.2475,0.24750000000000005,0.7525,0.7525,0.7495,11.0,4.0,9.439024390243903,4.0,10.5,0.7235772357723578,0.2764227642276423
sw_lints,corr,z48_a0p5_corr_pruned_top10,1,32,8005,BTCUSDT,val_first,,1.9022548575648557,2.5827513554105397,65,1.2845950622128526,True,,,,,,,8.5,4.0,9.36923076923077,4.0,11.0,0.7230769230769231,0.27692307692307694
sw_lints,corr,z48_a0p5_corr_pruned_top10,1,32,8005,BTCUSDT,val_second,,-2.9299163344855494,4.775870418823391,58,0.6071755679127782,True,,,,,,,13.0,4.0,9.517241379310345,4.0,10.0,0.7241379310344828,0.27586206896551724
sw_lints,corr,z48_a0p5_corr_pruned_top10,1,32,8005,ETHUSDT,val,2000.0,-11.36753009589948,12.255126361065694,161,0.5308841878603723,True,0.5125,0.3235,0.3235,0.6765,0.6765,0.675,8.0,4.0,6.341614906832298,4.0,6.0,0.8571428571428571,0.14285714285714285
sw_lints,corr,z48_a0p5_corr_pruned_top10,1,32,8005,ETHUSDT,val_first,,-4.5184279571385595,6.980874887730115,78,0.5792908957824611,True,,,,,,,11.0,4.0,6.641025641025641,4.0,7.75,0.8205128205128205,0.1794871794871795
sw_lints,corr,z48_a0p5_corr_pruned_top10,1,32,8005,ETHUSDT,val_second,,-7.173218865401987,7.883814691536251,82,0.4779468971442551,True,,,,,,,7.0,4.0,5.890243902439025,4.0,4.0,0.9024390243902439,0.0975609756097561
sw_lints,corr,z48_a0p5_corr_pruned_top10,1,32,8005,SOLUSDT,val,2000.0,-6.240243502674314,7.259976466314777,165,0.7415870493737904,True,0.5095,0.3315,0.3315,0.6685,0.6685,0.665,7.0,4.0,6.151515151515151,4.0,5.0,0.8727272727272727,0.12727272727272726
sw_lints,corr,z48_a0p5_corr_pruned_top10,1,32,8005,SOLUSDT,val_first,,-0.7398476142085109,4.976092630262263,81,0.8949229050002805,True,,,,,,,7.5,4.0,6.666666666666667,4.0,6.0,0.8271604938271605,0.1728395061728395
sw_lints,corr,z48_a0p5_corr_pruned_top10,1,32,8005,SOLUSDT,val_second,,-5.541393757978108,5.765707659278096,84,0.628136190785514,True,,,,,,,7.0,4.0,5.654761904761905,4.0,4.0,0.9166666666666666,0.08333333333333333
sw_lints,corr,z48_a0p5_corr_pruned_top10,1,32,8006,BTCUSDT,val,2000.0,-3.193866812770696,5.1269546457931465,128,0.7836789867932688,True,0.5685,0.2575,0.25749999999999995,0.7425,0.7425,0.7375,10.0,4.0,8.7109375,4.0,9.0,0.7578125,0.2421875
sw_lints,corr,z48_a0p5_corr_pruned_top10,1,32,8006,BTCUSDT,val_first,,-0.8550475342800068,3.7491119865505684,74,0.8662151567026132,True,,,,,,,8.0,4.0,7.945945945945946,4.0,5.75,0.7972972972972973,0.20270270270270271
sw_lints,corr,z48_a0p5_corr_pruned_top10,1,32,8006,BTCUSDT,val_second,,-2.358989762287045,4.356646026733657,54,0.6858821053083326,True,,,,,,,12.0,4.5,9.75925925925926,4.0,10.75,0.7037037037037037,0.2962962962962963
sw_lints,corr,z48_a0p5_corr_pruned_top10,1,32,8006,ETHUSDT,val,2000.0,-11.901212192973032,12.664128072813485,167,0.4976521212254115,True,0.49,0.335,0.33499999999999996,0.665,0.665,0.663,7.0,4.0,5.850299401197605,4.0,5.0,0.8862275449101796,0.11377245508982035
sw_lints,corr,z48_a0p5_corr_pruned_top10,1,32,8006,ETHUSDT,val_first,,-3.8782329507954905,6.939698541596162,86,0.6238439971941031,True,,,,,,,7.0,4.0,5.906976744186046,4.0,5.0,0.872093023255814,0.12790697674418605
sw_lints,corr,z48_a0p5_corr_pruned_top10,1,32,8006,ETHUSDT,val_second,,-8.346683054703519,9.194172220262885,81,0.40370415598244985,True,,,,,,,7.0,4.0,5.790123456790123,4.0,5.0,0.9012345679012346,0.09876543209876543
sw_lints,corr,z48_a0p5_corr_pruned_top10,1,32,8006,SOLUSDT,val,2000.0,-5.038990288673029,8.907576741959321,160,0.7451319835115393,True,0.489,0.32,0.31999999999999995,0.68,0.68,0.6775,7.0,4.0,6.1125,4.0,4.0,0.8875,0.1125
sw_lints,corr,z48_a0p5_corr_pruned_top10,1,32,8006,SOLUSDT,val_first,,0.4753185867988563,2.971887639049575,93,0.9972030782686763,True,,,,,,,7.0,4.0,5.365591397849462,4.0,4.0,0.9139784946236559,0.08602150537634409
sw_lints,corr,z48_a0p5_corr_pruned_top10,1,32,8006,SOLUSDT,val_second,,-5.488222334630544,8.907576741959321,67,0.5412679533088143,True,,,,,,,7.5,4.0,7.149253731343284,4.0,4.0,0.8507462686567164,0.14925373134328357
sw_lints,corr,z48_a0p5_corr_pruned_top10,1,32,8007,BTCUSDT,val,2000.0,-0.962270286300293,4.220367786518564,146,0.9297524945216851,True,0.5745,0.2935,0.2935,0.7065,0.7065,0.7015,8.5,4.0,7.712328767123288,4.0,5.0,0.8561643835616438,0.14383561643835616
sw_lints,corr,z48_a0p5_corr_pruned_top10,1,32,8007,BTCUSDT,val_first,,-0.2755846148820962,4.220367786518564,77,0.9205290439072752,True,,,,,,,7.0,4.0,7.818181818181818,4.0,4.0,0.8961038961038961,0.1038961038961039
sw_lints,corr,z48_a0p5_corr_pruned_top10,1,32,8007,BTCUSDT,val_second,,-0.6885833010565667,3.1069948864299923,69,0.9411418965939629,True,,,,,,,10.0,4.0,7.594202898550725,4.0,7.0,0.8115942028985508,0.18840579710144928
sw_lints,corr,z48_a0p5_corr_pruned_top10,1,32,8007,ETHUSDT,val,2000.0,-5.466705665305371,8.943194372241358,141,0.7141674545290019,True,0.495,0.2835,0.2835,0.7165,0.7165,0.715,9.0,4.0,6.99290780141844,4.0,5.0,0.8297872340425532,0.1702127659574468
sw_lints,corr,z48_a0p5_corr_pruned_top10,1,32,8007,ETHUSDT,val_first,,0.406028029482397,4.74197965181019,63,0.942044111510539,True,,,,,,,12.0,4.0,7.698412698412699,4.0,9.5,0.746031746031746,0.25396825396825395
sw_lints,corr,z48_a0p5_corr_pruned_top10,1,32,8007,ETHUSDT,val_second,,-5.8489851755348266,8.85457264202435,77,0.533012721783586,True,,,,,,,7.0,4.0,6.246753246753247,4.0,5.0,0.9090909090909091,0.09090909090909091
sw_lints,corr,z48_a0p5_corr_pruned_top10,1,32,8007,SOLUSDT,val,2000.0,-4.47013619679979,7.13621033206322,137,0.7704820482843378,True,0.486,0.2755,0.27549999999999997,0.7245,0.7245,0.7215,9.0,4.0,7.065693430656935,4.0,6.0,0.8467153284671532,0.15328467153284672
sw_lints,corr,z48_a0p5_corr_pruned_top10,1,32,8007,SOLUSDT,val_first,,1.8311869061870434,2.8949686927742246,90,1.1089814575648484,True,,,,,,,7.0,4.0,5.677777777777778,4.0,5.0,0.9,0.1
sw_lints,corr,z48_a0p5_corr_pruned_top10,1,32,8007,SOLUSDT,val_second,,-6.188009090763114,6.960919840789536,47,0.4560073135847511,True,,,,,,,11.0,4.0,9.72340425531915,4.0,9.5,0.7446808510638298,0.2553191489361702
sw_lints,corr,z48_a0p5_corr_pruned_top10,1,32,8008,BTCUSDT,val,2000.0,-2.8840795287983,5.4619060411002955,138,0.8027919905546326,True,0.559,0.2775,0.27749999999999997,0.7225,0.7225,0.7195,10.0,4.0,8.065217391304348,4.0,7.0,0.8115942028985508,0.18840579710144928
sw_lints,corr,z48_a0p5_corr_pruned_top10,1,32,8008,BTCUSDT,val_first,,-2.581900831913364,5.4619060411002955,85,0.7191992332696047,True,,,,,,,8.0,4.0,6.458823529411765,4.0,5.0,0.8823529411764706,0.11764705882352941
sw_lints,corr,z48_a0p5_corr_pruned_top10,1,32,8008,BTCUSDT,val_second,,-0.31018742868669236,3.1518371039480853,53,0.9442979962369918,True,,,,,,,12.0,6.0,10.641509433962264,4.0,11.0,0.6981132075471698,0.3018867924528302
sw_lints,corr,z48_a0p5_corr_pruned_top10,1,32,8008,ETHUSDT,val,2000.0,-6.32578130642295,7.648390585160724,162,0.700137032158026,True,0.5205,0.3235,0.3235,0.6765,0.6765,0.675,8.0,4.0,6.425925925925926,4.0,5.0,0.8703703703703703,0.12962962962962962
sw_lints,corr,z48_a0p5_corr_pruned_top10,1,32,8008,ETHUSDT,val_first,,0.6599735533560747,3.591333190477597,79,0.9727147496750254,True,,,,,,,8.0,4.0,6.253164556962025,4.0,6.0,0.8481012658227848,0.1518987341772152
sw_lints,corr,z48_a0p5_corr_pruned_top10,1,32,8008,ETHUSDT,val_second,,-6.939953005328525,7.474956204920014,82,0.4863800961113572,True,,,,,,,7.0,4.0,6.304878048780488,4.0,4.0,0.9024390243902439,0.0975609756097561
sw_lints,corr,z48_a0p5_corr_pruned_top10,1,32,8008,SOLUSDT,val,2000.0,-6.726859453207257,10.361603765846827,146,0.7142934626188981,True,0.4655,0.2935,0.2935,0.7065,0.7065,0.704,8.0,4.0,6.342465753424658,4.0,5.0,0.863013698630137,0.136986301369863
sw_lints,corr,z48_a0p5_corr_pruned_top10,1,32,8008,SOLUSDT,val_first,,0.6883612340637724,3.4439434203952457,76,1.006763246124254,True,,,,,,,10.0,4.0,7.0,4.0,8.25,0.7894736842105263,0.21052631578947367
sw_lints,corr,z48_a0p5_corr_pruned_top10,1,32,8008,SOLUSDT,val_second,,-7.364526144221717,10.361603765846827,70,0.4881357521158037,True,,,,,,,7.0,4.0,5.628571428571429,4.0,4.75,0.9428571428571428,0.05714285714285714
sw_lints,corr,z48_a0p5_corr_pruned_top10,1,32,8009,BTCUSDT,val,2000.0,-0.19256697463714278,3.420397485940474,144,0.9659688374634365,True,0.562,0.2895,0.2895,0.7105,0.7105,0.7075,9.0,4.0,7.770833333333333,4.0,7.0,0.8402777777777778,0.1597222222222222
sw_lints,corr,z48_a0p5_corr_pruned_top10,1,32,8009,BTCUSDT,val_first,,-0.853360090062194,3.1585204791441224,90,0.8810165850405238,True,,,,,,,7.0,4.0,6.288888888888889,4.0,4.0,0.9,0.1
sw_lints,corr,z48_a0p5_corr_pruned_top10,1,32,8009,BTCUSDT,val_second,,0.666480594829344,3.023992167334455,54,1.122066471360641,True,,,,,,,11.5,5.0,10.24074074074074,4.0,9.75,0.7407407407407407,0.25925925925925924
sw_lints,corr,z48_a0p5_corr_pruned_top10,1,32,8009,ETHUSDT,val,2000.0,-9.532124444481271,13.144520601509612,158,0.5902006946796174,True,0.4805,0.316,0.31599999999999995,0.684,0.684,0.681,8.0,4.0,6.082278481012659,4.0,5.0,0.8860759493670886,0.11392405063291139
sw_lints,corr,z48_a0p5_corr_pruned_top10,1,32,8009,ETHUSDT,val_first,,-3.6926059279060452,6.314886438260858,85,0.6591546135500495,True,,,,,,,7.5,4.0,5.788235294117647,4.0,5.0,0.8941176470588236,0.10588235294117647
sw_lints,corr,z48_a0p5_corr_pruned_top10,1,32,8009,ETHUSDT,val_second,,-6.063416597280025,10.028180776501827,73,0.5336193308326697,True,,,,,,,8.0,4.0,6.424657534246576,4.0,5.0,0.8767123287671232,0.1232876712328767
sw_lints,corr,z48_a0p5_corr_pruned_top10,1,32,8009,SOLUSDT,val,2000.0,-7.724826972718457,9.82540788838866,151,0.6729068657669092,True,0.4995,0.303,0.30300000000000005,0.697,0.697,0.695,8.0,4.0,6.596026490066225,4.0,6.0,0.8807947019867549,0.11920529801324503
sw_lints,corr,z48_a0p5_corr_pruned_top10,1,32,8009,SOLUSDT,val_first,,-0.6165509759141097,5.4149639886717065,86,0.8937370748013083,True,,,,,,,8.0,4.0,6.430232558139535,4.0,6.0,0.8604651162790697,0.13953488372093023
sw_lints,corr,z48_a0p5_corr_pruned_top10,1,32,8009,SOLUSDT,val_second,,-7.152374028679198,9.078951405636836,65,0.4740512056799468,True,,,,,,,8.0,4.0,6.815384615384615,4.0,5.0,0.9076923076923077,0.09230769230769231
sw_lints,corr,z48_a0p5_corr_pruned_top10,1,32,8010,BTCUSDT,val,2000.0,-3.5995179805161537,5.174719854592702,140,0.7357287695629499,True,0.553,0.2815,0.2815,0.7185,0.7185,0.7135,9.0,4.0,7.692857142857143,4.0,6.0,0.8428571428571429,0.15714285714285714
sw_lints,corr,z48_a0p5_corr_pruned_top10,1,32,8010,BTCUSDT,val_first,,-1.338415212806321,3.92472876509955,90,0.807595819667958,True,,,,,,,6.0,4.0,5.977777777777778,4.0,4.0,0.9111111111111111,0.08888888888888889
sw_lints,corr,z48_a0p5_corr_pruned_top10,1,32,8010,BTCUSDT,val_second,,-2.2917762496790117,4.287900122575062,50,0.649060186449633,True,,,,,,,13.0,6.0,10.78,4.0,10.75,0.72,0.28
sw_lints,corr,z48_a0p5_corr_pruned_top10,1,32,8010,ETHUSDT,val,2000.0,-6.611582017131557,10.31326142758463,147,0.6923262503111617,True,0.512,0.295,0.29500000000000004,0.705,0.705,0.703,9.0,4.0,6.945578231292517,4.0,5.0,0.8367346938775511,0.16326530612244897
sw_lints,corr,z48_a0p5_corr_pruned_top10,1,32,8010,ETHUSDT,val_first,,-0.9328415677071766,5.555712078572572,71,0.8423792370606138,True,,,,,,,9.0,4.0,7.126760563380282,4.0,6.5,0.8169014084507042,0.18309859154929578
sw_lints,corr,z48_a0p5_corr_pruned_top10,1,32,8010,ETHUSDT,val_second,,-5.732212914237866,9.468748279772743,75,0.5757169092569302,True,,,,,,,8.0,4.0,6.6,4.0,5.0,0.8666666666666667,0.13333333333333333
sw_lints,corr,z48_a0p5_corr_pruned_top10,1,32,8010,SOLUSDT,val,2000.0,-4.089707672472242,5.7210092549667575,160,0.8092107018997993,True,0.497,0.321,0.32099999999999995,0.679,0.679,0.677,8.0,4.0,6.19375,4.0,5.0,0.89375,0.10625
sw_lints,corr,z48_a0p5_corr_pruned_top10,1,32,8010,SOLUSDT,val_first,,0.181304699114615,4.812016424794741,84,0.9545585666381138,True,,,,,,,7.0,4.0,6.357142857142857,4.0,5.0,0.8809523809523809,0.11904761904761904
sw_lints,corr,z48_a0p5_corr_pruned_top10,1,32,8010,SOLUSDT,val_second,,-4.263282839462368,5.511373270091868,76,0.7035785083080127,True,,,,,,,9.0,4.0,6.0131578947368425,4.0,5.0,0.9078947368421053,0.09210526315789473
sw_lints,corr,z48_a0p5_corr_pruned_top10,1,32,8011,BTCUSDT,val,2000.0,-0.7222318982751164,4.548697761931808,127,0.8873638347601442,True,0.5945,0.2555,0.25549999999999995,0.7445,0.7445,0.7415,9.0,4.0,9.32283464566929,4.0,7.0,0.8346456692913385,0.16535433070866143
sw_lints,corr,z48_a0p5_corr_pruned_top10,1,32,8011,BTCUSDT,val_first,,0.5160093478253636,4.548697761931808,65,0.48503704411992243,True,,,,,,,8.0,4.0,5.630769230769231,4.0,5.0,0.8769230769230769,0.12307692307692308
