z_window,set_name,algorithm,seed,seed_dro_score,dro_alpha,seed_dro_min_aggregate_half,mean_symbol_val_full,mean_symbol_val_h1,mean_symbol_val_h2,median_symbol_val_full,median_symbol_val_h1,median_symbol_val_h2,median_symbol_per_symbol_min_half,median_exposure_bars_val,median_exposure_ratio_val,median_n_trade_events_val,mean_constraint_applied_ratio,mean_min_hold_ratio,mean_cooldown_ratio,mean_raw_executed_mismatch_ratio,mean_blocked_exit_ratio,mean_blocked_entry_ratio,mean_forced_singleton_ratio,mean_decision_point_ratio,mean_bandit_consulted_ratio,mean_pending_update_queued_ratio
24,z24_a0p5_corr_pruned_top10,discounted_linucb,166,-4.313726568942774,0.5,-4.913518418278126,-7.305285931571966,-2.5143510209367186,-4.913518418278126,-7.001192921189315,-2.7121751737494426,-5.591486420167612,-5.591486420167612,1118.0,0.559,390.0,0.3861666666666667,0.2896666666666667,0.09649999999999999,0.0,0.0,0.0,0.3861666666666667,0.6138333333333333,0.6138333333333333,0.6108333333333333
24,z24_a0p5_corr_pruned_top10,sw_lints,166,-5.556820035965428,0.5,-7.249402805495845,-7.687661073611921,-0.47907172737417697,-7.249402805495845,-6.762678105870745,-0.5171819976607095,-7.733348277273766,-7.733348277273766,1091.0,0.5455,382.0,0.38916666666666666,0.2921666666666667,0.09700000000000002,0.0,0.0,0.0,0.38916666666666666,0.6108333333333333,0.6108333333333333,0.6088333333333333
24,z24_a0p5_corr_pruned_top10,sw_lints,266,-5.106571177648151,0.5,-6.595796647784454,-7.135531600855212,-0.6388947672392434,-6.595796647784454,-4.5978107017684895,0.0146623861968731,-4.611796888494968,-4.611796888494968,1175.0,0.5875,390.0,0.37733333333333335,0.283,0.09433333333333334,0.0,0.0,0.0,0.37733333333333335,0.6226666666666666,0.6226666666666666,0.62
24,z24_a0p5_corr_pruned_top10,sw_lints,366,-4.567257604425794,0.5,-5.31389641308809,-7.523141255028889,-2.3273411784389095,-5.31389641308809,-7.1117584186652145,-2.0498768276523305,-4.909417796925231,-4.909417796925231,1147.0,0.5735,347.0,0.38083333333333336,0.286,0.09483333333333333,0.0,0.0,0.0,0.38083333333333336,0.6191666666666666,0.6191666666666666,0.6175
24,z24_a0p5_corr_pruned_top10,sw_lints,466,-6.132052811153129,0.5,-7.400966689413553,-9.571375600348086,-2.325311176371858,-7.400966689413553,-9.390231859099007,-3.285475339816646,-7.108102930906767,-7.108102930906767,1083.0,0.5415,402.0,0.39966666666666667,0.3,0.09966666666666668,0.0,0.0,0.0,0.39966666666666667,0.6003333333333333,0.6003333333333333,0.598
24,z24_a0p5_corr_pruned_top10,sw_lints,566,-4.323666980538853,0.5,-5.1708601983843785,-6.863360167059558,-1.782087327002276,-5.1708601983843785,-6.708425120913509,-1.8774907463305457,-4.9622315755913915,-4.9622315755913915,1181.0,0.5905,360.0,0.3751666666666667,0.28150000000000003,0.09366666666666668,0.0,0.0,0.0,0.3751666666666667,0.6248333333333335,0.6248333333333335,0.6224999999999999
24,z24_a0p5_corr_pruned_top10,sw_lints,666,-5.1794765978455795,0.5,-6.347935941854259,-7.9322116514187115,-1.6740985658195406,-6.347935941854259,-7.6895506369811795,-1.7040718566020518,-7.330917216517485,-7.330917216517485,1121.0,0.5605,381.0,0.379,0.2845,0.09449999999999999,0.0,0.0,0.0,0.379,0.621,0.621,0.6185
24,z24_a0p5_corr_pruned_top10,sw_lints,766,-5.03472329449607,0.5,-5.28613384607394,-9.33569792706505,-4.280491639762456,-5.28613384607394,-9.823597961060859,-4.426734348909978,-5.646833950252628,-5.646833950252628,1126.0,0.563,370.0,0.3791666666666667,0.28450000000000003,0.09466666666666668,0.0,0.0,0.0,0.3791666666666667,0.6208333333333332,0.6208333333333332,0.6178333333333333
24,z24_a0p5_corr_pruned_top10,sw_lints,866,-4.268411517750081,0.5,-5.221147415990184,-6.687055702523914,-1.4102038230297727,-5.221147415990184,-6.814352317288419,-2.042840613045982,-4.267810939951733,-5.496704591007173,1096.0,0.548,392.0,0.4038333333333333,0.303,0.10083333333333333,0.0,0.0,0.0,0.4038333333333333,0.5961666666666666,0.5961666666666666,0.5943333333333333
24,z24_a0p5_corr_pruned_top10,sw_lints,966,-5.234844507507033,0.5,-6.373880333400247,-8.09616663011763,-1.8177370298273894,-6.373880333400247,-6.962676861188299,-1.3268809611383547,-5.536200221308518,-5.536200221308518,1078.0,0.539,354.0,0.38566666666666666,0.28950000000000004,0.09616666666666666,0.0,0.0,0.0,0.38566666666666666,0.6143333333333333,0.6143333333333333,0.612
