number,value,params_lambda_prior,params_ucb_alpha,params_window_size,user_attrs_all_symbols_active_share,user_attrs_all_symbols_have_long_share,user_attrs_calmar_drawdown_floor_abs,user_attrs_calmar_drawdown_floor_applied,user_attrs_calmar_like,user_attrs_constraint_drawdown_ok,user_attrs_constraint_finite_objective_return_ok,user_attrs_constraint_max_trades_ok,user_attrs_constraint_min_trades_ok,user_attrs_constraint_profit_factor_ok,user_attrs_constraint_symbols_active_ok,user_attrs_constraint_symbols_have_long_ok,user_attrs_constraint_value_all_symbols_active,user_attrs_constraint_value_all_symbols_have_long,user_attrs_constraint_value_drawdown,user_attrs_constraint_value_finite_objective_return,user_attrs_constraint_value_max_trades,user_attrs_constraint_value_min_trades,user_attrs_constraint_value_profit_factor,user_attrs_constraints_values,user_attrs_diagnostic_mean_of_seed_mean_return_pct,user_attrs_diagnostic_median_mean_turnover,user_attrs_effective_drawdown_abs_for_calmar,user_attrs_invalid_score,user_attrs_max_drawdown_abs,user_attrs_max_seed_median_return_pct,user_attrs_max_total_trades,user_attrs_mean_of_seed_mean_return_pct,user_attrs_mean_of_seed_median_return_pct,user_attrs_mean_seed_half_return_gap_pct,user_attrs_mean_seed_max_half_median_return_pct,user_attrs_mean_seed_min_half_median_return_pct,user_attrs_mean_seed_second_minus_first_half_median_return_pct,user_attrs_mean_seed_val_first_max_drawdown_abs,user_attrs_mean_seed_val_first_mean_constraint_applied_ratio,user_attrs_mean_seed_val_first_mean_executed_action_1_ratio,user_attrs_mean_seed_val_first_mean_return_pct,user_attrs_mean_seed_val_first_mean_threshold_applied_ratio,user_attrs_mean_seed_val_first_mean_turnover,user_attrs_mean_seed_val_first_median_profit_factor,user_attrs_mean_seed_val_first_median_return_pct,user_attrs_mean_seed_val_first_positive_return_symbols,user_attrs_mean_seed_val_first_total_trade_events,user_attrs_mean_seed_val_first_total_trades,user_attrs_mean_seed_val_second_max_drawdown_abs,user_attrs_mean_seed_val_second_mean_constraint_applied_ratio,user_attrs_mean_seed_val_second_mean_executed_action_1_ratio,user_attrs_mean_seed_val_second_mean_return_pct,user_attrs_mean_seed_val_second_mean_threshold_applied_ratio,user_attrs_mean_seed_val_second_mean_turnover,user_attrs_mean_seed_val_second_median_profit_factor,user_attrs_mean_seed_val_second_median_return_pct,user_attrs_mean_seed_val_second_positive_return_symbols,user_attrs_mean_seed_val_second_total_trade_events,user_attrs_mean_seed_val_second_total_trades,user_attrs_median_active_symbols,user_attrs_median_long_action_symbols,user_attrs_median_max_drawdown_abs,user_attrs_median_mean_turnover,user_attrs_median_of_seed_mean_return_pct,user_attrs_median_of_seed_median_return_pct,user_attrs_median_positive_return_symbols,user_attrs_median_profit_factor,user_attrs_median_seed_half_return_gap_pct,user_attrs_median_seed_max_half_median_return_pct,user_attrs_median_seed_min_half_median_return_pct,user_attrs_median_seed_second_minus_first_half_median_return_pct,user_attrs_median_seed_val_first_max_drawdown_abs,user_attrs_median_seed_val_first_mean_constraint_applied_ratio,user_attrs_median_seed_val_first_mean_executed_action_1_ratio,user_attrs_median_seed_val_first_mean_return_pct,user_attrs_median_seed_val_first_mean_threshold_applied_ratio,user_attrs_median_seed_val_first_mean_turnover,user_attrs_median_seed_val_first_median_profit_factor,user_attrs_median_seed_val_first_median_return_pct,user_attrs_median_seed_val_first_positive_return_symbols,user_attrs_median_seed_val_first_total_trade_events,user_attrs_median_seed_val_first_total_trades,user_attrs_median_seed_val_second_max_drawdown_abs,user_attrs_median_seed_val_second_mean_constraint_applied_ratio,user_attrs_median_seed_val_second_mean_executed_action_1_ratio,user_attrs_median_seed_val_second_mean_return_pct,user_attrs_median_seed_val_second_mean_threshold_applied_ratio,user_attrs_median_seed_val_second_mean_turnover,user_attrs_median_seed_val_second_median_profit_factor,user_attrs_median_seed_val_second_median_return_pct,user_attrs_median_seed_val_second_positive_return_symbols,user_attrs_median_seed_val_second_total_trade_events,user_attrs_median_seed_val_second_total_trades,user_attrs_median_total_trade_events,user_attrs_median_total_trades,user_attrs_memory_horizon,user_attrs_memory_horizon_bars,user_attrs_min_profit_factor,user_attrs_min_seed_median_return_pct,user_attrs_min_total_trades,user_attrs_n_seeds,user_attrs_objective_metric_name,user_attrs_objective_score,user_attrs_observed_all_symbols_active_share,user_attrs_observed_all_symbols_have_long_share,user_attrs_observed_mean_of_seed_mean_return_pct,user_attrs_observed_median_max_drawdown_abs,user_attrs_observed_median_of_seed_median_return_pct,user_attrs_observed_median_profit_factor,user_attrs_observed_median_total_trades,user_attrs_optuna_constraints_convention,user_attrs_required_all_symbols_active_share,user_attrs_required_all_symbols_have_long_share,user_attrs_seeds_used,user_attrs_std_of_seed_median_return_pct,user_attrs_valid,state
10,-0.6423135517365397,0.5309224525595473,0.04074018593750444,325,1.0,1.0,1.0,False,-0.07823880967285748,True,True,True,True,True,True,True,0.0,0.0,-6.790346064539241,0.0,-219.0,-331.0,-0.09193984105752118,"[-6.790346064539241, -0.09193984105752118, -331.0, -219.0, 0.0, 0.0, 0.0]",-0.3473535576618737,0.0867,8.209653935460759,-1000000.0,15.0,-0.6423135517365397,650.0,-0.3473535576618737,-0.6423135517365397,2.595974883335883,0.3726809811643417,-2.2232939021715414,-2.595974883335883,5.093270177014142,0.0634,0.4466,2.4866800174368704,0.05739999999999999,0.07620000000000002,1.0400674197759578,0.3726809811643417,3.0,381.0,189.0,7.453823157258565,0.09359999999999999,0.437,-2.696075174526724,0.04820000000000001,0.09720000000000001,0.8724629606569458,-2.2232939021715414,0.0,486.0,242.0,5.0,5.0,8.209653935460759,0.0867,-0.3473535576618737,-0.6423135517365397,2.0,0.9419398410575212,2.595974883335883,0.3726809811643417,-2.2232939021715414,-2.595974883335883,5.093270177014142,0.0634,0.4466,2.4866800174368704,0.05739999999999999,0.07620000000000002,1.0400674197759578,0.3726809811643417,3.0,381.0,189.0,7.453823157258565,0.09359999999999999,0.437,-2.696075174526724,0.04820000000000001,0.09720000000000001,0.8724629606569458,-2.2232939021715414,0.0,486.0,242.0,867.0,431.0,325.0,325.0,0.85,-0.6423135517365397,100.0,1,median_of_seed_median_return_pct,-0.6423135517365397,1.0,1.0,-0.3473535576618737,8.209653935460759,-0.6423135517365397,0.9419398410575212,431.0,feasible_if_all_values_le_0,1.0,1.0,3142,0.0,True,COMPLETE
11,-0.796151556513014,2.5632732938270206,0.10381647020200621,350,1.0,1.0,1.0,False,-0.05812565407047839,True,True,True,True,True,True,True,0.0,0.0,-1.3029230510220842,0.0,-172.0,-378.0,-0.08814479633941386,"[-1.3029230510220842, -0.08814479633941386, -378.0, -172.0, 0.0, 0.0, 0.0]",1.9486057744429286,0.09609999999999999,13.697076948977916,-1000000.0,15.0,-0.796151556513014,650.0,1.9486057744429286,-0.796151556513014,2.3955104890817203,1.1677957214682122,-1.227714767613508,-2.3955104890817203,4.866846157378657,0.0608,0.4758,4.124545684494472,0.08180000000000001,0.08120000000000001,1.1658767593180472,1.1677957214682122,3.0,406.0,202.0,12.662710512050923,0.12220000000000002,0.46699999999999997,-2.2652726920831334,0.059,0.11099999999999999,0.8286742399417844,-1.227714767613508,2.0,555.0,276.0,5.0,5.0,13.697076948977916,0.09609999999999999,1.9486057744429286,-0.796151556513014,2.0,0.9381447963394138,2.3955104890817203,1.1677957214682122,-1.227714767613508,-2.3955104890817203,4.866846157378657,0.0608,0.4758,4.124545684494472,0.08180000000000001,0.08120000000000001,1.1658767593180472,1.1677957214682122,3.0,406.0,202.0,12.662710512050923,0.12220000000000002,0.46699999999999997,-2.2652726920831334,0.059,0.11099999999999999,0.8286742399417844,-1.227714767613508,2.0,555.0,276.0,961.0,478.0,350.0,350.0,0.85,-0.796151556513014,100.0,1,median_of_seed_median_return_pct,-0.796151556513014,1.0,1.0,1.9486057744429286,13.697076948977916,-0.796151556513014,0.9381447963394138,478.0,feasible_if_all_values_le_0,1.0,1.0,3142,0.0,True,COMPLETE
12,2.7582713290911665,1.9996812600265013,0.07652959111414268,400,1.0,1.0,1.0,False,0.28347397669871216,True,True,True,True,True,True,True,0.0,0.0,-5.26975470124804,0.0,-180.0,-370.0,-0.20937363451067037,"[-5.26975470124804, -0.20937363451067037, -370.0, -180.0, 0.0, 0.0, 0.0]",3.1834250173501877,0.0945,9.73024529875196,-1000000.0,15.0,2.7582713290911665,650.0,3.1834250173501877,2.7582713290911665,6.0738136106152645,4.042629490256222,-2.031184120359042,-6.0738136106152645,4.8734829516577705,0.06939999999999999,0.48260000000000003,5.535193270645694,0.0846,0.082,1.4380644699847778,4.042629490256222,4.0,410.0,204.0,9.24080392053106,0.11240000000000001,0.4492,-2.290255959170606,0.0636,0.10700000000000001,0.7890220733277828,-2.031184120359042,2.0,535.0,266.0,5.0,5.0,9.73024529875196,0.0945,3.1834250173501877,2.7582713290911665,3.0,1.0593736345106703,6.0738136106152645,4.042629490256222,-2.031184120359042,-6.0738136106152645,4.8734829516577705,0.06939999999999999,0.48260000000000003,5.535193270645694,0.0846,0.082,1.4380644699847778,4.042629490256222,4.0,410.0,204.0,9.24080392053106,0.11240000000000001,0.4492,-2.290255959170606,0.0636,0.10700000000000001,0.7890220733277828,-2.031184120359042,2.0,535.0,266.0,945.0,470.0,400.0,400.0,0.85,2.7582713290911665,100.0,1,median_of_seed_median_return_pct,2.7582713290911665,1.0,1.0,3.1834250173501877,9.73024529875196,2.7582713290911665,1.0593736345106703,470.0,feasible_if_all_values_le_0,1.0,1.0,3142,0.0,True,COMPLETE
13,-2.8883078986794097,1.8437234885651022,0.023905555144307138,400,1.0,1.0,1.0,False,-0.30249851795471744,True,True,True,True,False,True,True,0.0,0.0,-5.4518279355280175,0.0,-218.0,-332.0,0.08985774655560586,"[-5.4518279355280175, 0.08985774655560586, -332.0, -218.0, 0.0, 0.0, 0.0]",0.3704344500980447,0.0869,9.548172064471983,-1000000.0,15.0,-2.8883078986794097,650.0,0.3704344500980447,-2.8883078986794097,3.9165693112121924,1.3759611746058331,-2.5406081366063593,-3.9165693112121924,7.243270182376493,0.06459999999999999,0.4636,3.7568266170765257,0.0622,0.078,1.239751709047602,1.3759611746058331,3.0,390.0,194.0,8.849474402898617,0.0934,0.41479999999999995,-3.326525841272494,0.0506,0.0958,0.7204552039542945,-2.5406081366063593,1.0,479.0,238.0,5.0,5.0,9.548172064471983,0.0869,0.3704344500980447,-2.8883078986794097,2.0,0.7601422534443941,3.9165693112121924,1.3759611746058331,-2.5406081366063593,-3.9165693112121924,7.243270182376493,0.06459999999999999,0.4636,3.7568266170765257,0.0622,0.078,1.239751709047602,1.3759611746058331,3.0,390.0,194.0,8.849474402898617,0.0934,0.41479999999999995,-3.326525841272494,0.0506,0.0958,0.7204552039542945,-2.5406081366063593,1.0,479.0,238.0,869.0,432.0,400.0,400.0,0.85,-2.8883078986794097,100.0,1,median_of_seed_median_return_pct,-2.8883078986794097,1.0,1.0,0.3704344500980447,9.548172064471983,-2.8883078986794097,0.7601422534443941,432.0,feasible_if_all_values_le_0,1.0,1.0,3142,0.0,False,COMPLETE
14,-0.08165841372586025,1.9086579092120761,0.06642262592193403,375,1.0,1.0,1.0,False,-0.0073807263087349775,True,True,True,True,True,True,True,0.0,0.0,-3.936263138599415,0.0,-176.0,-374.0,-0.10106092717296422,"[-3.936263138599415, -0.10106092717296422, -374.0, -176.0, 0.0, 0.0, 0.0]",3.214191045788586,0.0953,11.063736861400585,-1000000.0,15.0,-0.08165841372586025,650.0,3.214191045788586,-0.08165841372586025,3.053982806490929,2.6557274939855935,-0.39825531250533563,-3.053982806490929,8.999899319078875,0.0774,0.4784,6.488760258358113,0.0758,0.08199999999999999,1.2971757074215464,2.6557274939855935,5.0,410.0,204.0,10.59913146141932,0.11140000000000001,0.44539999999999996,-3.105978589250829,0.059,0.10859999999999999,0.9275452628599092,-0.39825531250533563,2.0,543.0,270.0,5.0,5.0,11.063736861400585,0.0953,3.214191045788586,-0.08165841372586025,2.0,0.9510609271729642,3.053982806490929,2.6557274939855935,-0.39825531250533563,-3.053982806490929,8.999899319078875,0.0774,0.4784,6.488760258358113,0.0758,0.08199999999999999,1.2971757074215464,2.6557274939855935,5.0,410.0,204.0,10.59913146141932,0.11140000000000001,0.44539999999999996,-3.105978589250829,0.059,0.10859999999999999,0.9275452628599092,-0.39825531250533563,2.0,543.0,270.0,953.0,474.0,375.0,375.0,0.85,-0.08165841372586025,100.0,1,median_of_seed_median_return_pct,-0.08165841372586025,1.0,1.0,3.214191045788586,11.063736861400585,-0.08165841372586025,0.9510609271729642,474.0,feasible_if_all_values_le_0,1.0,1.0,3142,0.0,True,COMPLETE
15,1.0941416048000585,4.583390911997225,0.06717851739705093,400,1.0,1.0,1.0,False,0.16542545142574247,True,True,True,True,True,True,True,0.0,0.0,-8.385893190134617,0.0,-192.0,-358.0,-0.18125962955065444,"[-8.385893190134617, -0.18125962955065444, -358.0, -192.0, 0.0, 0.0, 0.0]",3.167369710273127,0.09209999999999999,6.614106809865383,-1000000.0,15.0,1.0941416048000585,650.0,3.167369710273127,1.0941416048000585,4.116204542574408,2.533564545868061,-1.5826399967063476,-4.116204542574408,5.370846236535831,0.058199999999999995,0.4948,5.314371515310241,0.09060000000000001,0.0786,1.3140795008561026,2.533564545868061,5.0,393.0,195.0,6.216856232943724,0.1032,0.4346,-2.0040232581534645,0.067,0.1056,0.822260191610253,-1.5826399967063476,1.0,528.0,263.0,5.0,5.0,6.614106809865383,0.09209999999999999,3.167369710273127,1.0941416048000585,4.0,1.0312596295506544,4.116204542574408,2.533564545868061,-1.5826399967063476,-4.116204542574408,5.370846236535831,0.058199999999999995,0.4948,5.314371515310241,0.09060000000000001,0.0786,1.3140795008561026,2.533564545868061,5.0,393.0,195.0,6.216856232943724,0.1032,0.4346,-2.0040232581534645,0.067,0.1056,0.822260191610253,-1.5826399967063476,1.0,528.0,263.0,921.0,458.0,400.0,400.0,0.85,1.0941416048000585,100.0,1,median_of_seed_median_return_pct,1.0941416048000585,1.0,1.0,3.167369710273127,6.614106809865383,1.0941416048000585,1.0312596295506544,458.0,feasible_if_all_values_le_0,1.0,1.0,3142,0.0,True,COMPLETE
16,2.926434739683681,5.452696741480571,0.08952281796020753,400,1.0,1.0,1.0,False,0.4233620476328288,True,True,True,True,True,True,True,0.0,0.0,-8.087630891700279,0.0,-211.0,-339.0,-0.26809258561106375,"[-8.087630891700279, -0.26809258561106375, -339.0, -211.0, 0.0, 0.0, 0.0]",3.919396601018319,0.08829999999999999,6.912369108299721,-1000000.0,15.0,2.926434739683681,650.0,3.919396601018319,2.926434739683681,5.163584096038864,3.923039978846443,-1.2405441171924214,-5.163584096038864,5.316425358466715,0.039,0.497,5.812568146693049,0.0808,0.06920000000000001,1.4766094196505664,3.923039978846443,4.0,346.0,172.0,6.912369108299721,0.1096,0.44580000000000003,-1.8208540493406324,0.0668,0.10739999999999998,0.9101321096497773,-1.2405441171924214,1.0,537.0,267.0,5.0,5.0,6.912369108299721,0.08829999999999999,3.919396601018319,2.926434739683681,3.0,1.1180925856110637,5.163584096038864,3.923039978846443,-1.2405441171924214,-5.163584096038864,5.316425358466715,0.039,0.497,5.812568146693049,0.0808,0.06920000000000001,1.4766094196505664,3.923039978846443,4.0,346.0,172.0,6.912369108299721,0.1096,0.44580000000000003,-1.8208540493406324,0.0668,0.10739999999999998,0.9101321096497773,-1.2405441171924214,1.0,537.0,267.0,883.0,439.0,400.0,400.0,0.85,2.926434739683681,100.0,1,median_of_seed_median_return_pct,2.926434739683681,1.0,1.0,3.919396601018319,6.912369108299721,2.926434739683681,1.1180925856110637,439.0,feasible_if_all_values_le_0,1.0,1.0,3142,0.0,True,COMPLETE
17,0.9900550733183078,5.981985922884897,0.061615505426509246,350,1.0,1.0,1.0,False,0.08724214729101333,True,True,True,True,True,True,True,0.0,0.0,-3.651642536768559,0.0,-157.0,-393.0,-0.2161266876718292,"[-3.651642536768559, -0.2161266876718292, -393.0, -157.0, 0.0, 0.0, 0.0]",1.5708049042787287,0.0991,11.34835746323144,-1000000.0,15.0,0.9900550733183078,650.0,1.5708049042787287,0.9900550733183078,1.1782948050428899,0.10598852768859413,-1.0723062773542957,-1.1782948050428899,5.430274174704741,0.072,0.4848,3.2808073151330435,0.0916,0.0868,0.9898771838244455,0.10598852768859413,4.0,434.0,216.0,9.688262104319179,0.11240000000000001,0.442,-1.7268114193786446,0.0688,0.11139999999999999,0.848857458757888,-1.0723062773542957,2.0,557.0,277.0,5.0,5.0,11.34835746323144,0.0991,1.5708049042787287,0.9900550733183078,3.0,1.0661266876718292,1.1782948050428899,0.10598852768859413,-1.0723062773542957,-1.1782948050428899,5.430274174704741,0.072,0.4848,3.2808073151330435,0.0916,0.0868,0.9898771838244455,0.10598852768859413,4.0,434.0,216.0,9.688262104319179,0.11240000000000001,0.442,-1.7268114193786446,0.0688,0.11139999999999999,0.848857458757888,-1.0723062773542957,2.0,557.0,277.0,991.0,493.0,350.0,350.0,0.85,0.9900550733183078,100.0,1,median_of_seed_median_return_pct,0.9900550733183078,1.0,1.0,1.5708049042787287,11.34835746323144,0.9900550733183078,1.0661266876718292,493.0,feasible_if_all_values_le_0,1.0,1.0,3142,0.0,True,COMPLETE
18,-0.04911736300680092,7.789237647655465,0.11416217591912552,400,1.0,1.0,1.0,False,-0.005579703028040088,True,True,True,True,True,True,True,0.0,0.0,-6.197136700650939,0.0,-205.0,-345.0,-0.09811999491457135,"[-6.197136700650939, -0.09811999491457135, -345.0, -205.0, 0.0, 0.0, 0.0]",1.4563139079269183,0.0895,8.802863299349061,-1000000.0,15.0,-0.04911736300680092,650.0,1.4563139079269183,-0.04911736300680092,5.063655553598667,1.8582453458508619,-3.2054102077478053,-5.063655553598667,4.813043140079188,0.0508,0.5067999999999999,4.4129183882896195,0.1008,0.07999999999999999,1.2230178323928027,1.8582453458508619,4.0,400.0,199.0,8.802863299349061,0.09340000000000001,0.4526,-2.840266019654554,0.0706,0.099,0.6659932532731226,-3.2054102077478053,1.0,495.0,246.0,5.0,5.0,8.802863299349061,0.0895,1.4563139079269183,-0.04911736300680092,2.0,0.9481199949145713,5.063655553598667,1.8582453458508619,-3.2054102077478053,-5.063655553598667,4.813043140079188,0.0508,0.5067999999999999,4.4129183882896195,0.1008,0.07999999999999999,1.2230178323928027,1.8582453458508619,4.0,400.0,199.0,8.802863299349061,0.09340000000000001,0.4526,-2.840266019654554,0.0706,0.099,0.6659932532731226,-3.2054102077478053,1.0,495.0,246.0,895.0,445.0,400.0,400.0,0.85,-0.04911736300680092,100.0,1,median_of_seed_median_return_pct,-0.04911736300680092,1.0,1.0,1.4563139079269183,8.802863299349061,-0.04911736300680092,0.9481199949145713,445.0,feasible_if_all_values_le_0,1.0,1.0,3142,0.0,True,COMPLETE
19,0.9267319576193422,6.707213898238291,0.021152972912787442,350,1.0,1.0,1.0,False,0.09110098299913921,True,True,True,True,True,True,True,0.0,0.0,-4.827420878344434,0.0,-195.0,-355.0,-0.16245070874063672,"[-4.827420878344434, -0.16245070874063672, -355.0, -195.0, 0.0, 0.0, 0.0]",1.5968576021026304,0.0915,10.172579121655566,-1000000.0,15.0,0.9267319576193422,650.0,1.5968576021026304,0.9267319576193422,1.6509843502576116,1.3383006825003818,-0.3126836677572298,-1.6509843502576116,5.156209450209726,0.056600000000000004,0.46799999999999997,3.973235949071538,0.082,0.08,1.0596051442669285,1.3383006825003818,4.0,400.0,199.0,9.278982333938979,0.10120000000000003,0.4312,-2.2973268053124363,0.0644,0.10300000000000001,0.902201744639483,-0.3126836677572298,2.0,515.0,256.0,5.0,5.0,10.172579121655566,0.0915,1.5968576021026304,0.9267319576193422,3.0,1.0124507087406367,1.6509843502576116,1.3383006825003818,-0.3126836677572298,-1.6509843502576116,5.156209450209726,0.056600000000000004,0.46799999999999997,3.973235949071538,0.082,0.08,1.0596051442669285,1.3383006825003818,4.0,400.0,199.0,9.278982333938979,0.10120000000000003,0.4312,-2.2973268053124363,0.0644,0.10300000000000001,0.902201744639483,-0.3126836677572298,2.0,515.0,256.0,915.0,455.0,350.0,350.0,0.85,0.9267319576193422,100.0,1,median_of_seed_median_return_pct,0.9267319576193422,1.0,1.0,1.5968576021026304,10.172579121655566,0.9267319576193422,1.0124507087406367,455.0,feasible_if_all_values_le_0,1.0,1.0,3142,0.0,True,COMPLETE
20,-1.1865221849894692,0.7780313498247865,0.042727606285584564,250,1.0,1.0,1.0,False,-0.10387131816455285,True,True,True,True,True,True,True,0.0,0.0,-3.5769988678705147,0.0,-183.0,-367.0,-0.05412139284632134,"[-3.5769988678705147, -0.05412139284632134, -367.0, -183.0, 0.0, 0.0, 0.0]",-1.1108742350733358,0.0939,11.423001132129485,-1000000.0,15.0,-1.1865221849894692,650.0,-1.1108742350733358,-1.1865221849894692,5.364349899680931,0.7372005687660499,-4.6271493309148815,-5.364349899680931,7.135457705445991,0.055600000000000004,0.4466,2.4882771244859,0.0566,0.0774,1.1636086462199653,0.7372005687660499,3.0,387.0,193.0,10.96744833346417,0.12060000000000001,0.4636,-3.604414952279113,0.047799999999999995,0.11039999999999998,0.6481192746908361,-4.6271493309148815,1.0,552.0,274.0,5.0,5.0,11.423001132129485,0.0939,-1.1108742350733358,-1.1865221849894692,2.0,0.9041213928463213,5.364349899680931,0.7372005687660499,-4.6271493309148815,-5.364349899680931,7.135457705445991,0.055600000000000004,0.4466,2.4882771244859,0.0566,0.0774,1.1636086462199653,0.7372005687660499,3.0,387.0,193.0,10.96744833346417,0.12060000000000001,0.4636,-3.604414952279113,0.047799999999999995,0.11039999999999998,0.6481192746908361,-4.6271493309148815,1.0,552.0,274.0,939.0,467.0,250.0,250.0,0.85,-1.1865221849894692,100.0,1,median_of_seed_median_return_pct,-1.1865221849894692,1.0,1.0,-1.1108742350733358,11.423001132129485,-1.1865221849894692,0.9041213928463213,467.0,feasible_if_all_values_le_0,1.0,1.0,3142,0.0,True,COMPLETE
21,1.055119943038152,3.850033729031459,0.059300159411871854,400,1.0,1.0,1.0,False,0.126176020114009,True,True,True,True,True,True,True,0.0,0.0,-6.63771418622353,0.0,-207.0,-343.0,-0.15795506131151604,"[-6.63771418622353, -0.15795506131151604, -343.0, -207.0, 0.0, 0.0, 0.0]",4.304110506724841,0.0891,8.36228581377647,-1000000.0,15.0,1.055119943038152,650.0,4.304110506724841,1.055119943038152,8.813975549654696,5.464964480302159,-3.3490110693525366,-8.813975549654696,4.81371874027352,0.06,0.4928,7.046524673992529,0.08180000000000001,0.081,1.7548500145810386,5.464964480302159,5.0,405.0,201.0,8.357704029238267,0.09140000000000001,0.43520000000000003,-2.59007691695315,0.06539999999999999,0.0972,0.7056786363133628,-3.3490110693525366,2.0,486.0,242.0,5.0,5.0,8.36228581377647,0.0891,4.304110506724841,1.055119943038152,3.0,1.007955061311516,8.813975549654696,5.464964480302159,-3.3490110693525366,-8.813975549654696,4.81371874027352,0.06,0.4928,7.046524673992529,0.08180000000000001,0.081,1.7548500145810386,5.464964480302159,5.0,405.0,201.0,8.357704029238267,0.09140000000000001,0.43520000000000003,-2.59007691695315,0.06539999999999999,0.0972,0.7056786363133628,-3.3490110693525366,2.0,486.0,242.0,891.0,443.0,400.0,400.0,0.85,1.055119943038152,100.0,1,median_of_seed_median_return_pct,1.055119943038152,1.0,1.0,4.304110506724841,8.36228581377647,1.055119943038152,1.007955061311516,443.0,feasible_if_all_values_le_0,1.0,1.0,3142,0.0,True,COMPLETE
22,3.269555350018871,3.242596502633683,0.11376122884742042,400,1.0,1.0,1.0,False,0.35735304476929247,True,True,True,True,True,True,True,0.0,0.0,-5.850629656367698,0.0,-202.0,-348.0,-0.23813918711834792,"[-5.850629656367698, -0.23813918711834792, -348.0, -202.0, 0.0, 0.0, 0.0]",2.7595745684870048,0.0901,9.149370343632302,-1000000.0,15.0,3.269555350018871,650.0,2.7595745684870048,3.269555350018871,4.401969507535264,3.5226809705153794,-0.8792885370198844,-4.401969507535264,4.385254829123053,0.05600000000000001,0.5006,5.075629443763942,0.09340000000000001,0.0794,1.2518727808364434,3.5226809705153794,4.0,397.0,197.0,8.413326980846803,0.09659999999999999,0.44499999999999995,-2.2589174050760996,0.0674,0.1008,0.9151171725492104,-0.8792885370198844,2.0,504.0,251.0,5.0,5.0,9.149370343632302,0.0901,2.7595745684870048,3.269555350018871,3.0,1.088139187118348,4.401969507535264,3.5226809705153794,-0.8792885370198844,-4.401969507535264,4.385254829123053,0.05600000000000001,0.5006,5.075629443763942,0.09340000000000001,0.0794,1.2518727808364434,3.5226809705153794,4.0,397.0,197.0,8.413326980846803,0.09659999999999999,0.44499999999999995,-2.2589174050760996,0.0674,0.1008,0.9151171725492104,-0.8792885370198844,2.0,504.0,251.0,901.0,448.0,400.0,400.0,0.85,3.269555350018871,100.0,1,median_of_seed_median_return_pct,3.269555350018871,1.0,1.0,2.7595745684870048,9.149370343632302,3.269555350018871,1.088139187118348,448.0,feasible_if_all_values_le_0,1.0,1.0,3142,0.0,True,COMPLETE
23,2.772656092254211,2.6313864590445455,0.10615129779590042,400,1.0,1.0,1.0,False,0.3182287556914087,True,True,True,True,True,True,True,0.0,0.0,-6.287223286185682,0.0,-203.0,-347.0,-0.22857992309315323,"[-6.287223286185682, -0.22857992309315323, -347.0, -203.0, 0.0, 0.0, 0.0]",3.4554503421956895,0.0899,8.712776713814318,-1000000.0,15.0,2.772656092254211,650.0,3.4554503421956895,2.772656092254211,6.818344640564611,3.2624927229668144,-3.5558519175977965,-6.818344640564611,3.725480361340694,0.053000000000000005,0.4958,6.180250786030981,0.0814,0.0722,1.5941472233783043,3.2624927229668144,5.0,361.0,179.0,8.259139563017015,0.11000000000000001,0.4502,-2.609537357232017,0.059800000000000006,0.1076,0.7201520230228868,-3.5558519175977965,2.0,538.0,268.0,5.0,5.0,8.712776713814318,0.0899,3.4554503421956895,2.772656092254211,3.0,1.0785799230931532,6.818344640564611,3.2624927229668144,-3.5558519175977965,-6.818344640564611,3.725480361340694,0.053000000000000005,0.4958,6.180250786030981,0.0814,0.0722,1.5941472233783043,3.2624927229668144,5.0,361.0,179.0,8.259139563017015,0.11000000000000001,0.4502,-2.609537357232017,0.059800000000000006,0.1076,0.7201520230228868,-3.5558519175977965,2.0,538.0,268.0,899.0,447.0,400.0,400.0,0.85,2.772656092254211,100.0,1,median_of_seed_median_return_pct,2.772656092254211,1.0,1.0,3.4554503421956895,8.712776713814318,2.772656092254211,1.0785799230931532,447.0,feasible_if_all_values_le_0,1.0,1.0,3142,0.0,True,COMPLETE
