trial_number,study_name,bandit_name,method_group,set_name,z_window,n_market_features,feature_list,memory_horizon_bars,objective_score,valid,objective_metric_name,constraints_values,cv_min_symbol_trades,cv_finite_objective,observed_dro_minimax_median,observed_dro_pure_min_median,dro_alpha,observed_median_max_drawdown_abs,observed_median_profit_factor,observed_median_total_trades,observed_median_min_symbol_trades,n_seeds,seeds_used,dro_minimax_median,dro_minimax_mean,dro_minimax_std,dro_minimax_min,dro_minimax_max,dro_pure_min_median,dro_pure_min_mean,dro_pure_min_std,h1_mean_aggregate_median,h2_mean_aggregate_median,full_mean_aggregate_median,median_max_drawdown_abs,median_profit_factor,median_total_trades,median_min_symbol_trades,median_holding_bars_overall,mean_holding_bars_overall,p25_holding_bars_overall,p75_holding_bars_overall,share_trades_closed_before_horizon_overall,share_trades_closed_after_horizon_overall,median_time_between_entries_overall,forced_singleton_ratio_overall,decision_point_ratio_overall,bandit_consulted_ratio_overall,pending_update_queued_ratio_overall,param_bandit_type,param_reward_clip,param_lambda_prior,param_discount_factor,param_noise_std,optuna_param_lambda_prior,optuna_param_one_minus_gamma,optuna_param_noise_std,param_ucb_alpha,optuna_param_ucb_alpha
0,discounted_lints__corr__z24_a0p5_corr_pruned_top10,discounted_lints,corr,z24_a0p5_corr_pruned_top10,24,10,volatility_72_sqrt_z|ret_accel_6_24_z|MOM_pct_30_z|MOM_pct_14_z|ema_spread_9_21_z|log_ret_24_z|range_sqrt_z|vol_ratio_168_log1p_z|body_sqrt_z|ret_accel_24_72_z,325.0,-4.440726310429789,True,dro_minimax_median,"[-137.0, 0.0]",-137.0,0.0,-4.440726310429789,-5.4215689448152355,0.5,8.903743167511792,0.7132643042348905,601.0,187.0,5,3142|3143|3144|3145|3146,-4.440726310429789,-4.3017774020154125,1.2495616891174033,-5.715618270570234,-2.399409073566652,-5.4215689448152355,-5.3627948687039035,1.814180021239735,-1.4304783456983678,-5.4215689448152355,-6.836725024077555,8.903743167511792,0.7132643042348905,601.0,187.0,4.0,5.555555555555555,4.0,6.0,0.9174757281553398,0.0825242718446602,8.0,0.4135,0.5865,0.5865,0.5845,discounted_lints,0.1,1.0,0.9969230769230769,0.03,1.0,0.003076923076923077,0.03,,
1,discounted_lints__corr__z24_a0p5_corr_pruned_top10,discounted_lints,corr,z24_a0p5_corr_pruned_top10,24,10,volatility_72_sqrt_z|ret_accel_6_24_z|MOM_pct_30_z|MOM_pct_14_z|ema_spread_9_21_z|log_ret_24_z|range_sqrt_z|vol_ratio_168_log1p_z|body_sqrt_z|ret_accel_24_72_z,360.83330673168297,-4.667699813045301,True,dro_minimax_median,"[-102.0, 0.0]",-102.0,0.0,-4.667699813045301,-5.581610225614205,0.5,8.934514213412603,0.6848623753997383,533.0,152.0,5,3142|3143|3144|3145|3146,-4.667699813045301,-4.351627358899117,0.6612987815431335,-4.947479145001346,-3.339157027885399,-5.581610225614205,-5.233454842944729,0.8042161071856705,-1.7679531149814316,-5.581610225614205,-7.202534664287345,8.934514213412603,0.6848623753997383,533.0,152.0,4.0,5.767045454545454,4.0,6.0,0.8816568047337278,0.11834319526627218,8.0,0.35250000000000004,0.6475,0.6475,0.643,discounted_lints,0.1,3.672477322050449,0.9972286372090823,0.012496721473894587,3.672477322050449,0.002771362790917757,0.012496721473894587,,
2,discounted_lints__corr__z24_a0p5_corr_pruned_top10,discounted_lints,corr,z24_a0p5_corr_pruned_top10,24,10,volatility_72_sqrt_z|ret_accel_6_24_z|MOM_pct_30_z|MOM_pct_14_z|ema_spread_9_21_z|log_ret_24_z|range_sqrt_z|vol_ratio_168_log1p_z|body_sqrt_z|ret_accel_24_72_z,296.02642818562515,-4.7336438644829935,True,dro_minimax_median,"[-126.0, 0.0]",-126.0,0.0,-4.7336438644829935,-5.794973547721805,0.5,8.561521674285055,0.7423097200927771,548.0,176.0,5,3142|3143|3144|3145|3146,-4.7336438644829935,-4.594478263384526,0.7865078194837805,-5.678648136860955,-3.6705958843700373,-5.794973547721805,-5.603876705680086,0.9829530060473598,-1.659061029236323,-5.794973547721805,-7.261902478716061,8.561521674285055,0.7423097200927771,548.0,176.0,4.0,6.0109289617486334,4.0,6.0,0.8762886597938144,0.12371134020618557,9.0,0.366,0.634,0.634,0.631,discounted_lints,0.1,24.45058168692544,0.9966219232312159,0.019587875193323546,24.45058168692544,0.0033780767687841165,0.019587875193323546,,
3,discounted_lints__corr__z24_a0p5_corr_pruned_top10,discounted_lints,corr,z24_a0p5_corr_pruned_top10,24,10,volatility_72_sqrt_z|ret_accel_6_24_z|MOM_pct_30_z|MOM_pct_14_z|ema_spread_9_21_z|log_ret_24_z|range_sqrt_z|vol_ratio_168_log1p_z|body_sqrt_z|ret_accel_24_72_z,445.71481526908786,-3.4166291887190487,True,dro_minimax_median,"[-97.0, 0.0]",-97.0,0.0,-3.4166291887190487,-4.296898317356746,0.5,8.27553440940224,0.7057446596436288,449.0,147.0,5,3142|3143|3144|3145|3146,-3.4166291887190487,-3.4083172822335674,0.4960753889644894,-3.859829503109114,-2.62198824275963,-4.296898317356746,-4.162403931879515,0.5588513612854181,-0.9006408192818173,-4.296898317356746,-5.5141034805131595,8.27553440940224,0.7057446596436288,449.0,147.0,4.0,6.741496598639456,4.0,8.0,0.8187919463087249,0.18120805369127516,10.0,0.2955,0.7045,0.7045,0.701,discounted_lints,0.1,6.892590636575401,0.9977564129220244,0.0017980330440959514,6.892590636575401,0.002243587077975584,0.0017980330440959514,,
4,discounted_lints__corr__z24_a0p5_corr_pruned_top10,discounted_lints,corr,z24_a0p5_corr_pruned_top10,24,10,volatility_72_sqrt_z|ret_accel_6_24_z|MOM_pct_30_z|MOM_pct_14_z|ema_spread_9_21_z|log_ret_24_z|range_sqrt_z|vol_ratio_168_log1p_z|body_sqrt_z|ret_accel_24_72_z,292.68283630105145,-4.870538613567955,True,dro_minimax_median,"[-105.0, 0.0]",-105.0,0.0,-4.870538613567955,-5.687272358559259,0.5,9.829331187658452,0.6680411328941391,534.0,155.0,5,3142|3143|3144|3145|3146,-4.870538613567955,-4.440050648813163,1.4369918959730554,-5.9891891142536355,-2.1440357590708565,-5.687272358559259,-5.19517357503178,1.7531548980987646,-2.1764624480043975,-5.687272358559259,-7.362827122220456,9.829331187658452,0.6680411328941391,534.0,155.0,4.0,5.6,4.0,5.0,0.8870967741935484,0.11290322580645161,8.0,0.37150000000000005,0.6285,0.6285,0.6255,discounted_lints,0.1,4.605578395334537,0.9965833322765418,0.013618834376629212,4.605578395334537,0.0034166677234581918,0.013618834376629212,,
5,discounted_lints__corr__z24_a0p5_corr_pruned_top10,discounted_lints,corr,z24_a0p5_corr_pruned_top10,24,10,volatility_72_sqrt_z|ret_accel_6_24_z|MOM_pct_30_z|MOM_pct_14_z|ema_spread_9_21_z|log_ret_24_z|range_sqrt_z|vol_ratio_168_log1p_z|body_sqrt_z|ret_accel_24_72_z,282.0439479359662,-5.355943309217224,True,dro_minimax_median,"[-122.0, 0.0]",-122.0,0.0,-5.355943309217224,-6.272367907774838,0.5,10.046076981944251,0.6529557975659626,553.0,172.0,5,3142|3143|3144|3145|3146,-5.355943309217224,-5.087889108009053,0.619857986794364,-5.550082533913409,-4.042829106818049,-6.272367907774838,-6.058048243177636,0.6330542593666258,-2.376186934976158,-6.272367907774838,-8.70559684303737,10.046076981944251,0.6529557975659626,553.0,172.0,4.0,5.72,4.0,6.0,0.8950276243093923,0.10497237569060773,8.0,0.362,0.638,0.638,0.6355,discounted_lints,0.1,5.884459269971612,0.9964544532605003,0.013297964459332606,5.884459269971612,0.003545546739499743,0.013297964459332606,,
6,discounted_lints__corr__z24_a0p5_corr_pruned_top10,discounted_lints,corr,z24_a0p5_corr_pruned_top10,24,10,volatility_72_sqrt_z|ret_accel_6_24_z|MOM_pct_30_z|MOM_pct_14_z|ema_spread_9_21_z|log_ret_24_z|range_sqrt_z|vol_ratio_168_log1p_z|body_sqrt_z|ret_accel_24_72_z,176.2027273106431,-5.126572197129727,True,dro_minimax_median,"[-109.0, 0.0]",-109.0,0.0,-5.126572197129727,-6.449459176006537,0.5,9.780836008172123,0.6961072953628002,540.0,159.0,5,3142|3143|3144|3145|3146,-5.126572197129727,-4.571880541671139,1.0904535691937298,-5.441612669604128,-3.032255377248525,-6.449459176006537,-5.619254683436008,1.6571693261470208,-1.7556780734978867,-6.449459176006537,-7.186927739589174,9.780836008172123,0.6961072953628002,540.0,159.0,4.0,5.6464088397790055,4.0,5.0,0.8770053475935828,0.12299465240641712,8.0,0.36950000000000005,0.6305,0.6305,0.629,discounted_lints,0.1,1.650846287730074,0.9943247189458253,0.0018760743185387708,1.650846287730074,0.0056752810541746785,0.0018760743185387708,,
7,discounted_lints__corr__z24_a0p5_corr_pruned_top10,discounted_lints,corr,z24_a0p5_corr_pruned_top10,24,10,volatility_72_sqrt_z|ret_accel_6_24_z|MOM_pct_30_z|MOM_pct_14_z|ema_spread_9_21_z|log_ret_24_z|range_sqrt_z|vol_ratio_168_log1p_z|body_sqrt_z|ret_accel_24_72_z,318.8890416271251,-4.739658897926278,True,dro_minimax_median,"[-111.0, 0.0]",-111.0,0.0,-4.739658897926278,-5.74363673804591,0.5,9.664090319514084,0.6567472134230443,537.0,161.0,5,3142|3143|3144|3145|3146,-4.739658897926278,-4.480143052176836,0.9637257396845375,-5.277974774506036,-2.846522591582314,-5.74363673804591,-5.209513673553085,1.2759216594032283,-2.15856702117377,-5.74363673804591,-7.727781357426241,9.664090319514084,0.6567472134230443,537.0,161.0,4.0,5.629834254143646,4.0,5.0,0.8876404494382022,0.11235955056179775,7.5,0.36250000000000004,0.6375,0.6375,0.633,discounted_lints,0.1,1.4429230661432635,0.9968641130002539,0.002963670928442278,1.4429230661432635,0.003135886999746117,0.002963670928442278,,
8,discounted_lints__corr__z24_a0p5_corr_pruned_top10,discounted_lints,corr,z24_a0p5_corr_pruned_top10,24,10,volatility_72_sqrt_z|ret_accel_6_24_z|MOM_pct_30_z|MOM_pct_14_z|ema_spread_9_21_z|log_ret_24_z|range_sqrt_z|vol_ratio_168_log1p_z|body_sqrt_z|ret_accel_24_72_z,258.4816879658014,-4.99244672665927,True,dro_minimax_median,"[-136.0, 0.0]",-136.0,0.0,-4.99244672665927,-6.285255095989579,0.5,9.45312984003267,0.6567139921941335,598.0,186.0,5,3142|3143|3144|3145|3146,-4.99244672665927,-5.331064839835359,1.316805443831637,-6.886469725651051,-3.8006384713918413,-6.285255095989579,-6.3006751179914975,1.6197644804884879,-2.2055054472261304,-6.285255095989579,-8.188999925192809,9.45312984003267,0.6567139921941335,598.0,186.0,4.0,5.477386934673367,4.0,6.0,0.9295774647887324,0.07042253521126761,8.0,0.4,0.6,0.6,0.5965,discounted_lints,0.1,0.7021639484127451,0.9961312539860375,0.021127526447375734,0.7021639484127451,0.0038687460139625275,0.021127526447375734,,
9,discounted_lints__corr__z24_a0p5_corr_pruned_top10,discounted_lints,corr,z24_a0p5_corr_pruned_top10,24,10,volatility_72_sqrt_z|ret_accel_6_24_z|MOM_pct_30_z|MOM_pct_14_z|ema_spread_9_21_z|log_ret_24_z|range_sqrt_z|vol_ratio_168_log1p_z|body_sqrt_z|ret_accel_24_72_z,232.681935786024,-4.588865747510378,True,dro_minimax_median,"[-118.0, 0.0]",-118.0,0.0,-4.588865747510378,-5.802936431235754,0.5,9.507089612214903,0.6875837064154966,527.0,168.0,5,3142|3143|3144|3145|3146,-4.588865747510378,-4.8629225513158065,0.9505327404320146,-6.311700479299644,-3.7455419424479435,-5.802936431235754,-6.062819202589345,1.1546152005206118,-1.3026640107871024,-5.802936431235754,-6.914653691480428,9.507089612214903,0.6875837064154966,527.0,168.0,4.0,6.041666666666667,4.0,6.0,0.864406779661017,0.13559322033898305,8.0,0.346,0.654,0.654,0.651,discounted_lints,0.1,11.424454836885744,0.9957022877748464,0.006813071239863482,11.424454836885744,0.004297712225153598,0.006813071239863482,,
