seed,n_symbols,seed_dro_score,dro_alpha,seed_dro_min_aggregate_half,mean_symbol_h1_return_pct,mean_symbol_h2_return_pct,mean_symbol_full_return_pct,median_symbol_full_return_pct,median_drawdown_abs,max_drawdown_abs,median_profit_factor,total_trades,min_symbol_trades,mean_executed_action_1_ratio,mean_constraint_applied_ratio,mean_forced_singleton_ratio,mean_decision_point_ratio,mean_bandit_consulted_ratio,mean_pending_update_queued_ratio,median_holding_bars,mean_holding_bars,p25_holding_bars,p75_holding_bars,share_trades_closed_before_horizon,share_trades_closed_after_horizon,median_time_between_entries,confirmation_seed,original_trial_number,confirmation_rank,bandit_name,method_group,set_name,z_window
8023,3,-4.432289396230092,0.5,-5.677507787725166,-0.6966342217448703,-5.677507787725166,-6.332008711117613,-6.850031423571967,8.833669560530911,9.068612370507767,0.6636325139046048,454,137,0.5035000000000001,0.30333333333333334,0.3045,0.6955,0.6955,0.691,4.0,6.5212121212121215,4.0,7.0,0.8248175182481752,0.17518248175182483,9.0,8023,34,1,discounted_lints,corr,z24_a0p5_corr_pruned_top10,24
8024,3,-3.2213235673287937,0.5,-3.2383929150558433,-3.2383929150558433,-3.1701155241476435,-6.29187011678641,-7.255831870319662,11.41960839795999,12.373456586341359,0.717092735606981,530,142,0.5051666666666667,0.3538333333333334,0.364,0.636,0.636,0.631,4.0,5.4945054945054945,4.0,5.0,0.9120879120879121,0.08791208791208792,7.0,8024,34,1,discounted_lints,corr,z24_a0p5_corr_pruned_top10,24
8000,3,-3.210304712408517,0.5,-4.283498544497054,0.009276783857096552,-4.283498544497054,-4.272400171300191,-5.057077044436853,8.780668920947365,9.522099274271035,0.7298054889613077,452,137,0.4995,0.30150000000000005,0.3085,0.6915,0.6915,0.687,4.0,6.591240875912408,4.0,7.0,0.84472049689441,0.15527950310559005,9.0,8000,3,2,discounted_lints,corr,z24_a0p5_corr_pruned_top10,24
8001,3,-4.24922815979585,0.5,-5.322994553143023,-1.0279289797543296,-5.322994553143023,-6.3108960306053445,-5.93232006778538,11.426184504912895,11.545362285685812,0.7041283320975598,462,128,0.5105000000000001,0.308,0.31999999999999995,0.68,0.68,0.677,4.0,6.30625,4.0,6.25,0.825,0.175,10.0,8001,3,2,discounted_lints,corr,z24_a0p5_corr_pruned_top10,24
8002,3,-4.638722410410326,0.5,-5.29934425639759,-2.6568568724485355,-5.29934425639759,-7.81254905363249,-7.643748584572252,11.20486663750061,12.994174670416147,0.653118939947916,513,139,0.5255,0.3418333333333334,0.33799999999999997,0.662,0.662,0.6575,4.0,6.06508875739645,4.0,6.0,0.8757396449704142,0.1242603550295858,8.0,8002,3,2,discounted_lints,corr,z24_a0p5_corr_pruned_top10,24
8003,3,-4.341012025742824,0.5,-5.363405438490562,-1.2738317874996092,-5.363405438490562,-6.546811340791041,-5.7863278841835175,10.482404818256208,11.870927479482852,0.7200607701970679,441,110,0.5243333333333333,0.294,0.32999999999999996,0.67,0.67,0.6675,4.0,6.151515151515151,4.0,6.0,0.8424242424242424,0.15757575757575756,9.0,8003,3,2,discounted_lints,corr,z24_a0p5_corr_pruned_top10,24
8004,3,-3.2172245529483465,0.5,-4.011759505970169,-0.8336196938828774,-4.011759505970169,-4.829962763855074,-5.068105093596243,9.171577824378952,11.040331207390375,0.7394294487987708,460,142,0.512,0.307,0.3175,0.6825,0.6825,0.6795,4.0,6.660377358490566,4.0,7.0,0.8364779874213837,0.16352201257861634,9.0,8004,3,2,discounted_lints,corr,z24_a0p5_corr_pruned_top10,24
8005,3,-4.147879155577077,0.5,-4.97979953307085,-1.6521180230957573,-4.97979953307085,-6.534069302370086,-4.793364495385566,9.27191803409102,12.792398835402608,0.6993547576371427,483,152,0.49983333333333335,0.322,0.31999999999999995,0.68,0.68,0.675,4.0,6.035087719298246,4.0,6.0,0.8713450292397661,0.1286549707602339,9.0,8005,3,2,discounted_lints,corr,z24_a0p5_corr_pruned_top10,24
8006,3,-3.5963006353883147,0.5,-4.607992684741654,-0.5612244873282971,-4.607992684741654,-5.14972377629817,-4.5834641590987495,9.260314115635815,11.15686568714106,0.7169924328232493,467,138,0.4891666666666666,0.3113333333333333,0.2925,0.7075,0.7075,0.705,4.0,6.688405797101449,4.0,6.75,0.8623188405797102,0.13768115942028986,9.0,8006,3,2,discounted_lints,corr,z24_a0p5_corr_pruned_top10,24
8007,3,-3.855046209885093,0.5,-4.994279811654649,-0.4373454045764243,-4.994279811654649,-5.4321272877613715,-5.409724549565698,8.559897785941983,10.1610583259108,0.7065721305746918,471,139,0.5133333333333333,0.31383333333333335,0.31999999999999995,0.68,0.68,0.675,4.0,6.325,4.0,6.0,0.81875,0.18125,9.0,8007,3,2,discounted_lints,corr,z24_a0p5_corr_pruned_top10,24
8008,3,-3.285521470054115,0.5,-3.661869024236941,-2.156478807505635,-3.661869024236941,-5.73039347470509,-4.853807133771648,7.653780477797756,10.695433446550329,0.7280809722439817,454,133,0.5226666666666667,0.3026666666666667,0.3165,0.6835,0.6835,0.679,4.0,6.651898734177215,4.0,7.0,0.8037974683544303,0.1962025316455696,9.0,8008,3,2,discounted_lints,corr,z24_a0p5_corr_pruned_top10,24
8009,3,-1.8264893277467118,0.5,-2.1282135604635433,-0.9213166295962175,-2.1282135604635433,-3.029345797225602,-2.2737777288347916,6.356166474971148,7.933303413731552,0.8387784456548666,448,117,0.5136666666666667,0.2993333333333333,0.3165,0.6835,0.6835,0.679,4.0,6.2594936708860756,4.0,6.0,0.8481012658227848,0.1518987341772152,8.0,8009,3,2,discounted_lints,corr,z24_a0p5_corr_pruned_top10,24
8010,3,-3.9297118333923264,0.5,-4.928839878074876,-0.932327699344678,-4.928839878074876,-5.8280716439459574,-5.269599442284489,6.7478474010915885,12.965911990111012,0.7042329084691571,493,152,0.49033333333333334,0.32949999999999996,0.3345,0.6655,0.6655,0.663,4.0,5.940119760479042,4.0,5.25,0.8922155688622755,0.10778443113772455,8.0,8010,3,2,discounted_lints,corr,z24_a0p5_corr_pruned_top10,24
8011,3,-4.014212856273023,0.5,-4.939768019596003,-1.2375473663040815,-4.939768019596003,-6.109592291702907,-6.96335009257294,10.657644273958821,11.46293711639209,0.7321619972472385,490,139,0.5095,0.32649999999999996,0.344,0.656,0.656,0.6535,4.0,5.906976744186046,4.0,6.0,0.8659217877094972,0.1340782122905028,8.0,8011,3,2,discounted_lints,corr,z24_a0p5_corr_pruned_top10,24
8012,3,-3.1224853235674903,0.5,-3.7258968680319935,-1.312250690173981,-3.7258968680319935,-4.988072525676827,-4.879075964112001,8.874648152457077,8.901537634192003,0.7150833135396142,474,122,0.5235,0.3161666666666667,0.33399999999999996,0.666,0.666,0.663,4.0,6.047904191616767,4.0,5.0,0.8648648648648649,0.13513513513513514,8.0,8012,3,2,discounted_lints,corr,z24_a0p5_corr_pruned_top10,24
8013,3,-3.91444019040846,0.5,-4.561637311201557,-1.9728488280291687,-4.561637311201557,-6.444127427087835,-6.883648704288136,8.306305551659609,9.11961244364684,0.6644183243406996,463,132,0.5115,0.30950000000000005,0.3265,0.6735,0.6735,0.671,4.0,6.282208588957055,4.0,5.5,0.8273809523809523,0.17261904761904762,9.0,8013,3,2,discounted_lints,corr,z24_a0p5_corr_pruned_top10,24
8014,3,-4.894608891824738,0.5,-5.7802514085417025,-2.2376813416738437,-5.7802514085417025,-7.886352037442975,-8.324263094273466,10.340550938102789,11.865418515750815,0.6394231811905702,474,118,0.5278333333333333,0.31616666666666665,0.354,0.646,0.646,0.644,4.0,6.062146892655368,4.0,5.0,0.864406779661017,0.13559322033898305,8.0,8014,3,2,discounted_lints,corr,z24_a0p5_corr_pruned_top10,24
8015,3,-3.7278982741346374,0.5,-4.198072219637524,-2.317376437625977,-4.198072219637524,-6.40019988417789,-5.220659823863183,9.018537831332086,11.05606903516394,0.7079117973832287,427,99,0.5293333333333333,0.2853333333333333,0.3135,0.6865,0.6865,0.685,4.0,6.698717948717949,4.0,7.0,0.8333333333333334,0.16666666666666666,9.0,8015,3,2,discounted_lints,corr,z24_a0p5_corr_pruned_top10,24
8016,3,-4.7207236707328635,0.5,-5.657054736655387,-1.911730472965293,-5.657054736655387,-7.451386955997175,-6.348163326542522,10.10509929068114,12.85224383581336,0.6143584709082104,504,154,0.5121666666666667,0.336,0.3255,0.6745,0.6745,0.673,4.0,5.9447852760736195,4.0,6.0,0.8773006134969326,0.12269938650306748,9.0,8016,3,2,discounted_lints,corr,z24_a0p5_corr_pruned_top10,24
8017,3,-2.46221688794157,0.5,-3.3239114377078423,0.12286676135724688,-3.3239114377078423,-3.2171962406965995,-2.683266160627795,7.808115265110393,8.854302487225707,0.8361030187066405,470,141,0.5118333333333333,0.31349999999999995,0.3145,0.6855,0.6855,0.683,4.0,6.694267515923567,4.0,6.0,0.8280254777070064,0.17197452229299362,8.0,8017,3,2,discounted_lints,corr,z24_a0p5_corr_pruned_top10,24
8018,3,-3.414898132552902,0.5,-4.120695258531367,-1.2975067546175056,-4.120695258531367,-5.3676860254502685,-5.0531785026563085,7.499918323481114,9.0892602620956,0.7163451973353757,472,140,0.5176666666666666,0.31516666666666665,0.2935,0.7065,0.7065,0.705,4.0,6.965753424657534,4.0,7.0,0.8013698630136986,0.19863013698630136,10.0,8018,3,2,discounted_lints,corr,z24_a0p5_corr_pruned_top10,24
8019,3,-4.103589094202471,0.5,-5.169620343484922,-0.9054953463551193,-5.169620343484922,-6.029334593907631,-6.018747575756578,9.04767077207591,9.359350952025093,0.7153889420790809,476,145,0.5068333333333334,0.318,0.3125,0.6875,0.6875,0.683,4.0,6.448275862068965,4.0,7.0,0.8413793103448276,0.15862068965517243,9.0,8019,3,2,discounted_lints,corr,z24_a0p5_corr_pruned_top10,24
8020,3,-3.68667381968596,0.5,-4.445050775818397,-1.4115429512886468,-4.445050775818397,-5.788959848889271,-5.469890422809309,7.379795183501193,11.56999925763097,0.661294472964334,468,146,0.5095,0.312,0.3185,0.6815,0.6815,0.677,4.0,6.368098159509202,4.0,6.0,0.8238993710691824,0.1761006289308176,9.0,8020,3,2,discounted_lints,corr,z24_a0p5_corr_pruned_top10,24
8021,3,-5.3208408684757105,0.5,-6.560802547916867,-1.60095583015224,-6.560802547916867,-8.047176749195762,-7.6400119528377,10.903115548811314,12.593281539716584,0.6315517661612225,480,158,0.488,0.32066666666666666,0.3195,0.6805,0.6805,0.679,4.0,6.294478527607362,4.0,6.0,0.8544303797468354,0.14556962025316456,8.0,8021,3,2,discounted_lints,corr,z24_a0p5_corr_pruned_top10,24
8022,3,-3.7213944867214805,0.5,-4.487146736527022,-1.4241377373048574,-4.487146736527022,-5.8622424441786265,-5.799448760540105,10.012475061403814,10.873058050307094,0.6750106659981371,471,134,0.49333333333333335,0.31466666666666665,0.29600000000000004,0.704,0.704,0.699,4.0,6.962686567164179,4.0,7.0,0.8283582089552238,0.17164179104477612,9.0,8022,3,2,discounted_lints,corr,z24_a0p5_corr_pruned_top10,24
8023,3,-4.377940557440398,0.5,-5.396932567648245,-1.3209645268168553,-5.396932567648245,-6.630182212028394,-7.7839468779880905,10.67970430757217,11.445444157047257,0.6540566715078877,446,119,0.5243333333333333,0.2975,0.3065,0.6935,0.6935,0.691,4.0,6.594771241830065,4.0,7.0,0.8169934640522876,0.1830065359477124,10.0,8023,3,2,discounted_lints,corr,z24_a0p5_corr_pruned_top10,24
8024,3,-3.5228563708060925,0.5,-4.129382950957912,-1.7032766303506328,-4.129382950957912,-5.762226665833178,-5.316295185252729,8.835430739183048,9.398069481747717,0.679423376595152,463,132,0.5215,0.30883333333333335,0.3245,0.6755,0.6755,0.671,4.0,6.272189349112426,4.0,7.0,0.8518518518518519,0.14814814814814814,9.0,8024,3,2,discounted_lints,corr,z24_a0p5_corr_pruned_top10,24
8000,3,-2.8195582828181793,0.5,-3.3888999143872294,-1.11153338811103,-3.3888999143872294,-4.467401503583157,-3.999269226899127,7.081899856145101,9.629674436445745,0.7824089115229295,490,131,0.49533333333333335,0.32716666666666666,0.344,0.656,0.656,0.651,4.0,5.9186046511627906,4.0,5.0,0.8662790697674418,0.13372093023255813,8.0,8000,39,3,discounted_lints,corr,z24_a0p5_corr_pruned_top10,24
8001,3,-5.564114423174129,0.5,-6.048917981030432,-4.10970374960522,-6.048917981030432,-9.881321516760755,-8.959377857072292,13.411269697134355,16.489024459272418,0.5933567888483477,512,138,0.509,0.3411666666666667,0.32799999999999996,0.672,0.672,0.669,4.0,6.182926829268292,4.0,6.0,0.8414634146341463,0.15853658536585366,8.0,8001,39,3,discounted_lints,corr,z24_a0p5_corr_pruned_top10,24
8002,3,-4.556427819647311,0.5,-5.544204326983352,-1.5930982976391876,-5.544204326983352,-7.028103191266736,-5.555546897115516,7.542418487293967,13.898265336166936,0.6230338931554666,433,114,0.5531666666666667,0.28883333333333333,0.2865,0.7135,0.7135,0.709,4.0,7.286713286713287,4.0,8.0,0.7762237762237763,0.22377622377622378,10.0,8002,39,3,discounted_lints,corr,z24_a0p5_corr_pruned_top10,24
8003,3,-3.6308948826114644,0.5,-4.126152692054489,-2.1451214542823913,-4.126152692054489,-6.19143448151609,-6.498839365752107,7.349091860138179,9.86256606601853,0.6931274650561132,505,162,0.5018333333333334,0.3365,0.3395,0.6605,0.6605,0.6575,4.0,6.023529411764706,4.0,6.0,0.8705882352941177,0.12941176470588237,8.0,8003,39,3,discounted_lints,corr,z24_a0p5_corr_pruned_top10,24
8004,3,-2.894459357039705,0.5,-3.2279583816404465,-1.8939622832374787,-3.2279583816404465,-5.057491098454537,-4.459665561343018,8.158508298235045,11.096685043024223,0.7655225252944711,453,118,0.5285000000000001,0.302,0.3285,0.6715,0.6715,0.669,4.0,6.16374269005848,4.0,6.5,0.8362573099415205,0.16374269005847952,9.0,8004,39,3,discounted_lints,corr,z24_a0p5_corr_pruned_top10,24
8005,3,-4.343816245470766,0.5,-5.536424823783914,-0.7659905105313188,-5.536424823783914,-6.27351633827556,-5.974009032891525,8.971808861753471,11.978063739378552,0.6900020521413569,451,130,0.5303333333333333,0.3005,0.30600000000000005,0.694,0.694,0.6905,4.0,7.03921568627451,4.0,7.0,0.7777777777777778,0.2222222222222222,9.0,8005,39,3,discounted_lints,corr,z24_a0p5_corr_pruned_top10,24
8006,3,-3.6808442305153664,0.5,-3.9006128023834115,-3.0215385149112297,-3.9006128023834115,-6.80321192649036,-7.20645792963518,10.144107872691544,11.555753731030105,0.6771483331577693,517,146,0.48900000000000005,0.34450000000000003,0.36950000000000005,0.6305,0.6305,0.6275,4.0,5.572972972972973,4.0,5.0,0.8810810810810811,0.11891891891891893,8.0,8006,39,3,discounted_lints,corr,z24_a0p5_corr_pruned_top10,24
8007,3,-4.704848959053501,0.5,-5.832036185271346,-1.3232872803999651,-5.832036185271346,-7.060835617011371,-7.605590156488962,10.146655858523024,12.647863003375527,0.672332652138251,467,144,0.49466666666666664,0.31183333333333335,0.3005,0.6995,0.6995,0.695,4.0,6.430555555555555,4.0,7.0,0.8472222222222222,0.1527777777777778,9.0,8007,39,3,discounted_lints,corr,z24_a0p5_corr_pruned_top10,24
8008,3,-3.7179753032473672,0.5,-4.515167997199484,-1.326397221391018,-4.515167997199484,-5.7807031598736645,-5.64830598716668,9.076207378606238,9.48309617825166,0.720660577060995,444,132,0.515,0.2965,0.30000000000000004,0.7,0.7,0.6955,4.0,6.886666666666667,4.0,8.0,0.8,0.2,10.0,8008,39,3,discounted_lints,corr,z24_a0p5_corr_pruned_top10,24
8009,3,-3.5203925646191365,0.5,-4.612306829428799,-0.2446497701901492,-4.612306829428799,-4.86010979274641,-3.9086406348490588,8.65339040799855,12.427373719794243,0.7442886245188111,479,143,0.5060000000000001,0.32,0.3345,0.6655,0.6655,0.661,4.0,6.396449704142012,4.0,6.0,0.8601398601398601,0.13986013986013987,9.0,8009,39,3,discounted_lints,corr,z24_a0p5_corr_pruned_top10,24
8010,3,-3.0618133416883206,0.5,-3.5468308330790586,-1.6067608675161067,-3.5468308330790586,-5.107283254288112,-5.399968747557682,7.873017791175063,11.134802144621602,0.7403702091743224,472,138,0.5055,0.3153333333333333,0.3165,0.6835,0.6835,0.681,4.0,6.2974683544303796,4.0,6.0,0.8417721518987342,0.15822784810126583,9.0,8010,39,3,discounted_lints,corr,z24_a0p5_corr_pruned_top10,24
8011,3,-1.966340481739278,0.5,-2.201069428468457,-1.2621536415517405,-2.201069428468457,-3.460399167678633,-3.013505253749149,6.725866806975455,9.710036394150546,0.8398214704084475,483,130,0.5148333333333334,0.3216666666666667,0.30400000000000005,0.696,0.696,0.693,4.0,6.953947368421052,4.0,7.0,0.7828947368421053,0.21710526315789475,10.0,8011,39,3,discounted_lints,corr,z24_a0p5_corr_pruned_top10,24
8012,3,-2.5541821350076006,0.5,-2.9723240098923687,-1.2997565103532966,-2.9723240098923687,-4.233431436598804,-4.889852936594618,6.868484497204097,7.828090513463282,0.7764467911770703,484,142,0.5276666666666667,0.3233333333333333,0.3125,0.6875,0.6875,0.683,4.0,6.487179487179487,4.0,5.25,0.8653846153846154,0.1346153846153846,8.5,8012,39,3,discounted_lints,corr,z24_a0p5_corr_pruned_top10,24
8013,3,-3.027192098135399,0.5,-3.431226160133686,-1.8150899121405366,-3.431226160133686,-5.175354207806159,-3.9754725921125833,7.939165504160794,11.138209185241832,0.7454928196364804,525,155,0.4805,0.3501666666666667,0.358,0.642,0.642,0.639,4.0,5.282722513089006,4.0,4.0,0.9162303664921466,0.08376963350785341,7.0,8013,39,3,discounted_lints,corr,z24_a0p5_corr_pruned_top10,24
