bandit_name,method_group,set_name,trial_number,seed,symbol,mode,n_decisions,return_pct,drawdown_abs,trades,profit_factor,is_active,executed_action_1_ratio,constraint_applied_ratio,forced_singleton_ratio,decision_point_ratio,bandit_consulted_ratio,pending_update_queued_ratio,median_time_between_entries,median_holding_bars,mean_holding_bars,p25_holding_bars,p75_holding_bars,share_trades_closed_before_horizon,share_trades_closed_after_horizon
discounted_lints,corr,z24_a0p5_corr_pruned_top10,1,3143,ETHUSDT,val_second,,-5.48123726249835,8.807365340852835,85,0.6126538048259594,True,,,,,,,9.0,4.0,6.258823529411765,4.0,6.0,0.8352941176470589,0.16470588235294117
discounted_lints,corr,z24_a0p5_corr_pruned_top10,1,3143,SOLUSDT,val,2000.0,-10.818192462415954,12.088449820022484,199,0.6383323854179703,True,0.505,0.3985,0.39849999999999997,0.6015,0.6015,0.597,8.0,4.0,5.065326633165829,4.0,5.0,0.9396984924623115,0.06030150753768844
discounted_lints,corr,z24_a0p5_corr_pruned_top10,1,3143,SOLUSDT,val_first,,-3.6086033864590528,5.794401409909156,89,0.7032190298981951,True,,,,,,,9.0,4.0,5.685393258426966,4.0,5.0,0.8876404494382022,0.11235955056179775
discounted_lints,corr,z24_a0p5_corr_pruned_top10,1,3143,SOLUSDT,val_second,,-7.479494362823768,7.631779415648254,110,0.5929876858494306,True,,,,,,,7.0,4.0,4.5636363636363635,4.0,4.0,0.9818181818181818,0.01818181818181818
discounted_lints,corr,z24_a0p5_corr_pruned_top10,2,3142,BTCUSDT,val,2000.0,-2.554146511667865,4.893155279489436,164,0.8238197455523445,True,0.5755,0.328,0.32799999999999996,0.672,0.672,0.669,10.0,5.0,7.012195121951219,4.0,8.0,0.8170731707317073,0.18292682926829268
discounted_lints,corr,z24_a0p5_corr_pruned_top10,2,3142,BTCUSDT,val_first,,0.5028445359405165,2.981313458783119,82,1.0219635886309049,True,,,,,,,10.0,5.0,6.7317073170731705,4.0,7.0,0.8170731707317073,0.18292682926829268
discounted_lints,corr,z24_a0p5_corr_pruned_top10,2,3142,BTCUSDT,val_second,,-3.041696045244957,4.201924600946638,82,0.6205450704519899,True,,,,,,,10.0,5.0,7.2926829268292686,4.0,8.0,0.8170731707317073,0.18292682926829268
discounted_lints,corr,z24_a0p5_corr_pruned_top10,2,3142,ETHUSDT,val,2000.0,-3.1374896097988714,7.270899065132685,183,0.838689113838545,True,0.55,0.366,0.366,0.634,0.634,0.631,9.0,4.0,6.0109289617486334,4.0,6.0,0.8797814207650273,0.12021857923497267
discounted_lints,corr,z24_a0p5_corr_pruned_top10,2,3142,ETHUSDT,val_first,,-0.017266709085050902,4.524146239562022,88,0.9525187255954438,True,,,,,,,9.0,4.0,6.363636363636363,4.0,6.0,0.8522727272727273,0.14772727272727273
discounted_lints,corr,z24_a0p5_corr_pruned_top10,2,3142,ETHUSDT,val_second,,-3.1207617535670584,6.397415791337224,95,0.7695018447237802,True,,,,,,,8.0,4.0,5.684210526315789,4.0,6.0,0.9052631578947369,0.09473684210526316
discounted_lints,corr,z24_a0p5_corr_pruned_top10,2,3142,SOLUSDT,val,2000.0,-10.995590971649094,12.616891877612634,191,0.6417399220816548,True,0.5375,0.382,0.382,0.618,0.618,0.613,8.0,4.0,5.628272251308901,4.0,5.5,0.8952879581151832,0.10471204188481675
discounted_lints,corr,z24_a0p5_corr_pruned_top10,2,3142,SOLUSDT,val_first,,-3.9027986302285878,5.862634047435755,82,0.7045039821301463,True,,,,,,,9.0,4.5,6.7682926829268295,4.0,9.0,0.7926829268292683,0.2073170731707317
discounted_lints,corr,z24_a0p5_corr_pruned_top10,2,3142,SOLUSDT,val_second,,-7.380852137543759,9.458073366424625,109,0.5943082758255186,True,,,,,,,7.0,4.0,4.770642201834862,4.0,5.0,0.9724770642201835,0.027522935779816515
discounted_lints,corr,z24_a0p5_corr_pruned_top10,2,3143,BTCUSDT,val,2000.0,-3.3542075380759373,4.221774452419225,177,0.7875658891093866,True,0.5755,0.354,0.354,0.646,0.646,0.643,9.0,5.0,6.502824858757062,4.0,7.0,0.864406779661017,0.13559322033898305
discounted_lints,corr,z24_a0p5_corr_pruned_top10,2,3143,BTCUSDT,val_first,,-1.2543718132761783,2.9466192034487193,87,0.8259147632811918,True,,,,,,,9.0,5.0,6.379310344827586,4.0,7.0,0.8505747126436781,0.14942528735632185
discounted_lints,corr,z24_a0p5_corr_pruned_top10,2,3143,BTCUSDT,val_second,,-2.1265100676954085,3.578922885259883,90,0.7546904414138051,True,,,,,,,9.0,5.0,6.622222222222222,4.0,6.75,0.8777777777777778,0.12222222222222222
discounted_lints,corr,z24_a0p5_corr_pruned_top10,2,3143,ETHUSDT,val,2000.0,-5.934686218258944,9.897336314909245,193,0.7423097200927771,True,0.571,0.3855,0.38549999999999995,0.6145,0.6145,0.6115,8.0,4.0,5.917098445595855,4.0,6.0,0.8860103626943006,0.11398963730569948
discounted_lints,corr,z24_a0p5_corr_pruned_top10,2,3143,ETHUSDT,val_first,,-2.1060361171938657,5.1431224795799535,97,0.7749597025682047,True,,,,,,,7.0,4.0,5.938144329896907,4.0,6.0,0.8969072164948454,0.10309278350515463
discounted_lints,corr,z24_a0p5_corr_pruned_top10,2,3143,ETHUSDT,val_second,,-3.9110175430719596,7.795855412842245,96,0.7196906118639417,True,,,,,,,8.0,4.0,5.895833333333333,4.0,6.0,0.875,0.125
discounted_lints,corr,z24_a0p5_corr_pruned_top10,2,3143,SOLUSDT,val,2000.0,-13.277010844061255,14.7908254310803,178,0.5824182460876247,True,0.5215,0.357,0.357,0.643,0.643,0.641,8.0,4.0,5.842696629213483,4.0,5.75,0.848314606741573,0.15168539325842698
discounted_lints,corr,z24_a0p5_corr_pruned_top10,2,3143,SOLUSDT,val_first,,-1.6578811204790656,4.473605203414066,79,0.8279723327266183,True,,,,,,,10.0,5.0,6.6075949367088604,4.0,7.0,0.7721518987341772,0.22784810126582278
discounted_lints,corr,z24_a0p5_corr_pruned_top10,2,3143,SOLUSDT,val_second,,-11.815008519205083,13.10992159429717,99,0.44030394439528725,True,,,,,,,7.0,4.0,5.232323232323233,4.0,5.0,0.9090909090909091,0.09090909090909091
discounted_lints,corr,z24_a0p5_corr_pruned_top10,3,3142,BTCUSDT,val,2000.0,-2.5030671485766764,5.0349851868339845,147,0.8170119252040862,True,0.4975,0.2955,0.2955,0.7045,0.7045,0.703,10.0,4.0,6.741496598639456,4.0,7.0,0.8299319727891157,0.17006802721088435
discounted_lints,corr,z24_a0p5_corr_pruned_top10,3,3142,BTCUSDT,val_first,,-1.5399699693962376,5.0349851868339845,73,0.7754436351091332,True,,,,,,,11.0,4.0,6.739726027397261,4.0,8.0,0.7945205479452054,0.2054794520547945
discounted_lints,corr,z24_a0p5_corr_pruned_top10,3,3142,BTCUSDT,val_second,,-0.9781605580265196,3.694273431298256,74,0.8586169534780163,True,,,,,,,9.5,4.0,6.743243243243243,4.0,6.75,0.8648648648648649,0.13513513513513514
discounted_lints,corr,z24_a0p5_corr_pruned_top10,3,3142,ETHUSDT,val,2000.0,-9.268403185466367,11.227211356507883,155,0.5909105919169121,True,0.519,0.31,0.31000000000000005,0.69,0.69,0.6875,10.0,4.0,6.696774193548387,4.0,7.0,0.832258064516129,0.16774193548387098
discounted_lints,corr,z24_a0p5_corr_pruned_top10,3,3142,ETHUSDT,val_first,,-2.3148424463235617,4.979946634413102,74,0.7256925127575234,True,,,,,,,10.0,4.0,6.891891891891892,4.0,6.75,0.8243243243243243,0.17567567567567569
discounted_lints,corr,z24_a0p5_corr_pruned_top10,3,3142,ETHUSDT,val_second,,-7.118339073489166,9.2474548036521,81,0.5059803565987961,True,,,,,,,10.0,4.0,6.518518518518518,4.0,8.0,0.8395061728395061,0.16049382716049382
discounted_lints,corr,z24_a0p5_corr_pruned_top10,3,3142,SOLUSDT,val,2000.0,0.6657601771401511,7.135216523734533,147,0.9510842453187355,True,0.5485,0.294,0.29400000000000004,0.706,0.706,0.701,10.5,4.0,7.462585034013605,4.0,8.0,0.7687074829931972,0.23129251700680273
discounted_lints,corr,z24_a0p5_corr_pruned_top10,3,3142,SOLUSDT,val_first,,2.741495687338702,3.834914223761965,60,1.1809458125092875,True,,,,,,,15.0,6.0,9.483333333333333,4.0,15.0,0.6333333333333333,0.36666666666666664
discounted_lints,corr,z24_a0p5_corr_pruned_top10,3,3142,SOLUSDT,val_second,,-2.0203477633958022,7.135216523734533,87,0.8118533691587769,True,,,,,,,8.5,4.0,6.068965517241379,4.0,6.0,0.8620689655172413,0.13793103448275862
discounted_lints,corr,z24_a0p5_corr_pruned_top10,3,3143,BTCUSDT,val,2000.0,-4.29737525211017,4.980620985110196,155,0.7057446596436288,True,0.4675,0.31,0.31000000000000005,0.69,0.69,0.687,9.0,4.0,6.032258064516129,4.0,6.0,0.8516129032258064,0.14838709677419354
discounted_lints,corr,z24_a0p5_corr_pruned_top10,3,3143,BTCUSDT,val_first,,-1.012990127394342,3.1145805987588204,72,0.8367155357219034,True,,,,,,,10.0,4.0,6.263888888888889,4.0,7.0,0.7916666666666666,0.20833333333333334
discounted_lints,corr,z24_a0p5_corr_pruned_top10,3,3143,BTCUSDT,val_second,,-3.317996097611964,4.806697276623706,83,0.586545522708486,True,,,,,,,8.0,4.0,5.831325301204819,4.0,5.0,0.9036144578313253,0.0963855421686747
discounted_lints,corr,z24_a0p5_corr_pruned_top10,3,3143,ETHUSDT,val,2000.0,-3.9260838483595295,8.052647447109273,168,0.7678513166512612,True,0.5195,0.336,0.33599999999999997,0.664,0.664,0.662,8.0,4.0,6.184523809523809,4.0,5.0,0.875,0.125
discounted_lints,corr,z24_a0p5_corr_pruned_top10,3,3143,ETHUSDT,val_first,,-1.8510337833314683,4.092046301140773,74,0.7503580941448296,True,,,,,,,9.0,4.0,6.837837837837838,4.0,7.0,0.8513513513513513,0.14864864864864866
discounted_lints,corr,z24_a0p5_corr_pruned_top10,3,3143,ETHUSDT,val_second,,-2.114184331241231,6.337499747411057,94,0.7796386827721697,True,,,,,,,7.0,4.0,5.670212765957447,4.0,4.0,0.8936170212765957,0.10638297872340426
discounted_lints,corr,z24_a0p5_corr_pruned_top10,3,3143,SOLUSDT,val,2000.0,-11.27286554512682,13.148526376731272,184,0.6356856380058907,True,0.5225,0.368,0.368,0.632,0.632,0.6285,8.0,4.0,5.679347826086956,4.0,6.0,0.8804347826086957,0.11956521739130435
discounted_lints,corr,z24_a0p5_corr_pruned_top10,3,3143,SOLUSDT,val_first,,-4.12177414513919,7.381209304564818,84,0.6850022679912042,True,,,,,,,9.0,4.0,6.583333333333333,4.0,7.0,0.8095238095238095,0.19047619047619047
discounted_lints,corr,z24_a0p5_corr_pruned_top10,3,3143,SOLUSDT,val_second,,-7.458514523217041,10.159709501072244,100,0.5998377433280713,True,,,,,,,8.0,4.0,4.92,4.0,5.0,0.94,0.06
discounted_lints,corr,z24_a0p5_corr_pruned_top10,4,3142,BTCUSDT,val,2000.0,-2.8266631576401524,3.716471181717085,128,0.7675066250031377,True,0.5215,0.256,0.256,0.744,0.744,0.741,12.0,5.0,8.1484375,4.0,9.25,0.75,0.25
discounted_lints,corr,z24_a0p5_corr_pruned_top10,4,3142,BTCUSDT,val_first,,-0.46282274428783854,3.54146103882359,64,0.8994193047274437,True,,,,,,,12.0,4.0,8.3125,4.0,10.25,0.703125,0.296875
discounted_lints,corr,z24_a0p5_corr_pruned_top10,4,3142,BTCUSDT,val_second,,-2.374831674480371,3.249686739098545,64,0.6350010104552553,True,,,,,,,12.0,5.0,7.984375,4.0,9.0,0.796875,0.203125
discounted_lints,corr,z24_a0p5_corr_pruned_top10,4,3142,ETHUSDT,val,2000.0,-6.759372324495738,10.887053325496632,169,0.6815362167218143,True,0.51,0.338,0.33799999999999997,0.662,0.662,0.659,8.0,4.0,6.035502958579881,4.0,6.0,0.8579881656804734,0.14201183431952663
discounted_lints,corr,z24_a0p5_corr_pruned_top10,4,3142,ETHUSDT,val_first,,-2.3791093928650753,4.73820038078927,81,0.7415512137543497,True,,,,,,,8.0,4.0,6.0246913580246915,4.0,5.0,0.8518518518518519,0.14814814814814814
discounted_lints,corr,z24_a0p5_corr_pruned_top10,4,3142,ETHUSDT,val_second,,-4.4870139008038485,9.18413061142852,88,0.6386864230436158,True,,,,,,,8.0,4.0,6.045454545454546,4.0,6.0,0.8636363636363636,0.13636363636363635
discounted_lints,corr,z24_a0p5_corr_pruned_top10,4,3142,SOLUSDT,val,2000.0,-8.330973258567697,9.071053653725825,152,0.6656922338414657,True,0.4895,0.3045,0.3045,0.6955,0.6955,0.691,9.5,4.0,6.427631578947368,4.0,7.0,0.8092105263157895,0.19078947368421054
discounted_lints,corr,z24_a0p5_corr_pruned_top10,4,3142,SOLUSDT,val_first,,-1.0949950278584364,5.476467032571952,57,0.8259788076339957,True,,,,,,,15.0,6.0,8.964912280701755,4.0,13.0,0.6140350877192983,0.38596491228070173
discounted_lints,corr,z24_a0p5_corr_pruned_top10,4,3142,SOLUSDT,val_second,,-7.316089041952334,9.071053653725825,95,0.5746831549156235,True,,,,,,,7.0,4.0,4.905263157894737,4.0,5.0,0.9263157894736842,0.07368421052631578
discounted_lints,corr,z24_a0p5_corr_pruned_top10,4,3143,BTCUSDT,val,2000.0,-1.5451476277524856,3.4962360486817334,126,0.8584703387558094,True,0.539,0.2515,0.25149999999999995,0.7485,0.7485,0.745,11.0,4.0,8.555555555555555,4.0,8.75,0.7619047619047619,0.23809523809523808
discounted_lints,corr,z24_a0p5_corr_pruned_top10,4,3143,BTCUSDT,val_first,,0.00961254166542691,3.4962360486817334,73,0.9572128628180394,True,,,,,,,10.0,4.0,7.178082191780822,4.0,8.0,0.7808219178082192,0.2191780821917808
discounted_lints,corr,z24_a0p5_corr_pruned_top10,4,3143,BTCUSDT,val_second,,-1.5546107318135882,3.2892040228942543,52,0.7484954947472385,True,,,,,,,13.0,5.0,10.26923076923077,4.0,9.5,0.75,0.25
discounted_lints,corr,z24_a0p5_corr_pruned_top10,4,3143,ETHUSDT,val,2000.0,-6.9081713927598205,9.413917202296773,180,0.6790416715829216,True,0.5085,0.36,0.36,0.64,0.64,0.637,7.0,4.0,5.644444444444445,4.0,5.0,0.8833333333333333,0.11666666666666667
discounted_lints,corr,z24_a0p5_corr_pruned_top10,4,3143,ETHUSDT,val_first,,0.3839994980545214,3.0294389499719854,88,0.9927802688814995,True,,,,,,,7.0,4.0,5.784090909090909,4.0,5.0,0.8636363636363636,0.13636363636363635
discounted_lints,corr,z24_a0p5_corr_pruned_top10,4,3143,ETHUSDT,val_second,,-7.264276107026069,9.413917202296773,92,0.47619374333918596,True,,,,,,,7.5,4.0,5.510869565217392,4.0,5.0,0.9021739130434783,0.09782608695652174
discounted_lints,corr,z24_a0p5_corr_pruned_top10,4,3143,SOLUSDT,val,2000.0,-3.645990939843391,7.959342516883517,137,0.8044649174919206,True,0.4945,0.274,0.274,0.726,0.726,0.721,10.0,4.0,7.218978102189781,4.0,8.0,0.7737226277372263,0.22627737226277372
discounted_lints,corr,z24_a0p5_corr_pruned_top10,4,3143,SOLUSDT,val_first,,0.22536386643636774,4.500594906230826,55,0.9554730762265238,True,,,,,,,16.0,6.0,9.89090909090909,4.0,15.0,0.5818181818181818,0.41818181818181815
discounted_lints,corr,z24_a0p5_corr_pruned_top10,4,3143,SOLUSDT,val_second,,-3.862649789367545,7.959342516883517,82,0.7166922292537687,True,,,,,,,7.0,4.0,5.426829268292683,4.0,5.0,0.9024390243902439,0.0975609756097561
discounted_lints,corr,z24_a0p5_corr_pruned_top10,5,3142,BTCUSDT,val,2000.0,-5.6297112322506,6.798645022375216,146,0.6588922546085804,True,0.487,0.2915,0.2915,0.7085,0.7085,0.707,10.0,4.0,6.671232876712328,4.0,6.0,0.821917808219178,0.1780821917808219
discounted_lints,corr,z24_a0p5_corr_pruned_top10,5,3142,BTCUSDT,val_first,,-1.63023595786852,3.7266610647543885,74,0.7766984818683377,True,,,,,,,11.0,4.0,6.581081081081081,4.0,6.0,0.8108108108108109,0.1891891891891892
discounted_lints,corr,z24_a0p5_corr_pruned_top10,5,3142,BTCUSDT,val_second,,-4.065756702099144,5.677564856731876,72,0.5568722145750573,True,,,,,,,10.0,4.0,6.763888888888889,4.0,6.25,0.8333333333333334,0.16666666666666666
discounted_lints,corr,z24_a0p5_corr_pruned_top10,5,3142,ETHUSDT,val,2000.0,-4.75620860486795,8.004576628593984,177,0.7535460447923629,True,0.4905,0.3545,0.35450000000000004,0.6455,0.6455,0.642,7.0,4.0,5.531073446327683,4.0,5.0,0.8983050847457628,0.1016949152542373
discounted_lints,corr,z24_a0p5_corr_pruned_top10,5,3142,ETHUSDT,val_first,,-1.1871747397881105,4.423992810196797,86,0.8388933204621787,True,,,,,,,7.0,4.0,5.6395348837209305,4.0,4.75,0.872093023255814,0.12790697674418605
discounted_lints,corr,z24_a0p5_corr_pruned_top10,5,3142,ETHUSDT,val_second,,-3.6119135908534328,7.7437583517111275,91,0.6942113158758936,True,,,,,,,7.0,4.0,5.428571428571429,4.0,5.0,0.9230769230769231,0.07692307692307693
discounted_lints,corr,z24_a0p5_corr_pruned_top10,5,3142,SOLUSDT,val,2000.0,-7.617777007027826,11.469300921117442,169,0.7171044168037984,True,0.5435,0.338,0.33799999999999997,0.662,0.662,0.6575,9.0,4.0,6.431952662721893,4.0,7.0,0.8284023668639053,0.17159763313609466
discounted_lints,corr,z24_a0p5_corr_pruned_top10,5,3142,SOLUSDT,val_first,,-0.929799484009719,6.442004546816349,79,0.8721996967581522,True,,,,,,,11.0,5.0,7.050632911392405,4.0,9.0,0.7721518987341772,0.22784810126582278
discounted_lints,corr,z24_a0p5_corr_pruned_top10,5,3142,SOLUSDT,val_second,,-6.750745923784263,11.469300921117442,90,0.6243802679877892,True,,,,,,,9.0,4.0,5.888888888888889,4.0,5.75,0.8777777777777778,0.12222222222222222
discounted_lints,corr,z24_a0p5_corr_pruned_top10,5,3143,BTCUSDT,val,2000.0,-5.464792292183263,6.06162000097007,132,0.6285743981604303,True,0.5195,0.2635,0.26349999999999996,0.7365,0.7365,0.733,12.0,4.5,7.871212121212121,4.0,9.0,0.7651515151515151,0.23484848484848486
discounted_lints,corr,z24_a0p5_corr_pruned_top10,5,3143,BTCUSDT,val_first,,-2.507303059714505,4.329108273229332,68,0.6623977073597807,True,,,,,,,12.0,4.0,7.279411764705882,4.0,9.25,0.75,0.25
discounted_lints,corr,z24_a0p5_corr_pruned_top10,5,3143,BTCUSDT,val_second,,-3.0335495122062572,4.560179538056808,63,0.547929959038145,True,,,,,,,12.0,5.0,8.317460317460318,4.0,9.0,0.7936507936507936,0.20634920634920634
discounted_lints,corr,z24_a0p5_corr_pruned_top10,5,3143,ETHUSDT,val,2000.0,-9.075020626851881,11.27205594173244,171,0.6156443231628039,True,0.5305,0.3415,0.3415,0.6585,0.6585,0.6555,9.0,4.0,6.204678362573099,4.0,6.0,0.8538011695906432,0.14619883040935672
