subsample_id,z_window,alpha_out,top_k,feature,union_rank,best_rank,best_hie_norm,best_p_value,regime_coverage_topk,best_regime_source,subsample_size,entry_n_samples,entry_n_bins_used,entry_min_bin_size_used,entry_min_action_count_in_bin,entry_reason,exit_n_samples,exit_n_bins_used,exit_min_bin_size_used,exit_min_action_count_in_bin,exit_reason
0,48,0.5,26,price_pos_in_range_72_norm,10,6.0,0.004983771194014219,0.0,1,exit,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
0,48,0.5,26,dist_ema_50_z,11,7.0,0.01461182273027034,0.0,1,entry,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
0,48,0.5,26,ema_slope_50_z,12,7.0,0.0076615367057114026,0.0,1,exit,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
0,48,0.5,26,dist_to_low_72_sqrt_z,13,8.0,0.01434093517000029,0.0,1,entry,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
0,48,0.5,26,volatility_72_sqrt_z,14,9.0,0.014272723704978951,0.0,1,entry,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
0,48,0.5,26,MOM_pct_14_z,15,10.0,0.014166509542596517,0.0,2,entry,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
0,48,0.5,26,RSI_14_bounded,16,11.0,0.014098486380829611,0.0,1,entry,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
0,48,0.5,26,ret_accel_24_72_z,17,12.0,0.012907159571462323,0.0,1,entry,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
0,48,0.5,26,ema_spread_21_50_z,18,12.0,0.010028670973463605,0.0,1,exit,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
0,48,0.5,26,price_pos_in_range_168_norm,19,14.0,0.011348334063457033,0.0,1,entry,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
0,48,0.5,26,dist_ema_100_z,20,14.0,0.010669211861314087,0.0,1,exit,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
0,48,0.5,26,ret_accel_72_168_z,21,15.0,0.00976982183535674,0.0,0,exit,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
0,48,0.5,26,RSI_30_bounded,22,16.0,0.009462679775928962,0.0,0,exit,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
0,48,0.5,26,ADX_14_scaled,23,17.0,0.009903515064692836,0.0,0,entry,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
0,48,0.5,26,log_ret_168_z,24,18.0,0.00975148935891268,0.0,0,exit,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
0,48,0.5,26,ema_slope_100_z,25,19.0,0.005127968388016102,0.0,0,exit,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
0,48,0.5,26,ema_slope_9_z,26,20.0,0.008052957615276246,0.0,0,exit,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
1,48,0.5,7,ema_spread_100_200_z,1,1.0,0.0198454741098969,0.0,2,both_tie,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
1,48,0.5,7,ADX_72_scaled,2,2.0,0.017292785262362775,0.0,1,exit,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
1,48,0.5,7,ret_accel_24_72_z,3,2.0,0.013000233595616861,0.0,1,entry,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
1,48,0.5,7,RSI_72_bounded,4,3.0,0.01549993296277552,0.0,2,exit,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
1,48,0.5,7,volatility_72_sqrt_z,5,3.0,0.011829113150683801,0.0,1,entry,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
1,48,0.5,7,RSI_14_bounded,6,4.0,0.014526706484062069,0.0,1,exit,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
1,48,0.5,7,bb_pos_20_norm,7,4.0,0.011337873972906976,0.0,1,entry,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
1,48,0.5,14,ema_spread_100_200_z,1,1.0,0.0198454741098969,0.0,2,both_tie,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
1,48,0.5,14,ADX_72_scaled,2,2.0,0.017292785262362775,0.0,1,exit,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
1,48,0.5,14,ret_accel_24_72_z,3,2.0,0.013000233595616861,0.0,1,entry,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
1,48,0.5,14,RSI_72_bounded,4,3.0,0.01549993296277552,0.0,2,exit,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
1,48,0.5,14,volatility_72_sqrt_z,5,3.0,0.011829113150683801,0.0,1,entry,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
1,48,0.5,14,RSI_14_bounded,6,4.0,0.014526706484062069,0.0,1,exit,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
1,48,0.5,14,bb_pos_20_norm,7,4.0,0.011337873972906976,0.0,1,entry,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
1,48,0.5,14,price_pos_in_range_168_norm,8,5.0,0.014251543405655875,0.0,2,exit,8400,16800,15,1118,559,ok,16800,15,1118,559,ok
1,48,0.5,14,volatility_168_sqrt_z,9,6.0,0.014249031926100553,0.0,1,exit,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
1,48,0.5,14,ret_accel_72_168_z,10,7.0,0.014014961175298324,0.0,1,exit,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
1,48,0.5,14,dist_to_low_24_sqrt_z,11,7.0,0.007443557115257071,0.0,1,entry,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
1,48,0.5,14,ema_spread_50_100_z,12,8.0,0.013982428114452106,0.0,2,exit,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
1,48,0.5,14,volatility_24_sqrt_z,13,8.0,0.013305607091211147,0.0,2,entry,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
1,48,0.5,14,log_ret_6_z,14,9.0,0.013432593381081326,0.0,2,exit,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
1,48,0.5,20,ema_spread_100_200_z,1,1.0,0.0198454741098969,0.0,2,both_tie,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
1,48,0.5,20,ADX_72_scaled,2,2.0,0.017292785262362775,0.0,1,exit,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
1,48,0.5,20,ret_accel_24_72_z,3,2.0,0.013000233595616861,0.0,1,entry,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
1,48,0.5,20,RSI_72_bounded,4,3.0,0.01549993296277552,0.0,2,exit,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
1,48,0.5,20,volatility_72_sqrt_z,5,3.0,0.011829113150683801,0.0,1,entry,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
1,48,0.5,20,RSI_14_bounded,6,4.0,0.014526706484062069,0.0,1,exit,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
1,48,0.5,20,bb_pos_20_norm,7,4.0,0.011337873972906976,0.0,1,entry,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
1,48,0.5,20,price_pos_in_range_168_norm,8,5.0,0.014251543405655875,0.0,2,exit,8400,16800,15,1118,559,ok,16800,15,1118,559,ok
1,48,0.5,20,volatility_168_sqrt_z,9,6.0,0.014249031926100553,0.0,1,exit,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
1,48,0.5,20,ret_accel_72_168_z,10,7.0,0.014014961175298324,0.0,1,exit,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
1,48,0.5,20,dist_to_low_24_sqrt_z,11,7.0,0.007443557115257071,0.0,1,entry,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
1,48,0.5,20,ema_spread_50_100_z,12,8.0,0.013982428114452106,0.0,2,exit,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
1,48,0.5,20,volatility_24_sqrt_z,13,8.0,0.013305607091211147,0.0,2,entry,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
1,48,0.5,20,log_ret_6_z,14,9.0,0.013432593381081326,0.0,2,exit,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
1,48,0.5,20,range_sqrt_z,15,9.0,0.006679232790279932,0.0,1,entry,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
1,48,0.5,20,log_ret_24_z,16,10.0,0.010770483734297343,0.0,1,entry,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
1,48,0.5,20,ema_spread_21_50_z,17,11.0,0.01308080792692301,0.0,1,exit,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
1,48,0.5,20,price_pos_in_range_72_norm,18,11.0,0.01064676117884994,0.0,1,entry,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
1,48,0.5,20,dist_ema_50_z,19,12.0,0.012569459967435803,0.0,1,exit,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
1,48,0.5,20,ema_slope_50_z,20,12.0,0.006288474954943668,0.0,1,entry,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
1,48,0.5,26,ema_spread_100_200_z,1,1.0,0.0198454741098969,0.0,2,both_tie,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
1,48,0.5,26,ADX_72_scaled,2,2.0,0.017292785262362775,0.0,1,exit,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
1,48,0.5,26,ret_accel_24_72_z,3,2.0,0.013000233595616861,0.0,1,entry,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
1,48,0.5,26,RSI_72_bounded,4,3.0,0.01549993296277552,0.0,2,exit,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
1,48,0.5,26,volatility_72_sqrt_z,5,3.0,0.011829113150683801,0.0,1,entry,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
1,48,0.5,26,RSI_14_bounded,6,4.0,0.014526706484062069,0.0,1,exit,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
1,48,0.5,26,bb_pos_20_norm,7,4.0,0.011337873972906976,0.0,1,entry,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
1,48,0.5,26,price_pos_in_range_168_norm,8,5.0,0.014251543405655875,0.0,2,exit,8400,16800,15,1118,559,ok,16800,15,1118,559,ok
1,48,0.5,26,volatility_168_sqrt_z,9,6.0,0.014249031926100553,0.0,1,exit,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
1,48,0.5,26,ret_accel_72_168_z,10,7.0,0.014014961175298324,0.0,1,exit,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
1,48,0.5,26,dist_to_low_24_sqrt_z,11,7.0,0.007443557115257071,0.0,1,entry,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
1,48,0.5,26,ema_spread_50_100_z,12,8.0,0.013982428114452106,0.0,2,exit,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
1,48,0.5,26,volatility_24_sqrt_z,13,8.0,0.013305607091211147,0.0,2,entry,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
1,48,0.5,26,log_ret_6_z,14,9.0,0.013432593381081326,0.0,2,exit,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
1,48,0.5,26,range_sqrt_z,15,9.0,0.006679232790279932,0.0,1,entry,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
1,48,0.5,26,log_ret_24_z,16,10.0,0.010770483734297343,0.0,1,entry,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
1,48,0.5,26,ema_spread_21_50_z,17,11.0,0.01308080792692301,0.0,1,exit,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
1,48,0.5,26,price_pos_in_range_72_norm,18,11.0,0.01064676117884994,0.0,1,entry,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
1,48,0.5,26,dist_ema_50_z,19,12.0,0.012569459967435803,0.0,1,exit,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
1,48,0.5,26,ema_slope_50_z,20,12.0,0.006288474954943668,0.0,1,entry,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
1,48,0.5,26,bb_width_20_sqrt_z,21,13.0,0.012271356583774984,0.0,1,exit,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
1,48,0.5,26,ADX_14_scaled,22,14.0,0.011511992351804112,0.0,1,exit,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
1,48,0.5,26,vol_expansion_72_log1p_z,23,15.0,0.010827208997347404,0.0,0,exit,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
1,48,0.5,26,vol_expansion_168_log1p_z,24,15.0,0.00889484951668168,0.0,0,entry,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
1,48,0.5,26,vol_ratio_72_log1p_z,25,17.0,0.010727087075734831,0.0,0,exit,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
1,48,0.5,26,dist_ema_9_z,26,18.0,0.00774386698924634,0.0,0,entry,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
2,48,0.5,7,ADX_72_scaled,1,1.0,0.024559859603833556,0.0,2,entry,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
2,48,0.5,7,price_pos_in_range_168_norm,2,1.0,0.024019594549990253,0.0,2,exit,8400,16800,15,1118,559,ok,16800,15,1118,559,ok
2,48,0.5,7,ret_accel_72_168_z,3,2.0,0.02452478614802711,0.0,2,both_tie,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
2,48,0.5,7,ADX_30_scaled,4,3.0,0.021164708190630876,0.0,1,entry,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
2,48,0.5,7,RSI_72_bounded,5,4.0,0.02057245989897416,0.0,2,entry,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
2,48,0.5,7,bb_width_20_sqrt_z,6,4.0,0.018575290461320115,0.0,1,exit,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
2,48,0.5,7,volatility_24_sqrt_z,7,5.0,0.016725331130947374,0.0,2,exit,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
2,48,0.5,14,ADX_72_scaled,1,1.0,0.024559859603833556,0.0,2,entry,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
2,48,0.5,14,price_pos_in_range_168_norm,2,1.0,0.024019594549990253,0.0,2,exit,8400,16800,15,1118,559,ok,16800,15,1118,559,ok
2,48,0.5,14,ret_accel_72_168_z,3,2.0,0.02452478614802711,0.0,2,both_tie,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
2,48,0.5,14,ADX_30_scaled,4,3.0,0.021164708190630876,0.0,1,entry,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
2,48,0.5,14,RSI_72_bounded,5,4.0,0.02057245989897416,0.0,2,entry,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
2,48,0.5,14,bb_width_20_sqrt_z,6,4.0,0.018575290461320115,0.0,1,exit,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
2,48,0.5,14,volatility_24_sqrt_z,7,5.0,0.016725331130947374,0.0,2,exit,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
2,48,0.5,14,MOM_pct_14_z,8,6.0,0.015360254451587507,0.0,2,entry,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
2,48,0.5,14,volatility_72_sqrt_z,9,6.0,0.012978084586769079,0.0,2,exit,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
2,48,0.5,14,volatility_168_sqrt_z,10,7.0,0.013649716475443996,0.0,2,entry,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
2,48,0.5,14,ADX_14_scaled,11,9.0,0.012323186318814794,0.0,1,entry,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
2,48,0.5,14,dist_ema_50_z,12,9.0,0.010753409986971385,0.0,1,exit,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
2,48,0.5,14,RSI_14_bounded,13,10.0,0.011667883751637409,0.0,1,entry,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
2,48,0.5,14,dist_to_low_168_sqrt_z,14,10.0,0.010228905597068405,0.0,1,exit,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
2,48,0.5,20,ADX_72_scaled,1,1.0,0.024559859603833556,0.0,2,entry,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
2,48,0.5,20,price_pos_in_range_168_norm,2,1.0,0.024019594549990253,0.0,2,exit,8400,16800,15,1118,559,ok,16800,15,1118,559,ok
2,48,0.5,20,ret_accel_72_168_z,3,2.0,0.02452478614802711,0.0,2,both_tie,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
2,48,0.5,20,ADX_30_scaled,4,3.0,0.021164708190630876,0.0,1,entry,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
2,48,0.5,20,RSI_72_bounded,5,4.0,0.02057245989897416,0.0,2,entry,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
2,48,0.5,20,bb_width_20_sqrt_z,6,4.0,0.018575290461320115,0.0,1,exit,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
2,48,0.5,20,volatility_24_sqrt_z,7,5.0,0.016725331130947374,0.0,2,exit,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
2,48,0.5,20,MOM_pct_14_z,8,6.0,0.015360254451587507,0.0,2,entry,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
2,48,0.5,20,volatility_72_sqrt_z,9,6.0,0.012978084586769079,0.0,2,exit,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
2,48,0.5,20,volatility_168_sqrt_z,10,7.0,0.013649716475443996,0.0,2,entry,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
2,48,0.5,20,ADX_14_scaled,11,9.0,0.012323186318814794,0.0,1,entry,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
2,48,0.5,20,dist_ema_50_z,12,9.0,0.010753409986971385,0.0,1,exit,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
2,48,0.5,20,RSI_14_bounded,13,10.0,0.011667883751637409,0.0,1,entry,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
2,48,0.5,20,dist_to_low_168_sqrt_z,14,10.0,0.010228905597068405,0.0,1,exit,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
2,48,0.5,20,dist_to_low_24_sqrt_z,15,11.0,0.011140369452063759,0.0,1,entry,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
2,48,0.5,20,log_ret_168_z,16,11.0,0.009364802920096782,0.0,1,exit,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
2,48,0.5,20,ema_spread_9_21_z,17,12.0,0.010735641644455951,0.0,1,entry,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
2,48,0.5,20,ema_spread_100_200_z,18,12.0,0.009199543330857207,0.0,1,exit,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
2,48,0.5,20,ret_accel_24_72_z,19,13.0,0.010476748297852612,0.0,1,entry,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
2,48,0.5,20,NATR_14_z,20,14.0,0.008848793536265331,0.0,1,exit,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
2,48,0.5,26,ADX_72_scaled,1,1.0,0.024559859603833556,0.0,2,entry,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
2,48,0.5,26,price_pos_in_range_168_norm,2,1.0,0.024019594549990253,0.0,2,exit,8400,16800,15,1118,559,ok,16800,15,1118,559,ok
2,48,0.5,26,ret_accel_72_168_z,3,2.0,0.02452478614802711,0.0,2,both_tie,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
2,48,0.5,26,ADX_30_scaled,4,3.0,0.021164708190630876,0.0,1,entry,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
2,48,0.5,26,RSI_72_bounded,5,4.0,0.02057245989897416,0.0,2,entry,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
2,48,0.5,26,bb_width_20_sqrt_z,6,4.0,0.018575290461320115,0.0,1,exit,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
2,48,0.5,26,volatility_24_sqrt_z,7,5.0,0.016725331130947374,0.0,2,exit,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
