z_window,alpha_out,top_k,feature,frequency_top_k,n_appearances,n_subsamples_total,mean_union_rank,median_union_rank,mean_best_rank,mean_best_hie_norm,median_best_hie_norm,median_regime_coverage_topk,median_entry_n_samples,median_entry_n_bins_used,median_entry_min_bin_size_used,median_entry_min_action_count_in_bin,median_exit_n_samples,median_exit_n_bins_used,median_exit_min_bin_size_used,median_exit_min_action_count_in_bin,min_entry_min_bin_size_used,min_exit_min_bin_size_used,min_entry_min_action_count_in_bin,min_exit_min_action_count_in_bin,is_stable_at_pi
72,0.5,7,dist_to_high_24_sqrt_z,0.0,0,50,,,,,,,,,,,,,,,,,,,False
72,0.5,7,dist_to_low_24_sqrt_z,0.26,13,50,4.230769230769231,4.0,3.076923076923077,0.021363673247692012,0.020889852065420322,2.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
72,0.5,7,price_pos_in_range_24_norm,0.0,0,50,,,,,,,,,,,,,,,,,,,False
72,0.5,7,dist_to_high_72_sqrt_z,0.0,0,50,,,,,,,,,,,,,,,,,,,False
72,0.5,7,dist_to_low_72_sqrt_z,0.2,10,50,4.3,4.5,3.2,0.018977897475311634,0.017942544793218967,2.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
72,0.5,7,price_pos_in_range_72_norm,0.02,1,50,7.0,7.0,4.0,0.01679119578734145,0.01679119578734145,2.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
72,0.5,7,dist_to_high_168_sqrt_z,0.4,20,50,3.95,4.0,2.85,0.021807785442161325,0.020457591560433086,2.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
72,0.5,7,dist_to_low_168_sqrt_z,0.04,2,50,4.0,4.0,2.5,0.01939556722104932,0.01939556722104932,1.5,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
72,0.5,7,price_pos_in_range_168_norm,0.16,8,50,3.75,3.5,2.625,0.019893960554427985,0.020307241354849737,2.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1118.0,1118.0,559.0,559.0,False
72,0.5,14,dist_ema_9_z,0.18,9,50,10.0,10.0,6.777777777777778,0.015086272278895882,0.015163280847950433,1.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
72,0.5,14,ema_slope_9_z,0.12,6,50,7.5,8.0,5.166666666666667,0.013959839404418417,0.014654655012337314,1.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
72,0.5,14,dist_ema_21_z,0.02,1,50,12.0,12.0,8.0,0.01090432372030209,0.01090432372030209,1.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
72,0.5,14,ema_slope_21_z,0.2,10,50,10.3,11.0,7.2,0.013853080651896294,0.013210144662924028,1.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
72,0.5,14,dist_ema_50_z,0.1,5,50,10.0,11.0,6.8,0.01689088293463875,0.01632458562446132,1.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
72,0.5,14,ema_slope_50_z,0.08,4,50,9.25,8.0,5.75,0.014347403721694602,0.013750059586135843,1.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
72,0.5,14,dist_ema_100_z,0.12,6,50,12.166666666666666,12.0,9.333333333333334,0.014175930558600123,0.014704064237884451,1.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
72,0.5,14,ema_slope_100_z,0.3,15,50,8.266666666666667,8.0,5.8,0.01800214492272621,0.016990770019927437,1.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
72,0.5,14,dist_ema_200_z,0.42,21,50,9.380952380952381,9.0,6.428571428571429,0.016804347079646717,0.01616202166960068,1.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
72,0.5,14,ema_slope_200_z,0.5,25,50,8.36,8.0,6.12,0.017176623350155473,0.016030238729119795,2.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
72,0.5,14,ema_spread_9_21_z,0.22,11,50,11.818181818181818,12.0,8.909090909090908,0.015717226342951474,0.014771910231304641,2.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
72,0.5,14,ema_spread_21_50_z,0.58,29,50,7.0344827586206895,7.0,5.0,0.01939071668400417,0.01937270496180954,2.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
72,0.5,14,ema_spread_50_100_z,0.84,42,50,5.333333333333333,4.0,3.5714285714285716,0.02090091742180475,0.020753214824111077,2.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,True
72,0.5,14,ema_spread_100_200_z,0.88,44,50,4.659090909090909,3.0,3.2045454545454546,0.02219189313297531,0.021751621890101186,2.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,True
72,0.5,14,MOM_pct_14_z,0.18,9,50,12.0,13.0,7.888888888888889,0.013765519806823076,0.011813066374493919,1.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
72,0.5,14,ADX_14_scaled,0.2,10,50,9.3,10.0,6.4,0.017285787777587554,0.015230186987881256,1.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
72,0.5,14,RSI_14_bounded,0.4,20,50,8.4,9.0,5.95,0.015968356176515156,0.01592664666770055,2.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
72,0.5,14,MOM_pct_30_z,0.02,1,50,14.0,14.0,11.0,0.007707172884845681,0.007707172884845681,1.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
72,0.5,14,ADX_30_scaled,0.76,38,50,6.315789473684211,5.0,4.2368421052631575,0.019879834829729028,0.017372255908929823,2.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,True
72,0.5,14,RSI_30_bounded,0.34,17,50,9.294117647058824,11.0,6.470588235294118,0.01661116770099251,0.015115224771798164,1.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1118.0,1118.0,559.0,559.0,False
72,0.5,14,MOM_pct_72_z,0.06,3,50,8.333333333333334,7.0,6.333333333333333,0.014061602240273438,0.01409045561017136,1.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
72,0.5,14,ADX_72_scaled,0.86,43,50,4.116279069767442,3.0,2.9069767441860463,0.022743192877517044,0.020238304844970523,2.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,True
72,0.5,14,RSI_72_bounded,0.68,34,50,7.205882352941177,7.0,5.029411764705882,0.018627186262662108,0.017691306587882788,1.5,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1118.0,1118.0,559.0,559.0,True
72,0.5,14,MACD_hist_pct_z,0.04,2,50,7.5,7.5,5.5,0.019221568179559972,0.019221568179559972,1.5,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
72,0.5,14,NATR_14_z,0.34,17,50,8.529411764705882,8.0,6.0588235294117645,0.015507372056797537,0.015707981113348812,1.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
72,0.5,14,bb_width_20_sqrt_z,0.24,12,50,9.25,10.0,6.416666666666667,0.016428975382664926,0.015172217880537187,1.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
72,0.5,14,bb_pos_20_norm,0.1,5,50,9.8,11.0,7.4,0.01579051164931733,0.015964617323056096,1.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
72,0.5,14,volatility_24_sqrt_z,0.1,5,50,10.2,12.0,7.4,0.016726677742532815,0.01633644462964501,1.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
72,0.5,14,volatility_72_sqrt_z,0.68,34,50,5.235294117647059,5.0,3.6470588235294117,0.01947795201246701,0.018197916217629867,2.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,True
72,0.5,14,volatility_168_sqrt_z,0.7,35,50,5.428571428571429,5.0,3.742857142857143,0.01971042394647243,0.019312988795512465,2.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,True
72,0.5,14,log_ret_6_z,0.22,11,50,9.090909090909092,9.0,6.2727272727272725,0.01343401508667161,0.013114575975638032,1.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
72,0.5,14,log_ret_24_z,0.02,1,50,11.0,11.0,8.0,0.012820947008568118,0.012820947008568118,1.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
72,0.5,14,log_ret_72_z,0.04,2,50,10.5,10.5,7.5,0.01231113421185509,0.01231113421185509,1.5,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
72,0.5,14,log_ret_168_z,0.06,3,50,13.333333333333334,14.0,9.333333333333334,0.017325502048300023,0.017159739189480272,2.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
72,0.5,14,ret_accel_6_24_z,0.16,8,50,11.625,12.0,8.75,0.013071384030752357,0.012847892133591693,1.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
72,0.5,14,ret_accel_24_72_z,0.26,13,50,8.384615384615385,8.0,5.6923076923076925,0.016762949181460682,0.017347710228638458,2.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
72,0.5,14,ret_accel_72_168_z,0.3,15,50,7.4,7.0,5.0,0.015815607221911204,0.016273305378474767,1.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
72,0.5,14,vol_ratio_24_log1p_z,0.0,0,50,,,,,,,,,,,,,,,,,,,False
72,0.5,14,vol_ratio_72_log1p_z,0.0,0,50,,,,,,,,,,,,,,,,,,,False
72,0.5,14,vol_ratio_168_log1p_z,0.0,0,50,,,,,,,,,,,,,,,,,,,False
72,0.5,14,range_sqrt_z,0.0,0,50,,,,,,,,,,,,,,,,,,,False
72,0.5,14,body_sqrt_z,0.0,0,50,,,,,,,,,,,,,,,,,,,False
72,0.5,14,vol_expansion_24_log1p_z,0.04,2,50,10.5,10.5,7.5,0.013369138596587338,0.013369138596587338,1.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
72,0.5,14,vol_expansion_72_log1p_z,0.0,0,50,,,,,,,,,,,,,,,,,,,False
72,0.5,14,vol_expansion_168_log1p_z,0.0,0,50,,,,,,,,,,,,,,,,,,,False
72,0.5,14,dist_to_high_24_sqrt_z,0.02,1,50,12.0,12.0,8.0,0.013421874143696333,0.013421874143696333,1.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
72,0.5,14,dist_to_low_24_sqrt_z,0.46,23,50,6.826086956521739,7.0,4.913043478260869,0.019774231961996857,0.018693814914432116,2.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
72,0.5,14,price_pos_in_range_24_norm,0.0,0,50,,,,,,,,,,,,,,,,,,,False
72,0.5,14,dist_to_high_72_sqrt_z,0.1,5,50,12.4,13.0,8.8,0.013447055998431134,0.0128176953200837,1.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
72,0.5,14,dist_to_low_72_sqrt_z,0.42,21,50,7.380952380952381,8.0,5.523809523809524,0.017169085218995656,0.017238398857048365,2.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
72,0.5,14,price_pos_in_range_72_norm,0.3,15,50,11.333333333333334,12.0,8.0,0.01520661514804402,0.013620196196572842,1.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1118.0,1118.0,559.0,559.0,False
72,0.5,14,dist_to_high_168_sqrt_z,0.76,38,50,6.947368421052632,7.0,4.894736842105263,0.019039255058448137,0.01876643639646494,1.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,True
72,0.5,14,dist_to_low_168_sqrt_z,0.16,8,50,9.875,11.5,6.625,0.016271953361307413,0.015025548694062335,1.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
72,0.5,14,price_pos_in_range_168_norm,0.42,21,50,8.333333333333334,9.0,5.857142857142857,0.017037727136471448,0.01664901717192313,2.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1118.0,1118.0,559.0,559.0,False
72,0.5,20,dist_ema_9_z,0.34,17,50,14.058823529411764,14.0,10.294117647058824,0.014497203270447338,0.014084523842176844,1.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
72,0.5,20,ema_slope_9_z,0.28,14,50,13.071428571428571,15.0,9.357142857142858,0.01323532603866218,0.013396097707085663,1.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
72,0.5,20,dist_ema_21_z,0.08,4,50,17.25,18.5,12.25,0.012542412988853072,0.012623302482278165,0.5,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
72,0.5,20,ema_slope_21_z,0.42,21,50,14.095238095238095,15.0,10.238095238095237,0.012630604757604162,0.012064657504695542,1.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
72,0.5,20,dist_ema_50_z,0.24,12,50,14.916666666666666,17.0,10.583333333333334,0.014568917563785621,0.012443249020513164,1.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
72,0.5,20,ema_slope_50_z,0.22,11,50,14.909090909090908,17.0,10.727272727272727,0.014999505471598295,0.013838667924939596,1.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
72,0.5,20,dist_ema_100_z,0.22,11,50,14.454545454545455,14.0,10.363636363636363,0.01314366654243783,0.01254407363427057,1.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
72,0.5,20,ema_slope_100_z,0.54,27,50,12.37037037037037,12.0,8.814814814814815,0.015802051623277316,0.013777609962618342,1.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
72,0.5,20,dist_ema_200_z,0.56,28,50,11.285714285714286,11.0,7.964285714285714,0.016500312437640243,0.016150711954563912,1.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
72,0.5,20,ema_slope_200_z,0.76,38,50,11.473684210526315,12.5,8.447368421052632,0.015484065500127908,0.015202938248698394,1.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,True
72,0.5,20,ema_spread_9_21_z,0.42,21,50,14.428571428571429,14.0,10.523809523809524,0.014059272966104989,0.012732922095466948,1.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
72,0.5,20,ema_spread_21_50_z,0.72,36,50,9.0,8.0,6.388888888888889,0.01784972296307835,0.017333033266200365,2.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,True
72,0.5,20,ema_spread_50_100_z,0.98,49,50,7.040816326530612,6.0,4.795918367346939,0.02019935244700932,0.0199025344276596,2.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,True
72,0.5,20,ema_spread_100_200_z,0.92,46,50,5.239130434782608,3.0,3.630434782608696,0.0219537057475168,0.02142694838866413,2.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,True
72,0.5,20,MOM_pct_14_z,0.24,12,50,13.0,13.5,8.666666666666666,0.013385168823754845,0.012261054759222706,1.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
72,0.5,20,ADX_14_scaled,0.36,18,50,13.277777777777779,13.5,9.555555555555555,0.0149679884291128,0.015086877608909088,1.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
72,0.5,20,RSI_14_bounded,0.56,28,50,10.714285714285714,11.0,7.535714285714286,0.015119456295429424,0.01453473666385477,1.5,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
72,0.5,20,MOM_pct_30_z,0.04,2,50,15.5,15.5,12.5,0.011582050123954135,0.011582050123954135,1.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
72,0.5,20,ADX_30_scaled,0.86,43,50,7.441860465116279,6.0,5.1395348837209305,0.01924163436341063,0.016779689305763068,2.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,True
