set_name,family,z_window,alpha_out,n_features,features
z24_a0p5_corr_pruned_top10,corr_pruned,24,0.5,10,volatility_72_sqrt_z|ret_accel_6_24_z|MOM_pct_30_z|MOM_pct_14_z|ema_spread_9_21_z|log_ret_24_z|range_sqrt_z|vol_ratio_168_log1p_z|body_sqrt_z|ret_accel_24_72_z
z24_a0p5_hybrid_corr5_bsstablehie5_top10,hybrid_corr_bs_stable_hie,24,0.5,10,volatility_72_sqrt_z|ret_accel_6_24_z|MOM_pct_30_z|MOM_pct_14_z|ema_spread_9_21_z|ADX_72_scaled|ADX_30_scaled|ema_spread_50_100_z|RSI_72_bounded|RSI_14_bounded
z48_a0p5_corr_pruned_top10,corr_pruned,48,0.5,10,MOM_pct_14_z|MACD_hist_pct_z|dist_to_low_24_sqrt_z|MOM_pct_30_z|range_sqrt_z|bb_width_20_sqrt_z|vol_ratio_72_log1p_z|body_sqrt_z|ret_accel_6_24_z|NATR_14_z
z48_a0p5_hybrid_corr5_bsstablehie5_top10,hybrid_corr_bs_stable_hie,48,0.5,10,MOM_pct_14_z|MACD_hist_pct_z|dist_to_low_24_sqrt_z|MOM_pct_30_z|range_sqrt_z|ADX_72_scaled|ema_spread_100_200_z|volatility_168_sqrt_z|ADX_30_scaled|volatility_72_sqrt_z
z72_a0p5_corr_pruned_top10,corr_pruned,72,0.5,10,MOM_pct_14_z|vol_expansion_72_log1p_z|MACD_hist_pct_z|vol_ratio_72_log1p_z|ema_spread_9_21_z|bb_width_20_sqrt_z|body_sqrt_z|dist_to_low_24_sqrt_z|price_pos_in_range_168_norm|volatility_24_sqrt_z
z72_a0p5_hybrid_corr5_bsstablehie5_top10,hybrid_corr_bs_stable_hie,72,0.5,10,MOM_pct_14_z|vol_expansion_72_log1p_z|MACD_hist_pct_z|vol_ratio_72_log1p_z|ema_spread_9_21_z|ema_spread_100_200_z|ADX_72_scaled|ema_spread_50_100_z|ADX_30_scaled|dist_to_high_168_sqrt_z
