z_window,alpha_out,top_k,feature,frequency_top_k,n_appearances,n_subsamples_total,mean_union_rank,median_union_rank,mean_best_rank,mean_best_hie_norm,median_best_hie_norm,median_regime_coverage_topk,median_entry_n_samples,median_entry_n_bins_used,median_entry_min_bin_size_used,median_entry_min_action_count_in_bin,median_exit_n_samples,median_exit_n_bins_used,median_exit_min_bin_size_used,median_exit_min_action_count_in_bin,min_entry_min_bin_size_used,min_exit_min_bin_size_used,min_entry_min_action_count_in_bin,min_exit_min_action_count_in_bin,is_stable_at_pi
48,0.5,7,ema_spread_50_100_z,0.26,13,50,4.3076923076923075,4.0,2.8461538461538463,0.018119204381745635,0.018012831944479557,2.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
48,0.5,7,ema_spread_100_200_z,0.78,39,50,3.0,2.0,2.2051282051282053,0.024668097795702407,0.025361277369594593,2.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,True
48,0.5,7,MOM_pct_14_z,0.04,2,50,7.0,7.0,5.0,0.012319354690688206,0.012319354690688206,1.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
48,0.5,7,ADX_14_scaled,0.08,4,50,5.25,5.5,4.0,0.023122328668388037,0.022466456724019007,2.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
48,0.5,7,RSI_14_bounded,0.16,8,50,6.0,6.5,4.25,0.015982863016019047,0.015599521016694456,2.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
48,0.5,7,MOM_pct_30_z,0.02,1,50,5.0,5.0,3.0,0.013585951296714471,0.013585951296714471,1.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
48,0.5,7,ADX_30_scaled,0.66,33,50,3.909090909090909,4.0,2.757575757575758,0.020659349365644387,0.020123046147149215,2.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,True
48,0.5,7,RSI_30_bounded,0.18,9,50,5.111111111111111,6.0,3.6666666666666665,0.019059376937872328,0.018069841050498803,2.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1118.0,1118.0,559.0,559.0,False
48,0.5,7,MOM_pct_72_z,0.06,3,50,6.333333333333333,7.0,4.333333333333333,0.01398204653139079,0.014342612294839019,1.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
48,0.5,7,ADX_72_scaled,0.8,40,50,2.525,2.0,1.875,0.023607966509094396,0.023437075604525487,2.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,True
48,0.5,7,RSI_72_bounded,0.38,19,50,4.315789473684211,5.0,3.210526315789474,0.021420710703112456,0.02091128413617066,2.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1118.0,1118.0,559.0,559.0,False
48,0.5,7,MACD_hist_pct_z,0.02,1,50,4.0,4.0,3.0,0.02251164616442125,0.02251164616442125,1.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
48,0.5,7,NATR_14_z,0.14,7,50,5.285714285714286,5.0,3.5714285714285716,0.01641733272384385,0.014601235319153916,1.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
48,0.5,7,bb_width_20_sqrt_z,0.36,18,50,3.2222222222222223,3.0,2.111111111111111,0.016924331834535514,0.016829390908906894,1.5,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
48,0.5,7,bb_pos_20_norm,0.02,1,50,7.0,7.0,4.0,0.011337873972906976,0.011337873972906976,1.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
48,0.5,7,volatility_24_sqrt_z,0.16,8,50,5.5,5.5,4.0,0.01763679508109895,0.01704362025306802,2.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
48,0.5,7,volatility_72_sqrt_z,0.48,24,50,4.083333333333333,4.5,2.875,0.019490788815892016,0.01929890861039832,2.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
48,0.5,7,volatility_168_sqrt_z,0.62,31,50,2.7096774193548385,2.0,1.967741935483871,0.024511071200961944,0.023932354121385446,2.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,True
48,0.5,7,log_ret_6_z,0.0,0,50,,,,,,,,,,,,,,,,,,,False
48,0.5,7,log_ret_24_z,0.06,3,50,5.666666666666667,6.0,4.666666666666667,0.01736189609960126,0.017195193767303163,2.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
48,0.5,7,log_ret_72_z,0.02,1,50,7.0,7.0,5.0,0.013137498317621621,0.013137498317621621,1.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
48,0.5,7,log_ret_168_z,0.02,1,50,6.0,6.0,4.0,0.014971711247322883,0.014971711247322883,1.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
48,0.5,7,ret_accel_6_24_z,0.0,0,50,,,,,,,,,,,,,,,,,,,False
48,0.5,7,ret_accel_24_72_z,0.24,12,50,4.666666666666667,4.0,3.1666666666666665,0.019718858615977986,0.02062379763989075,1.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
48,0.5,7,ret_accel_72_168_z,0.24,12,50,4.166666666666667,4.0,2.8333333333333335,0.018722321875134385,0.017955180838024304,1.5,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
48,0.5,7,vol_ratio_24_log1p_z,0.0,0,50,,,,,,,,,,,,,,,,,,,False
48,0.5,7,vol_ratio_72_log1p_z,0.0,0,50,,,,,,,,,,,,,,,,,,,False
48,0.5,7,vol_ratio_168_log1p_z,0.0,0,50,,,,,,,,,,,,,,,,,,,False
48,0.5,7,range_sqrt_z,0.0,0,50,,,,,,,,,,,,,,,,,,,False
48,0.5,7,body_sqrt_z,0.0,0,50,,,,,,,,,,,,,,,,,,,False
48,0.5,7,vol_expansion_24_log1p_z,0.0,0,50,,,,,,,,,,,,,,,,,,,False
48,0.5,7,vol_expansion_72_log1p_z,0.0,0,50,,,,,,,,,,,,,,,,,,,False
48,0.5,7,vol_expansion_168_log1p_z,0.0,0,50,,,,,,,,,,,,,,,,,,,False
48,0.5,7,dist_to_high_24_sqrt_z,0.0,0,50,,,,,,,,,,,,,,,,,,,False
48,0.5,7,dist_to_low_24_sqrt_z,0.18,9,50,4.666666666666667,5.0,3.2222222222222223,0.020895591126627963,0.017262130334245285,2.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
48,0.5,7,price_pos_in_range_24_norm,0.0,0,50,,,,,,,,,,,,,,,,,,,False
48,0.5,7,dist_to_high_72_sqrt_z,0.0,0,50,,,,,,,,,,,,,,,,,,,False
48,0.5,7,dist_to_low_72_sqrt_z,0.0,0,50,,,,,,,,,,,,,,,,,,,False
48,0.5,7,price_pos_in_range_72_norm,0.14,7,50,5.428571428571429,6.0,4.0,0.016563300404134555,0.016549931847011645,1.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1118.0,1118.0,559.0,559.0,False
48,0.5,7,dist_to_high_168_sqrt_z,0.08,4,50,6.25,6.5,4.25,0.014133788170391154,0.013611858147880407,1.5,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
48,0.5,7,dist_to_low_168_sqrt_z,0.0,0,50,,,,,,,,,,,,,,,,,,,False
48,0.5,7,price_pos_in_range_168_norm,0.24,12,50,4.833333333333333,6.0,3.5833333333333335,0.017821993113661918,0.01795954304746364,2.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1118.0,1118.0,559.0,559.0,False
48,0.5,14,dist_ema_9_z,0.0,0,50,,,,,,,,,,,,,,,,,,,False
48,0.5,14,ema_slope_9_z,0.02,1,50,8.0,8.0,6.0,0.015683813965056637,0.015683813965056637,2.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
48,0.5,14,dist_ema_21_z,0.0,0,50,,,,,,,,,,,,,,,,,,,False
48,0.5,14,ema_slope_21_z,0.02,1,50,14.0,14.0,10.0,0.0149083521332537,0.0149083521332537,1.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
48,0.5,14,dist_ema_50_z,0.3,15,50,10.533333333333333,11.0,7.2,0.014537143555285384,0.01418855124357321,1.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
48,0.5,14,ema_slope_50_z,0.06,3,50,10.666666666666666,11.0,6.333333333333333,0.014755500652067932,0.017271506485114274,1.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
48,0.5,14,dist_ema_100_z,0.4,20,50,7.1,6.0,4.85,0.017886645850231878,0.01705641135579053,2.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
48,0.5,14,ema_slope_100_z,0.08,4,50,9.25,11.0,5.75,0.01763621505610663,0.017594827513973177,2.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
48,0.5,14,dist_ema_200_z,0.2,10,50,10.1,9.5,7.0,0.014151085549339549,0.014773632190738323,1.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
48,0.5,14,ema_slope_200_z,0.2,10,50,8.6,9.0,5.9,0.015519906981452013,0.014969723481326247,1.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
48,0.5,14,ema_spread_9_21_z,0.04,2,50,13.5,13.5,9.0,0.012115729691483723,0.012115729691483723,1.5,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
48,0.5,14,ema_spread_21_50_z,0.34,17,50,6.9411764705882355,8.0,4.764705882352941,0.017263268058471448,0.017255290928984535,2.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
48,0.5,14,ema_spread_50_100_z,0.64,32,50,8.46875,9.5,5.75,0.01556698979062237,0.014078740429849301,1.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,True
48,0.5,14,ema_spread_100_200_z,0.9,45,50,4.044444444444444,3.0,3.0,0.023698384760243767,0.024138780758887368,2.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,True
48,0.5,14,MOM_pct_14_z,0.2,10,50,10.3,10.0,7.1,0.01311723293823685,0.012681845074276304,1.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
48,0.5,14,ADX_14_scaled,0.34,17,50,9.588235294117647,10.0,6.588235294117647,0.01633159831642112,0.014306768554047222,1.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
48,0.5,14,RSI_14_bounded,0.52,26,50,9.576923076923077,9.5,6.538461538461538,0.014742016498069194,0.014357687764474325,2.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
48,0.5,14,MOM_pct_30_z,0.06,3,50,10.666666666666666,13.0,7.333333333333333,0.011713128739129719,0.01154264559410989,1.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
48,0.5,14,ADX_30_scaled,0.82,41,50,5.195121951219512,4.0,3.658536585365854,0.020166467166966965,0.020123046147149215,2.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,True
48,0.5,14,RSI_30_bounded,0.5,25,50,8.8,9.0,6.48,0.01625182816634606,0.01597658490481585,1.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1118.0,1118.0,559.0,559.0,False
48,0.5,14,MOM_pct_72_z,0.14,7,50,8.714285714285714,9.0,6.142857142857143,0.01606948352863243,0.015197335540165169,1.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
48,0.5,14,ADX_72_scaled,0.98,49,50,3.857142857142857,2.0,2.7551020408163267,0.02226867993077901,0.021597568070438222,2.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,True
48,0.5,14,RSI_72_bounded,0.64,32,50,7.0,6.5,4.9375,0.018134760522016832,0.016475227068164344,2.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1118.0,1118.0,559.0,559.0,True
48,0.5,14,MACD_hist_pct_z,0.14,7,50,10.714285714285714,11.0,7.714285714285714,0.0159068077922264,0.016223067606466635,1.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
48,0.5,14,NATR_14_z,0.44,22,50,8.318181818181818,8.5,5.954545454545454,0.014167471403966618,0.013869246048486328,1.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
48,0.5,14,bb_width_20_sqrt_z,0.6,30,50,6.3,4.5,4.2,0.01492466987695278,0.014809849969960376,1.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,True
48,0.5,14,bb_pos_20_norm,0.08,4,50,10.5,10.5,7.0,0.011014742483607926,0.011216528355565136,1.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
48,0.5,14,volatility_24_sqrt_z,0.44,22,50,8.727272727272727,8.0,6.090909090909091,0.014896699335586044,0.01419758969888138,2.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
48,0.5,14,volatility_72_sqrt_z,0.76,38,50,6.947368421052632,6.0,4.815789473684211,0.018121977298948145,0.017748310092934316,2.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,True
48,0.5,14,volatility_168_sqrt_z,0.86,43,50,5.1395348837209305,4.0,3.511627906976744,0.021975150430211258,0.01944069781267388,2.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,True
48,0.5,14,log_ret_6_z,0.04,2,50,11.5,11.5,7.5,0.011424231766019838,0.011424231766019838,1.5,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
48,0.5,14,log_ret_24_z,0.22,11,50,9.727272727272727,10.0,7.363636363636363,0.01467270493965644,0.015920983953735535,2.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
48,0.5,14,log_ret_72_z,0.1,5,50,10.2,10.0,6.8,0.0151017529629917,0.014147809561240399,2.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
48,0.5,14,log_ret_168_z,0.06,3,50,10.0,12.0,7.0,0.0160497119113292,0.014971711247322883,1.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
48,0.5,14,ret_accel_6_24_z,0.16,8,50,12.125,12.0,8.25,0.014356799419583496,0.013888151683320138,2.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
48,0.5,14,ret_accel_24_72_z,0.46,23,50,7.173913043478261,7.0,4.956521739130435,0.01711477221984348,0.016607994500020595,1.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
48,0.5,14,ret_accel_72_168_z,0.52,26,50,7.384615384615385,8.0,5.038461538461538,0.015896491460702742,0.014917593369427051,1.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
48,0.5,14,vol_ratio_24_log1p_z,0.0,0,50,,,,,,,,,,,,,,,,,,,False
48,0.5,14,vol_ratio_72_log1p_z,0.02,1,50,9.0,9.0,6.0,0.01388754548388521,0.01388754548388521,1.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
48,0.5,14,vol_ratio_168_log1p_z,0.04,2,50,12.0,12.0,8.5,0.01333199721063541,0.01333199721063541,1.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
48,0.5,14,range_sqrt_z,0.0,0,50,,,,,,,,,,,,,,,,,,,False
48,0.5,14,body_sqrt_z,0.0,0,50,,,,,,,,,,,,,,,,,,,False
48,0.5,14,vol_expansion_24_log1p_z,0.0,0,50,,,,,,,,,,,,,,,,,,,False
48,0.5,14,vol_expansion_72_log1p_z,0.02,1,50,11.0,11.0,8.0,0.019829465630305798,0.019829465630305798,1.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
48,0.5,14,vol_expansion_168_log1p_z,0.02,1,50,13.0,13.0,8.0,0.007529682387017345,0.007529682387017345,1.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
48,0.5,14,dist_to_high_24_sqrt_z,0.0,0,50,,,,,,,,,,,,,,,,,,,False
48,0.5,14,dist_to_low_24_sqrt_z,0.34,17,50,8.117647058823529,7.0,5.647058823529412,0.018355178060586598,0.016899583710054178,2.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
48,0.5,14,price_pos_in_range_24_norm,0.0,0,50,,,,,,,,,,,,,,,,,,,False
48,0.5,14,dist_to_high_72_sqrt_z,0.14,7,50,12.571428571428571,13.0,8.285714285714286,0.013721416118202783,0.01425794154070742,1.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
48,0.5,14,dist_to_low_72_sqrt_z,0.08,4,50,11.5,12.0,7.5,0.014090267498048065,0.013574625336515017,1.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
48,0.5,14,price_pos_in_range_72_norm,0.32,16,50,8.6875,8.5,6.0,0.015179673776278917,0.014426948032112696,1.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1118.0,1118.0,559.0,559.0,False
48,0.5,14,dist_to_high_168_sqrt_z,0.24,12,50,9.5,9.5,6.583333333333333,0.012729270460247757,0.012049330040829476,1.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
48,0.5,14,dist_to_low_168_sqrt_z,0.04,2,50,14.0,14.0,10.0,0.012055406599789958,0.012055406599789958,1.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
48,0.5,14,price_pos_in_range_168_norm,0.46,23,50,7.782608695652174,7.0,5.608695652173913,0.01651696048332186,0.01590937237277712,2.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1118.0,1118.0,559.0,559.0,False
48,0.5,20,dist_ema_9_z,0.06,3,50,17.666666666666668,18.0,13.333333333333334,0.009516140829265015,0.01002947908814672,1.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
48,0.5,20,ema_slope_9_z,0.1,5,50,15.6,17.0,11.0,0.01297375145808961,0.015683813965056637,1.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
48,0.5,20,dist_ema_21_z,0.04,2,50,17.5,17.5,13.5,0.010051778325138816,0.010051778325138816,1.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
48,0.5,20,ema_slope_21_z,0.14,7,50,17.714285714285715,19.0,12.142857142857142,0.011035993555590262,0.012698400428880152,1.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
48,0.5,20,dist_ema_50_z,0.6,30,50,14.066666666666666,14.5,9.666666666666666,0.013164966190706125,0.012683217885609083,1.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,True
48,0.5,20,ema_slope_50_z,0.14,7,50,14.714285714285714,15.0,9.285714285714286,0.013181935174419393,0.014622450939438592,1.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
48,0.5,20,dist_ema_100_z,0.68,34,50,11.029411764705882,11.5,7.764705882352941,0.01576566191383425,0.014759966651311934,1.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,True
48,0.5,20,ema_slope_100_z,0.2,10,50,14.6,17.0,9.9,0.014532454529740686,0.014687930213616113,1.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
48,0.5,20,dist_ema_200_z,0.38,19,50,13.473684210526315,13.0,9.526315789473685,0.012996510861720165,0.01343440337634827,1.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
48,0.5,20,ema_slope_200_z,0.38,19,50,13.052631578947368,13.0,9.0,0.012977495606984161,0.012877481062512908,1.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
48,0.5,20,ema_spread_9_21_z,0.14,7,50,16.428571428571427,17.0,11.428571428571429,0.012290988431793033,0.011953156167322343,1.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
48,0.5,20,ema_spread_21_50_z,0.52,26,50,10.384615384615385,10.0,7.3076923076923075,0.0152656050804053,0.0156821774263263,1.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
48,0.5,20,ema_spread_50_100_z,0.82,41,50,10.341463414634147,11.0,7.073170731707317,0.014477345033561226,0.013677782364219071,1.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,True
48,0.5,20,ema_spread_100_200_z,0.96,48,50,4.9375,3.0,3.5833333333333335,0.02283789696030832,0.023813813946132772,2.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,True
48,0.5,20,MOM_pct_14_z,0.46,23,50,14.304347826086957,15.0,10.173913043478262,0.013211171929048447,0.012553036455332789,1.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
48,0.5,20,ADX_14_scaled,0.52,26,50,12.423076923076923,12.0,8.846153846153847,0.014721367335151819,0.013506843591820417,1.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
48,0.5,20,RSI_14_bounded,0.72,36,50,11.86111111111111,12.0,8.222222222222221,0.014833727190394531,0.014357749472939968,2.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,True
48,0.5,20,MOM_pct_30_z,0.08,4,50,11.75,13.5,8.25,0.011620775924738633,0.011443181537837632,1.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,False
48,0.5,20,ADX_30_scaled,0.88,44,50,5.909090909090909,4.5,4.159090909090909,0.01963667243710412,0.019170509674559105,2.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1120.0,1120.0,560.0,560.0,True
48,0.5,20,RSI_30_bounded,0.62,31,50,10.64516129032258,11.0,7.67741935483871,0.015949303857941632,0.01597658490481585,1.0,16800.0,15.0,1120.0,560.0,16800.0,15.0,1120.0,560.0,1118.0,1118.0,559.0,559.0,True
