subsample_id,z_window,alpha_out,top_k,feature,union_rank,best_rank,best_hie_norm,best_p_value,regime_coverage_topk,best_regime_source,subsample_size,entry_n_samples,entry_n_bins_used,entry_min_bin_size_used,entry_min_action_count_in_bin,entry_reason,exit_n_samples,exit_n_bins_used,exit_min_bin_size_used,exit_min_action_count_in_bin,exit_reason
37,72,0.5,14,ema_slope_200_z,9,7.0,0.01596879046970212,0.0,1,entry,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
37,72,0.5,14,dist_ema_9_z,10,7.0,0.011539988777852894,0.0,1,exit,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
37,72,0.5,14,ema_spread_50_100_z,11,8.0,0.013533115472206814,0.0,1,exit,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
37,72,0.5,14,dist_ema_100_z,12,9.0,0.01254407363427057,0.0,1,exit,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
37,72,0.5,14,ADX_30_scaled,13,10.0,0.015882506957260567,0.0,1,entry,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
37,72,0.5,14,log_ret_6_z,14,10.0,0.008821334717379004,0.0,1,exit,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
37,72,0.5,20,volatility_72_sqrt_z,1,1.0,0.022881239000760556,0.0,2,exit,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
37,72,0.5,20,dist_to_high_168_sqrt_z,2,1.0,0.023699462333146237,0.0,1,entry,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
37,72,0.5,20,ADX_14_scaled,3,2.0,0.020779979884652633,0.0,2,exit,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
37,72,0.5,20,RSI_72_bounded,4,3.0,0.020766507355524766,0.0,2,exit,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
37,72,0.5,20,NATR_14_z,5,4.0,0.01592424715800167,0.0,2,exit,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
37,72,0.5,20,ema_spread_21_50_z,6,5.0,0.01880293749451345,0.0,2,entry,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
37,72,0.5,20,dist_to_low_24_sqrt_z,7,5.0,0.0159354185584607,0.0,2,exit,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
37,72,0.5,20,dist_ema_200_z,8,6.0,0.01877121659013148,0.0,1,entry,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
37,72,0.5,20,ema_slope_200_z,9,7.0,0.01596879046970212,0.0,1,entry,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
37,72,0.5,20,dist_ema_9_z,10,7.0,0.011539988777852894,0.0,1,exit,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
37,72,0.5,20,ema_spread_50_100_z,11,8.0,0.013533115472206814,0.0,1,exit,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
37,72,0.5,20,dist_ema_100_z,12,9.0,0.01254407363427057,0.0,1,exit,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
37,72,0.5,20,ADX_30_scaled,13,10.0,0.015882506957260567,0.0,1,entry,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
37,72,0.5,20,log_ret_6_z,14,10.0,0.008821334717379004,0.0,1,exit,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
37,72,0.5,20,RSI_14_bounded,15,11.0,0.015572730824460645,0.0,2,exit,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
37,72,0.5,20,ADX_72_scaled,16,11.0,0.01575903692738201,0.0,1,entry,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
37,72,0.5,20,ema_slope_100_z,17,12.0,0.012587369467692011,0.0,1,exit,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
37,72,0.5,20,ema_slope_9_z,18,13.0,0.01525386506210602,0.0,2,exit,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
37,72,0.5,20,ema_spread_100_200_z,19,13.0,0.015571358049313977,0.0,1,entry,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
37,72,0.5,20,bb_width_20_sqrt_z,20,14.0,0.010443081982978275,0.0,1,exit,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
37,72,0.5,26,volatility_72_sqrt_z,1,1.0,0.022881239000760556,0.0,2,exit,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
37,72,0.5,26,dist_to_high_168_sqrt_z,2,1.0,0.023699462333146237,0.0,1,entry,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
37,72,0.5,26,ADX_14_scaled,3,2.0,0.020779979884652633,0.0,2,exit,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
37,72,0.5,26,RSI_72_bounded,4,3.0,0.020766507355524766,0.0,2,exit,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
37,72,0.5,26,NATR_14_z,5,4.0,0.01592424715800167,0.0,2,exit,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
37,72,0.5,26,ema_spread_21_50_z,6,5.0,0.01880293749451345,0.0,2,entry,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
37,72,0.5,26,dist_to_low_24_sqrt_z,7,5.0,0.0159354185584607,0.0,2,exit,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
37,72,0.5,26,dist_ema_200_z,8,6.0,0.01877121659013148,0.0,1,entry,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
37,72,0.5,26,ema_slope_200_z,9,7.0,0.01596879046970212,0.0,1,entry,8400,16800,15,1120,560,ok,16800,15,1120,560,ok
