interval_minutes,symbol,z_window,series_kind,series_name,n_obs,n_unique,mean,std,adf_stat,adf_pvalue,adf_lags,kpss_stat,kpss_pvalue,kpss_lags,pp_stat,pp_pvalue,pp_lags,test_error,adf_reject_unit_root_5pct,kpss_reject_stationarity_5pct,kpss_not_reject_stationarity_5pct,both_stationary_5pct,stationarity_class
240,BTCUSDT,24,final_feature,vol_ratio_72_log1p_z,5649,5632,0.036430799114877614,1.2098148075621649,-18.91803636174056,0.0,33,0.006797897152078803,0.1,37,-37.88141001375266,0.0,33,,True,False,True,True,stationary_by_ADF_and_KPSS
240,BTCUSDT,24,final_feature,vol_ratio_168_log1p_z,5649,5634,0.03111427219423092,1.2013592483862265,-18.788528431016797,2.02364328125704e-30,33,0.009015454869149387,0.1,37,-38.98277371026438,0.0,33,,True,False,True,True,stationary_by_ADF_and_KPSS
240,BTCUSDT,24,final_feature,range_sqrt_z,5649,5629,0.005207848975831539,1.1680387533865706,-18.644889877740813,2.0527721353541518e-30,33,0.028717189515430876,0.1,34,-50.957177134452444,0.0,33,,True,False,True,True,stationary_by_ADF_and_KPSS
240,BTCUSDT,24,final_feature,body_sqrt_z,5649,5637,0.024205775076797546,1.1233330512179267,-18.830590718344457,0.0,32,0.03494050728072525,0.1,25,-64.48361696114769,0.0,33,,True,False,True,True,stationary_by_ADF_and_KPSS
240,BTCUSDT,24,final_feature,vol_expansion_24_log1p_z,5649,5633,0.03576686657580301,1.1865153199018323,-25.244138758787617,0.0,33,0.013893557420260515,0.1,35,-46.43115288489892,0.0,33,,True,False,True,True,stationary_by_ADF_and_KPSS
240,BTCUSDT,24,final_feature,vol_expansion_72_log1p_z,5649,5631,0.01764114452942623,1.1777969751165636,-18.616912420943024,2.0628436283950674e-30,33,0.018562793994690442,0.1,35,-50.32687255546219,0.0,33,,True,False,True,True,stationary_by_ADF_and_KPSS
240,BTCUSDT,24,final_feature,vol_expansion_168_log1p_z,5649,5629,0.012147106519213946,1.17059196268539,-18.083215774467913,2.583222915191173e-30,33,0.028031645739668713,0.1,34,-51.22248582145097,0.0,33,,True,False,True,True,stationary_by_ADF_and_KPSS
240,BTCUSDT,24,final_feature,dist_to_high_24_sqrt_z,5649,5615,-0.04226591729305061,1.470236854844864,-16.683091192834056,1.510536048228951e-29,31,0.011588441469309263,0.1,38,-19.497051178385007,0.0,33,,True,False,True,True,stationary_by_ADF_and_KPSS
240,BTCUSDT,24,final_feature,dist_to_low_24_sqrt_z,5649,5623,-0.04532925859940295,1.5017709618020065,-16.183087327854885,4.2463702449782527e-29,24,0.008907306897263748,0.1,38,-20.795844960310557,0.0,33,,True,False,True,True,stationary_by_ADF_and_KPSS
240,BTCUSDT,24,final_feature,price_pos_in_range_24_norm,5649,5647,0.008228347419649583,0.27109015989104895,-12.49110616315258,2.9441766091897437e-23,24,0.5692686384822071,0.026065621963466862,41,-17.757470028693724,3.349578440247054e-30,33,,True,True,False,False,conflict_ADF_stationary_KPSS_nonstationary
240,BTCUSDT,24,final_feature,dist_to_high_72_sqrt_z,5649,5608,-0.029644669403774457,1.516683034433356,-20.344234903802214,0.0,1,0.06701112477197994,0.1,39,-21.989863432852697,0.0,33,,True,False,True,True,stationary_by_ADF_and_KPSS
240,BTCUSDT,24,final_feature,dist_to_low_72_sqrt_z,5649,5622,-0.1039661446202576,1.545578341152054,-16.263290259537747,3.547885837182895e-29,6,0.022761260712496706,0.1,39,-21.719433777007982,0.0,33,,True,False,True,True,stationary_by_ADF_and_KPSS
240,BTCUSDT,24,final_feature,price_pos_in_range_72_norm,5649,5647,0.0162325901858781,0.280016775988022,-8.636156827275281,5.5836851693025164e-14,17,0.9153420155855526,0.01,43,-9.964650917818167,2.324271375828055e-17,33,,True,True,False,False,conflict_ADF_stationary_KPSS_nonstationary
240,BTCUSDT,24,final_feature,dist_to_high_168_sqrt_z,5649,5607,-0.012881817215404476,1.5347237381815326,-18.862359755332076,0.0,2,0.06527495226639975,0.1,39,-21.54549971285084,0.0,33,,True,False,True,True,stationary_by_ADF_and_KPSS
240,BTCUSDT,24,final_feature,dist_to_low_168_sqrt_z,5649,5610,-0.08032672190039293,1.5533759777813758,-15.248654877902533,5.045073477398946e-28,11,0.027655917078577875,0.1,39,-21.418782170306763,0.0,33,,True,False,True,True,stationary_by_ADF_and_KPSS
240,BTCUSDT,24,final_feature,price_pos_in_range_168_norm,5649,5647,0.005895666866134353,0.29521222496801625,-5.5234654284503595,1.855163105772771e-06,19,1.6556056156709484,0.01,44,-6.0425848393258015,1.335014880967757e-07,33,,True,True,False,False,conflict_ADF_stationary_KPSS_nonstationary
240,BTCUSDT,24,target_log_return,target_log_ret_horizon_1,5649,5649,1.9577113380668185e-05,0.011354665423273385,-14.111877198277716,2.5115093868705823e-26,26,0.641392993290965,0.018873364246275906,7,-74.49543976418623,0.0,33,,True,True,False,False,conflict_ADF_stationary_KPSS_nonstationary
240,BTCUSDT,24,target_log_return,target_log_ret_horizon_3,5649,5649,5.9312884129578384e-05,0.019888299949733713,-11.873325162546235,6.42677181877192e-22,33,0.6403875110613888,0.018964771721691927,18,-29.378911700454797,0.0,33,,True,True,False,False,conflict_ADF_stationary_KPSS_nonstationary
240,BTCUSDT,24,target_log_return,target_log_ret_horizon_5,5649,5649,8.368217364876251e-05,0.02606307574950569,-12.316287075001616,6.909992700850079e-23,32,0.6436549932726716,0.018667727884302578,27,-21.040102631711548,0.0,33,,True,True,False,False,conflict_ADF_stationary_KPSS_nonstationary
240,BTCUSDT,24,target_log_return,target_log_ret_horizon_10,5649,5649,0.00014606097886199062,0.0367757164403828,-11.179363453217457,2.5234969937239996e-20,33,0.6653207962990948,0.016698109427355015,39,-15.007591166645886,1.0671137679868563e-27,33,,True,True,False,False,conflict_ADF_stationary_KPSS_nonstationary
240,BTCUSDT,24,target_log_return,target_log_ret_horizon_24,5649,5649,0.0003104976986081211,0.059017308304812215,-9.598863629557753,1.9448714751086015e-16,29,0.7465635005464145,0.01,43,-11.06652876285335,4.666584309152675e-20,33,,True,True,False,False,conflict_ADF_stationary_KPSS_nonstationary
240,ETHUSDT,24,price_level,close,5673,5565,2209.7651225101354,825.6408999472352,-2.600713388215167,0.09284991422475847,21,2.5370273808885777,0.01,44,-2.0503331331797523,0.2649487908236553,33,,False,True,False,False,nonstationary_by_ADF_and_KPSS
240,ETHUSDT,24,price_level,log_close,5673,5565,7.634852552120501,0.35899462104883595,-2.1300096493847818,0.2326200040922874,21,2.6376618332305704,0.01,44,-1.8409996141060645,0.36030475941606677,33,,False,True,False,False,nonstationary_by_ADF_and_KPSS
240,ETHUSDT,24,final_feature,dist_ema_9_z,5649,5622,-0.005179467048380575,1.2961659783085917,-19.55645300600828,0.0,22,0.08712902259023712,0.1,32,-25.380168473228004,0.0,33,,True,False,True,True,stationary_by_ADF_and_KPSS
240,ETHUSDT,24,final_feature,ema_slope_9_z,5649,5640,0.0087367693459297,1.4315989183519482,-16.753741525981834,1.3273963913218453e-29,25,0.06771264433890115,0.1,36,-10.498630067091867,1.098712653721674e-18,33,,True,False,True,True,stationary_by_ADF_and_KPSS
240,ETHUSDT,24,final_feature,dist_ema_21_z,5649,5627,0.002109019418506861,1.3973074327829478,-17.882486735803948,2.9987275256339827e-30,22,0.04931873691894807,0.1,37,-21.191894369905377,0.0,33,,True,False,True,True,stationary_by_ADF_and_KPSS
240,ETHUSDT,24,final_feature,ema_slope_21_z,5649,5642,0.013505005074447678,1.530991321109869,-15.649682445389365,1.6022442651015588e-28,25,0.026323986379571472,0.1,39,-10.445963370431546,1.4799457670422283e-18,33,,True,False,True,True,stationary_by_ADF_and_KPSS
240,ETHUSDT,24,final_feature,dist_ema_50_z,5649,5625,0.014472573633994767,1.4787121094887574,-16.044963640364827,5.858455510720818e-29,22,0.012109419876584817,0.1,39,-19.692601607046136,0.0,33,,True,False,True,True,stationary_by_ADF_and_KPSS
240,ETHUSDT,24,final_feature,ema_slope_50_z,5649,5647,0.030931887447178504,1.613803970864784,-14.359000460406369,9.921855550367546e-27,25,0.017975845814265416,0.1,40,-10.436032526394508,1.5655783923937726e-18,33,,True,False,True,True,stationary_by_ADF_and_KPSS
240,ETHUSDT,24,final_feature,dist_ema_100_z,5649,5619,0.022269036177469878,1.5161557775905585,-14.893293409812657,1.5457015100759181e-27,22,0.02948559671540446,0.1,39,-19.587213922720714,0.0,33,,True,False,True,True,stationary_by_ADF_and_KPSS
240,ETHUSDT,24,final_feature,ema_slope_100_z,5649,5641,0.03847663365026665,1.656742273511212,-13.493702470658189,3.070936207536318e-25,25,0.03663022570426951,0.1,40,-10.283832471877894,3.719366340003907e-18,33,,True,False,True,True,stationary_by_ADF_and_KPSS
240,ETHUSDT,24,final_feature,dist_ema_200_z,5649,5619,0.019372531294572063,1.5304122034833736,-14.55304082012776,4.9314122870623724e-27,17,0.04107405988436591,0.1,40,-19.5941145232252,0.0,33,,True,False,True,True,stationary_by_ADF_and_KPSS
240,ETHUSDT,24,final_feature,ema_slope_200_z,5649,5642,0.025213519128825482,1.6714592613347818,-14.397166606446062,8.628878735792942e-27,19,0.04541466637492561,0.1,40,-10.166416212834571,7.27905461848307e-18,33,,True,False,True,True,stationary_by_ADF_and_KPSS
240,ETHUSDT,24,final_feature,ema_spread_9_21_z,5649,5643,0.0029042082383490104,1.5946311988555326,-16.968384820906287,9.197844503584275e-30,20,0.014351041022979957,0.1,40,-10.646459332527845,4.781769937424987e-19,33,,True,False,True,True,stationary_by_ADF_and_KPSS
240,ETHUSDT,24,final_feature,ema_spread_21_50_z,5649,5639,0.04402043945322885,1.7669685967934263,-14.240485860436273,1.5407220913969253e-26,19,0.031264956509007596,0.1,42,-10.24491693094067,4.644716366701299e-18,33,,True,False,True,True,stationary_by_ADF_and_KPSS
240,ETHUSDT,24,final_feature,ema_spread_50_100_z,5649,5646,0.03188601985592972,1.7944816553107985,-12.772024241757489,7.734119492831253e-24,8,0.027921247736159668,0.1,42,-9.365990195034051,7.598060426929986e-16,33,,True,False,True,True,stationary_by_ADF_and_KPSS
240,ETHUSDT,24,final_feature,ema_spread_100_200_z,5649,5646,-0.0373729455648636,1.8233803810421059,-9.383565392472251,6.8539777139782865e-16,14,0.10594787481293716,0.1,43,-8.032318903357744,1.943461010602486e-12,33,,True,False,True,True,stationary_by_ADF_and_KPSS
240,ETHUSDT,24,final_feature,MOM_pct_14_z,5649,5639,-0.00400948683267145,1.4067534200471272,-15.449864284483223,2.793360950772793e-28,30,0.07324707136810793,0.1,38,-16.036148653021645,5.983176064080103e-29,33,,True,False,True,True,stationary_by_ADF_and_KPSS
240,ETHUSDT,24,final_feature,ADX_14_scaled,5649,5649,0.11131972684328825,0.4620310576817477,-11.286323734375916,1.4151304263729658e-20,8,0.10532111426834437,0.1,43,-8.946358248396491,8.966459486950141e-15,33,,True,False,True,True,stationary_by_ADF_and_KPSS
240,ETHUSDT,24,final_feature,RSI_14_bounded,5649,5648,0.005866361867900977,0.25623826438950237,-11.459051974278209,5.6129501877160654e-21,17,0.3711112474581597,0.08960722092320703,42,-14.330182684407339,1.1032511478990483e-26,33,,True,False,True,True,stationary_by_ADF_and_KPSS
240,ETHUSDT,24,final_feature,MOM_pct_30_z,5649,5636,-0.016227978664824023,1.5267375921986368,-13.755211824601927,1.0326900348879535e-25,33,0.017228946494739467,0.1,40,-17.559657758749438,4.102722435963721e-30,33,,True,False,True,True,stationary_by_ADF_and_KPSS
240,ETHUSDT,24,final_feature,ADX_30_scaled,5649,5649,-0.16563173682656385,0.3455262294139559,-8.290053856715751,4.2858340783025624e-13,7,0.1926624158027752,0.1,44,-6.4830435719515105,1.2808663404456913e-08,33,,True,False,True,True,stationary_by_ADF_and_KPSS
240,ETHUSDT,24,final_feature,RSI_30_bounded,5649,5649,0.005682535889465612,0.18392105803376912,-8.487283886521912,1.3426395617530685e-13,13,0.591037747297768,0.023451113882021084,43,-9.660333797693264,1.3589026321472802e-16,33,,True,True,False,False,conflict_ADF_stationary_KPSS_nonstationary
240,ETHUSDT,24,final_feature,MOM_pct_72_z,5649,5632,-0.0009456891808264714,1.4949576304942107,-19.02334428710751,0.0,0,0.012461073300074642,0.1,40,-19.011765241671345,0.0,33,,True,False,True,True,stationary_by_ADF_and_KPSS
240,ETHUSDT,24,final_feature,ADX_72_scaled,5649,5649,-0.4088605305269733,0.246925738299761,-5.283049272094952,5.936158188104599e-06,7,0.4903716462561223,0.04383521480717967,44,-3.4584061175402123,0.009121820354657605,33,,True,True,False,False,conflict_ADF_stationary_KPSS_nonstationary
240,ETHUSDT,24,final_feature,RSI_72_bounded,5649,5649,0.004572159815679944,0.12475295597749343,-5.853006671289162,3.552968066875003e-07,6,1.258337211273656,0.01,44,-6.205841677582489,5.6607273333196314e-08,33,,True,True,False,False,conflict_ADF_stationary_KPSS_nonstationary
240,ETHUSDT,24,final_feature,MACD_hist_pct_z,5649,5645,-0.03445446532149039,1.461445185343083,-20.05337225176679,0.0,20,0.16712498545065693,0.1,38,-10.638199132870842,5.008458042444851e-19,33,,True,False,True,True,stationary_by_ADF_and_KPSS
240,ETHUSDT,24,final_feature,NATR_14_z,5649,5619,-0.14748203413844235,1.5398010782664557,-11.320689047002928,1.1762196796129202e-20,33,0.02750076629048403,0.1,40,-14.177113452827614,1.9573649630671623e-26,33,,True,False,True,True,stationary_by_ADF_and_KPSS
240,ETHUSDT,24,final_feature,bb_width_20_sqrt_z,5649,5635,0.01207310221511512,1.562407761366839,-19.79605983753221,0.0,20,0.01667164722148024,0.1,39,-10.014822385912062,1.7400498582592135e-17,33,,True,False,True,True,stationary_by_ADF_and_KPSS
240,ETHUSDT,24,final_feature,bb_pos_20_norm,5649,5649,0.003863038633145294,0.3385890133829676,-16.295250305866663,3.307557891628486e-29,11,0.2670825785141177,0.1,39,-20.136387278287653,0.0,33,,True,False,True,True,stationary_by_ADF_and_KPSS
240,ETHUSDT,24,final_feature,volatility_24_sqrt_z,5649,5587,-0.1112273279242129,1.6569202347140173,-13.718758277929583,1.1989346412930156e-25,26,0.017500149126535615,0.1,40,-16.367262065600137,2.832762857776715e-29,33,,True,False,True,True,stationary_by_ADF_and_KPSS
240,ETHUSDT,24,final_feature,volatility_72_sqrt_z,5649,5599,-0.06195826619040632,1.6675781866289041,-15.486843334332999,2.514359887501628e-28,5,0.052793978603564516,0.1,41,-17.790284737896226,3.249415589913935e-30,33,,True,False,True,True,stationary_by_ADF_and_KPSS
240,ETHUSDT,24,final_feature,volatility_168_sqrt_z,5649,5574,-0.04678431674831017,1.7312994177630225,-14.579660270487393,4.4898504227087186e-27,4,0.05819882464642562,0.1,41,-19.95102683810608,0.0,33,,True,False,True,True,stationary_by_ADF_and_KPSS
240,ETHUSDT,24,final_feature,log_ret_6_z,5649,5638,-0.003051216048999294,1.2728636606079213,-16.796399438458852,1.2302484192946673e-29,31,0.06649068292242721,0.1,26,-19.231574758371504,0.0,33,,True,False,True,True,stationary_by_ADF_and_KPSS
240,ETHUSDT,24,final_feature,log_ret_24_z,5649,5637,0.003180583127102978,1.5141411543629335,-15.29485310093581,4.392560168642868e-28,25,0.009168717523289582,0.1,39,-16.59374676324554,1.789442613717413e-29,33,,True,False,True,True,stationary_by_ADF_and_KPSS
240,ETHUSDT,24,final_feature,log_ret_72_z,5649,5632,0.014539000125831843,1.4943069977605477,-19.02634619743664,0.0,0,0.013997306879869059,0.1,40,-19.0186252269735,0.0,33,,True,False,True,True,stationary_by_ADF_and_KPSS
240,ETHUSDT,24,final_feature,log_ret_168_z,5649,5632,-0.023318231445437855,1.5296246574936267,-12.458417406010184,3.4491991419036784e-23,24,0.01861444320073561,0.1,39,-18.976314779747753,0.0,33,,True,False,True,True,stationary_by_ADF_and_KPSS
240,ETHUSDT,24,final_feature,ret_accel_6_24_z,5649,5644,-0.007257889492166131,1.4561387591670327,-17.182808302269642,6.629755611493639e-30,33,0.03348214326288924,0.1,39,-16.014308855205766,6.305451120923492e-29,33,,True,False,True,True,stationary_by_ADF_and_KPSS
240,ETHUSDT,24,final_feature,ret_accel_24_72_z,5649,5633,-0.031356816905288576,1.5383338905183148,-13.999692296976733,3.882114172007286e-26,17,0.04839407870136377,0.1,40,-18.44939595784423,2.154975477102901e-30,33,,True,False,True,True,stationary_by_ADF_and_KPSS
240,ETHUSDT,24,final_feature,ret_accel_72_168_z,5649,5636,0.010991732737730816,1.511499298234451,-14.12408691081575,2.396489266740329e-26,17,0.014678080169119825,0.1,40,-18.006146900643774,2.7241113715798562e-30,33,,True,False,True,True,stationary_by_ADF_and_KPSS
240,ETHUSDT,24,final_feature,vol_ratio_24_log1p_z,5649,5632,0.04646336896075934,1.2064976848113516,-23.61474756108963,0.0,33,0.01882200978449884,0.1,36,-37.07186207776239,0.0,33,,True,False,True,True,stationary_by_ADF_and_KPSS
240,ETHUSDT,24,final_feature,vol_ratio_72_log1p_z,5649,5632,0.035620379829256525,1.1996564444665951,-17.91259837197753,2.9258116360926975e-30,33,0.023301368169853932,0.1,37,-42.292808393685156,0.0,33,,True,False,True,True,stationary_by_ADF_and_KPSS
240,ETHUSDT,24,final_feature,vol_ratio_168_log1p_z,5649,5628,0.03153546157154062,1.191337113675243,-17.782691225234377,3.272051657199694e-30,33,0.02967991324639776,0.1,36,-43.091501306984796,0.0,33,,True,False,True,True,stationary_by_ADF_and_KPSS
240,ETHUSDT,24,final_feature,range_sqrt_z,5649,5622,0.0037854069229022154,1.148135382554742,-17.73192052513269,3.431921996114795e-30,33,0.018290857319112445,0.1,33,-55.51829303077848,0.0,33,,True,False,True,True,stationary_by_ADF_and_KPSS
240,ETHUSDT,24,final_feature,body_sqrt_z,5649,5639,0.018882972816566587,1.104152886960684,-18.110100236023765,2.5389096274404914e-30,33,0.0068445251290500195,0.1,23,-67.36650667201786,0.0,33,,True,False,True,True,stationary_by_ADF_and_KPSS
240,ETHUSDT,24,final_feature,vol_expansion_24_log1p_z,5649,5634,0.03598564620401345,1.1638629871648587,-23.653607910821,0.0,33,0.011934580033279789,0.1,33,-51.35953598299788,0.0,33,,True,False,True,True,stationary_by_ADF_and_KPSS
240,ETHUSDT,24,final_feature,vol_expansion_72_log1p_z,5649,5626,0.016972470591526508,1.1566330607121922,-17.523639353630866,4.272627558319917e-30,33,0.008925161042282395,0.1,34,-55.00753635271561,0.0,33,,True,False,True,True,stationary_by_ADF_and_KPSS
240,ETHUSDT,24,final_feature,vol_expansion_168_log1p_z,5649,5626,0.010702078566255597,1.1504507676731948,-17.212232447500046,6.357935887535063e-30,33,0.016064945161488146,0.1,33,-55.708706302092466,0.0,33,,True,False,True,True,stationary_by_ADF_and_KPSS
240,ETHUSDT,24,final_feature,dist_to_high_24_sqrt_z,5649,5625,-0.017554510972010474,1.4617491928413247,-17.598902179844064,3.930301079963834e-30,24,0.01376189828189589,0.1,38,-19.671889495796904,0.0,33,,True,False,True,True,stationary_by_ADF_and_KPSS
240,ETHUSDT,24,final_feature,dist_to_low_24_sqrt_z,5649,5627,-0.056586679693283466,1.4813450211113388,-16.287832224943852,3.3615946801214646e-29,24,0.011183251643615959,0.1,38,-20.225341985425025,0.0,33,,True,False,True,True,stationary_by_ADF_and_KPSS
240,ETHUSDT,24,final_feature,price_pos_in_range_24_norm,5649,5643,0.02154662276683809,0.27391793611309256,-12.4705826920594,3.2516392889253824e-23,24,0.2811012131381111,0.1,41,-16.634332870803817,1.6555031630947912e-29,33,,True,False,True,True,stationary_by_ADF_and_KPSS
240,ETHUSDT,24,final_feature,dist_to_high_72_sqrt_z,5649,5624,-0.0625967811365144,1.506805126060474,-14.693894404932365,3.0194886499899994e-27,17,0.009828929805921769,0.1,39,-21.561108955723157,0.0,33,,True,False,True,True,stationary_by_ADF_and_KPSS
240,ETHUSDT,24,final_feature,dist_to_low_72_sqrt_z,5649,5623,-0.1075931899508077,1.5241120620979094,-15.482260415593897,2.5472169736969347e-28,11,0.015244728397563412,0.1,39,-22.03832370874148,0.0,33,,True,False,True,True,stationary_by_ADF_and_KPSS
240,ETHUSDT,24,final_feature,price_pos_in_range_72_norm,5649,5636,0.020509200664873852,0.2760075216604408,-8.619436412112853,6.162132521304106e-14,17,0.46495796326687244,0.04955901728223595,43,-9.769614182040778,7.1945002524131e-17,33,,True,True,False,False,conflict_ADF_stationary_KPSS_nonstationary
240,ETHUSDT,24,final_feature,dist_to_high_168_sqrt_z,5649,5619,-0.03201730253457712,1.506384713842287,-16.548359540880828,1.955287182607858e-29,6,0.021764599768219647,0.1,39,-21.004415603158265,0.0,33,,True,False,True,True,stationary_by_ADF_and_KPSS
240,ETHUSDT,24,final_feature,dist_to_low_168_sqrt_z,5649,5616,-0.06833042809076181,1.5416357989748246,-15.669077282373191,1.520636233957137e-28,11,0.022641735739166596,0.1,39,-21.269628146939873,0.0,33,,True,False,True,True,stationary_by_ADF_and_KPSS
240,ETHUSDT,24,final_feature,price_pos_in_range_168_norm,5649,5628,-0.0008639988341994167,0.28693594054565436,-5.362093647943385,4.0667916893734945e-06,13,0.8554744652462859,0.01,44,-6.057309017336192,1.2362923707358687e-07,33,,True,True,False,False,conflict_ADF_stationary_KPSS_nonstationary
240,ETHUSDT,24,target_log_return,target_log_ret_horizon_1,5649,5649,-3.450743547420866e-05,0.014314833836237148,-15.168385655498675,6.442699704262107e-28,20,0.40150495521456087,0.07650648482130998,6,-76.2440461552485,0.0,33,,True,False,True,True,stationary_by_ADF_and_KPSS
240,ETHUSDT,24,target_log_return,target_log_ret_horizon_3,5649,5647,-0.00010204627781109087,0.02481895516999484,-11.506192575388425,4.3700810785309784e-21,33,0.4116996554652501,0.07211221747187496,18,-29.77438319320257,0.0,33,,True,False,True,True,stationary_by_ADF_and_KPSS
240,ETHUSDT,24,target_log_return,target_log_ret_horizon_5,5649,5647,-0.00018244990007177685,0.03242618457221763,-12.11847247329125,1.848749099803915e-22,32,0.41622382226572635,0.07016214557511796,27,-20.861126339926376,0.0,33,,True,False,True,True,stationary_by_ADF_and_KPSS
240,ETHUSDT,24,target_log_return,target_log_ret_horizon_10,5649,5649,-0.0003905985832943978,0.04580300656062083,-11.02198185553814,5.955995661980216e-20,33,0.4369441365938889,0.06123097560608237,39,-15.1565025907358,6.683000038432472e-28,33,,True,False,True,True,stationary_by_ADF_and_KPSS
240,ETHUSDT,24,target_log_return,target_log_ret_horizon_24,5649,5649,-0.0011504979712309439,0.0727855004867255,-9.56955435756215,2.3078763616158105e-16,29,0.5176388884518198,0.037693944042382924,42,-11.315035053570526,1.2125162380885267e-20,33,,True,True,False,False,conflict_ADF_stationary_KPSS_nonstationary
240,SOLUSDT,24,price_level,close,5673,4047,67.1474616604971,55.09560761882157,-2.4204537670774764,0.13604650323706247,17,2.8522088723867696,0.01,44,-1.8808128305593106,0.3411404915814016,33,,False,True,False,False,nonstationary_by_ADF_and_KPSS
240,SOLUSDT,24,price_level,log_close,5673,4047,3.8566370725434416,0.8487048480327839,-1.4966315646080632,0.5351769927455472,18,2.967140310791782,0.01,44,-1.2953332739985803,0.6313046327695839,33,,False,True,False,False,nonstationary_by_ADF_and_KPSS
240,SOLUSDT,24,final_feature,dist_ema_9_z,5649,5629,0.010085312973584174,1.2794289838457071,-19.410127067463254,0.0,22,0.05390872829277413,0.1,33,-25.839564394356245,0.0,33,,True,False,True,True,stationary_by_ADF_and_KPSS
240,SOLUSDT,24,final_feature,ema_slope_9_z,5649,5646,0.028557634032193007,1.4144385995822135,-15.972825980243094,6.973570194987032e-29,32,0.02598066374926264,0.1,37,-10.3958198603171,1.966576693821864e-18,33,,True,False,True,True,stationary_by_ADF_and_KPSS
240,SOLUSDT,24,final_feature,dist_ema_21_z,5649,5631,0.012553259023546898,1.391099359376403,-18.37537493012026,2.2143033533448395e-30,20,0.011319670073736703,0.1,37,-20.898514306685428,0.0,33,,True,False,True,True,stationary_by_ADF_and_KPSS
240,SOLUSDT,24,final_feature,ema_slope_21_z,5649,5646,0.025099409107698315,1.5290678038157526,-15.11883533300899,7.51089240978486e-28,32,0.01120100721447608,0.1,39,-10.372920226647057,2.2397038374500995e-18,33,,True,False,True,True,stationary_by_ADF_and_KPSS
240,SOLUSDT,24,final_feature,dist_ema_50_z,5649,5631,0.01306741687893648,1.4716275424172371,-16.34056325672095,2.9987781742914626e-29,20,0.03164137084234688,0.1,39,-19.456938009684336,0.0,33,,True,False,True,True,stationary_by_ADF_and_KPSS
240,SOLUSDT,24,final_feature,ema_slope_50_z,5649,5643,0.01838098192095656,1.607515284950551,-13.799900296963193,8.610258598218095e-26,33,0.07202877919695286,0.1,40,-10.406362694412147,1.8523710658961928e-18,33,,True,False,True,True,stationary_by_ADF_and_KPSS
240,SOLUSDT,24,final_feature,dist_ema_100_z,5649,5635,0.010976766838262566,1.4980871695143392,-15.547497692914728,2.1206811921336593e-28,11,0.08212414502081367,0.1,40,-19.243934363996626,0.0,33,,True,False,True,True,stationary_by_ADF_and_KPSS
240,SOLUSDT,24,final_feature,ema_slope_100_z,5649,5642,0.015681750355165825,1.6346014279682384,-14.137506097872535,2.276410988031384e-26,22,0.13906252843623976,0.1,40,-10.256738045317098,4.341423841165971e-18,33,,True,False,True,True,stationary_by_ADF_and_KPSS
240,SOLUSDT,24,final_feature,dist_ema_200_z,5649,5631,-8.840634784878636e-05,1.5161696494790728,-17.665582999198293,3.6649860318022864e-30,1,0.09927961862052634,0.1,40,-19.144732421808364,0.0,33,,True,False,True,True,stationary_by_ADF_and_KPSS
240,SOLUSDT,24,final_feature,ema_slope_200_z,5649,5638,0.000866978658973174,1.6528157175056906,-13.173710207539724,1.2355194043680823e-24,22,0.13526313872256474,0.1,41,-10.001699297102773,1.8768332427931833e-17,33,,True,False,True,True,stationary_by_ADF_and_KPSS
240,SOLUSDT,24,final_feature,ema_spread_9_21_z,5649,5642,0.0058210114011178005,1.6040124793398955,-16.864485677657907,1.0931766105251491e-29,22,0.022635161779897613,0.1,40,-10.61064842093912,5.846005535374583e-19,33,,True,False,True,True,stationary_by_ADF_and_KPSS
240,SOLUSDT,24,final_feature,ema_spread_21_50_z,5649,5642,-0.012827927460248318,1.7304870939077517,-15.065707101717475,8.872076700989373e-28,9,0.1286424522640898,0.1,42,-10.2793935042831,3.814759903910776e-18,33,,True,False,True,True,stationary_by_ADF_and_KPSS
240,SOLUSDT,24,final_feature,ema_spread_50_100_z,5649,5643,-0.08651633799174957,1.7961346556133437,-12.064075018609538,2.43152142677764e-22,3,0.07607228290873294,0.1,43,-9.126415128944465,3.1049673988081405e-15,33,,True,False,True,True,stationary_by_ADF_and_KPSS
240,SOLUSDT,24,final_feature,ema_spread_100_200_z,5649,5645,-0.1197404528835903,1.8197906518220446,-9.55070583582882,2.576528131836964e-16,10,0.08594417417492838,0.1,43,-7.953267151923303,3.085094202017269e-12,33,,True,False,True,True,stationary_by_ADF_and_KPSS
240,SOLUSDT,24,final_feature,MOM_pct_14_z,5649,5646,-0.001970193988517792,1.40541816382282,-15.907085634612105,8.203655082631716e-29,28,0.04074333607039132,0.1,39,-15.865794570180517,9.101093447995952e-29,33,,True,False,True,True,stationary_by_ADF_and_KPSS
240,SOLUSDT,24,final_feature,ADX_14_scaled,5649,5649,0.13623027178395605,0.4298696093137128,-11.101091657914552,3.8636845447181553e-20,8,0.12485466148788492,0.1,43,-8.437908378398882,1.795763081685365e-13,33,,True,False,True,True,stationary_by_ADF_and_KPSS
240,SOLUSDT,24,final_feature,RSI_14_bounded,5649,5608,-0.00802664518901115,0.24858973880099328,-12.035127217004952,2.814861050051473e-22,7,0.8364774817588287,0.01,42,-14.394994996107112,8.697463756300814e-27,33,,True,True,False,False,conflict_ADF_stationary_KPSS_nonstationary
