n_symbols,mean_return_pct,median_return_pct,min_return_pct,max_return_pct,max_drawdown_abs,mean_drawdown_abs,median_profit_factor,mean_profit_factor,total_trades,total_trade_events,mean_trades,mean_turnover,mean_win_rate,mean_raw_action_1_ratio,mean_executed_action_1_ratio,mean_threshold_applied_ratio,mean_constraint_applied_ratio,active_symbols,long_action_symbols,positive_return_symbols,all_symbols_active,all_symbols_have_long,val_first_mean_return_pct,val_first_median_return_pct,val_first_min_return_pct,val_first_max_return_pct,val_first_max_drawdown_abs,val_first_mean_drawdown_abs,val_first_median_profit_factor,val_first_mean_profit_factor,val_first_total_trades,val_first_total_trade_events,val_first_mean_turnover,val_first_mean_executed_action_1_ratio,val_first_mean_threshold_applied_ratio,val_first_mean_constraint_applied_ratio,val_first_positive_return_symbols,val_first_active_symbols,val_first_long_action_symbols,val_second_mean_return_pct,val_second_median_return_pct,val_second_min_return_pct,val_second_max_return_pct,val_second_max_drawdown_abs,val_second_mean_drawdown_abs,val_second_median_profit_factor,val_second_mean_profit_factor,val_second_total_trades,val_second_total_trade_events,val_second_mean_turnover,val_second_mean_executed_action_1_ratio,val_second_mean_threshold_applied_ratio,val_second_mean_constraint_applied_ratio,val_second_positive_return_symbols,val_second_active_symbols,val_second_long_action_symbols,min_half_median_return_pct,max_half_median_return_pct,half_return_gap_pct,second_minus_first_half_median_return_pct,seed,confirmation_seed,original_trial_number,confirmation_rank_from_optuna,bandit_name,method_group,set_name,z_window
5,0.4269940471709943,0.07231793703352807,-3.7145083396343592,6.01647123495157,9.589806196519968,7.81597026266397,0.9720116108098431,0.9515148895933884,456,917,91.2,0.0917,0.4661817423598653,0.4175000000000001,0.46790000000000004,0.06570000000000001,0.0849,5,5,3,True,True,2.878098102044478,1.741077008740466,-1.8298810916660857,10.599164593940525,4.458657608979899,3.7319711068487456,1.1918932704806062,1.2931023786777,217,436,0.0872,0.5128,0.0626,0.0756,4,5,5,-2.307600164215813,-1.8462120969440554,-4.143515347348304,-0.848903439064963,8.200764722865372,6.619681540171451,0.714694963057035,0.7371929520801228,239,481,0.0962,0.42300000000000004,0.0688,0.09419999999999999,0,5,5,-1.8462120969440554,1.741077008740466,3.5872891056845213,-3.5872891056845213,8020,8020,19,1,sw_lints,corr,z72_a0p5_corr_pruned_top10,72
5,-0.43368018560710586,-2.3951222821391505,-4.652045722056641,8.156476049242878,11.175114149680464,7.628226450585052,0.7565016786223457,0.88177900843633,458,920,91.6,0.092,0.4809647615381561,0.421,0.46770000000000006,0.0641,0.0854,5,5,2,True,True,1.7759623052006135,0.9695483390742998,-3.76879969192635,11.473059234407224,5.535139260082822,4.148821716728042,1.066090070784893,1.1875556255579673,219,439,0.0878,0.503,0.0632,0.0766,3,5,5,-2.117496431223722,-1.0368206359959276,-5.374840663879676,-0.28275042293464114,10.055457508128596,6.019868334573664,0.7768114392713324,0.7557361733731202,239,481,0.0962,0.4324,0.065,0.0942,0,5,5,-1.0368206359959276,0.9695483390742998,2.0063689750702274,-2.0063689750702274,8021,8021,19,1,sw_lints,corr,z72_a0p5_corr_pruned_top10,72
5,0.2514395308051064,-0.054018307676850785,-6.517097707920305,4.5474956814169465,12.158741514893512,7.071629243366189,0.9876873106296751,0.9321785497664031,444,892,88.8,0.08919999999999999,0.4852127813048456,0.4164,0.46959999999999996,0.06570000000000001,0.08270000000000001,5,5,2,True,True,1.2801978410210735,0.21532160137771594,-5.328883294287778,9.715424220180502,6.308517239367095,4.350274053818928,1.005709592962745,1.0643387133371776,206,413,0.0826,0.5128,0.0684,0.06640000000000001,4,5,5,-0.9272541581106019,-0.8459156939840118,-5.15617839738618,2.8896815807543774,7.227869539016241,5.090655016856074,0.8145397841386652,0.8652824907366193,238,479,0.09580000000000001,0.4264,0.063,0.099,1,5,5,-0.8459156939840118,0.21532160137771594,1.0612372953617277,-1.0612372953617277,8022,8022,19,1,sw_lints,corr,z72_a0p5_corr_pruned_top10,72
5,-0.008681527647644849,0.3970148502471238,-3.671607284097367,5.298234137568136,9.49530943864778,7.398315659247755,0.9209391925085268,0.9431069932055174,456,916,91.2,0.09159999999999999,0.5068623947489466,0.4111000000000001,0.4624,0.0617,0.0874,5,5,3,True,True,2.125512213412286,1.7748208511842556,-3.159646591121268,11.150888661307977,5.3343596079654,3.9257681439900503,1.277993590955534,1.2586731130588356,205,412,0.0824,0.49759999999999993,0.0628,0.0714,3,5,5,-1.9667936738906477,-0.8933348468251001,-5.265504031707458,-0.4540771192021231,8.610264583039061,6.127397115734441,0.8529878703753295,0.7733154748936666,251,504,0.1008,0.4272,0.0606,0.10339999999999998,0,5,5,-0.8933348468251001,1.7748208511842556,2.6681556980093557,-2.6681556980093557,8023,8023,19,1,sw_lints,corr,z72_a0p5_corr_pruned_top10,72
5,1.201634394673239,1.202523549537049,-4.882336281521016,8.279536826808421,8.263891176110661,6.366859627327625,0.9787727571120957,1.001872191747506,439,882,87.8,0.08819999999999999,0.49141821534237984,0.4164,0.46740000000000004,0.0595,0.0809,5,5,3,True,True,2.7782726034238836,1.7685135483248127,-1.7319082089655602,10.776581299931332,4.127379577431323,3.7404608829245922,1.2004420500596482,1.2275841681216548,201,403,0.0806,0.5128,0.056799999999999996,0.062,4,5,5,-1.5055205398515792,-1.6810012536137564,-3.205952222268438,-0.1171586694986737,6.647104719439634,5.007286617815894,0.759403784519788,0.822187204108976,238,479,0.0958,0.422,0.06220000000000001,0.09979999999999999,0,5,5,-1.6810012536137564,1.7685135483248127,3.449514801938569,-3.449514801938569,8024,8024,19,1,sw_lints,corr,z72_a0p5_corr_pruned_top10,72
5,0.3845896317512819,-0.7043438411155734,-2.597004068715658,7.87404147836015,7.814545873814138,5.681569946315013,0.9185730871053838,0.9520302833253649,486,977,97.2,0.0977,0.46652281380139093,0.4002,0.45339999999999997,0.0601,0.09790000000000001,5,5,1,True,True,1.1176070432601715,-0.5944277150386812,-1.6835401123871385,8.016300711872137,5.755217744140706,4.142721024371929,0.8672406753144813,1.055829552796417,213,426,0.0852,0.4852,0.065,0.074,2,5,5,-0.7207022290128551,-1.2654154484464497,-1.7653013487025304,0.995963720002635,6.960251352035584,5.100813213327493,0.8518273180054159,0.8921732877901443,273,551,0.1102,0.4215999999999999,0.055200000000000006,0.12179999999999999,1,5,5,-1.2654154484464497,-0.5944277150386812,0.6709877334077685,-0.6709877334077685,8000,8000,6,2,sw_lints,corr,z72_a0p5_corr_pruned_top10,72
5,-0.25097142202822786,-1.328876161778214,-2.6106154097147116,3.0262013719318803,8.111541661296162,6.374160345440011,0.8911505197441624,0.9715232661891331,458,921,91.6,0.0921,0.4774516500048415,0.4143,0.4609,0.057499999999999996,0.0889,5,5,2,True,True,1.421045246479693,0.9166060730266379,-1.4933478116587073,5.980621477434478,6.504433784266006,3.8113905027195343,1.0379444307791335,1.1574645372076746,196,393,0.0786,0.48979999999999996,0.0626,0.06359999999999999,4,5,5,-1.6217415339803012,-2.2250869526665884,-2.787698415348183,0.530651663372872,7.543749459869797,5.5380724111957385,0.7987048734489026,0.859160549192856,262,528,0.1056,0.43200000000000005,0.0524,0.1142,1,5,5,-2.2250869526665884,0.9166060730266379,3.1416930256932263,-3.1416930256932263,8001,8001,6,2,sw_lints,corr,z72_a0p5_corr_pruned_top10,72
5,-0.06917252257755421,0.6416779189868382,-4.068322306902905,4.721653561022254,8.632655733077133,6.302528078807512,1.0046982485245033,0.9647612703972788,477,959,95.4,0.09589999999999999,0.4824383822444508,0.41180000000000005,0.4619000000000001,0.055600000000000004,0.0911,5,5,3,True,True,1.5164020584649252,1.4897440762746683,-0.7129432372644295,4.62269740673833,4.595787977899757,3.644068687750282,1.0773914633703576,1.1502809669556808,214,428,0.08560000000000001,0.496,0.0586,0.07139999999999999,3,5,5,-1.585809062960386,-1.045259943930399,-3.3794727923668444,0.09458383002609594,8.197361205601684,5.47282537906095,0.8182303775458074,0.8249330679678911,263,531,0.1062,0.42780000000000007,0.0526,0.11079999999999998,1,5,5,-1.045259943930399,1.4897440762746683,2.535004020205067,-2.535004020205067,8002,8002,6,2,sw_lints,corr,z72_a0p5_corr_pruned_top10,72
5,0.9357661084014968,1.586833868032933,-6.885945253734005,6.227393054233299,10.59079853599293,6.582488280442057,1.1590722771493591,1.0401308866916397,466,936,93.2,0.09359999999999999,0.4730571605410171,0.4101,0.4673,0.057499999999999996,0.09090000000000001,5,5,3,True,True,1.7845238924312354,2.5491583708045384,-1.9074064142651226,7.473016706105562,5.951603744925505,3.718728979589239,1.307207952794185,1.233173065992523,207,416,0.08320000000000001,0.5044000000000001,0.055600000000000004,0.07179999999999999,3,5,5,-0.821658012326445,-0.9384031210592392,-5.003799280801891,3.6837962718129447,9.245718573389727,5.446742552830888,0.8769908175929997,0.8858556015067084,259,520,0.10400000000000001,0.43019999999999997,0.05940000000000001,0.11000000000000001,1,5,5,-0.9384031210592392,2.5491583708045384,3.4875614918637776,-3.4875614918637776,8003,8003,6,2,sw_lints,corr,z72_a0p5_corr_pruned_top10,72
5,-1.4934191225499238,-1.8236469036513658,-5.8401170696340765,2.3276944081773276,8.722106668460473,6.798423175085782,0.8939363513852375,0.902268717534994,469,942,93.8,0.09419999999999999,0.4563280214206217,0.4117,0.4665,0.0591,0.0901,5,5,2,True,True,0.14710445405718087,-0.31398102871788014,-1.8030585952069744,3.3487379353676294,6.480012192333573,4.72343236346866,0.9027382005534763,0.9791045126607985,209,418,0.08360000000000001,0.5077999999999999,0.05739999999999999,0.0732,2,5,5,-1.6510989024524658,-0.9879593574029344,-4.111185559013808,-0.05839962228775253,8.123846754273545,5.479565490075169,0.8780133533637478,0.8509765445687283,260,524,0.1048,0.42519999999999997,0.0608,0.10699999999999998,0,5,5,-0.9879593574029344,-0.31398102871788014,0.6739783286850543,-0.6739783286850543,8004,8004,6,2,sw_lints,corr,z72_a0p5_corr_pruned_top10,72
5,-0.887218421275955,-1.7660954819225916,-3.7453192016658976,5.564059918875763,10.256484844696601,7.1109195809918635,0.8385172842027663,0.8990053971361652,476,957,95.2,0.0957,0.44983035265388205,0.41600000000000004,0.47190000000000004,0.059899999999999995,0.0962,5,5,1,True,True,1.5667465942662373,0.01696702762539193,-0.9400566742077232,7.872200473967017,5.769321594393173,4.080416296656123,0.9421916491305025,1.1225394144100047,211,424,0.0848,0.5098,0.059800000000000006,0.07780000000000001,3,5,5,-2.3849094633189294,-2.1396991485756134,-3.4768589321963472,-1.7827600281615008,9.91022927975579,6.4029216367670205,0.7438642878669471,0.7470314275942131,265,533,0.10659999999999999,0.434,0.06,0.1146,0,5,5,-2.1396991485756134,0.01696702762539193,2.1566661762010053,-2.1566661762010053,8005,8005,6,2,sw_lints,corr,z72_a0p5_corr_pruned_top10,72
5,-0.49553220927531355,-1.8709479957590869,-4.293931840468979,6.934854140698032,9.622003646810773,6.642744200249584,0.8895657084534011,0.9298759933325392,480,964,96.0,0.09640000000000001,0.4426514278366319,0.4025,0.4596,0.0561,0.09780000000000001,5,5,1,True,True,1.052698014372766,-0.394317367100816,-2.3153149327880485,8.25939134352649,6.025285581530804,4.46187627751288,0.881173165650553,1.104124218137399,213,426,0.0852,0.4952,0.056600000000000004,0.07139999999999999,2,5,5,-1.538710698636967,-1.671343762612354,-2.0884843501695505,-0.6847266413625985,7.924391758879123,5.639739198428058,0.8394915207292439,0.8307538181112648,267,538,0.1076,0.42400000000000004,0.055600000000000004,0.1242,0,5,5,-1.671343762612354,-0.394317367100816,1.277026395511538,-1.277026395511538,8006,8006,6,2,sw_lints,corr,z72_a0p5_corr_pruned_top10,72
5,-0.7021831011218028,-1.7947666366165849,-8.07807646020371,7.519497890099758,12.010787999429805,6.881089556055786,0.8864304428242135,0.9690794002697132,484,973,96.8,0.09729999999999998,0.46298955087448973,0.4034,0.4535,0.054200000000000005,0.09809999999999999,5,5,2,True,True,0.5620110988716842,0.3655193587515315,-3.2187004106749906,6.147103175456481,5.3452428161955945,4.1036538253350745,1.0108543099230545,1.065093014906086,210,421,0.0842,0.4808,0.054200000000000005,0.07819999999999999,3,5,5,-1.2678628628854693,-0.20282686730400679,-6.820928883598243,1.4297428595897665,11.262435395781178,5.745246544988808,0.922108845654362,0.9380032272913758,274,552,0.11040000000000001,0.42619999999999997,0.054200000000000005,0.118,2,5,5,-0.20282686730400679,0.3655193587515315,0.5683462260555383,-0.5683462260555383,8007,8007,6,2,sw_lints,corr,z72_a0p5_corr_pruned_top10,72
5,-1.2988696681202505,-1.7572662815577234,-5.511603852029734,4.026738142257447,11.058880535890037,6.998658456583226,0.8850621761011385,0.8648061860715893,498,1001,99.6,0.1001,0.4717244113197611,0.4035,0.4568,0.06,0.0975,5,5,1,True,True,1.424708665915766,0.46692085347392887,-1.661187041662271,6.788987469538421,4.987812176682516,3.2848338178512693,1.0184862245746187,1.110117063670187,219,440,0.088,0.487,0.0588,0.0716,4,5,5,-2.6378544720846286,-2.586642492578095,-5.879852227368254,0.01873517091945942,10.874059785946955,6.234680253649986,0.7243274799021386,0.7136190431580045,279,561,0.1122,0.4266,0.0612,0.1234,1,5,5,-2.586642492578095,0.46692085347392887,3.053563346052024,-3.053563346052024,8008,8008,6,2,sw_lints,corr,z72_a0p5_corr_pruned_top10,72
5,-0.9453761701572259,-2.9468376766434212,-6.08395325251948,7.362783544185314,9.53633911589482,6.7571934486283585,0.8288010374548735,0.9505796541983896,485,975,97.0,0.09749999999999999,0.47151982282396465,0.40700000000000003,0.46419999999999995,0.0548,0.099,5,5,2,True,True,0.6592587956331841,0.6462768908935823,-2.8494591297414607,5.037953749835955,5.066038815331031,4.061855398834451,1.0833164073892472,1.0748246304092444,216,433,0.0866,0.49939999999999996,0.055400000000000005,0.07239999999999999,3,5,5,-1.5988822733092969,-1.1281432467704078,-4.931207898002155,2.213323576243975,8.74561911101578,5.476437814303376,0.8637038920997802,0.8671079763178977,269,542,0.10840000000000001,0.429,0.054200000000000005,0.1256,2,5,5,-1.1281432467704078,0.6462768908935823,1.77442013766399,-1.77442013766399,8009,8009,6,2,sw_lints,corr,z72_a0p5_corr_pruned_top10,72
5,-0.7600321125999485,-0.04659758401607261,-5.639309403536608,5.467330194437858,8.896690453389377,6.728307425008036,0.9693358941507138,0.9684230779240547,476,957,95.2,0.0957,0.47615889746519596,0.41530000000000006,0.47029999999999994,0.0596,0.0952,5,5,2,True,True,1.1916014420522303,0.03230322566838417,-3.3048926031950754,7.956753265248229,7.318134961452283,4.392527512547896,0.9416061781584897,1.2579652917900885,212,424,0.0848,0.5064,0.0658,0.0726,3,5,5,-1.9209650615421459,-2.3059447376060915,-4.94306427084762,0.09006850903343633,8.875784505675476,5.607937900151309,0.759520083148477,0.8272618111786432,264,533,0.1066,0.43420000000000003,0.05339999999999999,0.11779999999999999,1,5,5,-2.3059447376060915,0.03230322566838417,2.3382479632744757,-2.3382479632744757,8010,8010,6,2,sw_lints,corr,z72_a0p5_corr_pruned_top10,72
5,-1.7169457124958072,-3.788556998634396,-6.530253366348592,8.28165403353811,10.735394284303968,7.247480445313497,0.7402650322948036,0.8641586316869567,504,1013,100.8,0.10129999999999999,0.43762348164748543,0.41459999999999997,0.4732,0.05569999999999999,0.10130000000000002,5,5,1,True,True,0.7957067986127075,-0.2345088257273864,-3.398237152209682,6.559816704242882,5.895854385485977,4.056238981118083,0.9380481313939489,1.0789986481994178,223,448,0.0896,0.5035999999999999,0.05740000000000001,0.07719999999999999,2,5,5,-2.5102895233306777,-2.506093579363877,-6.112764136466442,1.6158411139859608,9.01495576945156,6.23124841634868,0.6402348672192628,0.7293554319244212,281,565,0.11299999999999999,0.44279999999999997,0.054000000000000006,0.1254,1,5,5,-2.506093579363877,-0.2345088257273864,2.271584753636491,-2.271584753636491,8011,8011,6,2,sw_lints,corr,z72_a0p5_corr_pruned_top10,72
5,-2.764058613151272,-3.3334924413075395,-6.350792646923253,2.115748938314188,8.952946404120743,6.764180194882343,0.7313621873343957,0.7911580005107204,499,1003,99.8,0.10029999999999999,0.4272960212913385,0.39740000000000003,0.454,0.0573,0.0995,5,5,1,True,True,0.7851165538150862,-0.4759992013567804,-1.3143217683513009,5.203867829335307,5.658436931842914,4.149762465743372,0.8870967754159524,0.9895991384393692,224,449,0.08979999999999999,0.479,0.0634,0.08080000000000001,2,5,5,-3.5140012943209924,-3.339701317996202,-5.103547919840656,-2.376425326670062,8.207696855137714,6.2377505372285125,0.6457564978793047,0.6563026066835189,275,554,0.11080000000000001,0.429,0.0512,0.1182,0,5,5,-3.339701317996202,-0.4759992013567804,2.8637021166394216,-2.8637021166394216,8012,8012,6,2,sw_lints,corr,z72_a0p5_corr_pruned_top10,72
5,-0.8207806212443725,-0.08964635624121309,-3.997083236080101,1.2034631920570193,10.035568994156696,6.512480377577505,0.9268180380609801,0.9286440298621297,466,937,93.2,0.09369999999999998,0.484419107318763,0.4131,0.4579000000000001,0.056799999999999996,0.09040000000000001,5,5,2,True,True,0.4379462203325746,-0.2169629988284405,-1.599763039087998,4.132935412453653,5.819247483836431,4.101781382364808,0.9425734267775023,1.0079663651506643,209,419,0.08380000000000001,0.4997999999999999,0.05800000000000001,0.07339999999999999,2,5,5,-1.2147856825060033,-0.687000809822047,-3.676049501531553,0.8374869115910455,7.74427196615054,5.430850657920511,0.8878883679358359,0.868925435275307,257,518,0.1036,0.41600000000000004,0.0556,0.10740000000000001,2,5,5,-0.687000809822047,-0.2169629988284405,0.47003781099360653,-0.47003781099360653,8013,8013,6,2,sw_lints,corr,z72_a0p5_corr_pruned_top10,72
5,-0.44540971290965226,-0.5552983789830379,-6.771274115990389,4.724855995150157,11.229399357267521,6.877266975082572,0.9539352295403015,0.9513011372022113,516,1037,103.2,0.10369999999999999,0.4817845247933998,0.3971,0.4574999999999999,0.06040000000000001,0.10479999999999998,5,5,2,True,True,0.9447653175094972,0.6738396903543942,-3.553211404007095,5.322800005213635,5.930726635635597,3.8232493567710746,1.0374678317630768,1.0710745115147282,227,456,0.0912,0.4814,0.0664,0.0804,3,5,5,-1.3664848583200828,-0.5677251364698543,-3.3366198697019067,0.4206747887972817,8.106021000918718,5.769176743921016,0.9282853114605069,0.8657445840032398,289,581,0.1162,0.43360000000000004,0.054400000000000004,0.1292,1,5,5,-0.5677251364698543,0.6738396903543942,1.2415648268242485,-1.2415648268242485,8014,8014,6,2,sw_lints,corr,z72_a0p5_corr_pruned_top10,72
5,-0.9919819053878862,-2.0939359412663006,-3.707797086141895,4.238725166449897,10.378073795154908,6.836304706909435,0.8528707375385624,0.9047091322142263,453,911,90.6,0.09109999999999999,0.46173603129662333,0.4101,0.45899999999999996,0.0605,0.08800000000000001,5,5,1,True,True,1.02953549472244,-0.7458626194767004,-1.4729910902209764,8.230858367912353,4.68531143453228,3.9594379123534793,0.8192634800236217,1.1470699639805715,194,389,0.07780000000000001,0.4984,0.0638,0.0622,2,5,5,-1.94695517437107,-1.02198980318845,-4.172872279321604,-0.09691455312411668,8.19765933283687,5.689075672371639,0.8232999563147385,0.8027228761396963,259,522,0.1044,0.4196000000000001,0.057199999999999994,0.11379999999999998,0,5,5,-1.02198980318845,-0.7458626194767004,0.2761271837117496,-0.2761271837117496,8015,8015,6,2,sw_lints,corr,z72_a0p5_corr_pruned_top10,72
5,-1.7634693117198075,-1.6636565731076192,-4.82257171146141,3.4969036382782592,9.366308757331742,6.832276457610584,0.8561308420641367,0.8673219165120557,470,945,94.0,0.0945,0.4293345749752711,0.4072,0.4598,0.0636,0.09419999999999999,5,5,1,True,True,1.387145185944032,0.9825805371258545,-1.899248412085941,7.842242873554861,5.588058400800334,4.0225789425834195,1.0389213868373588,1.1637833475466575,210,422,0.0844,0.5022,0.063,0.0768,3,5,5,-3.05722816626004,-2.7884983577062816,-4.029347980430542,-2.3780199456013507,8.363612358958338,5.946009714540091,0.6303671272191699,0.6472784117449787,260,523,0.1046,0.41739999999999994,0.06420000000000001,0.11159999999999999,0,5,5,-2.7884983577062816,0.9825805371258545,3.771078894832136,-3.771078894832136,8016,8016,6,2,sw_lints,corr,z72_a0p5_corr_pruned_top10,72
5,0.17671900753979397,-2.1553538683580786,-2.791938668549687,6.816415982772095,8.159448574368511,6.479139221071189,0.861286310759712,0.9853739200202959,490,985,98.0,0.09849999999999999,0.46313211301105534,0.41,0.46109999999999995,0.0571,0.0954,5,5,2,True,True,1.4830041624651624,0.11373195192001528,-0.95314757063788,7.246701941612854,5.918500452092468,4.040204568385081,0.9423530959174646,1.151939284415149,211,423,0.08460000000000001,0.502,0.055400000000000005,0.071,3,5,5,-1.290464739605697,-1.7381234421784075,-2.2665080764023626,-0.26341117103937384,7.129395698428653,5.650106670044835,0.8654746389005523,0.8680974031136364,279,562,0.11240000000000001,0.4202,0.058800000000000005,0.11979999999999999,0,5,5,-1.7381234421784075,0.11373195192001528,1.8518553940984228,-1.8518553940984228,8017,8017,6,2,sw_lints,corr,z72_a0p5_corr_pruned_top10,72
5,-3.035356334410994,-4.902170432321473,-6.123691467946212,5.3258681820747,9.810493326063552,7.409794829682937,0.7251668067505885,0.8050877402646698,473,951,94.6,0.09509999999999999,0.43231771890467546,0.4111000000000001,0.4668,0.0613,0.0958,5,5,1,True,True,0.04861048922762077,-1.2082069801737427,-3.2709864759940976,7.202618939292704,6.6595391602706,5.095677596223727,0.780699517356459,0.9607623222467089,208,417,0.0834,0.5,0.057199999999999994,0.07659999999999999,1,5,5,-3.0904349633373203,-2.9491720095379037,-4.612990214138213,-1.7506575639544608,8.937924898606953,6.122482064570722,0.738805974294883,0.6871610973310199,265,534,0.1068,0.43360000000000004,0.0654,0.11499999999999999,0,5,5,-2.9491720095379037,-1.2082069801737427,1.740965029364161,-1.740965029364161,8018,8018,6,2,sw_lints,corr,z72_a0p5_corr_pruned_top10,72
5,-1.1780149889894376,-1.2356363924484803,-3.703349316473048,2.0963703440670445,9.919044460632664,6.891289146034245,0.8805652017617045,0.8890121813406111,494,993,98.8,0.09929999999999999,0.45618065566663696,0.4034000000000001,0.4638,0.0583,0.10029999999999999,5,5,1,True,True,1.5284150085813475,0.7473890150771823,-0.38088318355548045,4.400933273444729,4.229228179414601,3.2360493930984964,1.1207412436835218,1.102987686795676,220,440,0.088,0.4934,0.0598,0.076,4,5,5,-2.670291012444781,-2.801603426840016,-3.3351692316640924,-1.968314441606911,8.808807773820092,6.088593071418711,0.7270921879481248,0.7193033090824519,274,553,0.11059999999999999,0.43420000000000003,0.056799999999999996,0.1246,0,5,5,-2.801603426840016,0.7473890150771823,3.548992441917198,-3.548992441917198,8019,8019,6,2,sw_lints,corr,z72_a0p5_corr_pruned_top10,72
5,-0.6851143667346005,-1.811750034992543,-5.5865324615227525,4.834414668944786,9.31837954430974,6.0737780291094445,0.8724505660764847,0.8992620353298104,480,965,96.0,0.09649999999999999,0.47441105240710674,0.4082,0.4584,0.057499999999999996,0.09409999999999999,5,5,2,True,True,1.9094255693723095,1.5326857502751423,-1.4407802958910865,7.154138460248927,4.482191954446857,3.6350298674376886,1.1089325007887372,1.1931270832722698,216,433,0.0866,0.48360000000000003,0.065,0.0722,3,5,5,-2.5254383268220826,-2.1648475967773084,-4.61013314440658,-1.1861796001515823,8.847964647741213,5.527504468386998,0.7459801789755581,0.729211713003289,264,532,0.10640000000000001,0.4332000000000001,0.05,0.11600000000000002,0,5,5,-2.1648475967773084,1.5326857502751423,3.6975333470524507,-3.6975333470524507,8020,8020,6,2,sw_lints,corr,z72_a0p5_corr_pruned_top10,72
5,-0.9528354579824881,-1.5219599544946005,-5.0928962998903256,5.472857087418781,9.225995764849271,6.5000127147242655,0.8464037477175147,0.9186980568500696,480,965,96.0,0.0965,0.4582414411275571,0.40800000000000003,0.4631,0.0593,0.094,5,5,1,True,True,0.5829026610376897,0.07961362570292341,-2.711251827432082,5.994841063262135,6.275465619501186,4.227623067778977,0.9224372145184795,1.09660715470124,217,435,0.08700000000000001,0.49939999999999996,0.055799999999999995,0.07799999999999999,3,5,5,-1.5291707658160192,-2.0195538538896662,-2.46945301220004,-0.21636892143183095,7.307234669085084,5.269060120549381,0.7760819992208389,0.8036460808125583,263,530,0.10600000000000001,0.42679999999999996,0.0628,0.11000000000000001,0,5,5,-2.0195538538896662,0.07961362570292341,2.0991674795925896,-2.0991674795925896,8021,8021,6,2,sw_lints,corr,z72_a0p5_corr_pruned_top10,72
5,-0.46014476459600007,-1.3696848410787665,-3.471782356029296,3.9547880538135516,8.794696946665415,6.778332037864047,0.8552253618556902,0.917350416678117,483,971,96.6,0.09709999999999999,0.45529565026603047,0.403,0.4577,0.0623,0.0986,5,5,2,True,True,1.412847678679252,-0.5258384387683224,-1.538403245665776,8.099124198451513,5.163920545708045,3.9422483572928173,0.897232319048746,1.136544937008511,225,451,0.0902,0.4936,0.0664,0.0846,2,5,5,-1.8033467744667497,-2.5852731727944334,-3.833829529487831,0.24628796873951142,7.787347003675372,5.797406828432927,0.7220050757287902,0.7564189354844868,258,520,0.10400000000000001,0.4218,0.05820000000000001,0.1126,2,5,5,-2.5852731727944334,-0.5258384387683224,2.059434734026111,-2.059434734026111,8022,8022,6,2,sw_lints,corr,z72_a0p5_corr_pruned_top10,72
5,0.28091723605667906,-1.850591099171306,-3.674266331680298,9.287391141575219,8.871151223997787,5.764015960672768,0.8268907325075308,1.0022648006379131,471,946,94.2,0.09459999999999999,0.46675812420450474,0.4123,0.4640000000000001,0.053700000000000005,0.0934,5,5,2,True,True,1.4747713174834676,-0.1767186884646832,-2.05621045924661,8.74126946253524,5.991679590348776,4.077050793154591,0.9179683315749584,1.254142933780161,214,429,0.0858,0.5058,0.0558,0.0752,2,5,5,-1.1828160098847595,-0.5327909222345162,-3.437337482154479,0.5022211730093318,6.950854473179213,4.9486833956760234,0.900291628328244,0.8629727336501963,257,517,0.1034,0.42219999999999996,0.0516,0.1116,2,5,5,-0.5327909222345162,-0.1767186884646832,0.356072233769833,-0.356072233769833,8023,8023,6,2,sw_lints,corr,z72_a0p5_corr_pruned_top10,72
5,0.45926630940558616,0.43385803617159713,-4.907673460675898,7.98963834346238,9.267259898592917,6.359061650005549,0.9975037792384952,0.9890211548998803,479,963,95.8,0.09629999999999998,0.4901210769906422,0.417,0.47409999999999997,0.05739999999999999,0.09709999999999999,5,5,3,True,True,1.2059874187857855,0.6096344398155651,-1.390058474977962,5.665907945920745,4.971318984112639,3.4627724831206486,1.0593836000424797,1.098535414646775,229,459,0.0918,0.5050000000000001,0.05800000000000001,0.08399999999999999,4,5,5,-0.7615260307212622,-0.17471130336838003,-3.567201167851175,2.1991297313518565,9.267259898592917,5.600372014617332,0.9751366934247884,0.9102542613315411,250,504,0.1008,0.44320000000000004,0.056799999999999996,0.1102,2,5,5,-0.17471130336838003,0.6096344398155651,0.7843457431839451,-0.7843457431839451,8024,8024,6,2,sw_lints,corr,z72_a0p5_corr_pruned_top10,72
5,-0.16649292432540969,-1.1957318968046637,-3.5280252075651775,6.937819315085925,8.526490542872834,6.331647918509715,0.8543908053524238,0.9395164209702381,464,932,92.8,0.09319999999999999,0.4659820057055081,0.4088,0.4572,0.0659,0.0839,5,5,1,True,True,1.1894206967097087,-0.2238354900682693,-0.9059304450252381,7.048877103983964,5.142288932070382,3.5682823631036813,0.9059426783799451,1.0398163050526223,214,429,0.08579999999999999,0.48039999999999994,0.0656,0.06960000000000001,2,5,5,-1.3164946049519766,-1.7209972070486024,-2.4360200514510155,-0.10374493586715605,6.766781009071254,5.447884345009153,0.8066010336372629,0.8603882831914745,250,503,0.1006,0.434,0.06620000000000001,0.0982,0,5,5,-1.7209972070486024,-0.2238354900682693,1.497161716980333,-1.497161716980333,8000,8000,34,3,sw_lints,corr,z72_a0p5_corr_pruned_top10,72
