bandit_name,method_group,set_name,z_window,alpha_out,original_trial_number,confirmation_rank_from_optuna,original_objective_score,confirmation_objective_score,memory_horizon_bars,n_confirmation_seeds,confirmation_seeds,valid,constraint_symbols_active_ok,constraint_symbols_have_long_ok,constraint_min_trades_ok,constraint_max_trades_ok,constraint_profit_factor_ok,constraint_drawdown_ok,constraint_finite_objective_return_ok,objective_metric_name,objective_score,calmar_like,effective_drawdown_abs_for_calmar,calmar_drawdown_floor_applied,calmar_drawdown_floor_abs,invalid_score,constraints_values,constraint_value_drawdown,constraint_value_profit_factor,constraint_value_min_trades,constraint_value_max_trades,constraint_value_all_symbols_active,constraint_value_all_symbols_have_long,constraint_value_finite_objective_return,optuna_constraints_convention,required_all_symbols_active_share,required_all_symbols_have_long_share,min_total_trades,max_total_trades,min_profit_factor,max_drawdown_abs,observed_all_symbols_active_share,observed_all_symbols_have_long_share,observed_median_total_trades,observed_median_profit_factor,observed_median_max_drawdown_abs,observed_median_of_seed_median_return_pct,observed_mean_of_seed_mean_return_pct,diagnostic_mean_of_seed_mean_return_pct,diagnostic_median_mean_turnover,confirmation_n_seeds,confirmation_seeds_used,confirmation_all_symbols_active_share,confirmation_all_symbols_have_long_share,confirmation_median_of_seed_median_return_pct,confirmation_mean_of_seed_median_return_pct,confirmation_std_of_seed_median_return_pct,confirmation_min_seed_median_return_pct,confirmation_max_seed_median_return_pct,confirmation_median_of_seed_mean_return_pct,confirmation_mean_of_seed_mean_return_pct,confirmation_median_max_drawdown_abs,confirmation_median_profit_factor,confirmation_median_total_trades,confirmation_median_total_trade_events,confirmation_median_mean_turnover,confirmation_median_positive_return_symbols,confirmation_median_active_symbols,confirmation_median_long_action_symbols,confirmation_median_seed_val_first_median_return_pct,confirmation_mean_seed_val_first_median_return_pct,confirmation_median_seed_val_second_median_return_pct,confirmation_mean_seed_val_second_median_return_pct,confirmation_median_seed_val_first_mean_return_pct,confirmation_mean_seed_val_first_mean_return_pct,confirmation_median_seed_val_second_mean_return_pct,confirmation_mean_seed_val_second_mean_return_pct,confirmation_median_seed_val_first_max_drawdown_abs,confirmation_mean_seed_val_first_max_drawdown_abs,confirmation_median_seed_val_second_max_drawdown_abs,confirmation_mean_seed_val_second_max_drawdown_abs,confirmation_median_seed_val_first_median_profit_factor,confirmation_mean_seed_val_first_median_profit_factor,confirmation_median_seed_val_second_median_profit_factor,confirmation_mean_seed_val_second_median_profit_factor,confirmation_median_seed_val_first_total_trades,confirmation_mean_seed_val_first_total_trades,confirmation_median_seed_val_second_total_trades,confirmation_mean_seed_val_second_total_trades,confirmation_median_seed_val_first_total_trade_events,confirmation_mean_seed_val_first_total_trade_events,confirmation_median_seed_val_second_total_trade_events,confirmation_mean_seed_val_second_total_trade_events,confirmation_median_seed_val_first_mean_turnover,confirmation_mean_seed_val_first_mean_turnover,confirmation_median_seed_val_second_mean_turnover,confirmation_mean_seed_val_second_mean_turnover,confirmation_median_seed_val_first_mean_executed_action_1_ratio,confirmation_mean_seed_val_first_mean_executed_action_1_ratio,confirmation_median_seed_val_second_mean_executed_action_1_ratio,confirmation_mean_seed_val_second_mean_executed_action_1_ratio,confirmation_median_seed_val_first_mean_threshold_applied_ratio,confirmation_mean_seed_val_first_mean_threshold_applied_ratio,confirmation_median_seed_val_second_mean_threshold_applied_ratio,confirmation_mean_seed_val_second_mean_threshold_applied_ratio,confirmation_median_seed_val_first_mean_constraint_applied_ratio,confirmation_mean_seed_val_first_mean_constraint_applied_ratio,confirmation_median_seed_val_second_mean_constraint_applied_ratio,confirmation_mean_seed_val_second_mean_constraint_applied_ratio,confirmation_median_seed_val_first_positive_return_symbols,confirmation_mean_seed_val_first_positive_return_symbols,confirmation_median_seed_val_second_positive_return_symbols,confirmation_mean_seed_val_second_positive_return_symbols,confirmation_median_seed_min_half_median_return_pct,confirmation_mean_seed_min_half_median_return_pct,confirmation_median_seed_max_half_median_return_pct,confirmation_mean_seed_max_half_median_return_pct,confirmation_median_seed_half_return_gap_pct,confirmation_mean_seed_half_return_gap_pct,confirmation_median_seed_second_minus_first_half_median_return_pct,confirmation_mean_seed_second_minus_first_half_median_return_pct,param_bandit_type,param_lambda_prior,param_reward_clip,param_window_size,param_noise_std,confirmation_rank_within_algorithm_method
sw_lints,corr,z72_a0p5_corr_pruned_top10,72,0.5,19,1,-0.0592954202515705,0.1681205374581607,275.0,25,8000|8001|8002|8003|8004|8005|8006|8007|8008|8009|8010|8011|8012|8013|8014|8015|8016|8017|8018|8019|8020|8021|8022|8023|8024,True,True,True,True,True,True,True,True,median_of_seed_median_return_pct,0.1681205374581607,0.015044189724269425,11.175114149680464,False,1.0,-1000000.0,"[-3.8248858503195358, -0.08073431008780596, -348.0, -202.0, 0.0, 0.0, 0.0]",-3.8248858503195358,-0.08073431008780596,-348.0,-202.0,0.0,0.0,0.0,feasible_if_all_values_le_0,1.0,1.0,100.0,650.0,0.85,15.0,1.0,1.0,448.0,0.9307343100878059,11.175114149680464,0.1681205374581607,0.14981375389679516,0.14981375389679516,0.09,25,8000|8001|8002|8003|8004|8005|8006|8007|8008|8009|8010|8011|8012|8013|8014|8015|8016|8017|8018|8019|8020|8021|8022|8023|8024,1.0,1.0,0.1681205374581607,-0.06297758707534616,1.0524907512836112,-3.034692962246277,1.202523549537049,0.1588429465402564,0.14981375389679516,11.175114149680464,0.9307343100878059,448.0,900.0,0.09,3.0,5.0,5.0,1.1307547968827603,1.0418266521674284,-1.5928290740408246,-1.5481457448078202,2.0986794517143452,1.990482215550174,-1.8883687948809613,-1.7540885568976794,5.022659746722081,5.055375810730846,8.328980589815128,8.588649724673068,1.1070545142343609,1.0898481897583907,0.7804968485088394,0.7802613124076204,208.0,209.4,239.0,238.76,417.0,420.04,481.0,480.28,0.0834,0.084008,0.0962,0.096056,0.4981999999999999,0.500704,0.4264,0.427304,0.0646,0.06476,0.063,0.062824,0.06640000000000001,0.06850400000000001,0.09419999999999999,0.094208,3.0,3.2,1.0,0.84,-1.5928290740408246,-1.5481457448078202,1.1307547968827603,1.0418266521674284,2.6681556980093557,2.589972396975248,-2.6681556980093557,-2.589972396975248,sw_lints,9.705124078815688,0.1,275,0.005662286672027,1
sw_lints,hybrid,z24_a0p5_hybrid_corr5_stablehie5_top10,24,0.5,38,3,1.8619079676499783,1.8026855384645213,350.0,25,8000|8001|8002|8003|8004|8005|8006|8007|8008|8009|8010|8011|8012|8013|8014|8015|8016|8017|8018|8019|8020|8021|8022|8023|8024,True,True,True,True,True,True,True,True,median_of_seed_median_return_pct,1.8026855384645213,0.17224700144119987,10.465700554328116,False,1.0,-1000000.0,"[-4.534299445671884, -0.2863631352549255, -356.0, -194.0, 0.0, 0.0, 0.0]",-4.534299445671884,-0.2863631352549255,-356.0,-194.0,0.0,0.0,0.0,feasible_if_all_values_le_0,1.0,1.0,100.0,650.0,0.85,15.0,1.0,1.0,456.0,1.1363631352549255,10.465700554328116,1.8026855384645213,4.187659008750547,4.187659008750547,0.09169999999999999,25,8000|8001|8002|8003|8004|8005|8006|8007|8008|8009|8010|8011|8012|8013|8014|8015|8016|8017|8018|8019|8020|8021|8022|8023|8024,1.0,1.0,1.8026855384645213,2.008399401391037,1.1289160696978795,-0.748510669900837,4.045996747697034,3.983439003069531,4.187659008750547,10.465700554328116,1.1363631352549255,456.0,917.0,0.09169999999999999,4.0,5.0,5.0,2.1649679734135674,2.074731147374928,0.07987092071610746,-0.14732761926424942,5.1888985069557725,5.313569963742123,-1.191431268517651,-1.149484830100279,4.22547956861663,4.7653351797362,8.99218773489794,8.43545081651909,1.2450740824445687,1.2537948890258874,1.0145263259777295,1.016334824550096,215.0,214.08,240.0,239.92,432.0,430.36,483.0,482.64,0.0864,0.08607199999999998,0.0966,0.096528,0.47240000000000004,0.472296,0.4288,0.42733599999999994,0.0876,0.086824,0.0598,0.060056000000000005,0.06599999999999999,0.06488,0.08700000000000001,0.08621600000000001,5.0,4.44,3.0,2.56,0.07987092071610746,-0.1599391551184981,2.1649679734135674,2.087342683229177,2.062149910552735,2.247281838347675,-2.062149910552735,-2.2220587666391776,sw_lints,9.908155431491824,0.1,350,0.0030217060357159,1
