number,value,params_lambda_prior,params_noise_std,params_window_size,user_attrs_bandit_consulted_ratio_overall,user_attrs_constraints_values,user_attrs_cv_finite_objective,user_attrs_cv_min_symbol_trades,user_attrs_decision_point_ratio_overall,user_attrs_dro_alpha,user_attrs_dro_minimax_max,user_attrs_dro_minimax_mean,user_attrs_dro_minimax_median,user_attrs_dro_minimax_min,user_attrs_dro_minimax_std,user_attrs_dro_pure_min_mean,user_attrs_dro_pure_min_median,user_attrs_dro_pure_min_std,user_attrs_forced_singleton_ratio_overall,user_attrs_full_mean_aggregate_median,user_attrs_h1_mean_aggregate_median,user_attrs_h2_mean_aggregate_median,user_attrs_mean_holding_bars_overall,user_attrs_median_holding_bars_overall,user_attrs_median_max_drawdown_abs,user_attrs_median_min_symbol_trades,user_attrs_median_profit_factor,user_attrs_median_time_between_entries_overall,user_attrs_median_total_trades,user_attrs_memory_horizon_bars,user_attrs_n_seeds,user_attrs_objective_metric_name,user_attrs_objective_score,user_attrs_observed_dro_minimax_median,user_attrs_observed_dro_pure_min_median,user_attrs_observed_median_max_drawdown_abs,user_attrs_observed_median_min_symbol_trades,user_attrs_observed_median_profit_factor,user_attrs_observed_median_total_trades,user_attrs_p25_holding_bars_overall,user_attrs_p75_holding_bars_overall,user_attrs_pending_update_queued_ratio_overall,user_attrs_seeds_used,user_attrs_share_trades_closed_after_horizon_overall,user_attrs_share_trades_closed_before_horizon_overall,user_attrs_valid,state
0,-3.425878096208411,1.0,0.03,325,0.6605,"[-104.0, 0.0]",0.0,-104.0,0.6605,0.5,-2.912200683925743,-3.934945479330959,-3.425878096208411,-5.6249677152460755,1.0791228134069502,-4.434596588864241,-4.348865300749742,1.2502233315993654,0.3395,-6.695478319731677,-3.1760122033619034,-4.348865300749742,5.896103896103896,4.0,8.843719404213669,154.0,0.6483789211001024,8.0,505.0,325.0,5,dro_minimax_median,-3.425878096208411,-3.425878096208411,-4.348865300749742,8.843719404213669,154.0,0.6483789211001024,505.0,4.0,5.0,0.6575,3142|3143|3144|3145|3146,0.0872093023255814,0.9127906976744186,True,COMPLETE
1,-4.926812358841815,0.7630340364993864,0.03288600341424091,375,0.656,"[-112.0, 0.0]",0.0,-112.0,0.656,0.5,-3.877184908953898,-4.982106637535608,-4.926812358841815,-6.026747691055624,0.7782407452154159,-5.801618877526474,-5.936897723918004,0.8150472651553836,0.344,-8.129675081792323,-2.5965990216564094,-5.936897723918004,5.530864197530864,4.0,8.54644544892813,162.0,0.617213758254598,8.0,508.0,375.0,5,dro_minimax_median,-4.926812358841815,-4.926812358841815,-5.936897723918004,8.54644544892813,162.0,0.617213758254598,508.0,4.0,5.0,0.653,3142|3143|3144|3145|3146,0.07407407407407407,0.9259259259259259,True,COMPLETE
2,-4.490504775094925,2.078420280073592,0.03200610675779633,350,0.6625,"[-109.0, 0.0]",0.0,-109.0,0.6625,0.5,-3.2922824236099917,-4.2905669467608885,-4.490504775094925,-5.103020640473537,0.6966081575094836,-5.070589210616524,-5.328286007175368,1.0781184108918576,0.3375,-7.195714265522082,-1.9771610788535954,-5.328286007175368,5.955974842767295,4.0,8.85056793966017,159.0,0.6175994820839649,8.0,513.0,350.0,5,dro_minimax_median,-4.490504775094925,-4.490504775094925,-5.328286007175368,8.85056793966017,159.0,0.6175994820839649,513.0,4.0,5.0,0.6575,3142|3143|3144|3145|3146,0.09550561797752809,0.9044943820224719,True,COMPLETE
3,-3.071404031048644,2.138870492726761,0.00975423826382478,425,0.7685,"[-52.0, 0.0]",0.0,-52.0,0.7685,0.5,-2.572337968570457,-3.0654059831183744,-3.071404031048644,-3.650103508617295,0.39369457294249766,-3.7137725655434908,-3.7616844364540163,0.4249641636252047,0.23150000000000004,-4.656657393949836,-1.2727856025648743,-3.7616844364540163,6.63963963963964,4.0,6.905160239178887,102.0,0.6658650739184455,9.0,359.0,425.0,5,dro_minimax_median,-3.071404031048644,-3.071404031048644,-3.7616844364540163,6.905160239178887,102.0,0.6658650739184455,359.0,4.0,5.0,0.767,3142|3143|3144|3145|3146,0.13333333333333333,0.8666666666666667,True,COMPLETE
4,-3.3977315915242734,3.5214433218841976,0.0030261592016370457,325,0.7745,"[-38.0, 0.0]",0.0,-38.0,0.7745,0.5,-2.601838845636763,-3.8509296416760024,-3.3977315915242734,-5.554733629187192,1.3710864799241993,-4.842721909805357,-4.344323227340241,1.8660784780495183,0.22550000000000003,-4.918220509141917,-0.8406555811249494,-4.344323227340241,7.017699115044247,4.0,7.844292268327846,88.0,0.7008217371748807,8.0,360.0,325.0,5,dro_minimax_median,-3.3977315915242734,-3.3977315915242734,-4.344323227340241,7.844292268327846,88.0,0.7008217371748807,360.0,4.0,6.0,0.771,3142|3143|3144|3145|3146,0.1503267973856209,0.8496732026143791,True,COMPLETE
5,-4.951069488702046,15.69541975891441,0.0012327337848189793,450,0.7345,"[-51.0, 0.0]",0.0,-51.0,0.7345,0.5,-2.9511000720892966,-4.345421495597305,-4.951069488702046,-5.4578529878630055,1.1400599307524326,-5.404655442621961,-5.972439380324357,1.5812031824892825,0.26549999999999996,-7.225969582809351,-1.371455623940861,-5.972439380324357,7.165413533834586,4.0,8.880371647284402,101.0,0.6321924743592013,8.0,390.0,450.0,5,dro_minimax_median,-4.951069488702046,-4.951069488702046,-5.972439380324357,8.880371647284402,101.0,0.6321924743592013,390.0,4.0,5.0,0.7295,3142|3143|3144|3145|3146,0.15037593984962405,0.849624060150376,True,COMPLETE
6,-2.9243440455603116,0.9619122909945217,0.001502251055102193,450,0.8105,"[-29.0, 0.0]",0.0,-29.0,0.8105,0.5,-1.4044933505535224,-2.6953411792127993,-2.9243440455603116,-4.42662139806012,1.2216144753306681,-3.2016423596547177,-2.954522223531194,1.6270462366741234,0.1895,-4.581900477062354,-0.7848836819921065,-2.954522223531194,6.489795918367347,4.0,7.113792956649245,79.0,0.6865958747364411,8.0,286.0,450.0,5,dro_minimax_median,-2.9243440455603116,-2.9243440455603116,-2.954522223531194,7.113792956649245,79.0,0.6865958747364411,286.0,4.0,4.0,0.809,3142|3143|3144|3145|3146,0.11711711711711711,0.8828828828828829,True,COMPLETE
7,-3.465312390448751,20.412398403780916,0.0024423499165259037,175,0.7695,"[-48.0, 0.0]",0.0,-48.0,0.7695,0.5,-3.2201646458266024,-3.4823454538201135,-3.465312390448751,-3.826026684081689,0.24005127250894456,-4.3482330405789185,-4.300091260908989,0.2623437320649147,0.23050000000000004,-5.74396366104681,-1.1938909586465003,-4.300091260908989,8.040816326530612,4.0,9.44323180531239,98.0,0.6659664186959431,9.0,330.0,175.0,5,dro_minimax_median,-3.465312390448751,-3.465312390448751,-4.300091260908989,9.44323180531239,98.0,0.6659664186959431,330.0,4.0,6.0,0.767,3142|3143|3144|3145|3146,0.1782178217821782,0.8217821782178217,True,COMPLETE
8,-3.2808788821421064,2.452159774456762,0.0013954426460853785,425,0.784,"[-48.0, 0.0]",0.0,-48.0,0.784,0.5,-3.025879757311782,-3.59868724083971,-3.2808788821421064,-4.478917026871022,0.6145532520704818,-4.365995158159537,-4.193102785318155,0.7792559409495123,0.21599999999999997,-5.375031549026887,-1.310034805124216,-4.193102785318155,6.285714285714286,4.0,7.4357231508589745,98.0,0.6623489267873269,8.0,346.0,425.0,5,dro_minimax_median,-3.2808788821421064,-3.2808788821421064,-4.193102785318155,7.4357231508589745,98.0,0.6623489267873269,346.0,4.0,5.0,0.7815,3142|3143|3144|3145|3146,0.1111111111111111,0.8888888888888888,True,COMPLETE
9,-3.1138123706013903,5.916295194021042,0.002426932299776966,275,0.7865,"[-54.0, 0.0]",0.0,-54.0,0.7865,0.5,-2.710184170194126,-3.222543183987591,-3.1138123706013903,-4.045795868240875,0.5136651820552878,-3.6124287152025403,-3.465187578237483,0.6279847265686527,0.21350000000000002,-5.49965772978576,-2.0810458401271936,-3.465187578237483,7.267241379310345,4.0,8.688967562424388,104.0,0.644939541438996,8.0,343.0,275.0,5,dro_minimax_median,-3.1138123706013903,-3.1138123706013903,-3.465187578237483,8.688967562424388,104.0,0.644939541438996,343.0,4.0,5.0,0.7815,3142|3143|3144|3145|3146,0.15454545454545454,0.8454545454545455,True,COMPLETE
