seed,n_symbols,seed_dro_score,dro_alpha,seed_dro_min_aggregate_half,mean_symbol_h1_return_pct,mean_symbol_h2_return_pct,mean_symbol_full_return_pct,median_symbol_full_return_pct,median_drawdown_abs,max_drawdown_abs,median_profit_factor,total_trades,min_symbol_trades,mean_executed_action_1_ratio,mean_constraint_applied_ratio,mean_forced_singleton_ratio,mean_decision_point_ratio,mean_bandit_consulted_ratio,mean_pending_update_queued_ratio,median_holding_bars,mean_holding_bars,p25_holding_bars,p75_holding_bars,share_trades_closed_before_horizon,share_trades_closed_after_horizon,median_time_between_entries,trial_number,bandit_name,method_group,set_name,z_window
3143,3,-4.741675224078138,0.5,-6.395468138013389,0.21970351772761706,-6.395468138013389,-6.20968932614047,-7.022557213043113,10.71661527519293,10.970694871080278,0.686460233659727,423,124,0.533,0.16316666666666668,0.27349999999999997,0.7265,1.0,0.995,4.0,8.10483870967742,4.0,7.0,0.8014705882352942,0.19852941176470587,9.0,9,sw_lints,corr,z48_a0p5_corr_pruned_top10,48
3144,3,-4.532181222863566,0.5,-6.338451180160765,0.8866286490280281,-6.338451180160765,-5.512246696732999,-4.016173599288142,9.414777559288034,11.940720217117196,0.7581963055885487,432,129,0.53,0.16166666666666668,0.2875,0.7125,1.0,0.995,4.0,7.4728682170542635,4.0,8.0,0.7906976744186046,0.20930232558139536,9.0,9,sw_lints,corr,z48_a0p5_corr_pruned_top10,48
3145,3,-4.38514385564253,0.5,-6.201770937680558,1.0647373904715522,-6.201770937680558,-5.219918204055973,-4.074369665064936,9.529041525007308,9.786749039846077,0.7602964243960034,408,117,0.5355,0.14766666666666667,0.2855,0.7145,1.0,0.995,4.0,8.427350427350428,4.0,7.0,0.8169014084507042,0.18309859154929578,10.0,9,sw_lints,corr,z48_a0p5_corr_pruned_top10,48
3146,3,-4.594154278712934,0.5,-6.450231211532169,0.9740765197447709,-6.450231211532169,-5.564175488913814,-6.605663514755178,9.738722120304011,11.409593012237973,0.6978311357782486,434,130,0.5326666666666666,0.16833333333333333,0.27949999999999997,0.7205,1.0,0.995,4.0,7.484615384615385,4.0,8.0,0.7913669064748201,0.20863309352517986,9.0,9,sw_lints,corr,z48_a0p5_corr_pruned_top10,48
3142,3,-4.721315899927227,0.5,-5.724076497534469,-1.7130341071055006,-5.724076497534469,-7.33051155326518,-7.511727861770401,10.619655558372298,13.714703569646925,0.68537249014445,430,125,0.5238333333333333,0.1718333333333333,0.27149999999999996,0.7285,1.0,0.995,4.0,7.125925925925926,4.0,6.5,0.8074074074074075,0.1925925925925926,10.0,10,sw_lints,corr,z48_a0p5_corr_pruned_top10,48
3143,3,-3.576578613198142,0.5,-4.672261258317963,-0.2895306778386786,-4.672261258317963,-4.932678853287061,-5.2889056252151345,8.023713527524468,9.845519825125592,0.7566324181487382,448,125,0.5279999999999999,0.18316666666666667,0.2975,0.7025,1.0,0.995,4.0,6.469798657718121,4.0,5.0,0.8322147651006712,0.16778523489932887,9.0,10,sw_lints,corr,z48_a0p5_corr_pruned_top10,48
3144,3,-5.17562048067314,0.5,-6.559665009912571,-1.0234868929548464,-6.559665009912571,-7.464759686526942,-9.571717498795252,10.587784355219432,13.284299012329203,0.6283181058497619,426,116,0.5215,0.16749999999999998,0.2835,0.7165,1.0,0.995,4.0,6.638297872340425,4.0,6.0,0.8581560283687943,0.14184397163120568,9.0,10,sw_lints,corr,z48_a0p5_corr_pruned_top10,48
3145,3,-4.412107899694341,0.5,-5.735397425524387,-0.44223932220420387,-5.735397425524387,-6.136325203033451,-7.172098197661835,9.31666819313527,11.88779745855938,0.679712718518839,432,130,0.5175,0.16533333333333333,0.276,0.724,1.0,0.995,4.0,6.804347826086956,4.0,6.75,0.8115942028985508,0.18840579710144928,10.0,10,sw_lints,corr,z48_a0p5_corr_pruned_top10,48
3146,3,-4.504383994423517,0.5,-5.739813931394188,-0.7980941835114996,-5.739813931394188,-6.47557444622997,-7.529255247850619,8.868948658565278,12.957701354256756,0.6840036907676763,442,128,0.522,0.18116666666666667,0.2935,0.7065,1.0,0.995,4.0,6.2312925170068025,4.0,5.0,0.8503401360544217,0.14965986394557823,8.0,10,sw_lints,corr,z48_a0p5_corr_pruned_top10,48
3142,3,-4.335447020680162,0.5,-5.436907254411449,-1.0310663194862995,-5.436907254411449,-6.429886113916879,-6.603884273285898,9.21589888433858,10.414046732571801,0.6987919389869096,440,124,0.5171666666666667,0.18166666666666664,0.29100000000000004,0.709,1.0,0.995,4.0,6.393103448275862,4.0,5.0,0.8344827586206897,0.16551724137931034,8.0,11,sw_lints,corr,z48_a0p5_corr_pruned_top10,48
