bandit_name,method_group,set_name,z_window,original_trial_number,confirmation_rank_by_main_dro,original_objective_score,confirmation_objective_score,confirmation_feasible,confirmation_complete,n_confirmation_seeds_expected,n_confirmation_seeds_used,n_confirmation_seeds_missing,memory_horizon_bars,n_confirmation_seeds,confirmation_n_seeds,confirmation_seeds_used,confirmation_dro_alpha,confirmation_dro_minimax_median,confirmation_dro_minimax_mean,confirmation_dro_minimax_std,confirmation_dro_minimax_min,confirmation_dro_minimax_max,confirmation_dro_pure_min_median,confirmation_dro_pure_min_mean,confirmation_dro_pure_min_std,confirmation_h1_mean_aggregate_median,confirmation_h2_mean_aggregate_median,confirmation_full_mean_aggregate_median,confirmation_median_max_drawdown_abs,confirmation_median_profit_factor,confirmation_median_total_trades,confirmation_median_min_symbol_trades,confirmation_median_holding_bars_overall,confirmation_mean_holding_bars_overall,confirmation_p25_holding_bars_overall,confirmation_p75_holding_bars_overall,confirmation_share_trades_closed_before_horizon_overall,confirmation_share_trades_closed_after_horizon_overall,confirmation_median_time_between_entries_overall,confirmation_forced_singleton_ratio_overall,confirmation_decision_point_ratio_overall,confirmation_bandit_consulted_ratio_overall,confirmation_pending_update_queued_ratio_overall,param_bandit_type,param_lambda_prior,param_reward_clip,param_window_size,param_noise_std
sw_lints,corr,z48_a0p5_corr_pruned_top10,48,28,1,-3.1186664090249616,-4.037490244770789,True,True,25,25,0,450.0,25,25,8000|8001|8002|8003|8004|8005|8006|8007|8008|8009|8010|8011|8012|8013|8014|8015|8016|8017|8018|8019|8020|8021|8022|8023|8024,0.5,-4.037490244770789,-3.9253896481253427,0.6550728014074513,-5.193386744066604,-2.535223827236062,-4.9450798442771635,-4.853908060672313,0.8026350695701344,-1.2495344934211599,-4.9450798442771635,-6.0361249815042655,8.677659221707101,0.7167783159196098,439.0,129.0,4.0,6.792857142857143,4.0,6.0,0.8201438848920863,0.17985611510791366,9.0,0.27949999999999997,0.7205,1.0,0.995,sw_lints,1.0421815029133663,0.1,450,0.0010897264017476
sw_lints,corr,z48_a0p5_corr_pruned_top10,48,16,2,-3.333621705066087,-4.127562416603258,True,True,25,25,0,450.0,25,25,8000|8001|8002|8003|8004|8005|8006|8007|8008|8009|8010|8011|8012|8013|8014|8015|8016|8017|8018|8019|8020|8021|8022|8023|8024,0.5,-4.127562416603258,-4.146256703968781,0.5515820168244858,-5.103914129392889,-2.9536982760945403,-5.351689320599433,-5.133529760968162,0.6738067524131954,-1.2795224938982181,-5.351689320599433,-6.273781504143216,9.473212077786764,0.6883486317203626,440.0,128.0,4.0,6.807142857142857,4.0,6.75,0.8201438848920863,0.17985611510791366,9.0,0.27949999999999997,0.7205,1.0,0.995,sw_lints,0.6498912272146787,0.1,450,0.001032021562567
sw_lints,corr,z48_a0p5_corr_pruned_top10,48,6,3,-3.544047766559673,-4.142744182207625,True,True,25,25,0,450.0,25,25,8000|8001|8002|8003|8004|8005|8006|8007|8008|8009|8010|8011|8012|8013|8014|8015|8016|8017|8018|8019|8020|8021|8022|8023|8024,0.5,-4.142744182207625,-4.141139820775652,0.7643612084728215,-5.670902137516956,-3.11219210251212,-5.0546568799635665,-5.152581728691149,1.0379827065112923,-1.1358724389877877,-5.0546568799635665,-6.081235562164767,9.312265208259273,0.6863214642429162,435.0,129.0,4.0,6.858156028368795,4.0,6.0,0.8188405797101449,0.18115942028985507,9.0,0.27749999999999997,0.7225,1.0,0.995,sw_lints,1.650846287730074,0.1,450,0.0018760743185387
sw_lints,hybrid,z72_a0p5_hybrid_corr5_bsstablehie5_top10,72,23,1,-1.6175940272492286,-2.0640295126802606,True,True,25,25,0,325.0,25,25,8000|8001|8002|8003|8004|8005|8006|8007|8008|8009|8010|8011|8012|8013|8014|8015|8016|8017|8018|8019|8020|8021|8022|8023|8024,0.5,-2.0640295126802606,-2.1594874635706565,0.4918492757995335,-3.100835366599844,-1.4766391074848748,-2.324492173587674,-2.4781172441815467,0.6248324872206078,-1.4099094370218095,-2.2435002706033234,-3.5818199884692183,7.042053402080928,0.693122649592528,254.0,72.0,4.0,8.872340425531915,4.0,7.0,0.8055555555555556,0.19444444444444445,11.0,0.16349999999999998,0.8365,1.0,0.995,sw_lints,0.6749816279468608,0.1,325,0.005480260759102
sw_lints,hybrid,z72_a0p5_hybrid_corr5_bsstablehie5_top10,72,44,2,-1.7815763987696691,-2.208677714923576,True,True,25,25,0,275.0,25,25,8000|8001|8002|8003|8004|8005|8006|8007|8008|8009|8010|8011|8012|8013|8014|8015|8016|8017|8018|8019|8020|8021|8022|8023|8024,0.5,-2.208677714923576,-2.1067107526839943,0.6865937399303257,-3.2236572338402416,-0.8359446584883763,-2.324385511471753,-2.419771854003212,0.7906621289890655,-1.3077197865174803,-2.2377689101995,-3.6459976540821155,8.304896302928988,0.714760804100839,279.0,81.0,4.0,8.116279069767442,4.0,7.0,0.8064516129032258,0.1935483870967742,11.0,0.1835,0.8165,1.0,0.995,sw_lints,2.0634989680731626,0.1,275,0.0038933095317389
sw_lints,hybrid,z72_a0p5_hybrid_corr5_bsstablehie5_top10,72,32,3,-1.8187941084529615,-2.462477058914625,True,True,25,25,0,300.0,25,25,8000|8001|8002|8003|8004|8005|8006|8007|8008|8009|8010|8011|8012|8013|8014|8015|8016|8017|8018|8019|8020|8021|8022|8023|8024,0.5,-2.462477058914625,-2.378695189498548,0.6215288634593303,-3.587661208871976,-1.0725503037557842,-2.9179087723042856,-2.757361375135611,0.7281322547043908,-1.2563734662508523,-2.9179087723042856,-4.128836917018792,8.338852355073357,0.6847557133252385,260.0,71.0,4.0,8.86046511627907,4.0,7.25,0.797752808988764,0.20224719101123595,11.0,0.1735,0.8265,1.0,0.995,sw_lints,0.8749878699592495,0.1,300,0.0021047828316381
