seed,n_symbols,seed_dro_score,dro_alpha,seed_dro_min_aggregate_half,mean_symbol_h1_return_pct,mean_symbol_h2_return_pct,mean_symbol_full_return_pct,median_symbol_full_return_pct,median_drawdown_abs,max_drawdown_abs,median_profit_factor,total_trades,min_symbol_trades,mean_executed_action_1_ratio,mean_constraint_applied_ratio,mean_forced_singleton_ratio,mean_decision_point_ratio,mean_bandit_consulted_ratio,mean_pending_update_queued_ratio,median_holding_bars,mean_holding_bars,p25_holding_bars,p75_holding_bars,share_trades_closed_before_horizon,share_trades_closed_after_horizon,median_time_between_entries,confirmation_seed,original_trial_number,confirmation_rank,bandit_name,method_group,set_name,z_window
8011,3,-3.5589479315587678,0.5,-4.431693287093116,-0.9407118649557233,-4.431693287093116,-5.3465365730734495,-6.208716524782243,8.107304090296042,8.730831369517599,0.7084128819557779,435,134,0.5218333333333333,0.165,0.2935,0.7065,1.0,0.995,4.0,6.465753424657534,4.0,6.0,0.821917808219178,0.1780821917808219,8.5,8011,6,3,sw_lints,corr,z48_a0p5_corr_pruned_top10,48
8012,3,-3.2795178013881756,0.5,-3.9530166017870147,-1.2590214001916584,-3.9530166017870147,-5.16115606856001,-6.194719331307308,8.46943080358028,8.581239965462817,0.7169797452855634,433,123,0.5195,0.17016666666666666,0.26949999999999996,0.7305,1.0,0.995,4.0,7.088888888888889,4.0,7.0,0.8,0.2,10.0,8012,6,3,sw_lints,corr,z48_a0p5_corr_pruned_top10,48
8013,3,-3.11219210251212,0.5,-3.844652121324662,-0.9148120460744943,-3.844652121324662,-4.726159620601837,-4.752484899002707,7.126687884674066,9.606471267291017,0.7753250587369305,437,125,0.5195,0.16666666666666666,0.30600000000000005,0.694,1.0,0.995,4.0,6.264150943396227,4.0,6.0,0.8562091503267973,0.1437908496732026,8.5,8013,6,3,sw_lints,corr,z48_a0p5_corr_pruned_top10,48
8014,3,-4.142744182207625,0.5,-4.815667742602925,-2.1239735010217253,-4.815667742602925,-6.818546668067753,-7.745694399218895,10.4860398041833,12.506639263744168,0.6724422021316638,440,132,0.5256666666666666,0.16866666666666666,0.27749999999999997,0.7225,1.0,0.995,4.0,6.9784172661870505,4.0,7.0,0.8201438848920863,0.17985611510791366,10.0,8014,6,3,sw_lints,corr,z48_a0p5_corr_pruned_top10,48
8015,3,-4.438909695864989,0.5,-5.538834235787178,-1.1391360760984237,-5.538834235787178,-6.6258899119397086,-7.0046741582178385,9.207656682713306,12.368761474126655,0.6863214642429162,423,129,0.5255,0.1615,0.26549999999999996,0.7345,1.0,0.995,4.0,7.30827067669173,4.0,8.0,0.7894736842105263,0.21052631578947367,10.0,8015,6,3,sw_lints,corr,z48_a0p5_corr_pruned_top10,48
8016,3,-4.2491255266816035,0.5,-5.395384006399021,-0.8103500875293509,-5.395384006399021,-6.1372863245192795,-6.174884307227102,7.693308402135424,11.548380777076684,0.7197719087093118,426,129,0.5225,0.16216666666666668,0.26949999999999996,0.7305,1.0,0.995,4.0,7.014925373134329,4.0,6.0,0.8059701492537313,0.19402985074626866,9.5,8016,6,3,sw_lints,corr,z48_a0p5_corr_pruned_top10,48
8017,3,-5.278145867276805,0.5,-6.952117285243298,-0.2562316133773261,-6.952117285243298,-7.189244859226761,-7.708937849376751,9.312265208259273,12.59460776661252,0.6706903271521278,452,134,0.5141666666666667,0.1865,0.2815,0.7185,1.0,0.995,4.0,6.709219858156028,4.0,6.0,0.8226950354609929,0.1773049645390071,9.5,8017,6,3,sw_lints,corr,z48_a0p5_corr_pruned_top10,48
8018,3,-5.670902137516956,0.5,-7.1562761624215865,-1.2147800628030632,-7.1562761624215865,-8.283845032195295,-9.090621471229188,10.787748871849745,13.09814010886231,0.6277085629164388,445,132,0.5136666666666666,0.17416666666666666,0.2815,0.7185,1.0,0.995,4.0,6.794326241134752,4.0,6.0,0.8156028368794326,0.18439716312056736,9.0,8018,6,3,sw_lints,corr,z48_a0p5_corr_pruned_top10,48
8019,3,-4.437229632780608,0.5,-5.513012537622686,-1.2098809182543728,-5.513012537622686,-6.647562349772606,-7.710468793379476,9.094758018407257,12.346129006497664,0.6605989870423868,432,133,0.5166666666666666,0.16516666666666668,0.26749999999999996,0.7325,1.0,0.995,4.0,7.097744360902255,4.0,7.0,0.7969924812030075,0.20300751879699247,10.0,8019,6,3,sw_lints,corr,z48_a0p5_corr_pruned_top10,48
8020,3,-3.3276187528471564,0.5,-4.112751928374662,-0.9722192262646404,-4.112751928374662,-5.017126223135093,-6.505070241506072,8.971261172260148,9.062812961692291,0.7111513894435405,446,129,0.52,0.18683333333333332,0.2875,0.7125,1.0,0.995,4.0,6.430555555555555,4.0,5.0,0.8263888888888888,0.1736111111111111,9.0,8020,6,3,sw_lints,corr,z48_a0p5_corr_pruned_top10,48
8021,3,-5.487026097504284,0.5,-6.919931630945768,-1.188309497179833,-6.919931630945768,-7.992676475420848,-9.940908312417607,11.382416736024059,13.789521211317124,0.6230614850083053,444,124,0.5188333333333334,0.17600000000000002,0.2975,0.7025,1.0,0.995,4.0,6.342281879194631,4.0,5.0,0.8456375838926175,0.15436241610738255,9.0,8021,6,3,sw_lints,corr,z48_a0p5_corr_pruned_top10,48
8022,3,-5.281284611803246,0.5,-6.663088669408398,-1.1358724389877877,-6.663088669408398,-7.675795072870362,-7.093671164097737,9.843418154601691,14.735985692330678,0.7057024499963845,444,125,0.5255,0.1745,0.27949999999999997,0.7205,1.0,0.995,4.0,6.7785714285714285,4.0,7.0,0.8142857142857143,0.18571428571428572,9.0,8022,6,3,sw_lints,corr,z48_a0p5_corr_pruned_top10,48
8023,3,-3.75455265279246,0.5,-4.652580652012613,-1.0604686551320002,-4.652580652012613,-5.644465606489891,-7.077742348529825,9.394310402315288,10.693931009714962,0.6837784830593662,442,131,0.524,0.17533333333333334,0.28200000000000003,0.718,1.0,0.995,4.0,6.858156028368795,4.0,6.0,0.8226950354609929,0.1773049645390071,9.0,8023,6,3,sw_lints,corr,z48_a0p5_corr_pruned_top10,48
8024,3,-4.395337202739872,0.5,-5.777103237881465,-0.2500390973150912,-5.777103237881465,-6.008994883441429,-5.567973245949121,7.383244721384996,11.576553082401631,0.7423327916221354,432,131,0.5266666666666667,0.162,0.27949999999999997,0.7205,1.0,0.995,4.0,6.8,4.0,6.25,0.8214285714285714,0.17857142857142858,9.0,8024,6,3,sw_lints,corr,z48_a0p5_corr_pruned_top10,48
8000,3,-2.6437500493401975,0.5,-2.8116736813098715,-2.1399791534311747,-2.8116736813098715,-4.905057555209513,-4.971248813541573,8.307717148271754,9.64194329867405,0.6886192257243621,274,78,0.43,0.11016666666666665,0.16949999999999998,0.8305,1.0,0.995,4.0,9.607142857142858,4.0,7.0,0.8392857142857143,0.16071428571428573,9.5,8000,23,1,sw_lints,hybrid,z72_a0p5_hybrid_corr5_bsstablehie5_top10,72
8001,3,-1.9648645528265933,0.5,-2.204042409115825,-2.204042409115825,-1.247330983958898,-3.4292973487566996,-3.501459163827292,6.264445436150401,9.237386700843153,0.7644713745008762,221,65,0.365,0.07933333333333333,0.14749999999999996,0.8525,1.0,0.995,4.0,9.821917808219178,4.0,10.0,0.7397260273972602,0.2602739726027397,15.0,8001,23,1,sw_lints,hybrid,z72_a0p5_hybrid_corr5_bsstablehie5_top10,72
8002,3,-2.0246287012903226,0.5,-2.7269799759435216,0.08242512266927553,-2.7269799759435216,-2.618019786383019,-3.4866540863678908,7.241133626124818,8.189806743384953,0.6926694749853589,267,81,0.4095,0.10116666666666667,0.16749999999999998,0.8325,1.0,0.995,4.0,9.233009708737864,4.0,7.0,0.7669902912621359,0.23300970873786409,10.0,8002,23,1,sw_lints,hybrid,z72_a0p5_hybrid_corr5_bsstablehie5_top10,72
8003,3,-2.0640295126802606,0.5,-2.324492173587674,-2.324492173587674,-1.2826415299580212,-3.5818199884692183,-5.913268376379365,7.0930705536591425,8.382183836411405,0.6008681308031516,234,69,0.359,0.08800000000000001,0.15749999999999997,0.8425,1.0,0.995,4.0,8.576923076923077,4.0,7.0,0.7931034482758621,0.20689655172413793,11.0,8003,23,1,sw_lints,hybrid,z72_a0p5_hybrid_corr5_bsstablehie5_top10,72
8004,3,-1.4766391074848748,0.5,-1.5379047831240038,-1.2928420805674874,-1.5379047831240038,-2.7791851549010977,-5.943230397004539,6.769718193307872,9.82561641081685,0.6160305384539867,288,74,0.4008333333333333,0.124,0.21350000000000002,0.7865,1.0,0.995,4.0,8.11320754716981,4.0,7.0,0.8207547169811321,0.1792452830188679,8.0,8004,23,1,sw_lints,hybrid,z72_a0p5_hybrid_corr5_bsstablehie5_top10,72
8005,3,-1.5007221297068107,0.5,-2.0282618248735083,0.08189695579328138,-2.0282618248735083,-1.9653809496597117,-0.8907641019761714,6.9296515339908105,7.023928476033814,0.9020015158743383,253,72,0.42366666666666664,0.09783333333333333,0.1775,0.8225,1.0,0.995,4.0,8.666666666666666,4.0,9.0,0.7634408602150538,0.23655913978494625,12.0,8005,23,1,sw_lints,hybrid,z72_a0p5_hybrid_corr5_bsstablehie5_top10,72
8006,3,-1.608300858679086,0.5,-1.8412684356145885,-0.9093981278725775,-1.8412684356145885,-2.7698873942018643,-2.9073894779727882,5.940588986686457,7.663113609148475,0.8149947845937393,254,68,0.38083333333333336,0.09866666666666668,0.16349999999999998,0.8365,1.0,0.995,4.0,9.25925925925926,4.0,7.0,0.7901234567901234,0.20987654320987653,9.0,8006,23,1,sw_lints,hybrid,z72_a0p5_hybrid_corr5_bsstablehie5_top10,72
8007,3,-1.8459117033634824,0.5,-2.126330209995649,-1.0046561834669825,-2.126330209995649,-3.1154445772486308,-3.3594548502761667,6.3674519719011835,6.8364890614009965,0.7825736068346396,276,73,0.393,0.11399999999999999,0.1895,0.8105,1.0,0.995,4.0,8.872340425531915,4.0,6.0,0.8297872340425532,0.1702127659574468,10.5,8007,23,1,sw_lints,hybrid,z72_a0p5_hybrid_corr5_bsstablehie5_top10,72
8008,3,-1.5529164963790079,0.5,-1.9092019002338922,-0.48406028481435454,-1.9092019002338922,-2.3636731730349267,-1.814503173119264,7.659387810977014,7.950976304969981,0.8308265725530088,250,70,0.3853333333333333,0.08950000000000001,0.14749999999999996,0.8525,1.0,0.995,4.0,8.986301369863014,4.0,7.0,0.8285714285714286,0.17142857142857143,10.5,8008,23,1,sw_lints,hybrid,z72_a0p5_hybrid_corr5_bsstablehie5_top10,72
8009,3,-2.783689725837564,0.5,-3.54787541618002,-0.49113265481019647,-3.54787541618002,-4.053160318695459,-3.6198138738550933,7.562402432903426,8.327188127109242,0.7094649589648417,277,76,0.408,0.10699999999999998,0.1795,0.8205,1.0,0.995,4.0,9.202247191011235,4.0,7.0,0.8303571428571429,0.16964285714285715,10.0,8009,23,1,sw_lints,hybrid,z72_a0p5_hybrid_corr5_bsstablehie5_top10,72
8010,3,-2.4714934284081003,0.5,-2.747260864357289,-1.644191120560534,-2.747260864357289,-4.349006381046983,-4.00587274442149,7.6134590499885135,7.978196110162406,0.6410441287754011,240,47,0.3605,0.09733333333333333,0.13949999999999996,0.8605,1.0,0.995,4.0,8.73913043478261,4.0,10.0,0.6956521739130435,0.30434782608695654,12.0,8010,23,1,sw_lints,hybrid,z72_a0p5_hybrid_corr5_bsstablehie5_top10,72
8011,3,-1.94969268046937,0.5,-2.085595341120013,-1.54198469851744,-2.085595341120013,-3.5987570083813814,-3.9962942666414425,7.042053402080928,7.4437030969303875,0.7586310603239743,248,70,0.408,0.08916666666666667,0.15749999999999997,0.8425,1.0,0.995,4.0,9.08974358974359,4.0,9.0,0.7857142857142857,0.21428571428571427,11.5,8011,23,1,sw_lints,hybrid,z72_a0p5_hybrid_corr5_bsstablehie5_top10,72
8012,3,-2.1328773465699675,0.5,-2.9042187746079065,0.18114693754384867,-2.9042187746079065,-2.729187047551825,-3.1137066721523943,6.662472414003084,6.741638518855209,0.7553343980663538,259,68,0.3838333333333333,0.10533333333333332,0.15349999999999997,0.8465,1.0,0.995,4.0,9.441176470588236,4.0,6.0,0.8157894736842105,0.18421052631578946,11.0,8012,23,1,sw_lints,hybrid,z72_a0p5_hybrid_corr5_bsstablehie5_top10,72
8013,3,-2.8077394612109647,0.5,-3.2712697484298023,-1.4171485995544522,-3.2712697484298023,-4.673969816442747,-4.5008023580138445,8.303232212602385,8.872737192471147,0.6251172980437486,239,68,0.40199999999999997,0.08566666666666667,0.14549999999999996,0.8545,1.0,0.995,4.0,9.597222222222221,4.0,8.0,0.8055555555555556,0.19444444444444445,12.0,8013,23,1,sw_lints,hybrid,z72_a0p5_hybrid_corr5_bsstablehie5_top10,72
8014,3,-2.0907121108896654,0.5,-2.42115072142259,-1.0993962792908911,-2.42115072142259,-3.5064059134495396,-3.778292793881022,6.515833735971954,8.557647823166914,0.693122649592528,225,57,0.3558333333333333,0.07933333333333333,0.14949999999999997,0.8505,1.0,0.995,4.0,8.783783783783784,4.0,7.0,0.8191489361702128,0.18085106382978725,12.0,8014,23,1,sw_lints,hybrid,z72_a0p5_hybrid_corr5_bsstablehie5_top10,72
8015,3,-1.898376936018457,0.5,-2.1362564570372,-1.1847383729622278,-2.1362564570372,-3.288309056533141,-3.9456775990109105,5.548218991479736,7.473946549406385,0.7658389091345466,292,79,0.3793333333333333,0.111,0.2015,0.7985,1.0,0.995,4.0,7.61,4.0,6.0,0.85,0.15,10.0,8015,23,1,sw_lints,hybrid,z72_a0p5_hybrid_corr5_bsstablehie5_top10,72
8016,3,-1.9690555344081124,0.5,-2.0409828373697647,-1.7532736255231551,-2.0409828373697647,-3.7522763535672783,-3.1614213580639094,7.659461569425263,8.411164282121264,0.7970431905801528,274,72,0.387,0.11533333333333333,0.17149999999999999,0.8285,1.0,0.995,4.0,8.329411764705883,4.0,5.0,0.8547008547008547,0.1452991452991453,8.0,8016,23,1,sw_lints,hybrid,z72_a0p5_hybrid_corr5_bsstablehie5_top10,72
8017,3,-2.716846868845375,0.5,-2.95473115966702,-2.0031939963804404,-2.95473115966702,-4.908268475551743,-5.5929761414980295,6.283706189023775,11.010359351935406,0.559210636651486,246,67,0.38599999999999995,0.09466666666666668,0.14549999999999996,0.8545,1.0,0.995,4.0,9.333333333333334,4.0,8.0,0.7761194029850746,0.22388059701492538,12.0,8017,23,1,sw_lints,hybrid,z72_a0p5_hybrid_corr5_bsstablehie5_top10,72
8018,3,-3.100835366599844,0.5,-4.071283892676621,-0.18948978836951236,-4.071283892676621,-4.280397201523201,-6.12258988518991,7.671906586130817,9.170652090598274,0.6192824747209659,253,75,0.3781666666666667,0.09883333333333333,0.16349999999999998,0.8365,1.0,0.995,4.0,8.893333333333333,4.0,8.0,0.7731958762886598,0.2268041237113402,11.0,8018,23,1,sw_lints,hybrid,z72_a0p5_hybrid_corr5_bsstablehie5_top10,72
8019,3,-1.523634774714593,0.5,-1.7091575710356837,-0.9670663857513212,-1.7091575710356837,-2.6656305888332525,-1.2303683788693953,7.041877343949555,7.16564685681621,0.8530393120260161,253,65,0.37333333333333335,0.09616666666666668,0.15349999999999997,0.8465,1.0,0.995,4.0,8.552631578947368,4.0,6.0,0.8157894736842105,0.18421052631578946,13.0,8019,23,1,sw_lints,hybrid,z72_a0p5_hybrid_corr5_bsstablehie5_top10,72
8020,3,-2.594872380149786,0.5,-2.989860027859111,-1.4099094370218095,-2.989860027859111,-4.363260747637269,-3.5115907481456543,8.040043168150678,8.393091528387764,0.685885014941641,225,64,0.41616666666666663,0.08,0.15149999999999997,0.8485,1.0,0.995,5.0,11.333333333333334,4.0,14.0,0.6933333333333334,0.30666666666666664,12.0,8020,23,1,sw_lints,hybrid,z72_a0p5_hybrid_corr5_bsstablehie5_top10,72
8021,3,-2.6192768500031303,0.5,-2.7947128866879303,-2.0929687399487307,-2.7947128866879303,-4.83570815295417,-5.849328162875834,8.477826069141924,8.873388098300117,0.6954169358789677,274,75,0.3835,0.11283333333333334,0.16949999999999998,0.8305,1.0,0.995,4.0,8.273809523809524,4.0,7.0,0.8260869565217391,0.17391304347826086,9.0,8021,23,1,sw_lints,hybrid,z72_a0p5_hybrid_corr5_bsstablehie5_top10,72
8022,3,-1.5814813928066829,0.5,-1.6265463129525666,-1.4462866323690315,-1.6265463129525666,-3.0253749272358768,-4.753819813595495,5.951968486412085,10.793430307032292,0.6678527027224147,278,80,0.4071666666666667,0.11,0.1915,0.8085,1.0,0.995,4.0,8.03883495145631,4.0,7.0,0.7864077669902912,0.21359223300970873,10.0,8022,23,1,sw_lints,hybrid,z72_a0p5_hybrid_corr5_bsstablehie5_top10,72
8023,3,-2.8157580298066867,0.5,-2.890933001834428,-2.890933001834428,-2.5902331137234613,-5.4123396377075155,-4.780037113487712,9.67941440186978,10.118696378190062,0.6391128529602239,283,74,0.39399999999999996,0.1115,0.1795,0.8205,1.0,0.995,4.0,8.54054054054054,4.0,7.0,0.7865168539325843,0.21348314606741572,11.0,8023,23,1,sw_lints,hybrid,z72_a0p5_hybrid_corr5_bsstablehie5_top10,72
8024,3,-2.249080590777474,0.5,-2.2509406975021906,-2.2509406975021906,-2.2435002706033234,-4.432772685619809,-5.602134087664156,6.358024814192964,11.651004525774411,0.601558032751916,295,88,0.3946666666666667,0.12383333333333334,0.1895,0.8105,1.0,0.995,4.0,8.127659574468085,4.0,5.0,0.8085106382978723,0.19148936170212766,9.0,8024,23,1,sw_lints,hybrid,z72_a0p5_hybrid_corr5_bsstablehie5_top10,72
8000,3,-1.2884180339019307,0.5,-1.5972190067320238,-0.3620151154116513,-1.5972190067320238,-1.988104047184125,-3.2416087683324712,4.861105401119492,9.142456022036393,0.7303121254425816,278,91,0.39316666666666666,0.11366666666666668,0.1835,0.8165,1.0,0.995,4.0,7.8791208791208796,4.0,6.5,0.8131868131868132,0.18681318681318682,11.0,8000,44,2,sw_lints,hybrid,z72_a0p5_hybrid_corr5_bsstablehie5_top10,72
8001,3,-2.8495791320265935,0.5,-3.323881316721178,-1.4266725779428409,-3.323881316721178,-4.705508290729025,-4.33947837427181,9.782859797648126,11.149309012161678,0.699825377613986,301,86,0.4098333333333333,0.128,0.1955,0.8045,1.0,0.995,4.0,8.116279069767442,4.0,6.0,0.8247422680412371,0.17525773195876287,10.0,8001,44,2,sw_lints,hybrid,z72_a0p5_hybrid_corr5_bsstablehie5_top10,72
8002,3,-1.9436030240835003,0.5,-2.2377689101995,-1.0611053657355003,-2.2377689101995,-3.2731612850353904,-3.5541778821337577,6.214566087696749,10.887470739924499,0.6747306119849782,262,81,0.4056666666666667,0.09466666666666668,0.16549999999999998,0.8345,1.0,0.995,4.0,9.012195121951219,4.0,8.0,0.7777777777777778,0.2222222222222222,9.5,8002,44,2,sw_lints,hybrid,z72_a0p5_hybrid_corr5_bsstablehie5_top10,72
8003,3,-2.2991309132343476,0.5,-2.324385511471753,-2.324385511471753,-2.223367118522131,-4.504901409837366,-3.800625971663507,9.820468825092533,11.57445228317614,0.6758291091532032,281,74,0.39633333333333337,0.10816666666666667,0.1875,0.8125,1.0,0.995,4.0,8.157894736842104,4.0,8.0,0.8064516129032258,0.1935483870967742,11.0,8003,44,2,sw_lints,hybrid,z72_a0p5_hybrid_corr5_bsstablehie5_top10,72
8004,3,-1.1901651886380926,0.5,-1.4920656318938796,-0.28446385887073156,-1.4920656318938796,-1.8452291195323582,-1.360566365258875,7.483966013718857,8.461344407839421,0.8696959739650565,250,76,0.3785,0.09216666666666666,0.17149999999999999,0.8285,1.0,0.995,4.0,8.303370786516854,4.0,8.0,0.7764705882352941,0.2235294117647059,13.0,8004,44,2,sw_lints,hybrid,z72_a0p5_hybrid_corr5_bsstablehie5_top10,72
8005,3,-2.2188088689059784,0.5,-2.653535570885368,-0.9146287629678099,-2.653535570885368,-3.546845960814094,-3.078303433150209,8.129482256007158,9.734554163434094,0.7616173433027879,306,83,0.41150000000000003,0.125,0.21750000000000003,0.7825,1.0,0.995,4.0,8.012048192771084,4.0,6.0,0.8313253012048193,0.1686746987951807,9.5,8005,44,2,sw_lints,hybrid,z72_a0p5_hybrid_corr5_bsstablehie5_top10,72
8006,3,-1.8236112830966036,0.5,-2.0197878503200872,-1.2350815814261527,-2.0197878503200872,-3.2392134700667934,-4.42056384401468,6.799737162144814,10.305377655497283,0.663304254690793,264,87,0.39966666666666667,0.10783333333333334,0.1775,0.8225,1.0,0.995,4.0,8.784090909090908,4.0,8.0,0.7954545454545454,0.20454545454545456,10.0,8006,44,2,sw_lints,hybrid,z72_a0p5_hybrid_corr5_bsstablehie5_top10,72
8007,3,-0.8359446584883763,0.5,-1.0456918351407385,-0.20670312853129,-1.0456918351407385,-1.2427028299093958,0.16219798843388755,8.683298546794171,9.849899295627784,0.9935874438660603,282,81,0.4001666666666666,0.11716666666666668,0.1755,0.8245,1.0,0.995,4.0,8.25287356321839,4.0,7.0,0.7777777777777778,0.2222222222222222,12.0,8007,44,2,sw_lints,hybrid,z72_a0p5_hybrid_corr5_bsstablehie5_top10,72
8008,3,-2.2520267090555643,0.5,-2.5249612091754874,-1.433223208695796,-2.5249612091754874,-3.9505949298770417,-4.696408936111762,8.794188719123653,10.154454741306951,0.705801749756099,255,79,0.38799999999999996,0.10316666666666667,0.1755,0.8245,1.0,0.995,4.0,8.51685393258427,4.0,7.0,0.8160919540229885,0.1839080459770115,12.0,8008,44,2,sw_lints,hybrid,z72_a0p5_hybrid_corr5_bsstablehie5_top10,72
8009,3,-1.2448559508819392,0.5,-1.6685830359196425,-1.6685830359196425,0.026325304231171003,-1.66821199651855,-2.8604094353750886,5.733936885005675,8.538805498209879,0.8344967264522829,265,81,0.38549999999999995,0.10000000000000002,0.16549999999999998,0.8345,1.0,0.995,4.0,8.186274509803921,4.0,7.0,0.8148148148148148,0.18518518518518517,12.0,8009,44,2,sw_lints,hybrid,z72_a0p5_hybrid_corr5_bsstablehie5_top10,72
8010,3,-2.086363928524454,0.5,-2.436449398847666,-1.0361075175548184,-2.436449398847666,-3.457455039842909,-3.693974128382993,7.40027999848174,9.87118288424076,0.6801137525371663,277,75,0.38483333333333336,0.10933333333333332,0.1915,0.8085,1.0,0.995,4.0,8.094736842105263,4.0,7.0,0.7894736842105263,0.21052631578947367,11.0,8010,44,2,sw_lints,hybrid,z72_a0p5_hybrid_corr5_bsstablehie5_top10,72
8011,3,-1.7551955682046176,0.5,-1.9852166088533056,-1.9852166088533056,-1.0651324462585543,-3.0321694034914466,-3.2348627181992273,10.270485622231773,10.723518886609995,0.7513717081585031,264,69,0.4008333333333334,0.10333333333333333,0.1755,0.8245,1.0,0.995,4.0,8.241379310344827,4.0,7.0,0.8275862068965517,0.1724137931034483,12.0,8011,44,2,sw_lints,hybrid,z72_a0p5_hybrid_corr5_bsstablehie5_top10,72
8012,3,-1.4349634189003386,0.5,-1.514325054907495,-1.514325054907495,-1.19687851087887,-2.693930754329317,-2.391848332115354,7.13986603887129,9.020237592859425,0.8439998626204102,301,81,0.39633333333333337,0.12350000000000001,0.2015,0.7985,1.0,0.995,4.0,7.38,4.0,6.25,0.8,0.2,8.0,8012,44,2,sw_lints,hybrid,z72_a0p5_hybrid_corr5_bsstablehie5_top10,72
8013,3,-2.2227516177839073,0.5,-2.5323933330527404,-1.2938264719774069,-2.5323933330527404,-3.8023861982617757,-4.521191859724672,8.284938168016875,9.580516556471796,0.7539153807234046,271,75,0.38000000000000006,0.11299999999999999,0.1795,0.8205,1.0,0.995,4.0,8.382022471910112,4.0,7.0,0.7866666666666666,0.21333333333333335,10.0,8013,44,2,sw_lints,hybrid,z72_a0p5_hybrid_corr5_bsstablehie5_top10,72
8014,3,-2.7496107433541335,0.5,-3.387682839774383,-0.8353944540933855,-3.387682839774383,-4.217326245051652,-4.5862009643733215,8.89285979743436,10.247684186233952,0.7507584887896007,296,90,0.4256666666666667,0.1235,0.1835,0.8165,1.0,0.995,4.0,8.274725274725276,4.0,7.0,0.8021978021978022,0.1978021978021978,10.0,8014,44,2,sw_lints,hybrid,z72_a0p5_hybrid_corr5_bsstablehie5_top10,72
8015,3,-0.8456353490684596,0.5,-1.009074487406699,-0.3553179340537412,-1.009074487406699,-1.3629217781480703,0.6223990134313295,6.549505732548299,7.248720262597319,0.9597698392697936,279,86,0.39366666666666666,0.11466666666666665,0.1935,0.8065,1.0,0.995,4.0,8.082474226804123,4.0,7.0,0.8144329896907216,0.18556701030927836,9.0,8015,44,2,sw_lints,hybrid,z72_a0p5_hybrid_corr5_bsstablehie5_top10,72
8016,3,-3.2236572338402416,0.5,-3.9405863594001627,-1.0728698571604782,-3.9405863594001627,-4.985266652633128,-5.639497086530709,9.507350079221766,9.74270929200005,0.6613603103638295,282,81,0.39466666666666667,0.11833333333333333,0.1855,0.8145,1.0,0.995,4.0,7.663043478260869,4.0,7.0,0.8043478260869565,0.1956521739130435,10.0,8016,44,2,sw_lints,hybrid,z72_a0p5_hybrid_corr5_bsstablehie5_top10,72
8017,3,-3.0638522054183697,0.5,-3.5052599674609275,-1.739628919290696,-3.5052599674609275,-5.194430074436284,-5.0265244893585965,9.428642750797167,9.831082836134986,0.6483299026118914,276,83,0.3953333333333333,0.11166666666666668,0.1735,0.8265,1.0,0.995,4.0,7.825581395348837,4.0,5.75,0.8255813953488372,0.1744186046511628,11.0,8017,44,2,sw_lints,hybrid,z72_a0p5_hybrid_corr5_bsstablehie5_top10,72
8018,3,-2.7257979938621704,0.5,-2.9923714479471024,-2.9923714479471024,-1.9260776316073738,-4.869781481546679,-4.520431043541695,9.056397508775127,11.967628152390219,0.6605754005008881,278,83,0.4051666666666667,0.11466666666666665,0.1775,0.8225,1.0,0.995,4.0,8.034090909090908,4.0,7.25,0.7954545454545454,0.20454545454545456,11.0,8018,44,2,sw_lints,hybrid,z72_a0p5_hybrid_corr5_bsstablehie5_top10,72
8019,3,-1.9950995411440604,0.5,-2.224226126019587,-1.3077197865174803,-2.224226126019587,-3.5342874845625,-5.491879524301224,6.27803382946338,9.567325539961423,0.6984633883012561,292,85,0.4003333333333334,0.11750000000000001,0.1895,0.8105,1.0,0.995,4.0,8.105882352941176,4.0,5.75,0.8,0.2,11.0,8019,44,2,sw_lints,hybrid,z72_a0p5_hybrid_corr5_bsstablehie5_top10,72
8020,3,-1.976850444718616,0.5,-2.1290356957894976,-2.1290356957894976,-1.5202946915059707,-3.6459976540821155,-2.730947969013986,8.603410876680806,10.352267607833287,0.7561418351495618,285,84,0.38566666666666666,0.11866666666666666,0.1855,0.8145,1.0,0.995,4.0,7.7889908256880735,4.0,6.0,0.8532110091743119,0.14678899082568808,9.0,8020,44,2,sw_lints,hybrid,z72_a0p5_hybrid_corr5_bsstablehie5_top10,72
8021,3,-2.9872640181579913,0.5,-3.086503373884271,-3.086503373884271,-2.6895459509791517,-5.679552158947888,-5.236155609303939,8.065646872393039,13.574259489634176,0.579057301732815,290,85,0.4076666666666666,0.121,0.1835,0.8165,1.0,0.995,4.0,8.637362637362637,4.0,7.5,0.7912087912087912,0.2087912087912088,11.0,8021,44,2,sw_lints,hybrid,z72_a0p5_hybrid_corr5_bsstablehie5_top10,72
8022,3,-2.764039428340041,0.5,-3.083627204429033,-1.8052761000730646,-3.083627204429033,-4.891851856553386,-3.740684223871127,8.304896302928988,12.344763989557595,0.6652991767825891,224,72,0.3618333333333334,0.08866666666666667,0.15149999999999997,0.8485,1.0,0.995,4.0,9.012987012987013,4.0,5.5,0.8181818181818182,0.18181818181818182,16.0,8022,44,2,sw_lints,hybrid,z72_a0p5_hybrid_corr5_bsstablehie5_top10,72
