run_label,bandit_name,set_name,seed,family,strategy,z_window,alpha_out,n_market_features,n_state_features,n_total_features,feature_list,update_on_validation,confidence_threshold,min_hold_bars,cooldown_bars,position_size,phase,symbol,n,abs_edge_mean,abs_edge_p10,abs_edge_p25,abs_edge_p50,abs_edge_p75,abs_edge_p90,threshold_applied_ratio,constraint_applied_ratio,raw_action_1_ratio,executed_action_1_ratio,uncertainty_0_mean,uncertainty_1_mean,score_0_std,score_1_std,mean_0_std,mean_1_std
defaults_screening_alpha0p5_corr_vs_hybrid_ts20,discounted_lints,z24_a0p5_corr_pruned_top10,143,corr_pruned,corr_pruned,24,0.5,10,1,11,ret_accel_6_24_z|volatility_72_sqrt_z|vol_ratio_168_log1p_z|range_sqrt_z|MOM_pct_72_z|ret_accel_24_72_z|MOM_pct_30_z|ADX_14_scaled|NATR_14_z|volatility_168_sqrt_z,True,0.005,4,2,0.1,train,BTCUSDT,5674,0.019749621988409582,0.0026381472562247796,0.00665436061481377,0.014100710083109718,0.025862036586577965,0.041019348487673156,0.08424391963341558,0.11543884384913641,0.4867818117729997,0.5637997885089884,0.31236955404746697,0.32690794525245204,0.015252095236446982,0.021823647644702404,0.009200565535347162,0.01757213473091239
defaults_screening_alpha0p5_corr_vs_hybrid_ts20,discounted_lints,z24_a0p5_corr_pruned_top10,143,corr_pruned,corr_pruned,24,0.5,10,1,11,ret_accel_6_24_z|volatility_72_sqrt_z|vol_ratio_168_log1p_z|range_sqrt_z|MOM_pct_72_z|ret_accel_24_72_z|MOM_pct_30_z|ADX_14_scaled|NATR_14_z|volatility_168_sqrt_z,True,0.005,4,2,0.1,train,DOGEUSDT,5674,0.026548524643352674,0.0035849517067807596,0.008629411010711636,0.01881851672890309,0.03449567750140107,0.05554255669204209,0.06732463870285513,0.13359182234755024,0.42562566090941134,0.5049347902714134,0.29841620007058295,0.3460293339382685,0.021041593386786416,0.02931013762315887,0.01740226591437491,0.023703645114960634
defaults_screening_alpha0p5_corr_vs_hybrid_ts20,discounted_lints,z24_a0p5_corr_pruned_top10,143,corr_pruned,corr_pruned,24,0.5,10,1,11,ret_accel_6_24_z|volatility_72_sqrt_z|vol_ratio_168_log1p_z|range_sqrt_z|MOM_pct_72_z|ret_accel_24_72_z|MOM_pct_30_z|ADX_14_scaled|NATR_14_z|volatility_168_sqrt_z,True,0.005,4,2,0.1,train,ETHUSDT,5674,0.021111831505947917,0.00264511047513306,0.0068150278757604325,0.014930485965279204,0.02800989513796706,0.04379807913707661,0.09164610504053577,0.13782164258019033,0.4446598519562919,0.5366584420162143,0.31146518426724695,0.3296127668881374,0.017731912812655855,0.02242624852971695,0.0115709710470833,0.018200875583190126
defaults_screening_alpha0p5_corr_vs_hybrid_ts20,discounted_lints,z24_a0p5_corr_pruned_top10,143,corr_pruned,corr_pruned,24,0.5,10,1,11,ret_accel_6_24_z|volatility_72_sqrt_z|vol_ratio_168_log1p_z|range_sqrt_z|MOM_pct_72_z|ret_accel_24_72_z|MOM_pct_30_z|ADX_14_scaled|NATR_14_z|volatility_168_sqrt_z,True,0.005,4,2,0.1,train,SOLUSDT,5674,0.029272045696182,0.0042439405110632055,0.010781836783734068,0.023110647332364898,0.039310947625033545,0.05930350703198231,0.05833627070849489,0.15985195629185758,0.37345787804018327,0.4767359887204794,0.2865943188038542,0.38139519732002997,0.017821826264601805,0.03022187511467113,0.014497979135497932,0.02606232671195344
defaults_screening_alpha0p5_corr_vs_hybrid_ts20,discounted_lints,z24_a0p5_corr_pruned_top10,143,corr_pruned,corr_pruned,24,0.5,10,1,11,ret_accel_6_24_z|volatility_72_sqrt_z|vol_ratio_168_log1p_z|range_sqrt_z|MOM_pct_72_z|ret_accel_24_72_z|MOM_pct_30_z|ADX_14_scaled|NATR_14_z|volatility_168_sqrt_z,True,0.005,4,2,0.1,train,XRPUSDT,5674,0.02244463401878383,0.002823310919382733,0.007390654270154767,0.01617016814917936,0.029419286557340395,0.04597548082242678,0.08054282692985548,0.13570673246387027,0.4376101515685583,0.5167430384208671,0.29755650298235564,0.3410331894122031,0.016718123714314134,0.024656915171361024,0.011645037215878937,0.020683401314108826
defaults_screening_alpha0p5_corr_vs_hybrid_ts20,discounted_lints,z24_a0p5_corr_pruned_top10,143,corr_pruned,corr_pruned,24,0.5,10,1,11,ret_accel_6_24_z|volatility_72_sqrt_z|vol_ratio_168_log1p_z|range_sqrt_z|MOM_pct_72_z|ret_accel_24_72_z|MOM_pct_30_z|ADX_14_scaled|NATR_14_z|volatility_168_sqrt_z,True,0.005,4,2,0.1,val,BTCUSDT,2000,0.01718198783125274,0.0026184941109806477,0.006354137062420978,0.013950406353540301,0.024262326118290753,0.036001683114353346,0.091,0.0825,0.4925,0.533,0.28608289369029605,0.27167307373423155,0.011669482396043904,0.015259680790475811,0.007275549324294485,0.01236482140844237
defaults_screening_alpha0p5_corr_vs_hybrid_ts20,discounted_lints,z24_a0p5_corr_pruned_top10,143,corr_pruned,corr_pruned,24,0.5,10,1,11,ret_accel_6_24_z|volatility_72_sqrt_z|vol_ratio_168_log1p_z|range_sqrt_z|MOM_pct_72_z|ret_accel_24_72_z|MOM_pct_30_z|ADX_14_scaled|NATR_14_z|volatility_168_sqrt_z,True,0.005,4,2,0.1,val,DOGEUSDT,2000,0.02625941548269423,0.003945698943196516,0.009990596486618847,0.02049003108359123,0.03624139773648309,0.0551814913817656,0.0585,0.1115,0.3615,0.4335,0.25766145297700116,0.30014388976298784,0.01540973027302117,0.025149987817010274,0.012816455417032515,0.023308570845381203
defaults_screening_alpha0p5_corr_vs_hybrid_ts20,discounted_lints,z24_a0p5_corr_pruned_top10,143,corr_pruned,corr_pruned,24,0.5,10,1,11,ret_accel_6_24_z|volatility_72_sqrt_z|vol_ratio_168_log1p_z|range_sqrt_z|MOM_pct_72_z|ret_accel_24_72_z|MOM_pct_30_z|ADX_14_scaled|NATR_14_z|volatility_168_sqrt_z,True,0.005,4,2,0.1,val,ETHUSDT,2000,0.01923184523694746,0.002914967343337213,0.007192242140158921,0.015670414928504454,0.026857638901405863,0.04014817770094448,0.083,0.1675,0.413,0.5255,0.26579324945164196,0.2839376370005997,0.01230890269096443,0.01891370019102112,0.009100847855507492,0.01658545768196799
defaults_screening_alpha0p5_corr_vs_hybrid_ts20,discounted_lints,z24_a0p5_corr_pruned_top10,143,corr_pruned,corr_pruned,24,0.5,10,1,11,ret_accel_6_24_z|volatility_72_sqrt_z|vol_ratio_168_log1p_z|range_sqrt_z|MOM_pct_72_z|ret_accel_24_72_z|MOM_pct_30_z|ADX_14_scaled|NATR_14_z|volatility_168_sqrt_z,True,0.005,4,2,0.1,val,SOLUSDT,2000,0.01943013430516582,0.002870178855885002,0.007674914240371316,0.015777803599750548,0.027259780551231173,0.04093013325706817,0.0825,0.1615,0.43,0.527,0.272443502690895,0.2765683620997698,0.01430149484196605,0.018535034830757576,0.011333429688200794,0.01647234624647316
defaults_screening_alpha0p5_corr_vs_hybrid_ts20,discounted_lints,z24_a0p5_corr_pruned_top10,143,corr_pruned,corr_pruned,24,0.5,10,1,11,ret_accel_6_24_z|volatility_72_sqrt_z|vol_ratio_168_log1p_z|range_sqrt_z|MOM_pct_72_z|ret_accel_24_72_z|MOM_pct_30_z|ADX_14_scaled|NATR_14_z|volatility_168_sqrt_z,True,0.005,4,2,0.1,val,XRPUSDT,2000,0.024859345080359554,0.003356760998431279,0.008457533066427473,0.018959289935015153,0.034488640695390774,0.05337380367774188,0.077,0.108,0.495,0.563,0.28988547201919734,0.2699804255168309,0.015426065634643533,0.02493065482775947,0.012572582800823677,0.02318952791713649
