number,value,params_lambda_prior,params_one_minus_gamma,params_ucb_alpha,user_attrs_all_symbols_active_share,user_attrs_all_symbols_have_long_share,user_attrs_calmar_drawdown_floor_abs,user_attrs_calmar_drawdown_floor_applied,user_attrs_calmar_like,user_attrs_constraint_drawdown_ok,user_attrs_constraint_finite_objective_return_ok,user_attrs_constraint_max_trades_ok,user_attrs_constraint_min_trades_ok,user_attrs_constraint_profit_factor_ok,user_attrs_constraint_symbols_active_ok,user_attrs_constraint_symbols_have_long_ok,user_attrs_constraint_value_all_symbols_active,user_attrs_constraint_value_all_symbols_have_long,user_attrs_constraint_value_drawdown,user_attrs_constraint_value_finite_objective_return,user_attrs_constraint_value_max_trades,user_attrs_constraint_value_min_trades,user_attrs_constraint_value_profit_factor,user_attrs_constraints_values,user_attrs_diagnostic_mean_of_seed_mean_return_pct,user_attrs_diagnostic_median_mean_turnover,user_attrs_effective_drawdown_abs_for_calmar,user_attrs_invalid_score,user_attrs_max_drawdown_abs,user_attrs_max_seed_median_return_pct,user_attrs_max_total_trades,user_attrs_mean_of_seed_mean_return_pct,user_attrs_mean_of_seed_median_return_pct,user_attrs_mean_seed_half_return_gap_pct,user_attrs_mean_seed_max_half_median_return_pct,user_attrs_mean_seed_min_half_median_return_pct,user_attrs_mean_seed_second_minus_first_half_median_return_pct,user_attrs_mean_seed_val_first_max_drawdown_abs,user_attrs_mean_seed_val_first_mean_constraint_applied_ratio,user_attrs_mean_seed_val_first_mean_executed_action_1_ratio,user_attrs_mean_seed_val_first_mean_return_pct,user_attrs_mean_seed_val_first_mean_threshold_applied_ratio,user_attrs_mean_seed_val_first_mean_turnover,user_attrs_mean_seed_val_first_median_profit_factor,user_attrs_mean_seed_val_first_median_return_pct,user_attrs_mean_seed_val_first_positive_return_symbols,user_attrs_mean_seed_val_first_total_trade_events,user_attrs_mean_seed_val_first_total_trades,user_attrs_mean_seed_val_second_max_drawdown_abs,user_attrs_mean_seed_val_second_mean_constraint_applied_ratio,user_attrs_mean_seed_val_second_mean_executed_action_1_ratio,user_attrs_mean_seed_val_second_mean_return_pct,user_attrs_mean_seed_val_second_mean_threshold_applied_ratio,user_attrs_mean_seed_val_second_mean_turnover,user_attrs_mean_seed_val_second_median_profit_factor,user_attrs_mean_seed_val_second_median_return_pct,user_attrs_mean_seed_val_second_positive_return_symbols,user_attrs_mean_seed_val_second_total_trade_events,user_attrs_mean_seed_val_second_total_trades,user_attrs_median_active_symbols,user_attrs_median_long_action_symbols,user_attrs_median_max_drawdown_abs,user_attrs_median_mean_turnover,user_attrs_median_of_seed_mean_return_pct,user_attrs_median_of_seed_median_return_pct,user_attrs_median_positive_return_symbols,user_attrs_median_profit_factor,user_attrs_median_seed_half_return_gap_pct,user_attrs_median_seed_max_half_median_return_pct,user_attrs_median_seed_min_half_median_return_pct,user_attrs_median_seed_second_minus_first_half_median_return_pct,user_attrs_median_seed_val_first_max_drawdown_abs,user_attrs_median_seed_val_first_mean_constraint_applied_ratio,user_attrs_median_seed_val_first_mean_executed_action_1_ratio,user_attrs_median_seed_val_first_mean_return_pct,user_attrs_median_seed_val_first_mean_threshold_applied_ratio,user_attrs_median_seed_val_first_mean_turnover,user_attrs_median_seed_val_first_median_profit_factor,user_attrs_median_seed_val_first_median_return_pct,user_attrs_median_seed_val_first_positive_return_symbols,user_attrs_median_seed_val_first_total_trade_events,user_attrs_median_seed_val_first_total_trades,user_attrs_median_seed_val_second_max_drawdown_abs,user_attrs_median_seed_val_second_mean_constraint_applied_ratio,user_attrs_median_seed_val_second_mean_executed_action_1_ratio,user_attrs_median_seed_val_second_mean_return_pct,user_attrs_median_seed_val_second_mean_threshold_applied_ratio,user_attrs_median_seed_val_second_mean_turnover,user_attrs_median_seed_val_second_median_profit_factor,user_attrs_median_seed_val_second_median_return_pct,user_attrs_median_seed_val_second_positive_return_symbols,user_attrs_median_seed_val_second_total_trade_events,user_attrs_median_seed_val_second_total_trades,user_attrs_median_total_trade_events,user_attrs_median_total_trades,user_attrs_memory_horizon,user_attrs_memory_horizon_bars,user_attrs_min_profit_factor,user_attrs_min_seed_median_return_pct,user_attrs_min_total_trades,user_attrs_n_seeds,user_attrs_objective_metric_name,user_attrs_objective_score,user_attrs_observed_all_symbols_active_share,user_attrs_observed_all_symbols_have_long_share,user_attrs_observed_mean_of_seed_mean_return_pct,user_attrs_observed_median_max_drawdown_abs,user_attrs_observed_median_of_seed_median_return_pct,user_attrs_observed_median_profit_factor,user_attrs_observed_median_total_trades,user_attrs_optuna_constraints_convention,user_attrs_required_all_symbols_active_share,user_attrs_required_all_symbols_have_long_share,user_attrs_seeds_used,user_attrs_std_of_seed_median_return_pct,user_attrs_valid,state
10,-3.341349394345472,0.7940506495266192,0.003639602663748331,0.17248904595100567,1.0,1.0,1.0,False,-0.31254857121384066,True,True,True,True,False,True,True,0.0,0.0,-4.309343564205978,0.0,-123.0,-427.0,0.01873313568376156,"[-4.309343564205978, 0.01873313568376156, -427.0, -123.0, 0.0, 0.0, 0.0]",-0.1825043054207917,0.1058,10.690656435794022,-1000000.0,15.0,-3.341349394345472,650.0,-0.1825043054207917,-3.341349394345472,3.2793331376240853,0.8135797917183885,-2.465753345905697,-3.2793331376240853,7.060308283057792,0.081,0.5238,2.674403391283897,0.0984,0.0992,1.0448430189104667,0.8135797917183885,3.0,496.0,248.0,8.689498353062463,0.11499999999999999,0.46240000000000003,-2.7865393977384385,0.095,0.11239999999999999,0.712667129188226,-2.465753345905697,0.0,562.0,279.0,5.0,5.0,10.690656435794022,0.1058,-0.1825043054207917,-3.341349394345472,2.0,0.8312668643162384,3.2793331376240853,0.8135797917183885,-2.465753345905697,-3.2793331376240853,7.060308283057792,0.081,0.5238,2.674403391283897,0.0984,0.0992,1.0448430189104667,0.8135797917183885,3.0,496.0,248.0,8.689498353062463,0.11499999999999999,0.46240000000000003,-2.7865393977384385,0.095,0.11239999999999999,0.712667129188226,-2.465753345905697,0.0,562.0,279.0,1058.0,527.0,274.75526654608126,274.7552665460837,0.85,-3.341349394345472,100.0,1,median_of_seed_median_return_pct,-3.341349394345472,1.0,1.0,-0.1825043054207917,10.690656435794022,-3.341349394345472,0.8312668643162384,527.0,feasible_if_all_values_le_0,1.0,1.0,3142,0.0,False,COMPLETE
11,-1.4252867226110522,0.3162794336626443,0.0038703925857293763,0.09203027545018654,1.0,1.0,1.0,False,-0.11875419476098611,True,True,True,True,True,True,True,0.0,0.0,-2.9980094557527455,0.0,-138.0,-412.0,-0.038401691269271176,"[-2.9980094557527455, -0.038401691269271176, -412.0, -138.0, 0.0, 0.0, 0.0]",-0.6177706951318761,0.1028,12.001990544247255,-1000000.0,15.0,-1.4252867226110522,650.0,-0.6177706951318761,-1.4252867226110522,1.1989459772128397,-0.26998601303510616,-1.4689319902479459,-1.1989459772128397,6.9409895928276955,0.0874,0.5128,2.255407433521397,0.0814,0.1,0.905644153900374,-0.26998601303510616,2.0,500.0,250.0,11.428962732520365,0.1152,0.4378,-2.811334898519493,0.07980000000000001,0.1056,0.8452107104064537,-1.4689319902479459,0.0,528.0,262.0,5.0,5.0,12.001990544247255,0.1028,-0.6177706951318761,-1.4252867226110522,2.0,0.8884016912692712,1.1989459772128397,-0.26998601303510616,-1.4689319902479459,-1.1989459772128397,6.9409895928276955,0.0874,0.5128,2.255407433521397,0.0814,0.1,0.905644153900374,-0.26998601303510616,2.0,500.0,250.0,11.428962732520365,0.1152,0.4378,-2.811334898519493,0.07980000000000001,0.1056,0.8452107104064537,-1.4689319902479459,0.0,528.0,262.0,1028.0,512.0,258.37172272578385,258.37172272578164,0.85,-1.4252867226110522,100.0,1,median_of_seed_median_return_pct,-1.4252867226110522,1.0,1.0,-0.6177706951318761,12.001990544247255,-1.4252867226110522,0.8884016912692712,512.0,feasible_if_all_values_le_0,1.0,1.0,3142,0.0,True,COMPLETE
12,-2.4356495437147796,3.231498820409411,0.0035176168033370678,0.2922747678917266,1.0,1.0,1.0,False,-0.2489909306420472,True,True,True,True,False,True,True,0.0,0.0,-5.217918630874539,0.0,-130.0,-420.0,0.037779150308795084,"[-5.217918630874539, 0.037779150308795084, -420.0, -130.0, 0.0, 0.0, 0.0]",-0.5004061802567407,0.1044,9.78208136912546,-1000000.0,15.0,-2.4356495437147796,650.0,-0.5004061802567407,-2.4356495437147796,5.271165651224951,1.9462722972145352,-3.3248933540104164,-5.271165651224951,3.4732198461491004,0.0716,0.5242000000000001,2.67740558184951,0.11059999999999999,0.0984,1.1277926458731884,1.9462722972145352,4.0,492.0,246.0,9.78208136912546,0.11520000000000001,0.4768,-3.1004223567896494,0.1018,0.11039999999999998,0.6884830972188477,-3.3248933540104164,0.0,552.0,274.0,5.0,5.0,9.78208136912546,0.1044,-0.5004061802567407,-2.4356495437147796,2.0,0.8122208496912049,5.271165651224951,1.9462722972145352,-3.3248933540104164,-5.271165651224951,3.4732198461491004,0.0716,0.5242000000000001,2.67740558184951,0.11059999999999999,0.0984,1.1277926458731884,1.9462722972145352,4.0,492.0,246.0,9.78208136912546,0.11520000000000001,0.4768,-3.1004223567896494,0.1018,0.11039999999999998,0.6884830972188477,-3.3248933540104164,0.0,552.0,274.0,1044.0,520.0,284.2833815927099,284.28338159271016,0.85,-2.4356495437147796,100.0,1,median_of_seed_median_return_pct,-2.4356495437147796,1.0,1.0,-0.5004061802567407,9.78208136912546,-2.4356495437147796,0.8122208496912049,520.0,feasible_if_all_values_le_0,1.0,1.0,3142,0.0,False,COMPLETE
13,2.120603404224486,0.4798007185747309,0.003230773789063221,0.17228033106120538,1.0,1.0,1.0,False,0.2543412765587094,True,True,True,True,True,True,True,0.0,0.0,-6.662370210149557,0.0,-135.0,-415.0,-0.17851053030508102,"[-6.662370210149557, -0.17851053030508102, -415.0, -135.0, 0.0, 0.0, 0.0]",0.37664830590800946,0.1034,8.337629789850443,-1000000.0,15.0,2.120603404224486,650.0,0.37664830590800946,2.120603404224486,3.5412687140120025,1.2669271915396907,-2.274341522472312,-3.5412687140120025,6.70510228540725,0.0702,0.5194,2.209758077646218,0.1024,0.0944,1.0483913891600325,1.2669271915396907,3.0,472.0,236.0,8.03872960846772,0.1214,0.4502,-1.7861397358916165,0.09140000000000001,0.11239999999999999,0.7638687382779108,-2.274341522472312,2.0,562.0,279.0,5.0,5.0,8.337629789850443,0.1034,0.37664830590800946,2.120603404224486,3.0,1.028510530305081,3.5412687140120025,1.2669271915396907,-2.274341522472312,-3.5412687140120025,6.70510228540725,0.0702,0.5194,2.209758077646218,0.1024,0.0944,1.0483913891600325,1.2669271915396907,3.0,472.0,236.0,8.03872960846772,0.1214,0.4502,-1.7861397358916165,0.09140000000000001,0.11239999999999999,0.7638687382779108,-2.274341522472312,2.0,562.0,279.0,1034.0,515.0,309.5233728171216,309.52337281712136,0.85,2.120603404224486,100.0,1,median_of_seed_median_return_pct,2.120603404224486,1.0,1.0,0.37664830590800946,8.337629789850443,2.120603404224486,1.028510530305081,515.0,feasible_if_all_values_le_0,1.0,1.0,3142,0.0,True,COMPLETE
14,2.657389343329619,0.32324987684533996,0.0031526138238649314,0.19798303150668495,1.0,1.0,1.0,False,0.2956337340192229,True,True,True,True,True,True,True,0.0,0.0,-6.011210705890456,0.0,-134.0,-416.0,-0.21075936964302866,"[-6.011210705890456, -0.21075936964302866, -416.0, -134.0, 0.0, 0.0, 0.0]",0.8889551647321504,0.10369999999999999,8.988789294109544,-1000000.0,15.0,2.657389343329619,650.0,0.8889551647321504,2.657389343329619,5.806025034569973,3.429390004682853,-2.3766350298871197,-5.806025034569973,7.303953950666465,0.0708,0.5306,2.834831697360112,0.1038,0.094,1.259263502049669,3.429390004682853,3.0,470.0,235.0,7.615960240082343,0.11259999999999999,0.4508,-1.8910455382931033,0.0972,0.11339999999999999,0.7503912102196453,-2.3766350298871197,1.0,567.0,281.0,5.0,5.0,8.988789294109544,0.10369999999999999,0.8889551647321504,2.657389343329619,3.0,1.0607593696430286,5.806025034569973,3.429390004682853,-2.3766350298871197,-5.806025034569973,7.303953950666465,0.0708,0.5306,2.834831697360112,0.1038,0.094,1.259263502049669,3.429390004682853,3.0,470.0,235.0,7.615960240082343,0.11259999999999999,0.4508,-1.8910455382931033,0.0972,0.11339999999999999,0.7503912102196453,-2.3766350298871197,1.0,567.0,281.0,1037.0,516.0,317.19711194251346,317.19711194251744,0.85,2.657389343329619,100.0,1,median_of_seed_median_return_pct,2.657389343329619,1.0,1.0,0.8889551647321504,8.988789294109544,2.657389343329619,1.0607593696430286,516.0,feasible_if_all_values_le_0,1.0,1.0,3142,0.0,True,COMPLETE
15,0.7656831118083574,0.3470183527489509,0.0027516509140317366,0.19170166491005805,1.0,1.0,1.0,False,0.08103201504025537,True,True,True,True,True,True,True,0.0,0.0,-5.550856825811643,0.0,-115.0,-435.0,-0.17665408676004712,"[-5.550856825811643, -0.17665408676004712, -435.0, -115.0, 0.0, 0.0, 0.0]",1.6522733656195434,0.10740000000000001,9.449143174188357,-1000000.0,15.0,0.7656831118083574,650.0,1.6522733656195434,0.7656831118083574,0.26247159354928495,0.5134330929844388,0.2509614994351539,0.26247159354928495,8.372569303172561,0.0834,0.5188,2.179744235915016,0.11379999999999998,0.0996,0.9946710828245023,0.2509614994351539,3.0,498.0,249.0,9.449143174188357,0.1204,0.4558,-0.5615379723269887,0.0988,0.1152,0.9634726249339868,0.5134330929844388,3.0,576.0,286.0,5.0,5.0,9.449143174188357,0.10740000000000001,1.6522733656195434,0.7656831118083574,3.0,1.026654086760047,0.26247159354928495,0.5134330929844388,0.2509614994351539,0.26247159354928495,8.372569303172561,0.0834,0.5188,2.179744235915016,0.11379999999999998,0.0996,0.9946710828245023,0.2509614994351539,3.0,498.0,249.0,9.449143174188357,0.1204,0.4558,-0.5615379723269887,0.0988,0.1152,0.9634726249339868,0.5134330929844388,3.0,576.0,286.0,1074.0,535.0,363.41819193001976,363.41819193002016,0.85,0.7656831118083574,100.0,1,median_of_seed_median_return_pct,0.7656831118083574,1.0,1.0,1.6522733656195434,9.449143174188357,0.7656831118083574,1.026654086760047,535.0,feasible_if_all_values_le_0,1.0,1.0,3142,0.0,True,COMPLETE
16,0.15828347782236296,0.43296658837791635,0.003409622661227342,0.21465039516056206,1.0,1.0,1.0,False,0.013971537611782256,True,True,True,True,True,True,True,0.0,0.0,-3.6710051376963797,0.0,-138.0,-412.0,-0.11644584850612416,"[-3.6710051376963797, -0.11644584850612416, -412.0, -138.0, 0.0, 0.0, 0.0]",-0.794779462463311,0.10270000000000001,11.32899486230362,-1000000.0,15.0,0.15828347782236296,650.0,-0.794779462463311,0.15828347782236296,7.183024271734107,2.5600046013809052,-4.623019670353202,-7.183024271734107,4.299491690854696,0.07479999999999999,0.5146,3.669478795689578,0.1082,0.0936,1.334364281038706,2.5600046013809052,5.0,468.0,234.0,10.551453941426425,0.11139999999999999,0.4566,-4.294062876203761,0.0954,0.11179999999999998,0.5692829258703201,-4.623019670353202,0.0,559.0,278.0,5.0,5.0,11.32899486230362,0.10270000000000001,-0.794779462463311,0.15828347782236296,3.0,0.9664458485061241,7.183024271734107,2.5600046013809052,-4.623019670353202,-7.183024271734107,4.299491690854696,0.07479999999999999,0.5146,3.669478795689578,0.1082,0.0936,1.334364281038706,2.5600046013809052,5.0,468.0,234.0,10.551453941426425,0.11139999999999999,0.4566,-4.294062876203761,0.0954,0.11179999999999998,0.5692829258703201,-4.623019670353202,0.0,559.0,278.0,1027.0,512.0,293.28758615184586,293.287586151845,0.85,0.15828347782236296,100.0,1,median_of_seed_median_return_pct,0.15828347782236296,1.0,1.0,-0.794779462463311,11.32899486230362,0.15828347782236296,0.9664458485061241,512.0,feasible_if_all_values_le_0,1.0,1.0,3142,0.0,True,COMPLETE
17,1.1606007240245964,0.3735169252325508,0.0032238040864539714,0.109277280479566,1.0,1.0,1.0,False,0.09584146484216785,True,True,True,True,True,True,True,0.0,0.0,-2.8904112542950084,0.0,-162.0,-388.0,-0.2527421272854623,"[-2.8904112542950084, -0.2527421272854623, -388.0, -162.0, 0.0, 0.0, 0.0]",1.7248603585145084,0.098,12.109588745704992,-1000000.0,15.0,1.1606007240245964,650.0,1.7248603585145084,1.1606007240245964,0.6570013842848388,0.7530909512183159,0.09608956693347714,-0.6570013842848388,5.329638930794999,0.08399999999999999,0.5157999999999999,3.290685974744798,0.097,0.096,1.0238027322735124,0.7530909512183159,4.0,480.0,240.0,11.041081582024415,0.09580000000000001,0.43900000000000006,-1.508769121193092,0.09100000000000001,0.1,0.9770809463667041,0.09608956693347714,3.0,500.0,248.0,5.0,5.0,12.109588745704992,0.098,1.7248603585145084,1.1606007240245964,4.0,1.1027421272854623,0.6570013842848388,0.7530909512183159,0.09608956693347714,-0.6570013842848388,5.329638930794999,0.08399999999999999,0.5157999999999999,3.290685974744798,0.097,0.096,1.0238027322735124,0.7530909512183159,4.0,480.0,240.0,11.041081582024415,0.09580000000000001,0.43900000000000006,-1.508769121193092,0.09100000000000001,0.1,0.9770809463667041,0.09608956693347714,3.0,500.0,248.0,980.0,488.0,310.19254681197197,310.19254681197384,0.85,1.1606007240245964,100.0,1,median_of_seed_median_return_pct,1.1606007240245964,1.0,1.0,1.7248603585145084,12.109588745704992,1.1606007240245964,1.1027421272854623,488.0,feasible_if_all_values_le_0,1.0,1.0,3142,0.0,True,COMPLETE
18,-1.8249868006986913,0.6800705234472014,0.0030908010328205564,0.2977391489565406,1.0,1.0,1.0,False,-0.16461168288487332,True,True,True,True,False,True,True,0.0,0.0,-3.913382278127507,0.0,-112.0,-438.0,0.034754153671677446,"[-3.913382278127507, 0.034754153671677446, -438.0, -112.0, 0.0, 0.0, 0.0]",-1.5290651424444435,0.1079,11.086617721872493,-1000000.0,15.0,-1.8249868006986913,650.0,-1.5290651424444435,-1.8249868006986913,3.5963873797885904,0.623633339920171,-2.9727540398684194,-3.5963873797885904,4.33532971449293,0.08259999999999999,0.5164,2.0706099218704166,0.1142,0.1016,1.039083582191806,0.623633339920171,4.0,508.0,254.0,9.769960307975012,0.11499999999999999,0.4692,-3.5554069347617046,0.10799999999999998,0.1142,0.6687009658469553,-2.9727540398684194,0.0,571.0,284.0,5.0,5.0,11.086617721872493,0.1079,-1.5290651424444435,-1.8249868006986913,1.0,0.8152458463283225,3.5963873797885904,0.623633339920171,-2.9727540398684194,-3.5963873797885904,4.33532971449293,0.08259999999999999,0.5164,2.0706099218704166,0.1142,0.1016,1.039083582191806,0.623633339920171,4.0,508.0,254.0,9.769960307975012,0.11499999999999999,0.4692,-3.5554069347617046,0.10799999999999998,0.1142,0.6687009658469553,-2.9727540398684194,0.0,571.0,284.0,1079.0,538.0,323.54072273860834,323.5407227386084,0.85,-1.8249868006986913,100.0,1,median_of_seed_median_return_pct,-1.8249868006986913,1.0,1.0,-1.5290651424444435,11.086617721872493,-1.8249868006986913,0.8152458463283225,538.0,feasible_if_all_values_le_0,1.0,1.0,3142,0.0,False,COMPLETE
19,1.1337582226053744,5.042731973664659,0.0029465426240937393,0.026383882370063193,1.0,1.0,1.0,False,0.10698292008205677,True,True,True,True,True,True,True,0.0,0.0,-4.40243712046958,0.0,-222.0,-328.0,-0.21081130480468102,"[-4.40243712046958, -0.21081130480468102, -328.0, -222.0, 0.0, 0.0, 0.0]",1.454148945427913,0.08600000000000001,10.59756287953042,-1000000.0,15.0,1.1337582226053744,650.0,1.454148945427913,1.1337582226053744,1.640739254181789,0.46878582073386355,-1.1719534334479254,-1.640739254181789,5.927969590036442,0.0742,0.47539999999999993,2.6610012780143277,0.101,0.0854,0.9604986319477451,0.46878582073386355,3.0,427.0,213.0,9.71992800756476,0.08280000000000001,0.41,-1.2365336203057378,0.0756,0.08660000000000001,0.8974963023392197,-1.1719534334479254,2.0,433.0,215.0,5.0,5.0,10.59756287953042,0.08600000000000001,1.454148945427913,1.1337582226053744,3.0,1.060811304804681,1.640739254181789,0.46878582073386355,-1.1719534334479254,-1.640739254181789,5.927969590036442,0.0742,0.47539999999999993,2.6610012780143277,0.101,0.0854,0.9604986319477451,0.46878582073386355,3.0,427.0,213.0,9.71992800756476,0.08280000000000001,0.41,-1.2365336203057378,0.0756,0.08660000000000001,0.8974963023392197,-1.1719534334479254,2.0,433.0,215.0,860.0,428.0,339.38080237599394,339.3808023759901,0.85,1.1337582226053744,100.0,1,median_of_seed_median_return_pct,1.1337582226053744,1.0,1.0,1.454148945427913,10.59756287953042,1.1337582226053744,1.060811304804681,428.0,feasible_if_all_values_le_0,1.0,1.0,3142,0.0,True,COMPLETE
20,-0.7766092564937543,0.6796117628007536,0.0027261787520247616,0.03711791202898875,1.0,1.0,1.0,False,-0.07257976625162718,True,True,True,True,True,True,True,0.0,0.0,-4.299920672087541,0.0,-169.0,-381.0,-0.07250821517955486,"[-4.299920672087541, -0.07250821517955486, -381.0, -169.0, 0.0, 0.0, 0.0]",-0.1495822834599835,0.09659999999999999,10.700079327912459,-1000000.0,15.0,-0.7766092564937543,650.0,-0.1495822834599835,-0.7766092564937543,1.9538541342489446,0.03320354094766831,-1.9206505933012763,-1.9538541342489446,5.3435054382316105,0.0764,0.485,2.56609091771822,0.0964,0.09019999999999999,0.962686540547316,0.03320354094766831,3.0,451.0,225.0,10.310513694313206,0.1078,0.396,-2.6626681700546495,0.08940000000000001,0.10300000000000001,0.7607060479151037,-1.9206505933012763,1.0,515.0,256.0,5.0,5.0,10.700079327912459,0.09659999999999999,-0.1495822834599835,-0.7766092564937543,2.0,0.9225082151795548,1.9538541342489446,0.03320354094766831,-1.9206505933012763,-1.9538541342489446,5.3435054382316105,0.0764,0.485,2.56609091771822,0.0964,0.09019999999999999,0.962686540547316,0.03320354094766831,3.0,451.0,225.0,10.310513694313206,0.1078,0.396,-2.6626681700546495,0.08940000000000001,0.10300000000000001,0.7607060479151037,-1.9206505933012763,1.0,515.0,256.0,966.0,481.0,366.8138045817023,366.8138045817047,0.85,-0.7766092564937543,100.0,1,median_of_seed_median_return_pct,-0.7766092564937543,1.0,1.0,-0.1495822834599835,10.700079327912459,-0.7766092564937543,0.9225082151795548,481.0,feasible_if_all_values_le_0,1.0,1.0,3142,0.0,True,COMPLETE
21,-1.9820540881724358,0.5386650682221563,0.00399476910975724,0.028571708055716554,1.0,1.0,1.0,False,-0.2107145727716937,True,True,True,True,True,True,True,0.0,0.0,-5.593654429777082,0.0,-129.0,-421.0,-0.017505836837636513,"[-5.593654429777082, -0.017505836837636513, -421.0, -129.0, 0.0, 0.0, 0.0]",-0.5904047148013468,0.1046,9.406345570222918,-1000000.0,15.0,-1.9820540881724358,650.0,-0.5904047148013468,-1.9820540881724358,2.923507763808575,-0.02691803609603527,-2.95042579990461,-2.923507763808575,5.2256711930490525,0.09119999999999999,0.4795999999999999,2.286537255980021,0.08020000000000001,0.099,0.9220149687333014,-0.02691803609603527,2.0,495.0,247.0,8.9064762413411,0.12539999999999998,0.41740000000000005,-2.801605619104057,0.063,0.1102,0.7529526813948483,-2.95042579990461,1.0,551.0,274.0,5.0,5.0,9.406345570222918,0.1046,-0.5904047148013468,-1.9820540881724358,1.0,0.8675058368376365,2.923507763808575,-0.02691803609603527,-2.95042579990461,-2.923507763808575,5.2256711930490525,0.09119999999999999,0.4795999999999999,2.286537255980021,0.08020000000000001,0.099,0.9220149687333014,-0.02691803609603527,2.0,495.0,247.0,8.9064762413411,0.12539999999999998,0.41740000000000005,-2.801605619104057,0.063,0.1102,0.7529526813948483,-2.95042579990461,1.0,551.0,274.0,1046.0,521.0,250.32735873457514,250.32735873457338,0.85,-1.9820540881724358,100.0,1,median_of_seed_median_return_pct,-1.9820540881724358,1.0,1.0,-0.5904047148013468,9.406345570222918,-1.9820540881724358,0.8675058368376365,521.0,feasible_if_all_values_le_0,1.0,1.0,3142,0.0,True,COMPLETE
22,1.3320428203145385,8.348730757950445,0.0036340016708567243,0.12654244332412748,1.0,1.0,1.0,False,0.131639465279512,True,True,True,True,True,True,True,0.0,0.0,-4.881128600103377,0.0,-180.0,-370.0,-0.18087831176077784,"[-4.881128600103377, -0.18087831176077784, -370.0, -180.0, 0.0, 0.0, 0.0]",1.7736768410673154,0.0944,10.118871399896623,-1000000.0,15.0,1.3320428203145385,650.0,1.7736768410673154,1.3320428203145385,2.9567976366702053,1.992617875763547,-0.9641797609066582,-2.9567976366702053,7.65065544979342,0.06780000000000001,0.508,3.498881320412579,0.12179999999999999,0.09,1.387385340749249,1.992617875763547,4.0,450.0,225.0,10.085403456758591,0.1,0.4426,-1.6704540970239237,0.0984,0.0988,0.8752343744910387,-0.9641797609066582,1.0,494.0,245.0,5.0,5.0,10.118871399896623,0.0944,1.7736768410673154,1.3320428203145385,3.0,1.0308783117607778,2.9567976366702053,1.992617875763547,-0.9641797609066582,-2.9567976366702053,7.65065544979342,0.06780000000000001,0.508,3.498881320412579,0.12179999999999999,0.09,1.387385340749249,1.992617875763547,4.0,450.0,225.0,10.085403456758591,0.1,0.4426,-1.6704540970239237,0.0984,0.0988,0.8752343744910387,-0.9641797609066582,1.0,494.0,245.0,944.0,470.0,275.178739740163,275.17873974016476,0.85,1.3320428203145385,100.0,1,median_of_seed_median_return_pct,1.3320428203145385,1.0,1.0,1.7736768410673154,10.118871399896623,1.3320428203145385,1.0308783117607778,470.0,feasible_if_all_values_le_0,1.0,1.0,3142,0.0,True,COMPLETE
23,0.06815627178866634,5.1128003102248245,0.0038892708045490517,0.12145489466453124,1.0,1.0,1.0,False,0.006731546713108205,True,True,True,True,True,True,True,0.0,0.0,-4.875094878871298,0.0,-167.0,-383.0,-0.14429374129822314,"[-4.875094878871298, -0.14429374129822314, -383.0, -167.0, 0.0, 0.0, 0.0]",0.7354493077382607,0.097,10.124905121128702,-1000000.0,15.0,0.06815627178866634,650.0,0.7354493077382607,0.06815627178866634,5.010169474547688,2.471705645916278,-2.53846382863141,-5.010169474547688,6.161684846352289,0.07020000000000001,0.5128,3.7214635582983058,0.1026,0.09119999999999999,1.3803263701681565,2.471705645916278,3.0,456.0,228.0,9.968243766232199,0.1004,0.43479999999999996,-2.89853009698744,0.0982,0.1028,0.6988637116001686,-2.53846382863141,0.0,514.0,255.0,5.0,5.0,10.124905121128702,0.097,0.7354493077382607,0.06815627178866634,3.0,0.9942937412982231,5.010169474547688,2.471705645916278,-2.53846382863141,-5.010169474547688,6.161684846352289,0.07020000000000001,0.5128,3.7214635582983058,0.1026,0.09119999999999999,1.3803263701681565,2.471705645916278,3.0,456.0,228.0,9.968243766232199,0.1004,0.43479999999999996,-2.89853009698744,0.0982,0.1028,0.6988637116001686,-2.53846382863141,0.0,514.0,255.0,970.0,483.0,257.11760642389794,257.1176064238988,0.85,0.06815627178866634,100.0,1,median_of_seed_median_return_pct,0.06815627178866634,1.0,1.0,0.7354493077382607,10.124905121128702,0.06815627178866634,0.9942937412982231,483.0,feasible_if_all_values_le_0,1.0,1.0,3142,0.0,True,COMPLETE
