,dist_ema_9_z,ema_slope_9_z,dist_ema_21_z,ema_slope_21_z,dist_ema_50_z,ema_slope_50_z,dist_ema_100_z,ema_slope_100_z,dist_ema_200_z,ema_slope_200_z,ema_spread_9_21_z,ema_spread_21_50_z,ema_spread_50_100_z,ema_spread_100_200_z,MOM_pct_14_z,ADX_14_scaled,RSI_14_bounded,MOM_pct_30_z,ADX_30_scaled,RSI_30_bounded,MOM_pct_72_z,ADX_72_scaled,RSI_72_bounded,MACD_hist_pct_z,NATR_14_z,bb_width_20_sqrt_z,bb_pos_20_norm,volatility_24_sqrt_z,volatility_72_sqrt_z,volatility_168_sqrt_z,log_ret_6_z,log_ret_24_z,log_ret_72_z,log_ret_168_z,ret_accel_6_24_z,ret_accel_24_72_z,ret_accel_72_168_z,vol_ratio_24_log1p_z,vol_ratio_72_log1p_z,vol_ratio_168_log1p_z,range_sqrt_z,body_sqrt_z,vol_expansion_24_log1p_z,vol_expansion_72_log1p_z,vol_expansion_168_log1p_z,dist_to_high_24_sqrt_z,dist_to_low_24_sqrt_z,price_pos_in_range_24_norm,dist_to_high_72_sqrt_z,dist_to_low_72_sqrt_z,price_pos_in_range_72_norm,dist_to_high_168_sqrt_z,dist_to_low_168_sqrt_z,price_pos_in_range_168_norm
dist_ema_9_z,1.0,0.7128693683147119,0.8989860645841621,0.5801937779201658,0.6926271175483752,0.4120161594420024,0.5485040372297745,0.2943912381750961,0.4476831024697652,0.21438023527270703,0.5716829495582743,0.21787573768770946,0.00021500882310131992,0.09704818055619874,0.7265388247786115,0.0400626753350406,0.6605237660741187,0.4942219947054801,0.05793921327235155,0.36834268528380665,0.23703525866952324,0.030830742896329158,0.13325625829341298,0.7406106966556185,0.13026155488732166,0.04019467199765473,0.8095788596691846,0.021788005345697876,0.012588087493695239,0.0022327977521605967,0.878027984715696,0.5733037683477431,0.23778084619379844,0.21945038484191295,0.15426030114428532,0.19812125846675963,0.022200132613815676,0.09137747718861852,0.09042895499528367,0.061545528856259434,0.012315074767224366,0.006976080386151185,0.00097296007951391,0.00895686253620983,0.002810596299970132,0.6681774325758706,0.5890120725156762,0.7248067025426569,0.47487022562539793,0.46718454170944296,0.33370098859468494,0.3868236303129992,0.3876669280479609,0.11974511978525007
ema_slope_9_z,0.7128693683147119,1.0,0.8638013429635446,0.9084625777154247,0.7635367568058646,0.705241807221509,0.6334281594423375,0.5563217231692291,0.5306440359068841,0.45200609154070237,0.8368081514763982,0.4259353635105861,0.13059602513192298,0.011602918796429012,0.8472667004590464,0.04452735778581754,0.6775859235461793,0.6177917824102792,0.06542659621700268,0.4288574320205431,0.29895912087736515,0.03323641744611573,0.17860501424201644,0.8443870595556782,0.10494741036344214,0.03211722742796187,0.7672437997822731,0.013449814038343388,0.0017378369546299844,0.018272631369667246,0.7077658011752078,0.7030420047016772,0.2999138795463365,0.25849569543848605,0.3785140152164436,0.21605443010842823,0.04109918288572044,0.13159915613014503,0.14731650070134467,0.11364086972132355,0.05868595918926974,0.033118603185461545,0.07106817090707973,0.08093412796083724,0.06610161553558468,0.6396978895176954,0.5543198737888304,0.7104139195058883,0.5056193594627735,0.4910859837729383,0.37925084631804995,0.42659134391645503,0.4247634192957111,0.14385281383727247
dist_ema_21_z,0.8989860645841621,0.8638013429635446,1.0,0.8520543290580715,0.9070578936624589,0.7255662718150239,0.7708017760771468,0.5903634230907356,0.6510768151814665,0.48052514763514453,0.856113377357484,0.5181498928537291,0.2055925258090433,0.030239813622863,0.8769150259892713,0.021587624756321505,0.7935862240239404,0.7486354618077332,0.06815213641392537,0.5172883696388885,0.4022689241598779,0.042986447388348094,0.2203445214448154,0.7191923362958217,0.1181799360032158,0.03089260130722464,0.8559774370767774,0.024748345171357357,0.017772786455333763,0.00954643522549535,0.7724078988154629,0.8173282357942715,0.4033459734630458,0.310029330346996,0.465807194357964,0.18467208242323818,0.08152872358859829,0.11993580610549584,0.14559838695449054,0.10562917160007908,0.02964334894458323,0.008963836828510272,0.04192655089780825,0.05456547794686931,0.03703628566866899,0.7213409493387101,0.6183392275394252,0.8060807257812265,0.633921674385475,0.5829149072466684,0.47882171715311717,0.5242125925812942,0.5128491145458618,0.17527326210856195
ema_slope_21_z,0.5801937779201658,0.9084625777154247,0.8520543290580715,1.0,0.8871206495085192,0.9090087492795778,0.789153191491838,0.7722455961624147,0.6808572459368742,0.6517021106135025,0.9819201548292611,0.6904500990546706,0.3383836058745523,0.13223794307250955,0.8541374556423375,0.012018635151206478,0.7292819634026197,0.8139457022286791,0.06368848883691501,0.5324533657482571,0.44735570810516245,0.039735583285956375,0.24964253748281418,0.6222441884850615,0.07710714691979544,0.012566910356275308,0.7141662962775769,0.013370374674736495,0.007560560713231138,0.02168994535990076,0.5120851538760653,0.8646222223269477,0.448545704128832,0.32627990745311714,0.6616846828461986,0.15851518047198418,0.10388509962390859,0.12659921303873592,0.17154892618741374,0.13061785041419202,0.07726838022314655,0.03275489509528077,0.08376009399141586,0.10050595823360249,0.08178434028689696,0.6108592181878785,0.5150355471596986,0.7030285868064011,0.6229923879417631,0.5586928588425649,0.49302852231426275,0.5217182803313989,0.507912780685801,0.18710934780884556
dist_ema_50_z,0.6926271175483752,0.7635367568058646,0.9070578936624589,0.8871206495085192,1.0,0.9180052428196349,0.9497966382969943,0.8445108194946597,0.8466295923780586,0.7366768211044388,0.9295076250870403,0.8068129640365374,0.5031356824289075,0.2603631326237557,0.7933597796939121,0.022646500372521097,0.8271013067766554,0.8748319978075688,0.06425589471235389,0.6450821541097562,0.6390996360765638,0.07574022038504744,0.3174493393964694,0.45839587298296447,0.06704587472816971,0.019045921082669205,0.7694978936675217,0.00042816160748494915,0.014498396406044873,0.016593333676449197,0.5793533978110966,0.874730490100808,0.6401807700281776,0.40071747728887336,0.6312734730302256,0.0323924501546262,0.19535443677228767,0.10765401619806256,0.175103401921543,0.13806476371778098,0.05945973933427122,0.016742022246427006,0.052883627641729304,0.07982925289503937,0.061960884339307444,0.5984676771022471,0.5237706233071855,0.7367815520896593,0.7471250139643605,0.6342670597416881,0.6348156525142149,0.6552696850934474,0.617782465615912,0.2446495852377605
ema_slope_50_z,0.4120161594420024,0.705241807221509,0.7255662718150239,0.9090087492795778,0.9180052428196349,1.0,0.9153373517044925,0.9482946034892108,0.8334163218755058,0.8424271113644949,0.9429371593365169,0.9180758160658898,0.6113867535785912,0.35108969673235807,0.6970503068577241,0.0352963524459082,0.7247931158762326,0.8686986432308774,0.05464689167383904,0.6261164829127122,0.6637169046705621,0.07249682213923217,0.33063259656620814,0.3133643332526759,0.025131362547932933,0.03911837363827342,0.600195651530848,0.013749400064651683,0.007709736220548726,0.028592058738046138,0.34005575844876174,0.8431530720816576,0.6648076924708172,0.3977156486210187,0.7411131309583244,0.08696898385096323,0.21440102065224384,0.10007337548969542,0.18284246862139472,0.14781076615869998,0.09134287195594289,0.03138866980139321,0.07703901208988324,0.10831358030947034,0.09057597562693358,0.4567851315269196,0.3989031341767198,0.599582457542041,0.7038301889446406,0.5786182963187397,0.6227665172491573,0.6239636305447094,0.5850286533536206,0.24689748908168463
dist_ema_100_z,0.5485040372297745,0.6334281594423375,0.7708017760771468,0.789153191491838,0.9497966382969943,0.9153373517044925,1.0,0.9375613539531646,0.9593840569833549,0.8833445359184128,0.8435861363007283,0.8908064962210752,0.7106911872594487,0.4715798642313112,0.6668380479534292,0.06500485902539123,0.8265032616702777,0.8200881437713664,0.02184161717506952,0.7326110218022492,0.7584153387698719,0.10059790873866956,0.4055847268143272,0.29321549032668454,0.016191609095460614,0.05359438910775596,0.7049276713666754,0.04309005182756167,0.004547884708525225,0.03420661928089077,0.45814375247646205,0.7879138005474289,0.7596855731163078,0.5117804325741392,0.6036950452209897,0.22053977356220178,0.1965692452856597,0.08447842924420225,0.17225819261083078,0.15841128407083663,0.07595291370794725,0.02587969692562682,0.045395414573047375,0.08176901417521498,0.07331478330915969,0.4643698517907434,0.43679544217109756,0.665148838083279,0.7324621292116265,0.6028548302298968,0.7307910757018984,0.7540682243869481,0.6781865575094455,0.34038553535900584
ema_slope_100_z,0.2943912381750961,0.5563217231692291,0.5903634230907356,0.7722455961624147,0.8445108194946597,0.9482946034892108,0.9375613539531646,1.0,0.9232491136516932,0.9574916841119769,0.8182099590013219,0.9599437017190494,0.7997435429680261,0.5500908570520776,0.5586653821836624,0.07752301052712053,0.7138732020767192,0.7824566596096181,0.009419217755532257,0.6978582170566842,0.760968467902387,0.09566582843241878,0.41018858680306636,0.1556002602393412,0.022085758238741152,0.06975646149910028,0.5370924694001367,0.05685015048500076,0.012675757730804408,0.04720900160581863,0.24018297372966482,0.7296615074069372,0.7621795605401556,0.5029661389913009,0.673121014298751,0.27159166337717844,0.20129830750559255,0.07416396982022912,0.17193298067389368,0.16244174389157418,0.10072092208867747,0.03784468914233593,0.06366801914748388,0.10212278397135603,0.0950990810768477,0.322466143072415,0.31283953734027753,0.5239549971305656,0.6686896115098526,0.5325060112529054,0.7032041942597448,0.7104294003783665,0.6330634995002903,0.3396841343688084
dist_ema_200_z,0.4476831024697652,0.5306440359068841,0.6510768151814665,0.6808572459368742,0.8466295923780586,0.8334163218755058,0.9593840569833549,0.9232491136516932,1.0,0.9480922582340022,0.7343349932288881,0.8525492476410848,0.8164501087953907,0.6442634814185798,0.5652099122611408,0.10572145115371182,0.8318101067307762,0.7249808509146104,0.05405150200905567,0.8157992393128255,0.7544771967215081,0.07643597267972702,0.5220268065500128,0.21327186691520758,0.03016093553775245,0.07205726687642111,0.6736024595869379,0.08760659403316015,0.04316872241480196,0.08024815312445384,0.3775673244171059,0.6879498327124504,0.7560052991725964,0.630996019416974,0.5386764231828418,0.30168801436243414,0.09833100501880865,0.060696249644536675,0.15351501033567078,0.16555050910589136,0.08791063464695704,0.038308248773652485,0.034268310940245746,0.07320544795176005,0.07541471333713141,0.36057773059316034,0.3825096337624019,0.6230710276560226,0.6549753421715353,0.5475302093696207,0.7969724667098138,0.7980727846022123,0.7110446539368489,0.4775705485243734
ema_slope_200_z,0.21438023527270703,0.45200609154070237,0.48052514763514453,0.6517021106135025,0.7366768211044388,0.8424271113644949,0.8833445359184128,0.9574916841119769,0.9480922582340022,1.0,0.696600021203018,0.8926148052462696,0.8877199719808215,0.7115064182102441,0.45916324033148953,0.11430991692995279,0.7169544935659601,0.677514461570354,0.06637652638406442,0.7715652004870484,0.737528061102884,0.06892476328795988,0.521015239860022,0.08753345711919218,0.0643606675640853,0.08562234337441645,0.5118737085429621,0.09923030418328044,0.05103393707433394,0.09305864292149482,0.17626426208645418,0.6240827780586063,0.738942363426624,0.6178301565221622,0.5911819210059731,0.34056963792484557,0.0932326617408205,0.050619279222749586,0.1495859406178157,0.1666565312951616,0.10812396372972417,0.04888517258732618,0.04989028083440988,0.08926597815053249,0.09304000832364556,0.22715397072226967,0.2643227836913244,0.4858508966490109,0.5827141751380235,0.4713892807494151,0.7594188057939997,0.747147373916734,0.6581396810707567,0.47531701751554994
