,dist_ema_9_z,ema_slope_9_z,dist_ema_21_z,ema_slope_21_z,dist_ema_50_z,ema_slope_50_z,dist_ema_100_z,ema_slope_100_z,dist_ema_200_z,ema_slope_200_z,ema_spread_9_21_z,ema_spread_21_50_z,ema_spread_50_100_z,ema_spread_100_200_z,MOM_pct_14_z,ADX_14_scaled,RSI_14_bounded,MOM_pct_30_z,ADX_30_scaled,RSI_30_bounded,MOM_pct_72_z,ADX_72_scaled,RSI_72_bounded,MACD_hist_pct_z,NATR_14_z,bb_width_20_sqrt_z,bb_pos_20_norm,volatility_24_sqrt_z,volatility_72_sqrt_z,volatility_168_sqrt_z,log_ret_6_z,log_ret_24_z,log_ret_72_z,log_ret_168_z,ret_accel_6_24_z,ret_accel_24_72_z,ret_accel_72_168_z,vol_ratio_24_log1p_z,vol_ratio_72_log1p_z,vol_ratio_168_log1p_z,range_sqrt_z,body_sqrt_z,vol_expansion_24_log1p_z,vol_expansion_72_log1p_z,vol_expansion_168_log1p_z,dist_to_high_24_sqrt_z,dist_to_low_24_sqrt_z,price_pos_in_range_24_norm,dist_to_high_72_sqrt_z,dist_to_low_72_sqrt_z,price_pos_in_range_72_norm,dist_to_high_168_sqrt_z,dist_to_low_168_sqrt_z,price_pos_in_range_168_norm
dist_ema_9_z,1.0,0.7482926451737903,0.9014991651438469,0.6166638727425574,0.6994943753938098,0.4530281127732531,0.5480985114145859,0.3318997934088039,0.43988128762135237,0.241874004235908,0.6078063448977641,0.2773404164547997,0.04179917464793206,0.0670897154930599,0.7506182370158407,0.021807664262749146,0.6569241378114979,0.5432108805027352,0.0013923034684972324,0.380637676218727,0.31244719005396654,0.023256445881236,0.1211694984488629,0.7373553629466214,0.09581623680182967,0.042986262142252055,0.8094437205800838,0.01894301727920162,0.03231455654568179,0.03510888092028888,0.8914403034416237,0.6134844144557674,0.3123302383122331,0.20342552699960156,0.212670216306309,0.1156227740318697,0.09434314882293213,0.0006596823206689539,0.008612181197956465,0.005944264321693332,0.026755153109793515,0.02393488512991788,0.027995248163983126,0.01991148236445649,0.030056192563638975,0.7143578360598779,0.6755441162181965,0.7059352279261785,0.5246011895331942,0.4776668120722784,0.3418563433867645,0.36936099105732945,0.36898044159110843,0.10434431605408404
ema_slope_9_z,0.7482926451737903,1.0,0.8779868902947304,0.9085204959352731,0.7678680595799949,0.7068683821585292,0.6270938495579319,0.54998592015619,0.5148415294408052,0.43583504720699795,0.8425219344860619,0.4544863786594187,0.14463595931083628,0.0020447951996727873,0.8645552852132438,0.026505447409872727,0.6732523543456617,0.6588831848854501,0.0013279923958599998,0.4335276190338142,0.37938868157037486,0.026778025937556488,0.15661609797010612,0.8124584387756945,0.08929981359604178,0.0495371094851383,0.7549314079885133,0.030357041462280725,0.03465272343012374,0.03638575142559323,0.713727301677656,0.7279761015616739,0.3793789032215407,0.24832386551414917,0.42480424226942237,0.11250411772396399,0.11399573966194401,0.022811227790588758,0.02668259579709307,0.010659015868013846,0.0129831506372078,0.017400148062670494,0.011982162998899286,0.004797834898382284,0.01648943280412759,0.6953543631346953,0.6637925348816825,0.6973873545186198,0.5617723179252021,0.5147059521011894,0.3757734036038588,0.40667778025888013,0.40861634986207984,0.113215267604602
dist_ema_21_z,0.9014991651438469,0.8779868902947304,1.0,0.8710067178309323,0.9086844201595047,0.750499299549806,0.7682999797503882,0.6146604943104369,0.6461234275359317,0.49989490882137944,0.8755959605941221,0.5669591899212754,0.24619123219814637,0.06685671967146363,0.8820335127290434,0.04028486633049462,0.7913429626638143,0.7925956389836838,0.012128284453073037,0.5374108293193068,0.4963102404572605,0.016851875380940882,0.21370560558173055,0.6758393553517932,0.10139164306747572,0.060368123437317255,0.8396871218177273,0.019384540967048728,0.03936994663750852,0.03365413449045425,0.7693624330054597,0.8441277156430492,0.49635650710754986,0.313616761612468,0.5155120669549851,0.05618644306184792,0.16389858663968887,0.016701017161856402,0.025820492323161286,0.007768833402841464,0.02588416487696449,0.029474404574801556,0.020851651994456797,0.015292483393666843,0.029406545143068116,0.7850659068614483,0.7472368832187183,0.8064073497164459,0.6881641686292346,0.6306217047640719,0.4855568209629748,0.5107540824075899,0.5076773540795335,0.16199815092781683
ema_slope_21_z,0.6166638727425574,0.9085204959352731,0.8710067178309323,1.0,0.8946392203037976,0.909151787069986,0.7903044662538188,0.7674868016530753,0.6773890531740818,0.6427066669538342,0.9841064425809732,0.7122047666669176,0.3551700795764062,0.14598044423620254,0.8538384955625653,0.04665450854453462,0.7321344588761826,0.8459877147232143,0.01712786567170727,0.5461183958058524,0.5396434904882739,0.01721494820578721,0.23254706833530878,0.5703079645438146,0.08686414497099114,0.06414867861462885,0.6961840841474507,0.02450250733561624,0.036231852445933715,0.03204933983056283,0.5201139419451992,0.8781838619503576,0.5397932084948394,0.33688466882317825,0.6948298022315988,0.01965051867161251,0.18571127401772092,0.03128430871416692,0.03745519182352215,0.020009861068096303,0.016557598872938662,0.024625215976103218,0.007265330978012732,0.004281133606985521,0.019271403041054725,0.6888968066723345,0.6609261592815623,0.7216522729207951,0.6805549255751958,0.6272690690755118,0.49206526688042124,0.5137529365168266,0.5144807214145503,0.16115064442747556
dist_ema_50_z,0.6994943753938098,0.7678680595799949,0.9086844201595047,0.8946392203037976,1.0,0.9318107115746229,0.9505907726808148,0.8630345246090599,0.8511921366791325,0.7581822260979851,0.9347499360747178,0.8402862573792304,0.5481023713066598,0.301200780709764,0.7801942922445501,0.06385134461732263,0.8106823661421879,0.8940665954726708,0.023699508861819714,0.6563383124142618,0.7303601935400471,0.0034983053560351846,0.3080452050101275,0.39604461151036646,0.10204572112576359,0.0694332070315468,0.7311690989342262,0.0013271635888488533,0.05697744792997101,0.013005677269834917,0.5716650027430961,0.8795734464495296,0.7304771963694655,0.4189102862602831,0.6565203359720367,0.19479346001429174,0.267621859917807,0.025039193925148633,0.04405181203963424,0.02438521048366712,0.034710764388104755,0.040005311778241195,0.014497626957630912,0.010392524807981427,0.034189012814708285,0.6955804529800076,0.6586358114173205,0.7575748205767163,0.8111162752111022,0.7365485205701143,0.6283043786208292,0.6535478833804996,0.6306370871630753,0.22615596377379996
ema_slope_50_z,0.4530281127732531,0.7068683821585292,0.750499299549806,0.909151787069986,0.9318107115746229,1.0,0.9281281623081761,0.9498780027967291,0.8474665851540039,0.847429651045123,0.9414960345474755,0.9314359961795922,0.6399807741562904,0.3746447185946153,0.6876964147718935,0.06842552296852016,0.7173203198755415,0.8811916829673715,0.027865107385125376,0.6330464237808753,0.751780227563749,0.004015016713585442,0.3123471923619578,0.25411085868662997,0.08507000891896876,0.06810140998354394,0.5700368088668325,0.002351858477500499,0.053740629927455145,0.008703189748834094,0.34969746443854965,0.8441618384151524,0.7519434390339409,0.4242772529698794,0.7552553926770665,0.2506950124616068,0.2822789725889551,0.03037892000184166,0.04936592557417906,0.03176191320677321,0.03002063943852941,0.038647248663409704,0.006404378494556701,0.0036805400764050745,0.0279526306916188,0.5696623285570878,0.5434155243071422,0.6401995489784115,0.7716994632978562,0.7043633649197455,0.6131506037155069,0.6356459205804262,0.614307755935208,0.2189764556190493
dist_ema_100_z,0.5480985114145859,0.6270938495579319,0.7682999797503882,0.7903044662538188,0.9505907726808148,0.9281281623081761,1.0,0.9523221025300563,0.9607426061569868,0.8997723352337696,0.8428405750899176,0.9191932392510646,0.7515475456109244,0.5071631022707823,0.6434849913253161,0.07709697216997359,0.7825781905454361,0.8253335908774527,0.029164973509197945,0.7155429708382817,0.8409898935718018,0.01122750410555195,0.38363598389423814,0.22062847150135204,0.0911221603395322,0.06960045993131406,0.6437262021298388,0.008741931282852056,0.0686789476561911,0.012267392555674677,0.43734131716540237,0.7816752749045529,0.8412313120107001,0.527052954205213,0.6196039156120517,0.3900219104095756,0.245548538048769,0.02440601123004681,0.05015976456470811,0.035081277241824166,0.03582780109051929,0.03919372008509112,0.010063655858822702,0.0011758786325034199,0.0299335334056805,0.5759756852841124,0.5478499683286383,0.685216791065298,0.8065295365941613,0.7310516519359418,0.7044549896578918,0.7518131247689678,0.7045019798499629,0.30152353005045696
ema_slope_100_z,0.3318997934088039,0.54998592015619,0.6146604943104369,0.7674868016530753,0.8630345246090599,0.9498780027967291,0.9523221025300563,1.0,0.9361342719825978,0.9584923271840303,0.8130304243428752,0.970667645248753,0.8253948002876408,0.5699958547238366,0.5425872602618911,0.07959955203816171,0.6825094189757531,0.7836395777587363,0.0330868492363066,0.6772954351135032,0.8419743081138155,0.010757837506774483,0.3796172575781939,0.08999027170214548,0.07411271532367718,0.0655129977930481,0.4914612799707382,0.010310292057873434,0.06453968191022758,0.01806036501045312,0.2415136017199175,0.7230634249573072,0.8422655790063992,0.5254240408461338,0.6776793924471032,0.4392712395783516,0.24769026363568164,0.027115397645563654,0.05219945855654403,0.039077747742248224,0.031584662569844005,0.03764104920984695,0.0033563835406565084,0.004244192662860032,0.02426132350686027,0.45148718381701214,0.4329282412469674,0.566262239682423,0.7481960853852233,0.6809810341801584,0.6745572355443751,0.721946842235513,0.6768890497422033,0.29073088916482187
dist_ema_200_z,0.43988128762135237,0.5148415294408052,0.6461234275359317,0.6773890531740818,0.8511921366791325,0.8474665851540039,0.9607426061569868,0.9361342719825978,1.0,0.9611791152347388,0.7303688284403477,0.8778640549150165,0.8475009909743595,0.6785453106851969,0.5350176898837846,0.08441045213000951,0.768705555989171,0.7229101075035689,0.041951917000981796,0.7671346220050158,0.8293495298425062,0.026209419175644913,0.47568505686113377,0.13416104900936937,0.08267763545311026,0.06199522821714539,0.6011410647849412,0.01582243147214325,0.07520859623344037,0.046450437831425044,0.3450828768950595,0.6761597056279081,0.8297222136783867,0.63312211273199,0.5496257095793308,0.4602692859529559,0.13591118741385988,0.020387135187864114,0.04547630931473599,0.03422065611737428,0.03472683937712638,0.035400974002111237,0.00812097944393503,0.004368897146027868,0.02358309235214715,0.48430124457332496,0.4649400262734138,0.6453234175859746,0.7373312572420909,0.6668088207521504,0.7548563698182061,0.8081663387828338,0.7363196502580844,0.4081966038033126
ema_slope_200_z,0.241874004235908,0.43583504720699795,0.49989490882137944,0.6427066669538342,0.7581822260979851,0.847429651045123,0.8997723352337696,0.9584923271840303,0.9611791152347388,1.0,0.6887044072856002,0.9034946828801862,0.9048853389291575,0.7338061402856224,0.43562223623692325,0.08385925785550213,0.66754814311433,0.6725472910065188,0.044438304320231097,0.720888595780947,0.8129542655107292,0.024970120303574542,0.4659459466453725,0.014505979290770285,0.06760108483893212,0.05504827435447119,0.4565040639717662,0.019234442703637757,0.07160579840990125,0.056217148931750865,0.16570889916839407,0.6109670789995489,0.813362032230937,0.6258419199439785,0.589847151028465,0.49636710624452557,0.13038233180475844,0.021971701985955133,0.04501355349895593,0.0359204609401196,0.031221985992775945,0.03313225582922695,0.002180032133576513,0.008509277695688539,0.018692020706567527,0.3659504077257817,0.35310143607663674,0.5287909763049515,0.6699199470720927,0.607939813299964,0.715407594607265,0.7708059622793416,0.6991837256000129,0.39535364860433336
