,dist_ema_9_z,ema_slope_9_z,dist_ema_21_z,ema_slope_21_z,dist_ema_50_z,ema_slope_50_z,dist_ema_100_z,ema_slope_100_z,dist_ema_200_z,ema_slope_200_z,ema_spread_9_21_z,ema_spread_21_50_z,ema_spread_50_100_z,ema_spread_100_200_z,MOM_pct_14_z,ADX_14_scaled,RSI_14_bounded,MOM_pct_30_z,ADX_30_scaled,RSI_30_bounded,MOM_pct_72_z,ADX_72_scaled,RSI_72_bounded,MACD_hist_pct_z,NATR_14_z,bb_width_20_sqrt_z,bb_pos_20_norm,volatility_24_sqrt_z,volatility_72_sqrt_z,volatility_168_sqrt_z,log_ret_6_z,log_ret_24_z,log_ret_72_z,log_ret_168_z,ret_accel_6_24_z,ret_accel_24_72_z,ret_accel_72_168_z,vol_ratio_24_log1p_z,vol_ratio_72_log1p_z,vol_ratio_168_log1p_z,range_sqrt_z,body_sqrt_z,vol_expansion_24_log1p_z,vol_expansion_72_log1p_z,vol_expansion_168_log1p_z,dist_to_high_24_sqrt_z,dist_to_low_24_sqrt_z,price_pos_in_range_24_norm,dist_to_high_72_sqrt_z,dist_to_low_72_sqrt_z,price_pos_in_range_72_norm,dist_to_high_168_sqrt_z,dist_to_low_168_sqrt_z,price_pos_in_range_168_norm
dist_ema_9_z,1.0,0.710790061919595,0.9218359192329593,0.5647368364888814,0.7724372039027523,0.41611327401720877,0.6817803597995046,0.33422693222764716,0.6283732672565014,0.28212574368150367,0.5824175997902259,0.23387166877403173,0.012219350853153779,0.02970783762137879,0.7296259634033996,0.04352949353106018,0.40576714492946653,0.3989833773708484,0.02816115607999489,0.17200616147186054,0.3492745703217353,0.008934809315394024,0.05054384625683997,0.8067283605210663,0.1385760248362827,0.011605559085862405,0.6614748741651638,0.04333349917613327,0.021406474964629784,0.02020800338310602,0.8999480012997603,0.5289545689391375,0.34896472961495884,0.3847451433286844,0.024526363820076492,0.16027621399431777,0.024252292051081387,0.06370825088806864,0.060828080329361656,0.061460074446694594,0.07049692275961798,0.029016484729380513,0.0781089453563342,0.07101756736706237,0.07243480945606191,0.738177494667186,0.6860807947129489,0.48174835643327846,0.5927274294960763,0.5709707224483416,0.13149611895623892,0.5859380913724265,0.5669568892072506,0.06874844839982254
ema_slope_9_z,0.710790061919595,1.0,0.8446479910216572,0.9181898791092752,0.7853887986393274,0.758961301433042,0.7139176437016495,0.6634517067578439,0.6673275670207439,0.6080023491404852,0.8527225411717191,0.4936070506423633,0.21470225719195524,0.13112166563796668,0.8351656792986332,0.044851686502053525,0.452042452177289,0.489309333529121,0.027746689831098702,0.23022511693025083,0.36605818449660915,0.012827455847972716,0.09147010671467883,0.9103746665778979,0.13702179945737816,0.029231892805233632,0.6643388242652336,0.048575546454341444,0.02615706307234274,0.025762838477267788,0.7368694099938338,0.6403557528995867,0.36588382060784314,0.409625353173307,0.22146766237904272,0.23093354680330277,0.02650536178075186,0.03310294394883616,0.031112860824093192,0.03329477685125011,0.0540554378226198,0.024631162721893578,0.055732522005098775,0.05278611569495133,0.05501633411491695,0.6956733027108121,0.6456411524754481,0.5094424373410775,0.5718177694451244,0.5469971368736483,0.1537998070210616,0.5874841308079015,0.5705584442391243,0.09100873885672746
dist_ema_21_z,0.9218359192329593,0.8446479910216572,1.0,0.8038155977218933,0.9361464258679922,0.6895570453673759,0.8557664336942127,0.6015205128728767,0.7974116250708818,0.5397571363498986,0.8276640022496886,0.50075390161601,0.20835828446651594,0.10422585821889667,0.8607579032274004,0.04192405474095883,0.5363000226454938,0.614242011074895,0.04082311126732558,0.2585200535940507,0.43244920226401123,0.002295787724789445,0.08176643104824953,0.8250786227873915,0.1638163808166376,0.012558255176623904,0.783180008081947,0.03782742522990029,0.03287403553472452,0.02559258230642691,0.8181073331754406,0.7430373782282119,0.43220910728882095,0.4796775199517486,0.2537229058127624,0.2599387143169059,0.022695141007640512,0.04908191442312023,0.05304761844421514,0.05322625926979168,0.0723298554424135,0.033035315488062086,0.06817299486284333,0.0724862056134493,0.07375032746167977,0.8282915557479681,0.7572349586941942,0.6329416836214321,0.6996111834044451,0.6812178345087284,0.17810005131844656,0.7072805309469219,0.6841647035025906,0.08915528743647479
ema_slope_21_z,0.5647368364888814,0.9181898791092752,0.8038155977218933,1.0,0.8531802481352696,0.9265330927825689,0.8082615552281527,0.8367300961368468,0.7623436993621062,0.7744127521993681,0.9762877824505145,0.7047109998931342,0.38917723224734757,0.24690593565628602,0.8294695329317626,0.038408712249252255,0.5314411290200906,0.6722754373270253,0.0418787267643075,0.29023025497433064,0.4133491708419872,0.0017406642195405436,0.10706000823174844,0.7387968408884487,0.1440908524976077,0.027846194914943417,0.7062675923694763,0.034073581314786744,0.04058976831810271,0.031469422548448166,0.540442911141937,0.783871444354375,0.41326826333974787,0.4566193205173563,0.4964468532054382,0.2929808212968505,0.013391878548964772,0.025011536644208344,0.030177695810126925,0.03054824847091605,0.0548215457141207,0.026299088849923716,0.0447209818277301,0.05435328696724423,0.055486966428836736,0.6963828019841959,0.6323426520390665,0.609807781848764,0.6170140530454604,0.6017296616044879,0.18244913317151112,0.6412927185303381,0.6255732069470352,0.09636230790234586
dist_ema_50_z,0.7724372039027523,0.7853887986393274,0.9361464258679922,0.8531802481352696,1.0,0.8479607489564961,0.973188966395216,0.7950866631526641,0.9261654795058941,0.7377146376992234,0.9052002002679875,0.7221856324626357,0.43916927201255984,0.2619270564174043,0.811665759363472,0.007242372571423051,0.662536078700455,0.7516799800739667,0.041769583333066095,0.3649916822537147,0.5306415486727567,0.013880303137719329,0.11794496815753926,0.6612766393462155,0.1794866445812609,0.007030200436748295,0.8527483617866672,0.01699377228387645,0.030775858518081983,0.026222957661156603,0.6738435062715536,0.8217712487260611,0.530533340232535,0.5360902555689567,0.42607673359266546,0.22421094417773163,0.023365352093006785,0.04446231657434803,0.053441954694823456,0.052319701834492596,0.08146184347840182,0.0411942394192317,0.06268203148355257,0.08036191249082328,0.08177165698569347,0.7949214241259145,0.7103193934320005,0.7548087106630561,0.7837741768333917,0.762386027813539,0.2649658535328181,0.7885491707374906,0.7597544351610761,0.103879419584904
ema_slope_50_z,0.41611327401720877,0.758961301433042,0.6895570453673759,0.9265330927825689,0.8479607489564961,1.0,0.8672176863424431,0.9671722095972639,0.8401188649951407,0.9127399518330068,0.9434608520143994,0.8828342885567475,0.5934304880748341,0.3801967314825289,0.7030552995133053,0.005775317231744515,0.6227350364512618,0.7539352115841749,0.034353155818414194,0.37861378756674485,0.48956823436842667,0.013304294683722646,0.13429136948813797,0.5144533534036754,0.15845270709600656,0.014188126912544792,0.7269861449739365,0.004980890006171599,0.03245149037332804,0.024262250819650697,0.3855804120719304,0.7803722412277191,0.4896028544152272,0.4849753351136152,0.6030091790307612,0.2095735380997416,0.03688128994680836,0.025655202762000753,0.03577395099894817,0.03452484436818394,0.06540938616504806,0.035043418577691554,0.041008835198238475,0.06362147255594965,0.06484791741053657,0.6098486407658675,0.5383640073365326,0.6918175191456102,0.6672128673414228,0.649587239909707,0.2619284015987056,0.6820320845800196,0.6592562373856472,0.1019608832384452
dist_ema_100_z,0.6817803597995046,0.7139176437016495,0.8557664336942127,0.8082615552281527,0.973188966395216,0.8672176863424431,1.0,0.8623248986486706,0.982400017545237,0.8280592849925364,0.8669996673185694,0.801719121949948,0.5776135633728737,0.39012410186237595,0.7398649845752177,0.01336057306926186,0.748299247422191,0.7573381533587151,0.0307493878067246,0.4654560436685165,0.5993137249274734,0.022202407641648044,0.17591148796531728,0.5565509211584229,0.17898475340494233,0.0033951627773403745,0.886258895934449,0.00814350805605003,0.022227104534245166,0.011925087304828474,0.5955825504212977,0.7915214942066556,0.5993227236547358,0.5698766699403167,0.4520714249209045,0.13690300002300199,0.05360715152322298,0.040030624297942824,0.04859052631282111,0.04620531905875534,0.08010795030553937,0.0414000716595184,0.05567995058441005,0.07656880935521043,0.07892490802028654,0.7326810185393202,0.6518278176032345,0.8193346221637869,0.8125073865050253,0.7900010241438251,0.3713600181647386,0.8304197251569176,0.8000963175606746,0.14443772796960347
ema_slope_100_z,0.33422693222764716,0.6634517067578439,0.6015205128728767,0.8367300961368468,0.7950866631526641,0.9671722095972639,0.8623248986486706,1.0,0.8666751277270756,0.9773489222405832,0.857995219081625,0.9375277636864957,0.7156718094348765,0.49338907040772634,0.6140514707857573,0.02933051497712101,0.6867939442666444,0.7252082594692882,0.019031454260753082,0.4659041095240448,0.5445231884657332,0.019375103885798352,0.18692678722907252,0.40288670588501346,0.15518113516271614,0.004670999349675614,0.7368031727361695,0.005246095727396647,0.02095707539832492,0.004028070542205449,0.3119132557876499,0.7140906181626059,0.5446577939346122,0.5022852442410387,0.5889687451908526,0.10868440145702675,0.06722739802775923,0.02340474343208288,0.033741652506410875,0.031264073070554205,0.06340037204740072,0.03481952009942255,0.03348695415023041,0.059103937061144175,0.06137226288741817,0.5328694326943088,0.466260570028115,0.73198397228709,0.6765420442606431,0.6579834891976001,0.36212465046896586,0.7023340371516444,0.6779505311231497,0.1385103509081448
dist_ema_200_z,0.6283732672565014,0.6673275670207439,0.7974116250708818,0.7623436993621062,0.9261654795058941,0.8401188649951407,0.982400017545237,0.8666751277270756,1.0,0.8649090757198773,0.8191342684457733,0.8077844477573426,0.6492361365953545,0.5013439889685523,0.6930864613089666,0.010372691519032091,0.8208349558482327,0.7313898720072096,0.0326866304023006,0.5699754499346119,0.6266000822337773,0.03492319212990626,0.26634671487030726,0.5048998887189459,0.17232780172142076,0.005796776461207329,0.9183264640700506,0.008381962541133332,0.024515162881212225,0.0028639808554565297,0.5518301544338087,0.7521257843446841,0.6266870217822984,0.6060806525423266,0.445326547716047,0.08088796622128908,0.043823021975018236,0.03776366050408484,0.0461309632733409,0.042193803963458454,0.07562868992142777,0.04002841940895674,0.05026411348021258,0.07111312675554135,0.0734409305853094,0.6864465999713146,0.6165454086444928,0.8682299402132372,0.8080361290851462,0.7921324882214176,0.48027153316293736,0.8592908376368968,0.8377080447549452,0.23056257785056009
ema_slope_200_z,0.28212574368150367,0.6080023491404852,0.5397571363498986,0.7744127521993681,0.7377146376992234,0.9127399518330068,0.8280592849925364,0.9773489222405832,0.8649090757198773,1.0,0.7927023173854366,0.9199221188184883,0.7783844622033035,0.5988841233200833,0.5617164147731749,0.026854024811403768,0.7453001841645401,0.6837449672604771,0.021636587678063292,0.5618048205593102,0.5605676117534839,0.03612763275038293,0.27472186586101005,0.34863143735705887,0.14391060538376946,0.009791948833866146,0.754265244987194,0.001214353449114629,0.0229268386863731,0.004402282767526261,0.26910185679725607,0.6639372885099576,0.560753277290799,0.5313643211356603,0.5660056154451852,0.054328267766565005,0.05299295118109179,0.02220991374716764,0.03153768348674053,0.027546972615539227,0.05802441501936912,0.033523588306410106,0.02881599353200078,0.053047739833342156,0.055175983051588086,0.47916577611019173,0.4273788519803484,0.7651740968592629,0.6598280502777265,0.6475680470581952,0.4670932533160064,0.7192661898630981,0.7031284284368405,0.2257320175660908
