,dist_ema_9_z,ema_slope_9_z,dist_ema_21_z,ema_slope_21_z,dist_ema_50_z,ema_slope_50_z,dist_ema_100_z,ema_slope_100_z,dist_ema_200_z,ema_slope_200_z,ema_spread_9_21_z,ema_spread_21_50_z,ema_spread_50_100_z,ema_spread_100_200_z,MOM_pct_14_z,ADX_14_scaled,RSI_14_bounded,MOM_pct_30_z,ADX_30_scaled,RSI_30_bounded,MOM_pct_72_z,ADX_72_scaled,RSI_72_bounded,MACD_hist_pct_z,NATR_14_z,bb_width_20_sqrt_z,bb_pos_20_norm,volatility_24_sqrt_z,volatility_72_sqrt_z,volatility_168_sqrt_z,log_ret_6_z,log_ret_24_z,log_ret_72_z,log_ret_168_z,ret_accel_6_24_z,ret_accel_24_72_z,ret_accel_72_168_z,vol_ratio_24_log1p_z,vol_ratio_72_log1p_z,vol_ratio_168_log1p_z,range_sqrt_z,body_sqrt_z,vol_expansion_24_log1p_z,vol_expansion_72_log1p_z,vol_expansion_168_log1p_z,dist_to_high_24_sqrt_z,dist_to_low_24_sqrt_z,price_pos_in_range_24_norm,dist_to_high_72_sqrt_z,dist_to_low_72_sqrt_z,price_pos_in_range_72_norm,dist_to_high_168_sqrt_z,dist_to_low_168_sqrt_z,price_pos_in_range_168_norm
dist_ema_9_z,1.0,0.709493190093194,0.921753661305178,0.5659895254456822,0.7748688652695815,0.41968618089836035,0.6844708394976063,0.33732130731781695,0.625885728418123,0.28810116882668374,0.5825493362297128,0.23179396354056198,0.03573728035313017,0.011322214604917396,0.7346670946073043,0.0009927831299093835,0.41855426209134605,0.41939796424680004,0.0009691493702012598,0.18177050740087036,0.33862116782764556,0.00294552236769372,0.05821933600186732,0.799894634534868,0.21532005096066337,0.026321150048073384,0.660148355437191,0.025732660576831157,0.01966888286362071,0.026937812761027306,0.8966357818238845,0.539039286553819,0.33805503862242897,0.4004460711778639,0.01535144554603979,0.17689879509666495,0.04104028847918427,0.02223327309691287,0.01349682270237662,0.010200079432590365,0.040354198930560914,0.013432211331194571,0.039508863220263035,0.04089037086553855,0.04255131084958678,0.7468430197023113,0.6676972872567934,0.49198454861585156,0.6000844616397494,0.5509444887138896,0.14284256149434596,0.5802844274931871,0.558601408464691,0.07847024061989494
ema_slope_9_z,0.709493190093194,1.0,0.8487242578281772,0.9216710990702569,0.7954194010990161,0.7670801028854022,0.7204859205904437,0.6700395442961735,0.6630060884630232,0.6065657983251621,0.8609505039928117,0.49470053207375675,0.23045779309906775,0.13632204563644035,0.8412054896646497,0.0026894008200640143,0.4595914859373231,0.5041683094241489,0.002363263646496095,0.2305942439858687,0.3622515589701577,0.007451363241880207,0.08828306223062289,0.9057610588911982,0.18443020041513603,0.01428739356972468,0.6651067400873568,0.04818020977184918,0.03394673398820217,0.03077532050880246,0.7361467731583162,0.6540151462317264,0.3618358763854194,0.4337167542924066,0.23342737778441955,0.24436755158560652,0.047176035667359624,0.04258372656069392,0.036377432937868666,0.03262517676607703,0.0187358930111881,0.0021597168611429563,0.017028359872015363,0.018278414673772312,0.021019591262679292,0.7198458199309913,0.6230764988847698,0.5186520532130395,0.5838908191396932,0.5260207690305213,0.15405194848357295,0.576402338768381,0.5499994597120261,0.08803397129313094
dist_ema_21_z,0.921753661305178,0.8487242578281772,1.0,0.8074057248207909,0.936295074525526,0.6938138534704364,0.8530524317762329,0.6038015363802437,0.7860483161265817,0.5391872041051069,0.8287999256795808,0.4975886548746158,0.23113970589168473,0.11983045335196706,0.8646361472826647,0.003526064588907312,0.5463529330629164,0.6274356981534828,0.012793223519178625,0.2645628809228037,0.4289784744617527,0.006850494893795769,0.08466599299598944,0.8209958881455582,0.22247934158602403,0.022748502713871643,0.7771004677420588,0.04872562385295545,0.03843469228831376,0.03781038893385281,0.8176860198501604,0.7498958595216193,0.42862042656794264,0.5005395845463732,0.2607841922468581,0.2660747773948284,0.042706518737426764,0.03282887567056266,0.02811380867723527,0.024445821318223426,0.037444999199293276,0.013048546025255209,0.033522897216320166,0.03748637355034582,0.03949490359038649,0.839526663754581,0.7404956708954636,0.6405385647907796,0.7090542551923757,0.6543425720713584,0.19001714645821555,0.6915977543342983,0.6596265773991566,0.09360938919250918
ema_slope_21_z,0.5659895254456822,0.9216710990702569,0.8074057248207909,1.0,0.8587604268961035,0.9287216956238312,0.8099905824779278,0.8371889231413584,0.7543072503667353,0.7642561164943679,0.9787948180795406,0.7035416333988139,0.40206118977201094,0.2558655503301396,0.8323171131848917,0.00505644284188684,0.5437153789786021,0.6781467426444273,0.013551485386144554,0.297183483588886,0.41999482930206733,0.003781686160604854,0.10873019583103631,0.7367255061341905,0.17320811156690427,0.012079184686956141,0.7077738178150578,0.062241322624077805,0.048821956545903857,0.03941518652160036,0.5432619498208515,0.7943883625917952,0.4199620055684873,0.4864554048943716,0.5043261233797192,0.2916204298181898,0.034325442693109276,0.03845298936834429,0.03907566760971849,0.03566180531844351,0.02120468253511428,0.008021029570557881,0.014935363270750054,0.020315642656615607,0.02272323537213746,0.7174254380975613,0.6137770465190406,0.6218497307339815,0.6329044644807522,0.5765394187626448,0.19421812537729158,0.6289409350903362,0.5926801798932082,0.09613249483521304
dist_ema_50_z,0.7748688652695815,0.7954194010990161,0.936295074525526,0.8587604268961035,1.0,0.8507503489618825,0.9694243584874296,0.7946306925355072,0.9132049533603612,0.7309454507644201,0.9054496697170346,0.7168152333895845,0.45413951935951874,0.29274624332570426,0.8138146960583001,0.002306990799900833,0.6801386257434751,0.7592358921506557,0.032167602240018904,0.38388988998251494,0.5428667116299324,0.03176057536693326,0.13154964773670394,0.6615453395358981,0.20340231115206542,0.03327524096589862,0.8563867787939516,0.05969549141682026,0.050411814239568226,0.058273305140219424,0.67827254345112,0.8227369393651957,0.542831354709453,0.5645643942096519,0.4265747205109617,0.21331200314345705,0.007394469488251174,0.029581699790512093,0.036659841500016936,0.032760849312342424,0.034582347241796436,0.01630309887069377,0.02888868546547083,0.03443333950412574,0.03657013739408399,0.792797975385071,0.7018082857559264,0.7655452058215876,0.799256666393619,0.7363237515948861,0.2979659685390294,0.7724551640350863,0.7380703927287007,0.12340634352445323
ema_slope_50_z,0.41968618089836035,0.7670801028854022,0.6938138534704364,0.9287216956238312,0.8507503489618825,1.0,0.865251246667055,0.9626505401729628,0.8291227376515846,0.8945542353509401,0.9452169075359217,0.8777649285764243,0.5918653004501344,0.4039644014180857,0.706589827541391,0.002744121578273076,0.6406583260273204,0.7544716456603756,0.035092766754036844,0.399160815699339,0.5179197218490788,0.029305866824136002,0.1501785887706671,0.5174235048256461,0.1428391753779987,0.023220210830354623,0.7385579459460313,0.06377896493872669,0.05952725852587005,0.06548768748020609,0.38992036776180344,0.7842574680948524,0.5181840352361164,0.5171023826375719,0.6080057852697424,0.1921621111829177,0.025050123825559965,0.03143909935281967,0.04293358835275765,0.039241868330512804,0.016695915201905047,0.01199532188466057,0.009951742344669962,0.016381183320231536,0.01862419031762042,0.6126125349617562,0.52560785491988,0.7018861046970029,0.6841904898397762,0.6240280609132507,0.29666898217041204,0.6671499762455506,0.6368620843216432,0.12241978956195695
dist_ema_100_z,0.6844708394976063,0.7204859205904437,0.8530524317762329,0.8099905824779278,0.9694243584874296,0.865251246667055,1.0,0.8639723283192874,0.9790283147058635,0.829573664676272,0.8630606800744475,0.796289046983866,0.6014758422432401,0.4379247176891116,0.7386967018665688,0.012376235233240518,0.7727502532875586,0.7610320956959148,0.024171580147808125,0.4959884100808845,0.6272276995192866,0.04998203445249109,0.1902845717758828,0.5552137112448569,0.17824098354672552,0.033779257392369075,0.8984417610506507,0.06376524137362585,0.06162753649587503,0.06895265487894574,0.5996819349863561,0.7843905737606492,0.6273465089586376,0.6048282679271769,0.4463025296079339,0.1099968899163617,0.04292523294172463,0.02043770751390187,0.03733107275832945,0.03599281622886504,0.032914937517025324,0.018370981411422127,0.031244781790675295,0.03256583666464632,0.034453835259961596,0.7208612831232941,0.6417060459982654,0.829782935375442,0.8209747740199042,0.7682856162703783,0.4262823776109493,0.8206434391727156,0.789977693683294,0.1755961835445595
ema_slope_100_z,0.33732130731781695,0.6700395442961735,0.6038015363802437,0.8371889231413584,0.7946306925355072,0.9626505401729628,0.8639723283192874,1.0,0.866196862979703,0.9716605198538002,0.856762133856301,0.9331977205476644,0.726590108649895,0.5366115626552592,0.614119920983498,0.01764662337292042,0.7127004206762161,0.7215623791290185,0.02598712545012333,0.4995943441497092,0.5875871855110858,0.0468728405984026,0.20550754156120768,0.4036619357203201,0.1142500041366665,0.018965427305703438,0.7574017938143307,0.066024899018966,0.07134004112822934,0.07605072936964744,0.31530573652193794,0.7081405279722252,0.5879784335225541,0.5433703251796785,0.5880543337505861,0.07826840982711449,0.055512292012243815,0.019977744276232945,0.039749502038874736,0.039256222257008144,0.015456409385633706,0.01314751603870481,0.013911182771631097,0.015689723906184585,0.01709931839653648,0.5275206231182726,0.4508756926267704,0.7398859900669665,0.6844618093148869,0.6365247165678944,0.4186800035012867,0.6949017101371474,0.6703999679425857,0.1738789772640158
dist_ema_200_z,0.625885728418123,0.6630060884630232,0.7860483161265817,0.7543072503667353,0.9132049533603612,0.8291227376515846,0.9790283147058635,0.866196862979703,1.0,0.8721847341491461,0.8052325738508781,0.7993523092301549,0.6814673075959782,0.5511964736050846,0.6807772407793445,0.028491376177179617,0.8379003292543624,0.7265846426065147,0.00276383775923198,0.5964118545996825,0.6557522811893538,0.04802973132041995,0.26996228998673255,0.49273945182368223,0.15551411023239328,0.029321171370727216,0.922777204805117,0.06893989918474434,0.0741724108448228,0.06757322611277346,0.550312004094495,0.733296385315142,0.655966287222064,0.6390746870218278,0.43238035976702366,0.04659689508094145,0.037030186498026044,0.010494208428114665,0.03339870874966398,0.03652621325416513,0.03094570504444328,0.018074609158790004,0.035672395327405966,0.03151096526800865,0.03190666169556501,0.6650391679145141,0.5981838091264011,0.8676730375259274,0.8018088043178044,0.7717390456609566,0.5340638770453607,0.8433490091200546,0.8220645619823503,0.2601476751460868
ema_slope_200_z,0.28810116882668374,0.6065657983251621,0.5391872041051069,0.7642561164943679,0.7309454507644201,0.8945542353509401,0.829573664676272,0.9716605198538002,0.8721847341491461,1.0,0.7802803804497066,0.9065456777905037,0.8006323427053215,0.6453368407262139,0.5543375922495197,0.03957127308727236,0.7686114848180634,0.6695557936476112,0.0028059345136170213,0.5951385601807121,0.6045353585937028,0.04230016294667277,0.28479799729181254,0.3440688645816817,0.08797517450113079,0.012878808832842864,0.7716204917285957,0.07335431268149328,0.08498069635500759,0.07173795885856776,0.27329584823185527,0.6425026085498949,0.6049989410970719,0.5716966068653104,0.5502160968832025,0.014427823324499532,0.04334509048069017,0.009208610601772658,0.035113668737141404,0.0398817409950709,0.012249124709656613,0.010435363113303958,0.01827784247589743,0.013865298921242969,0.013277338531301896,0.4689538775207606,0.4051797418255663,0.7651994918647826,0.6556380047736835,0.6331511250125542,0.5266710493621825,0.7109394288827201,0.6934154656201774,0.2613162373318354
ema_spread_9_21_z,0.5825493362297128,0.8609505039928117,0.8287999256795808,0.9787948180795406,0.9054496697170346,0.9452169075359217,0.8630606800744475,0.856762133856301,0.8052325738508781,0.7802803804497066,1.0,0.7553484798322666,0.4411564325459379,0.28050148132830877,0.8322488146323046,0.00797522452073584,0.585984817767155,0.7513165791383225,0.015276760350291742,0.3256741547648044,0.451297496913071,0.007145411200201016,0.1180857278776544,0.6853984650073388,0.17832948845698887,0.015769444773376665,0.7446017709489368,0.0645926847600702,0.04957940637843369,0.044972938940538526,0.5255074928049043,0.8512469584159073,0.4513637847777215,0.5125701076127092,0.5677892309483542,0.301197533282984,0.026692558433175743,0.036624781381653204,0.04064376097005432,0.03728702347812889,0.023310256166620854,0.01036450467157064,0.016032101780887917,0.02232982243689613,0.02459489662751635,0.7399671200437907,0.6344835614935209,0.6730047001010423,0.6746094187386602,0.6156927555458206,0.21548555250180093,0.6675305507587705,0.6273404170778739,0.10208760108331866
ema_spread_21_50_z,0.23179396354056198,0.49470053207375675,0.4975886548746158,0.7035416333988139,0.7168152333895845,0.8777649285764243,0.796289046983866,0.9331977205476644,0.7993523092301549,0.9065456777905037,0.7553484798322666,1.0,0.7497541496572075,0.5198185448886281,0.49870797217636614,0.01944065534285982,0.6857729469173711,0.7256335150460563,0.035966869585254656,0.489876126658103,0.566899027749959,0.03707866585337841,0.2060857448952713,0.23096463530834313,0.09001483501609238,0.020235026819474526,0.6810673478174375,0.05664643416861251,0.06867515926181957,0.06725456450752516,0.18285761958290989,0.6627556142055638,0.5674107942485588,0.4926229706161419,0.630812604312389,0.0605595902396234,0.08162367948475989,0.016585528302419706,0.043331693221580536,0.03967717921042842,0.014740481435076292,0.015337901510449049,0.012725197162042366,0.013044492869816968,0.015740331993591598,0.43333352591390406,0.3652243936900676,0.7026170214643611,0.6465169615583366,0.5915667385605488,0.4024661508956083,0.6284746205439758,0.6052499171145094,0.1629741707673091
ema_spread_50_100_z,0.03573728035313017,0.23045779309906775,0.23113970589168473,0.40206118977201094,0.45413951935951874,0.5918653004501344,0.6014758422432401,0.726590108649895,0.6814673075959782,0.8006323427053215,0.4411564325459379,0.7497541496572075,1.0,0.7771525798060608,0.2439831730959495,0.06196344383462091,0.7279273998657639,0.45051417907316227,0.008276606464768762,0.6663994134768717,0.6084928152863632,0.0639016082889859,0.3588701610528315,0.007145726437396724,0.015331575910205527,0.03993678113645857,0.5955339050023051,0.08319228955598282,0.07344231062785041,0.10255500375971595,0.020794011894417007,0.37965168200909954,0.6092908215995435,0.4653803868928032,0.41609506758507614,0.20533337778177976,0.11492774396621294,0.01970423784666889,0.02353927470294213,0.027724092110287948,0.0034080888375054618,0.00961609472544315,0.023958854326045373,0.004897683160322258,0.005970603339594026,0.17371586521603,0.16524981146520562,0.638297223516174,0.48868500426436967,0.47407651273985135,0.6520823114214487,0.5506689698183779,0.5353283818307797,0.32476952138337944
ema_spread_100_200_z,0.011322214604917396,0.13632204563644035,0.11983045335196706,0.2558655503301396,0.29274624332570426,0.4039644014180857,0.4379247176891116,0.5366115626552592,0.5511964736050846,0.6453368407262139,0.28050148132830877,0.5198185448886281,0.7771525798060608,1.0,0.1434731110693598,0.023942447602220446,0.68107618715531,0.2870031898600397,0.04449053213895676,0.7293861769779268,0.4671696232861704,0.012251580654988457,0.501688595298084,0.028501765406047454,0.03685203301809061,0.023337193436633395,0.5147601238799991,0.029175372623815546,0.09879599666694336,0.05999846883579393,0.008929562468552383,0.23690262848754032,0.46764728705245695,0.46182255677383827,0.26884202852449673,0.23833695873593497,0.0021074113341986674,0.010053542165924296,0.004995900503404728,0.01708751182644682,0.00276094604091529,0.008818236743992085,0.006679305780990383,0.003405377000621598,0.0013712557723527551,0.09486691946908424,0.07449589202109885,0.5541521789734115,0.3220073412825798,0.3380272378108792,0.7272040727480038,0.4475362508590702,0.46503682926244316,0.4987679444869738
MOM_pct_14_z,0.7346670946073043,0.8412054896646497,0.8646361472826647,0.8323171131848917,0.8138146960583001,0.706589827541391,0.7386967018665688,0.614119920983498,0.6807772407793445,0.5543375922495197,0.8322488146323046,0.49870797217636614,0.2439831730959495,0.1434731110693598,1.0,0.005115987925494173,0.47651288489762084,0.5379724319806494,0.004779096699391511,0.24613590887789139,0.38326150413722276,0.0057621755798792414,0.10294490322402403,0.8236298082854784,0.18786387533767193,0.0193438115504633,0.6816800505300377,0.04920735499300868,0.02582488031808969,0.02690037285044898,0.6294310702074893,0.6822593186802124,0.3828949953334865,0.45201269462872257,0.32858868998776564,0.24413487637043138,0.04312690770054166,0.028674873608582414,0.028587411721583363,0.023007123192185078,0.027230202309385693,0.010054574976854538,0.0264682017232451,0.024681260711520908,0.029392397192073882,0.7455122411073952,0.6622144469199428,0.5494585107209128,0.6062947666140203,0.5477027517779405,0.17132658036389511,0.5946808300552024,0.5649063936471295,0.10457403567340572
ADX_14_scaled,0.0009927831299093835,0.0026894008200640143,0.003526064588907312,0.00505644284188684,0.002306990799900833,0.002744121578273076,0.012376235233240518,0.01764662337292042,0.028491376177179617,0.03957127308727236,0.00797522452073584,0.01944065534285982,0.06196344383462091,0.023942447602220446,0.005115987925494173,1.0,0.05153841072067584,0.012391226445600341,0.7106248784215816,0.07574108962917803,0.05349882110328738,0.20224875163736034,0.056657228751307284,0.006334379317097642,0.36191061364559657,0.2388955619158642,0.023070181130757875,0.30035989578129174,0.3352244717102062,0.22799030357777475,0.002598621291955046,0.010717233267600464,0.052977628876377844,0.020110172755741288,0.01538446166363425,0.06482138014681463,0.05069459946772232,0.06219193016102925,0.01393244513281508,0.05130233709743309,0.10161603115426268,0.03340151688906761,0.05262638860001407,0.03991113987562548,0.0826778277950594,0.1511142991758621,0.14067618519145927,0.0020417921051341394,0.20393041077732632,0.20718491979283238,0.040465671155338966,0.16863112311101122,0.1486192225822892,0.0527335912961991
RSI_14_bounded,0.41855426209134605,0.4595914859373231,0.5463529330629164,0.5437153789786021,0.6801386257434751,0.6406583260273204,0.7727502532875586,0.7127004206762161,0.8379003292543624,0.7686114848180634,0.585984817767155,0.6857729469173711,0.7279273998657639,0.68107618715531,0.47651288489762084,0.05153841072067584,1.0,0.5838651997197873,0.02075674762553424,0.9191457815900717,0.6341614748604957,0.031092411940925314,0.6928569283060696,0.2990617747733238,0.10146096123213331,0.0076744977658518765,0.912519570695651,0.04576599529696433,0.06788473872817145,0.06749821562202339,0.3763978850135777,0.545215558655506,0.6343296879072783,0.5995733192819616,0.3526500457717874,0.11229911273688366,0.048753973121624106,0.0041019894689809065,0.022222488100999103,0.02128853885185987,0.02102027625336633,0.018123835649795715,0.029927716189920277,0.02150953355158406,0.02454294247953885,0.4769133032048924,0.42078795023940585,0.9147121397604797,0.6805589518784635,0.6573394349869278,0.8398658223523459,0.7667375739107525,0.7509082505746902,0.6444392560353168
