n_symbols,mean_return_pct,median_return_pct,min_return_pct,max_return_pct,max_drawdown_abs,mean_drawdown_abs,median_profit_factor,mean_profit_factor,total_trades,total_trade_events,mean_trades,mean_turnover,mean_win_rate,mean_raw_action_1_ratio,mean_executed_action_1_ratio,mean_threshold_applied_ratio,mean_constraint_applied_ratio,active_symbols,long_action_symbols,positive_return_symbols,all_symbols_active,all_symbols_have_long,val_first_mean_return_pct,val_first_median_return_pct,val_first_min_return_pct,val_first_max_return_pct,val_first_max_drawdown_abs,val_first_mean_drawdown_abs,val_first_median_profit_factor,val_first_mean_profit_factor,val_first_total_trades,val_first_total_trade_events,val_first_mean_turnover,val_first_mean_executed_action_1_ratio,val_first_mean_threshold_applied_ratio,val_first_mean_constraint_applied_ratio,val_first_positive_return_symbols,val_first_active_symbols,val_first_long_action_symbols,val_second_mean_return_pct,val_second_median_return_pct,val_second_min_return_pct,val_second_max_return_pct,val_second_max_drawdown_abs,val_second_mean_drawdown_abs,val_second_median_profit_factor,val_second_mean_profit_factor,val_second_total_trades,val_second_total_trade_events,val_second_mean_turnover,val_second_mean_executed_action_1_ratio,val_second_mean_threshold_applied_ratio,val_second_mean_constraint_applied_ratio,val_second_positive_return_symbols,val_second_active_symbols,val_second_long_action_symbols,min_half_median_return_pct,max_half_median_return_pct,half_return_gap_pct,second_minus_first_half_median_return_pct,seed,trial_number,bandit_name,method_group,set_name,z_window
5,1.3671136387831304,-2.7531873145423713,-9.23875833150224,23.42867566094231,10.669771909295845,8.105746379109524,0.8131846726559663,0.9618091004890864,603,1211,120.6,0.12110000000000001,0.4504720203726606,0.42829999999999996,0.49689999999999995,0.0722,0.1072,5,5,1,True,True,4.3193095508311945,-0.7793036366102624,-1.049848639331974,22.565794621478386,7.515126286950102,4.177352702823581,0.885768018946735,1.3296755623343115,311,625,0.125,0.5028,0.0814,0.11440000000000002,2,5,5,-2.944344082897179,-2.1365422685587165,-8.525897322782072,0.741625564641657,9.711923683499723,6.262179687418565,0.7686712530739669,0.7128788096879809,292,586,0.1172,0.491,0.063,0.1,1,5,5,-2.1365422685587165,-0.7793036366102624,1.3572386319484542,-1.3572386319484542,3142,0,discounted_lints,mixed,mixed_z72corr5_z24hie5_top10,z72_corr__z24_hie
5,2.513309567623641,-3.9665865763725328,-6.950368123297135,22.631937089278576,11.991623544772578,8.437935882998453,0.8043699531997528,1.014489584906077,627,1259,125.4,0.1259,0.4221334500367866,0.4335,0.5099,0.07139999999999999,0.11299999999999999,5,5,2,True,True,3.9145785592058098,1.6284425969094185,-3.7353328501067873,19.26233007987812,8.975498933378756,5.43721263793689,1.0690775381118534,1.2215954891385408,312,627,0.1254,0.5202,0.0758,0.1152,3,5,5,-1.4850842467981316,-1.7476436329023404,-6.390918414473434,2.865050004110792,8.403226600683544,5.823130077586174,0.8018547730165391,0.8623030727553209,315,632,0.1264,0.49960000000000004,0.06699999999999999,0.11080000000000001,2,5,5,-1.7476436329023404,1.6284425969094185,3.376086229811759,-3.376086229811759,3143,0,discounted_lints,mixed,mixed_z72corr5_z24hie5_top10,z72_corr__z24_hie
5,2.084018401835497,-0.42340810527224937,-10.910672193878012,24.288931340142494,12.440673988068852,8.652960071915391,0.95289524164015,1.0321026192682616,628,1261,125.6,0.12610000000000002,0.430614139804093,0.4245,0.4949,0.076,0.1142,5,5,2,True,True,5.279749591180778,1.3912742128726396,-3.751001802364151,22.364626988492464,7.577809199118512,5.202880805558103,1.1846634049000053,1.56801595845259,313,630,0.12599999999999997,0.504,0.08259999999999999,0.11480000000000001,3,5,5,-3.176090165918124,-2.9088963169767945,-7.463206197200578,1.6117910431870275,10.050327358708444,6.5924373664652025,0.7442295969978694,0.7504133932863468,315,631,0.1262,0.48579999999999995,0.06939999999999999,0.1136,1,5,5,-2.9088963169767945,1.3912742128726396,4.300170529849434,-4.300170529849434,3144,0,discounted_lints,mixed,mixed_z72corr5_z24hie5_top10,z72_corr__z24_hie
5,0.5195109346093325,-5.165301439175218,-8.511816563753694,18.708054463626333,13.797039876153072,8.721962290388705,0.7215163564217866,0.9070668493028965,622,1248,124.4,0.1248,0.4319936711276481,0.42519999999999997,0.48819999999999997,0.0732,0.10600000000000001,5,5,2,True,True,4.422593363591966,-1.5524275436150425,-4.432970143824466,22.976585290520134,8.975498933378734,4.877305797794698,0.8464086570337938,1.3985758456800643,330,664,0.13279999999999997,0.5038,0.08120000000000001,0.11460000000000001,2,5,5,-3.7258403765945203,-3.4346275802360715,-5.500146460372579,-2.336989932917233,10.195596398222461,6.662080209736149,0.5887471547055316,0.6393031115963161,292,584,0.11680000000000001,0.4726,0.06520000000000001,0.09740000000000001,0,5,5,-3.4346275802360715,-1.5524275436150425,1.882200036621029,-1.882200036621029,3145,0,discounted_lints,mixed,mixed_z72corr5_z24hie5_top10,z72_corr__z24_hie
5,1.4796230749600234,-2.8820585205000193,-9.065564683126981,24.114290981748997,11.133351918230606,9.089339142004203,0.8309938195104746,1.0094842685724594,611,1227,122.2,0.1227,0.46558121627734694,0.43279999999999996,0.4971,0.0706,0.10569999999999999,5,5,1,True,True,4.215124496347573,-0.9750471968242747,-3.14532984413467,24.470548779150025,8.653975478065835,5.001995150799619,0.8418511992148227,1.3084982749701894,314,631,0.1262,0.516,0.0746,0.11200000000000002,2,5,5,-2.714131994633502,-2.6668617286344953,-6.112492902474454,-0.24774329384693594,8.7288158190306,6.7500858471441605,0.7776867852871027,0.7476525551180495,297,596,0.11920000000000001,0.4782,0.06659999999999999,0.0994,0,5,5,-2.6668617286344953,-0.9750471968242747,1.6918145318102207,-1.6918145318102207,3146,0,discounted_lints,mixed,mixed_z72corr5_z24hie5_top10,z72_corr__z24_hie
5,3.6001945598099594,-2.966827269768668,-6.430081333915116,24.57218132406911,9.159893932961271,8.01560601189066,0.7843347014259429,1.104875127833503,559,1122,111.8,0.1122,0.48244757754555767,0.4123,0.4801,0.07799999999999999,0.1002,5,5,2,True,True,4.591393037343274,-2.3954301930167454,-3.4260524390756886,24.83862111095272,7.4765638483971,4.8715896025999905,0.7080151330837057,1.703169494278033,290,583,0.11660000000000001,0.47519999999999996,0.08499999999999999,0.11200000000000002,2,5,5,-0.9781012759547923,-0.5098295220959836,-3.110599670728298,0.824710816507146,8.296215664943773,5.900407660429667,0.8783890666694658,0.8749414290810765,269,539,0.10779999999999998,0.485,0.071,0.0884,1,5,5,-2.3954301930167454,-0.5098295220959836,1.8856006709207618,1.8856006709207618,3142,1,discounted_lints,mixed,mixed_z72corr5_z24hie5_top10,z72_corr__z24_hie
5,3.5195301640073673,-0.4376548740117947,-9.81838408797946,28.159471430515026,12.0421945260348,8.665298176756854,0.9542930076841207,1.101444219684448,569,1142,113.8,0.1142,0.45211369165099624,0.445,0.5048999999999999,0.08120000000000001,0.0965,5,5,2,True,True,5.665043764948567,-0.20612768748593524,-1.975106392438919,26.770856059371084,8.872155611889742,4.576963718135034,0.8448627766114771,1.009767411108894,276,556,0.11120000000000001,0.5088,0.085,0.09419999999999999,2,5,5,-2.1292614853016434,-0.20109387240645482,-8.001312122756099,1.2039486975841118,9.172684085653993,6.4983987381585475,0.9249641123576773,1.1593341536950634,293,586,0.11720000000000001,0.501,0.0774,0.0988,2,5,5,-0.20612768748593524,-0.20109387240645482,0.005033815079480419,0.005033815079480419,3143,1,discounted_lints,mixed,mixed_z72corr5_z24hie5_top10,z72_corr__z24_hie
5,2.776807351572328,-4.30947006340392,-8.843223304269943,25.595979693345306,10.833345802074213,8.049059363569645,0.7232796272516384,1.0289025771044276,563,1130,112.6,0.11299999999999999,0.46255345857898583,0.4467,0.5152,0.08389999999999999,0.096,5,5,2,True,True,5.772986181641709,-1.8353837835165199,-2.480460863934164,27.2896045143344,8.975498933378724,5.258590270483519,0.8012595230353508,1.04658612672889,290,584,0.11679999999999997,0.5368,0.0958,0.101,2,5,5,-2.8787115687872267,-1.8023688632104906,-6.76480086339658,-1.223259993747483,9.691768388494914,6.423024962820536,0.7353934492909633,0.972108310723885,273,546,0.1092,0.4936,0.072,0.091,0,5,5,-1.8353837835165199,-1.8023688632104906,0.03301492030602926,0.03301492030602926,3144,1,discounted_lints,mixed,mixed_z72corr5_z24hie5_top10,z72_corr__z24_hie
5,1.6704667491623824,-2.4131674276199666,-5.321481849909759,21.872941355281682,11.347492928014603,8.75734505542925,0.8341918220404957,1.068974593880256,560,1125,112.0,0.1125,0.4478908488177509,0.441,0.5016,0.0766,0.09380000000000001,5,5,1,True,True,4.502348132849763,1.4888027698281903,-1.423183334216982,21.153090212224022,8.698610741587787,4.796033752422182,1.1070096937754115,1.5575171162655266,291,585,0.11699999999999999,0.5054000000000001,0.0832,0.0982,3,5,5,-2.7605317138557495,-1.0861919640557605,-6.7103802920833955,0.6320822303378604,9.97235704722751,6.974314740717769,0.8169833456479045,0.7841874916443639,269,540,0.10800000000000001,0.49779999999999996,0.06999999999999999,0.08940000000000001,1,5,5,-1.0861919640557605,1.4888027698281903,2.5749947338839507,-2.5749947338839507,3145,1,discounted_lints,mixed,mixed_z72corr5_z24hie5_top10,z72_corr__z24_hie
5,4.428819180488377,1.8026816649756805,-5.973289485057798,23.80634088713558,9.295881057101196,6.7995415823917025,1.0294424847083543,1.155395382548883,585,1174,117.0,0.11739999999999999,0.4596175656635066,0.43739999999999996,0.4984,0.0757,0.09630000000000001,5,5,3,True,True,4.679087251653042,2.0959567237903487,-3.645293954333284,19.779399308401157,7.476563848397111,4.582767376428414,1.091755501065858,1.3460649392489874,308,620,0.12399999999999997,0.5142,0.07880000000000001,0.11000000000000001,4,5,5,-0.312512636541622,1.4370583764793832,-7.903590374963265,3.4022944939289923,8.881408415666513,4.985809282690812,1.0706994087207593,1.0286280154602547,277,554,0.11080000000000001,0.48260000000000003,0.0726,0.0826,3,5,5,1.4370583764793832,2.0959567237903487,0.6588983473109655,-0.6588983473109655,3146,1,discounted_lints,mixed,mixed_z72corr5_z24hie5_top10,z72_corr__z24_hie
