interval_minutes,interval_label,symbol,z_window,use_calendar_scaled_indicators,feature,target,horizon_bars,horizon_hours,corr_method,raw_corr,abs_corr,n_rows,n_features
30,30m,SOLUSDT,192,True,bb_pos_20_norm,target_log_ret_horizon_5,5,2.5,spearman,-0.036704969938266385,0.036704969938266385,45073,54
30,30m,SOLUSDT,192,True,MACD_hist_pct_z,target_log_ret_horizon_5,5,2.5,spearman,-0.03189887828941949,0.03189887828941949,45073,54
30,30m,SOLUSDT,192,True,dist_ema_72_z,target_log_ret_horizon_5,5,2.5,spearman,-0.021099966861062674,0.021099966861062674,45073,54
30,30m,SOLUSDT,192,True,NATR_14_z,target_log_ret_horizon_5,5,2.5,spearman,0.019259526721295595,0.019259526721295595,45073,54
30,30m,SOLUSDT,192,True,log_ret_576_z,target_log_ret_horizon_5,5,2.5,spearman,-0.019127862523556666,0.019127862523556666,45073,54
30,30m,SOLUSDT,192,True,MOM_pct_576_z,target_log_ret_horizon_5,5,2.5,spearman,-0.01907969753564339,0.01907969753564339,45073,54
30,30m,SOLUSDT,192,True,ret_accel_48_192_z,target_log_ret_horizon_5,5,2.5,spearman,-0.016560388022735198,0.016560388022735198,45073,54
30,30m,SOLUSDT,192,True,log_ret_48_z,target_log_ret_horizon_5,5,2.5,spearman,-0.016292648296377964,0.016292648296377964,45073,54
30,30m,SOLUSDT,192,True,dist_to_high_1344_sqrt_z,target_log_ret_horizon_5,5,2.5,spearman,0.015300687080038957,0.015300687080038957,45073,54
30,30m,SOLUSDT,192,True,volatility_1344_sqrt_z,target_log_ret_horizon_5,5,2.5,spearman,0.015257778992443374,0.015257778992443374,45073,54
30,30m,SOLUSDT,192,True,bb_width_20_sqrt_z,target_log_ret_horizon_5,5,2.5,spearman,0.015018523394970496,0.015018523394970496,45073,54
30,30m,SOLUSDT,192,True,ema_slope_72_z,target_log_ret_horizon_5,5,2.5,spearman,-0.014813288408341965,0.014813288408341965,45073,54
30,30m,SOLUSDT,192,True,dist_to_high_576_sqrt_z,target_log_ret_horizon_5,5,2.5,spearman,0.014541309113778336,0.014541309113778336,45073,54
30,30m,SOLUSDT,192,True,ret_accel_192_576_z,target_log_ret_horizon_5,5,2.5,spearman,0.013805907445075774,0.013805907445075774,45073,54
30,30m,SOLUSDT,192,True,dist_ema_168_z,target_log_ret_horizon_5,5,2.5,spearman,-0.012973005291142745,0.012973005291142745,45073,54
30,30m,SOLUSDT,192,True,bb_pos_20_norm,target_log_ret_horizon_10,10,5.0,spearman,-0.03213155322786774,0.03213155322786774,45073,54
30,30m,SOLUSDT,192,True,NATR_14_z,target_log_ret_horizon_10,10,5.0,spearman,0.029113366198412576,0.029113366198412576,45073,54
30,30m,SOLUSDT,192,True,volatility_1344_sqrt_z,target_log_ret_horizon_10,10,5.0,spearman,0.027729301662436107,0.027729301662436107,45073,54
30,30m,SOLUSDT,192,True,MACD_hist_pct_z,target_log_ret_horizon_10,10,5.0,spearman,-0.025393655531426165,0.025393655531426165,45073,54
30,30m,SOLUSDT,192,True,ret_accel_48_192_z,target_log_ret_horizon_10,10,5.0,spearman,-0.022482148482520357,0.022482148482520357,45073,54
30,30m,SOLUSDT,192,True,ret_accel_192_576_z,target_log_ret_horizon_10,10,5.0,spearman,0.02059792036752354,0.02059792036752354,45073,54
30,30m,SOLUSDT,192,True,bb_width_20_sqrt_z,target_log_ret_horizon_10,10,5.0,spearman,0.01987635640832237,0.01987635640832237,45073,54
30,30m,SOLUSDT,192,True,MOM_pct_576_z,target_log_ret_horizon_10,10,5.0,spearman,-0.01870921322884426,0.01870921322884426,45073,54
30,30m,SOLUSDT,192,True,log_ret_576_z,target_log_ret_horizon_10,10,5.0,spearman,-0.01870010123932847,0.01870010123932847,45073,54
30,30m,SOLUSDT,192,True,volatility_192_sqrt_z,target_log_ret_horizon_10,10,5.0,spearman,0.017136673519625115,0.017136673519625115,45073,54
30,30m,SOLUSDT,192,True,log_ret_192_z,target_log_ret_horizon_10,10,5.0,spearman,0.016756591438500158,0.016756591438500158,45073,54
30,30m,SOLUSDT,192,True,ADX_112_scaled,target_log_ret_horizon_10,10,5.0,spearman,-0.015512580756393128,0.015512580756393128,45073,54
30,30m,SOLUSDT,192,True,log_ret_48_z,target_log_ret_horizon_10,10,5.0,spearman,-0.014788533571644304,0.014788533571644304,45073,54
30,30m,SOLUSDT,192,True,dist_ema_72_z,target_log_ret_horizon_10,10,5.0,spearman,-0.013469103976640364,0.013469103976640364,45073,54
30,30m,SOLUSDT,192,True,range_sqrt_z,target_log_ret_horizon_10,10,5.0,spearman,0.01288540638667006,0.01288540638667006,45073,54
30,30m,SOLUSDT,192,True,NATR_14_z,target_log_ret_horizon_24,24,12.0,spearman,0.046887308291670544,0.046887308291670544,45073,54
30,30m,SOLUSDT,192,True,volatility_1344_sqrt_z,target_log_ret_horizon_24,24,12.0,spearman,0.045961131064659475,0.045961131064659475,45073,54
30,30m,SOLUSDT,192,True,bb_width_20_sqrt_z,target_log_ret_horizon_24,24,12.0,spearman,0.03732843129940957,0.03732843129940957,45073,54
30,30m,SOLUSDT,192,True,log_ret_192_z,target_log_ret_horizon_24,24,12.0,spearman,0.035818371157538276,0.035818371157538276,45073,54
30,30m,SOLUSDT,192,True,ret_accel_48_192_z,target_log_ret_horizon_24,24,12.0,spearman,-0.035445475807147735,0.035445475807147735,45073,54
30,30m,SOLUSDT,192,True,volatility_192_sqrt_z,target_log_ret_horizon_24,24,12.0,spearman,0.02609300432270423,0.02609300432270423,45073,54
30,30m,SOLUSDT,192,True,vol_ratio_576_log1p_z,target_log_ret_horizon_24,24,12.0,spearman,0.025557935284615373,0.025557935284615373,45073,54
30,30m,SOLUSDT,192,True,range_sqrt_z,target_log_ret_horizon_24,24,12.0,spearman,0.024552082512518128,0.024552082512518128,45073,54
30,30m,SOLUSDT,192,True,vol_ratio_1344_log1p_z,target_log_ret_horizon_24,24,12.0,spearman,0.024193756449866793,0.024193756449866793,45073,54
30,30m,SOLUSDT,192,True,vol_ratio_192_log1p_z,target_log_ret_horizon_24,24,12.0,spearman,0.023761525658320966,0.023761525658320966,45073,54
30,30m,SOLUSDT,192,True,ret_accel_192_576_z,target_log_ret_horizon_24,24,12.0,spearman,0.023047934687366746,0.023047934687366746,45073,54
30,30m,SOLUSDT,192,True,vol_expansion_1344_log1p_z,target_log_ret_horizon_24,24,12.0,spearman,0.022269419175923025,0.022269419175923025,45073,54
30,30m,SOLUSDT,192,True,vol_expansion_576_log1p_z,target_log_ret_horizon_24,24,12.0,spearman,0.02156367531969598,0.02156367531969598,45073,54
30,30m,SOLUSDT,192,True,ADX_112_scaled,target_log_ret_horizon_24,24,12.0,spearman,-0.020145229663200474,0.020145229663200474,45073,54
30,30m,SOLUSDT,192,True,vol_expansion_192_log1p_z,target_log_ret_horizon_24,24,12.0,spearman,0.01938165656419038,0.01938165656419038,45073,54
60,60m,BTCUSDT,96,True,bb_pos_20_norm,target_log_ret_horizon_1,1,1.0,spearman,-0.059031317676948844,0.059031317676948844,22537,54
60,60m,BTCUSDT,96,True,dist_ema_36_z,target_log_ret_horizon_1,1,1.0,spearman,-0.04477518633848511,0.04477518633848511,22537,54
60,60m,BTCUSDT,96,True,dist_to_high_96_sqrt_z,target_log_ret_horizon_1,1,1.0,spearman,0.0367377123676423,0.0367377123676423,22537,54
60,60m,BTCUSDT,96,True,dist_ema_84_z,target_log_ret_horizon_1,1,1.0,spearman,-0.03531106492224057,0.03531106492224057,22537,54
60,60m,BTCUSDT,96,True,dist_to_high_288_sqrt_z,target_log_ret_horizon_1,1,1.0,spearman,0.03509666044761386,0.03509666044761386,22537,54
60,60m,BTCUSDT,96,True,dist_to_high_672_sqrt_z,target_log_ret_horizon_1,1,1.0,spearman,0.0310593091977016,0.0310593091977016,22537,54
60,60m,BTCUSDT,96,True,log_ret_24_z,target_log_ret_horizon_1,1,1.0,spearman,-0.030729130151089214,0.030729130151089214,22537,54
60,60m,BTCUSDT,96,True,dist_ema_200_z,target_log_ret_horizon_1,1,1.0,spearman,-0.02753187771191991,0.02753187771191991,22537,54
60,60m,BTCUSDT,96,True,MACD_hist_pct_z,target_log_ret_horizon_1,1,1.0,spearman,-0.025903395626079496,0.025903395626079496,22537,54
60,60m,BTCUSDT,96,True,dist_to_low_288_sqrt_z,target_log_ret_horizon_1,1,1.0,spearman,-0.025618856778258006,0.025618856778258006,22537,54
60,60m,BTCUSDT,96,True,dist_to_low_96_sqrt_z,target_log_ret_horizon_1,1,1.0,spearman,-0.02495334529719822,0.02495334529719822,22537,54
60,60m,BTCUSDT,96,True,price_pos_in_range_96_norm,target_log_ret_horizon_1,1,1.0,spearman,-0.024855525060854717,0.024855525060854717,22537,54
60,60m,BTCUSDT,96,True,MOM_pct_56_z,target_log_ret_horizon_1,1,1.0,spearman,-0.02468090117616989,0.02468090117616989,22537,54
60,60m,BTCUSDT,96,True,dist_ema_400_z,target_log_ret_horizon_1,1,1.0,spearman,-0.023925929117783074,0.023925929117783074,22537,54
60,60m,BTCUSDT,96,True,dist_to_low_672_sqrt_z,target_log_ret_horizon_1,1,1.0,spearman,-0.02386701427374313,0.02386701427374313,22537,54
60,60m,BTCUSDT,96,True,bb_pos_20_norm,target_log_ret_horizon_3,3,3.0,spearman,-0.048267721699433726,0.048267721699433726,22537,54
60,60m,BTCUSDT,96,True,dist_ema_36_z,target_log_ret_horizon_3,3,3.0,spearman,-0.036450546219119355,0.036450546219119355,22537,54
60,60m,BTCUSDT,96,True,dist_to_high_288_sqrt_z,target_log_ret_horizon_3,3,3.0,spearman,0.035286929207037354,0.035286929207037354,22537,54
60,60m,BTCUSDT,96,True,dist_to_high_96_sqrt_z,target_log_ret_horizon_3,3,3.0,spearman,0.03193372070353743,0.03193372070353743,22537,54
60,60m,BTCUSDT,96,True,dist_ema_84_z,target_log_ret_horizon_3,3,3.0,spearman,-0.03092247914171347,0.03092247914171347,22537,54
60,60m,BTCUSDT,96,True,dist_to_high_672_sqrt_z,target_log_ret_horizon_3,3,3.0,spearman,0.02976490290402988,0.02976490290402988,22537,54
60,60m,BTCUSDT,96,True,log_ret_24_z,target_log_ret_horizon_3,3,3.0,spearman,-0.0281364395780914,0.0281364395780914,22537,54
60,60m,BTCUSDT,96,True,body_sqrt_z,target_log_ret_horizon_3,3,3.0,spearman,0.028096132065331878,0.028096132065331878,22537,54
60,60m,BTCUSDT,96,True,log_ret_288_z,target_log_ret_horizon_3,3,3.0,spearman,-0.02607356223247578,0.02607356223247578,22537,54
60,60m,BTCUSDT,96,True,MOM_pct_288_z,target_log_ret_horizon_3,3,3.0,spearman,-0.02597873684916584,0.02597873684916584,22537,54
60,60m,BTCUSDT,96,True,MOM_pct_56_z,target_log_ret_horizon_3,3,3.0,spearman,-0.025562309655693033,0.025562309655693033,22537,54
60,60m,BTCUSDT,96,True,price_pos_in_range_96_norm,target_log_ret_horizon_3,3,3.0,spearman,-0.025009533516149637,0.025009533516149637,22537,54
60,60m,BTCUSDT,96,True,dist_ema_200_z,target_log_ret_horizon_3,3,3.0,spearman,-0.023744437509624232,0.023744437509624232,22537,54
60,60m,BTCUSDT,96,True,dist_to_low_672_sqrt_z,target_log_ret_horizon_3,3,3.0,spearman,-0.023543204166463966,0.023543204166463966,22537,54
60,60m,BTCUSDT,96,True,dist_to_low_288_sqrt_z,target_log_ret_horizon_3,3,3.0,spearman,-0.02229698688080713,0.02229698688080713,22537,54
60,60m,BTCUSDT,96,True,bb_pos_20_norm,target_log_ret_horizon_5,5,5.0,spearman,-0.042706151897190195,0.042706151897190195,22537,54
60,60m,BTCUSDT,96,True,dist_to_high_288_sqrt_z,target_log_ret_horizon_5,5,5.0,spearman,0.03554210138572608,0.03554210138572608,22537,54
60,60m,BTCUSDT,96,True,dist_ema_36_z,target_log_ret_horizon_5,5,5.0,spearman,-0.033229382592502035,0.033229382592502035,22537,54
60,60m,BTCUSDT,96,True,dist_to_high_96_sqrt_z,target_log_ret_horizon_5,5,5.0,spearman,0.02974018863359823,0.02974018863359823,22537,54
60,60m,BTCUSDT,96,True,dist_to_high_672_sqrt_z,target_log_ret_horizon_5,5,5.0,spearman,0.02955018990276633,0.02955018990276633,22537,54
60,60m,BTCUSDT,96,True,log_ret_24_z,target_log_ret_horizon_5,5,5.0,spearman,-0.029165117729547937,0.029165117729547937,22537,54
60,60m,BTCUSDT,96,True,dist_ema_84_z,target_log_ret_horizon_5,5,5.0,spearman,-0.028384056791801855,0.028384056791801855,22537,54
60,60m,BTCUSDT,96,True,log_ret_288_z,target_log_ret_horizon_5,5,5.0,spearman,-0.026404412230639687,0.026404412230639687,22537,54
60,60m,BTCUSDT,96,True,MOM_pct_288_z,target_log_ret_horizon_5,5,5.0,spearman,-0.026278474226289556,0.026278474226289556,22537,54
60,60m,BTCUSDT,96,True,price_pos_in_range_96_norm,target_log_ret_horizon_5,5,5.0,spearman,-0.026090181386074742,0.026090181386074742,22537,54
60,60m,BTCUSDT,96,True,MOM_pct_56_z,target_log_ret_horizon_5,5,5.0,spearman,-0.025379726480589733,0.025379726480589733,22537,54
60,60m,BTCUSDT,96,True,body_sqrt_z,target_log_ret_horizon_5,5,5.0,spearman,0.02351484946137111,0.02351484946137111,22537,54
60,60m,BTCUSDT,96,True,dist_to_low_672_sqrt_z,target_log_ret_horizon_5,5,5.0,spearman,-0.02312635889022186,0.02312635889022186,22537,54
60,60m,BTCUSDT,96,True,volatility_672_sqrt_z,target_log_ret_horizon_5,5,5.0,spearman,0.02309964348156052,0.02309964348156052,22537,54
60,60m,BTCUSDT,96,True,ADX_288_scaled,target_log_ret_horizon_5,5,5.0,spearman,0.02280725012608012,0.02280725012608012,22537,54
60,60m,BTCUSDT,96,True,ret_accel_24_96_z,target_log_ret_horizon_10,10,10.0,spearman,-0.03608883522563182,0.03608883522563182,22537,54
60,60m,BTCUSDT,96,True,log_ret_24_z,target_log_ret_horizon_10,10,10.0,spearman,-0.03464171975134357,0.03464171975134357,22537,54
60,60m,BTCUSDT,96,True,volatility_672_sqrt_z,target_log_ret_horizon_10,10,10.0,spearman,0.03414060072776026,0.03414060072776026,22537,54
60,60m,BTCUSDT,96,True,dist_to_high_288_sqrt_z,target_log_ret_horizon_10,10,10.0,spearman,0.033777279469805604,0.033777279469805604,22537,54
60,60m,BTCUSDT,96,True,ADX_288_scaled,target_log_ret_horizon_10,10,10.0,spearman,0.03208085381317077,0.03208085381317077,22537,54
60,60m,BTCUSDT,96,True,MACD_hist_pct_z,target_log_ret_horizon_10,10,10.0,spearman,0.027644276056506552,0.027644276056506552,22537,54
60,60m,BTCUSDT,96,True,ret_accel_96_288_z,target_log_ret_horizon_10,10,10.0,spearman,0.0260750472222206,0.0260750472222206,22537,54
60,60m,BTCUSDT,96,True,bb_pos_20_norm,target_log_ret_horizon_10,10,10.0,spearman,-0.02418949813500906,0.02418949813500906,22537,54
60,60m,BTCUSDT,96,True,NATR_14_z,target_log_ret_horizon_10,10,10.0,spearman,0.024130907879710305,0.024130907879710305,22537,54
60,60m,BTCUSDT,96,True,MOM_pct_56_z,target_log_ret_horizon_10,10,10.0,spearman,-0.023176065931971572,0.023176065931971572,22537,54
60,60m,BTCUSDT,96,True,log_ret_288_z,target_log_ret_horizon_10,10,10.0,spearman,-0.023096431539524672,0.023096431539524672,22537,54
60,60m,BTCUSDT,96,True,MOM_pct_288_z,target_log_ret_horizon_10,10,10.0,spearman,-0.022978318030562318,0.022978318030562318,22537,54
60,60m,BTCUSDT,96,True,ADX_120_scaled,target_log_ret_horizon_10,10,10.0,spearman,0.022264580153842767,0.022264580153842767,22537,54
60,60m,BTCUSDT,96,True,dist_ema_36_z,target_log_ret_horizon_10,10,10.0,spearman,-0.02171974745739822,0.02171974745739822,22537,54
60,60m,BTCUSDT,96,True,bb_width_20_sqrt_z,target_log_ret_horizon_10,10,10.0,spearman,0.021601299677142995,0.021601299677142995,22537,54
60,60m,BTCUSDT,96,True,volatility_672_sqrt_z,target_log_ret_horizon_24,24,24.0,spearman,0.0549525827726121,0.0549525827726121,22537,54
60,60m,BTCUSDT,96,True,ret_accel_24_96_z,target_log_ret_horizon_24,24,24.0,spearman,-0.051058597715230324,0.051058597715230324,22537,54
60,60m,BTCUSDT,96,True,ADX_288_scaled,target_log_ret_horizon_24,24,24.0,spearman,0.04981926544416631,0.04981926544416631,22537,54
60,60m,BTCUSDT,96,True,bb_pos_20_norm,target_log_ret_horizon_24,24,24.0,spearman,-0.04696783909318571,0.04696783909318571,22537,54
60,60m,BTCUSDT,96,True,log_ret_24_z,target_log_ret_horizon_24,24,24.0,spearman,-0.04636147149286302,0.04636147149286302,22537,54
60,60m,BTCUSDT,96,True,dist_ema_36_z,target_log_ret_horizon_24,24,24.0,spearman,-0.04057947149065952,0.04057947149065952,22537,54
60,60m,BTCUSDT,96,True,ema_slope_36_z,target_log_ret_horizon_24,24,24.0,spearman,-0.03833182313364978,0.03833182313364978,22537,54
60,60m,BTCUSDT,96,True,dist_to_high_288_sqrt_z,target_log_ret_horizon_24,24,24.0,spearman,0.035441379663843815,0.035441379663843815,22537,54
60,60m,BTCUSDT,96,True,log_ret_288_z,target_log_ret_horizon_24,24,24.0,spearman,-0.03381626237974546,0.03381626237974546,22537,54
60,60m,BTCUSDT,96,True,MOM_pct_288_z,target_log_ret_horizon_24,24,24.0,spearman,-0.03373641264649212,0.03373641264649212,22537,54
60,60m,BTCUSDT,96,True,ret_accel_96_288_z,target_log_ret_horizon_24,24,24.0,spearman,0.03231131541650895,0.03231131541650895,22537,54
60,60m,BTCUSDT,96,True,ADX_120_scaled,target_log_ret_horizon_24,24,24.0,spearman,0.03220071580490422,0.03220071580490422,22537,54
60,60m,BTCUSDT,96,True,NATR_14_z,target_log_ret_horizon_24,24,24.0,spearman,0.03187709183290667,0.03187709183290667,22537,54
60,60m,BTCUSDT,96,True,price_pos_in_range_96_norm,target_log_ret_horizon_24,24,24.0,spearman,-0.03068473700481049,0.03068473700481049,22537,54
60,60m,BTCUSDT,96,True,dist_ema_84_z,target_log_ret_horizon_24,24,24.0,spearman,-0.026218942518373287,0.026218942518373287,22537,54
60,60m,ETHUSDT,96,True,bb_pos_20_norm,target_log_ret_horizon_1,1,1.0,spearman,-0.052351551927588065,0.052351551927588065,22537,54
60,60m,ETHUSDT,96,True,dist_ema_36_z,target_log_ret_horizon_1,1,1.0,spearman,-0.04051434295898245,0.04051434295898245,22537,54
60,60m,ETHUSDT,96,True,dist_to_high_96_sqrt_z,target_log_ret_horizon_1,1,1.0,spearman,0.03599702809776088,0.03599702809776088,22537,54
60,60m,ETHUSDT,96,True,dist_to_high_288_sqrt_z,target_log_ret_horizon_1,1,1.0,spearman,0.03492074714254131,0.03492074714254131,22537,54
60,60m,ETHUSDT,96,True,dist_to_high_672_sqrt_z,target_log_ret_horizon_1,1,1.0,spearman,0.034657585287028385,0.034657585287028385,22537,54
60,60m,ETHUSDT,96,True,dist_ema_84_z,target_log_ret_horizon_1,1,1.0,spearman,-0.03327777379974531,0.03327777379974531,22537,54
60,60m,ETHUSDT,96,True,log_ret_24_z,target_log_ret_horizon_1,1,1.0,spearman,-0.03018171810951492,0.03018171810951492,22537,54
60,60m,ETHUSDT,96,True,dist_to_low_96_sqrt_z,target_log_ret_horizon_1,1,1.0,spearman,-0.028308256860107763,0.028308256860107763,22537,54
60,60m,ETHUSDT,96,True,dist_to_low_672_sqrt_z,target_log_ret_horizon_1,1,1.0,spearman,-0.027720963890023948,0.027720963890023948,22537,54
60,60m,ETHUSDT,96,True,dist_ema_200_z,target_log_ret_horizon_1,1,1.0,spearman,-0.026593686182517867,0.026593686182517867,22537,54
60,60m,ETHUSDT,96,True,dist_to_low_288_sqrt_z,target_log_ret_horizon_1,1,1.0,spearman,-0.02614374029484152,0.02614374029484152,22537,54
60,60m,ETHUSDT,96,True,MOM_pct_56_z,target_log_ret_horizon_1,1,1.0,spearman,-0.026140569541579145,0.026140569541579145,22537,54
60,60m,ETHUSDT,96,True,price_pos_in_range_96_norm,target_log_ret_horizon_1,1,1.0,spearman,-0.02490571291330826,0.02490571291330826,22537,54
60,60m,ETHUSDT,96,True,dist_ema_400_z,target_log_ret_horizon_1,1,1.0,spearman,-0.02439558466103016,0.02439558466103016,22537,54
60,60m,ETHUSDT,96,True,dist_ema_800_z,target_log_ret_horizon_1,1,1.0,spearman,-0.023987940677710366,0.023987940677710366,22537,54
60,60m,ETHUSDT,96,True,bb_pos_20_norm,target_log_ret_horizon_3,3,3.0,spearman,-0.037670049470240656,0.037670049470240656,22537,54
60,60m,ETHUSDT,96,True,dist_to_high_672_sqrt_z,target_log_ret_horizon_3,3,3.0,spearman,0.03734942701452253,0.03734942701452253,22537,54
60,60m,ETHUSDT,96,True,dist_to_high_288_sqrt_z,target_log_ret_horizon_3,3,3.0,spearman,0.033251399111949936,0.033251399111949936,22537,54
60,60m,ETHUSDT,96,True,log_ret_288_z,target_log_ret_horizon_3,3,3.0,spearman,-0.027955229498362936,0.027955229498362936,22537,54
60,60m,ETHUSDT,96,True,MOM_pct_288_z,target_log_ret_horizon_3,3,3.0,spearman,-0.027802849822566464,0.027802849822566464,22537,54
60,60m,ETHUSDT,96,True,dist_to_high_96_sqrt_z,target_log_ret_horizon_3,3,3.0,spearman,0.027337644113640133,0.027337644113640133,22537,54
60,60m,ETHUSDT,96,True,dist_to_low_672_sqrt_z,target_log_ret_horizon_3,3,3.0,spearman,-0.026253018573394276,0.026253018573394276,22537,54
60,60m,ETHUSDT,96,True,dist_ema_36_z,target_log_ret_horizon_3,3,3.0,spearman,-0.02561872705557186,0.02561872705557186,22537,54
60,60m,ETHUSDT,96,True,log_ret_24_z,target_log_ret_horizon_3,3,3.0,spearman,-0.024898464101814705,0.024898464101814705,22537,54
60,60m,ETHUSDT,96,True,NATR_14_z,target_log_ret_horizon_3,3,3.0,spearman,0.024139829026091436,0.024139829026091436,22537,54
60,60m,ETHUSDT,96,True,price_pos_in_range_96_norm,target_log_ret_horizon_3,3,3.0,spearman,-0.023994603736342032,0.023994603736342032,22537,54
60,60m,ETHUSDT,96,True,dist_ema_84_z,target_log_ret_horizon_3,3,3.0,spearman,-0.02394515573796845,0.02394515573796845,22537,54
60,60m,ETHUSDT,96,True,MOM_pct_56_z,target_log_ret_horizon_3,3,3.0,spearman,-0.023361368326358805,0.023361368326358805,22537,54
60,60m,ETHUSDT,96,True,body_sqrt_z,target_log_ret_horizon_3,3,3.0,spearman,0.023219666869748936,0.023219666869748936,22537,54
60,60m,ETHUSDT,96,True,log_ret_672_z,target_log_ret_horizon_3,3,3.0,spearman,-0.022504560655536923,0.022504560655536923,22537,54
60,60m,ETHUSDT,96,True,dist_to_high_672_sqrt_z,target_log_ret_horizon_5,5,5.0,spearman,0.03245219429091732,0.03245219429091732,22537,54
60,60m,ETHUSDT,96,True,ADX_120_scaled,target_log_ret_horizon_5,5,5.0,spearman,0.029510963531164013,0.029510963531164013,22537,54
60,60m,ETHUSDT,96,True,dist_to_high_288_sqrt_z,target_log_ret_horizon_5,5,5.0,spearman,0.028178447154902607,0.028178447154902607,22537,54
60,60m,ETHUSDT,96,True,NATR_14_z,target_log_ret_horizon_5,5,5.0,spearman,0.027407126401431392,0.027407126401431392,22537,54
60,60m,ETHUSDT,96,True,bb_pos_20_norm,target_log_ret_horizon_5,5,5.0,spearman,-0.026501954867621087,0.026501954867621087,22537,54
60,60m,ETHUSDT,96,True,log_ret_288_z,target_log_ret_horizon_5,5,5.0,spearman,-0.026306123898271076,0.026306123898271076,22537,54
60,60m,ETHUSDT,96,True,MOM_pct_288_z,target_log_ret_horizon_5,5,5.0,spearman,-0.026084933735848793,0.026084933735848793,22537,54
60,60m,ETHUSDT,96,True,body_sqrt_z,target_log_ret_horizon_5,5,5.0,spearman,0.023572154329408325,0.023572154329408325,22537,54
60,60m,ETHUSDT,96,True,price_pos_in_range_288_norm,target_log_ret_horizon_5,5,5.0,spearman,-0.021726475167004194,0.021726475167004194,22537,54
60,60m,ETHUSDT,96,True,price_pos_in_range_672_norm,target_log_ret_horizon_5,5,5.0,spearman,-0.020780284199203653,0.020780284199203653,22537,54
60,60m,ETHUSDT,96,True,bb_width_20_sqrt_z,target_log_ret_horizon_5,5,5.0,spearman,0.020363662816026855,0.020363662816026855,22537,54
60,60m,ETHUSDT,96,True,volatility_672_sqrt_z,target_log_ret_horizon_5,5,5.0,spearman,0.01930047556833415,0.01930047556833415,22537,54
60,60m,ETHUSDT,96,True,ADX_56_scaled,target_log_ret_horizon_5,5,5.0,spearman,0.01927065641736352,0.01927065641736352,22537,54
60,60m,ETHUSDT,96,True,range_sqrt_z,target_log_ret_horizon_5,5,5.0,spearman,0.019135715850112978,0.019135715850112978,22537,54
60,60m,ETHUSDT,96,True,price_pos_in_range_96_norm,target_log_ret_horizon_5,5,5.0,spearman,-0.018973979854616022,0.018973979854616022,22537,54
60,60m,ETHUSDT,96,True,MACD_hist_pct_z,target_log_ret_horizon_10,10,10.0,spearman,0.042749729324452666,0.042749729324452666,22537,54
60,60m,ETHUSDT,96,True,ADX_120_scaled,target_log_ret_horizon_10,10,10.0,spearman,0.037640192922239156,0.037640192922239156,22537,54
60,60m,ETHUSDT,96,True,dist_to_high_672_sqrt_z,target_log_ret_horizon_10,10,10.0,spearman,0.028672445591765038,0.028672445591765038,22537,54
60,60m,ETHUSDT,96,True,NATR_14_z,target_log_ret_horizon_10,10,10.0,spearman,0.026703374253243102,0.026703374253243102,22537,54
60,60m,ETHUSDT,96,True,price_pos_in_range_672_norm,target_log_ret_horizon_10,10,10.0,spearman,-0.02591279618799371,0.02591279618799371,22537,54
60,60m,ETHUSDT,96,True,log_ret_288_z,target_log_ret_horizon_10,10,10.0,spearman,-0.02511232856539145,0.02511232856539145,22537,54
60,60m,ETHUSDT,96,True,ADX_56_scaled,target_log_ret_horizon_10,10,10.0,spearman,0.024814567534087412,0.024814567534087412,22537,54
60,60m,ETHUSDT,96,True,MOM_pct_288_z,target_log_ret_horizon_10,10,10.0,spearman,-0.024753503955470796,0.024753503955470796,22537,54
60,60m,ETHUSDT,96,True,bb_width_20_sqrt_z,target_log_ret_horizon_10,10,10.0,spearman,0.023864448322678172,0.023864448322678172,22537,54
60,60m,ETHUSDT,96,True,volatility_96_sqrt_z,target_log_ret_horizon_10,10,10.0,spearman,0.023788904000750937,0.023788904000750937,22537,54
60,60m,ETHUSDT,96,True,volatility_672_sqrt_z,target_log_ret_horizon_10,10,10.0,spearman,0.02340990702392903,0.02340990702392903,22537,54
60,60m,ETHUSDT,96,True,price_pos_in_range_288_norm,target_log_ret_horizon_10,10,10.0,spearman,-0.023134089839635257,0.023134089839635257,22537,54
60,60m,ETHUSDT,96,True,ret_accel_24_96_z,target_log_ret_horizon_10,10,10.0,spearman,-0.02208772716946537,0.02208772716946537,22537,54
60,60m,ETHUSDT,96,True,dist_to_high_288_sqrt_z,target_log_ret_horizon_10,10,10.0,spearman,0.02078415577336835,0.02078415577336835,22537,54
60,60m,ETHUSDT,96,True,log_ret_96_z,target_log_ret_horizon_10,10,10.0,spearman,0.019860498035034996,0.019860498035034996,22537,54
60,60m,ETHUSDT,96,True,ADX_120_scaled,target_log_ret_horizon_24,24,24.0,spearman,0.05631011815672269,0.05631011815672269,22537,54
60,60m,ETHUSDT,96,True,dist_to_high_672_sqrt_z,target_log_ret_horizon_24,24,24.0,spearman,0.05473466245309659,0.05473466245309659,22537,54
60,60m,ETHUSDT,96,True,ADX_56_scaled,target_log_ret_horizon_24,24,24.0,spearman,0.044002644388444825,0.044002644388444825,22537,54
60,60m,ETHUSDT,96,True,bb_pos_20_norm,target_log_ret_horizon_24,24,24.0,spearman,-0.03972552298264659,0.03972552298264659,22537,54
