trial_number,study_name,bandit_name,method_group,set_name,z_window,n_market_features,feature_list,memory_horizon_bars,objective_score,valid,objective_metric_name,constraints_values,cv_min_symbol_trades,cv_finite_objective,observed_dro_minimax_median,observed_dro_pure_min_median,dro_alpha,observed_median_max_drawdown_abs,observed_median_profit_factor,observed_median_total_trades,observed_median_min_symbol_trades,n_seeds,seeds_used,dro_minimax_median,dro_minimax_mean,dro_minimax_std,dro_minimax_min,dro_minimax_max,dro_pure_min_median,dro_pure_min_mean,dro_pure_min_std,h1_mean_aggregate_median,h2_mean_aggregate_median,full_mean_aggregate_median,median_max_drawdown_abs,median_profit_factor,median_total_trades,median_min_symbol_trades,median_holding_bars_overall,mean_holding_bars_overall,p25_holding_bars_overall,p75_holding_bars_overall,share_trades_closed_before_horizon_overall,share_trades_closed_after_horizon_overall,median_time_between_entries_overall,forced_singleton_ratio_overall,decision_point_ratio_overall,bandit_consulted_ratio_overall,pending_update_queued_ratio_overall,param_bandit_type,param_reward_clip,param_lambda_prior,param_discount_factor,param_noise_std,optuna_param_lambda_prior,optuna_param_one_minus_gamma,optuna_param_noise_std,param_ucb_alpha,optuna_param_ucb_alpha,diagnostic_rank
34,discounted_lints__corr__z24_a0p5_corr_pruned_top10,discounted_lints,corr,z24_a0p5_corr_pruned_top10,24,10,volatility_72_sqrt_z|ret_accel_6_24_z|MOM_pct_30_z|MOM_pct_14_z|ema_spread_9_21_z|log_ret_24_z|range_sqrt_z|vol_ratio_168_log1p_z|body_sqrt_z|ret_accel_24_72_z,444.3999900234677,-3.3821733772076783,True,dro_minimax_median,"[-95.0, 0.0]",-95.0,0.0,-3.3821733772076783,-4.050375719090423,0.5,8.769831312424891,0.7136286932951332,477.0,145.0,5,3142|3143|3144|3145|3146,-3.3821733772076783,-3.5410609999749765,0.5333041564254988,-4.457243450503456,-3.091468514178284,-4.050375719090423,-4.341009405490159,0.6806692639604284,-1.3813659227585111,-4.050375719090423,-5.460115546584444,8.769831312424891,0.7136286932951332,477.0,145.0,4.0,6.509316770186335,4.0,7.0,0.8385093167701864,0.1614906832298136,9.0,0.3225,0.6775,0.6775,0.673,discounted_lints,0.1,2.685245367500889,0.9977497749269816,0.0010357651560244,2.685245367500889,0.0022502250730185,0.0010357651560244,,,1
3,discounted_lints__corr__z24_a0p5_corr_pruned_top10,discounted_lints,corr,z24_a0p5_corr_pruned_top10,24,10,volatility_72_sqrt_z|ret_accel_6_24_z|MOM_pct_30_z|MOM_pct_14_z|ema_spread_9_21_z|log_ret_24_z|range_sqrt_z|vol_ratio_168_log1p_z|body_sqrt_z|ret_accel_24_72_z,445.7148152690879,-3.4166291887190487,True,dro_minimax_median,"[-97.0, 0.0]",-97.0,0.0,-3.4166291887190487,-4.296898317356746,0.5,8.27553440940224,0.7057446596436288,449.0,147.0,5,3142|3143|3144|3145|3146,-3.4166291887190487,-3.4083172822335674,0.4960753889644894,-3.859829503109114,-2.62198824275963,-4.296898317356746,-4.162403931879515,0.5588513612854181,-0.9006408192818173,-4.296898317356746,-5.51410348051316,8.27553440940224,0.7057446596436288,449.0,147.0,4.0,6.741496598639456,4.0,8.0,0.8187919463087249,0.1812080536912751,10.0,0.2955,0.7045,0.7045,0.701,discounted_lints,0.1,6.892590636575401,0.9977564129220244,0.0017980330440959,6.892590636575401,0.0022435870779755,0.0017980330440959,,,2
39,discounted_lints__corr__z24_a0p5_corr_pruned_top10,discounted_lints,corr,z24_a0p5_corr_pruned_top10,24,10,volatility_72_sqrt_z|ret_accel_6_24_z|MOM_pct_30_z|MOM_pct_14_z|ema_spread_9_21_z|log_ret_24_z|range_sqrt_z|vol_ratio_168_log1p_z|body_sqrt_z|ret_accel_24_72_z,448.5031798189775,-3.423697356851413,True,dro_minimax_median,"[-81.0, 0.0]",-81.0,0.0,-3.423697356851413,-4.178289382361711,0.5,8.805523343340349,0.7256370375751268,475.0,131.0,5,3142|3143|3144|3145|3146,-3.423697356851413,-3.606229004940919,0.9636162595583344,-4.8394643460067375,-2.537039133126682,-4.178289382361711,-4.247834709275834,0.9655735696515052,-1.5589669659615426,-4.178289382361711,-5.282893562751855,8.805523343340349,0.7256370375751268,475.0,131.0,4.0,6.703225806451613,4.0,7.0,0.8193548387096774,0.1806451612903225,9.0,0.3155,0.6845,0.6845,0.6815,discounted_lints,0.1,2.9132269923982927,0.9977703614043414,0.0012213792865324,2.9132269923982927,0.0022296385956585,0.0012213792865324,,,3
11,discounted_lints__corr__z24_a0p5_corr_pruned_top10,discounted_lints,corr,z24_a0p5_corr_pruned_top10,24,10,volatility_72_sqrt_z|ret_accel_6_24_z|MOM_pct_30_z|MOM_pct_14_z|ema_spread_9_21_z|log_ret_24_z|range_sqrt_z|vol_ratio_168_log1p_z|body_sqrt_z|ret_accel_24_72_z,372.4636531102231,-3.6012149939187017,True,dro_minimax_median,"[-84.0, 0.0]",-84.0,0.0,-3.6012149939187017,-4.284804438535194,0.5,8.485084948035382,0.7223977298309062,463.0,134.0,5,3142|3143|3144|3145|3146,-3.6012149939187017,-3.54676648664665,0.2977857610604518,-3.8732104682534887,-3.088440805190664,-4.284804438535194,-4.399563753917002,0.3949622496414874,-0.9664896269915216,-4.284804438535194,-5.538121049755792,8.485084948035382,0.7223977298309062,463.0,134.0,4.0,6.463414634146342,4.0,6.25,0.8253012048192772,0.1746987951807229,9.0,0.3245,0.6755,0.6755,0.673,discounted_lints,0.1,11.123010943794506,0.997315174268282,0.0014845878169642,11.123010943794506,0.0026848257317179,0.0014845878169642,,,4
37,discounted_lints__corr__z24_a0p5_corr_pruned_top10,discounted_lints,corr,z24_a0p5_corr_pruned_top10,24,10,volatility_72_sqrt_z|ret_accel_6_24_z|MOM_pct_30_z|MOM_pct_14_z|ema_spread_9_21_z|log_ret_24_z|range_sqrt_z|vol_ratio_168_log1p_z|body_sqrt_z|ret_accel_24_72_z,427.1807885387067,-3.645062955631863,True,dro_minimax_median,"[-81.0, 0.0]",-81.0,0.0,-3.645062955631863,-4.520190657215387,0.5,9.490940908795409,0.7364012808720632,468.0,131.0,5,3142|3143|3144|3145|3146,-3.645062955631863,-3.734447023457721,0.417914639556352,-4.426472618041252,-3.319929059716129,-4.520190657215387,-4.63433448167898,0.3088167041117675,-1.0196798508812903,-4.520190657215387,-5.496850657033694,9.490940908795409,0.7364012808720632,468.0,131.0,4.0,6.842105263157895,4.0,7.0,0.8076923076923077,0.1923076923076923,9.0,0.3179999999999999,0.682,0.682,0.679,discounted_lints,0.1,2.7661400832406997,0.997659070756855,0.0022830439592938,2.7661400832406997,0.002340929243145,0.0022830439592938,,,5
14,discounted_lints__corr__z24_a0p5_corr_pruned_top10,discounted_lints,corr,z24_a0p5_corr_pruned_top10,24,10,volatility_72_sqrt_z|ret_accel_6_24_z|MOM_pct_30_z|MOM_pct_14_z|ema_spread_9_21_z|log_ret_24_z|range_sqrt_z|vol_ratio_168_log1p_z|body_sqrt_z|ret_accel_24_72_z,449.7060397904714,-3.655077206842543,True,dro_minimax_median,"[-86.0, 0.0]",-86.0,0.0,-3.655077206842543,-4.310763569095059,0.5,9.68878799854246,0.6981717719173544,485.0,136.0,5,3142|3143|3144|3145|3146,-3.655077206842543,-3.708166203243857,0.8929681581198855,-4.893048550415406,-2.5836111919680578,-4.310763569095059,-4.330480090980705,0.9225440974095458,-1.688018120084996,-4.310763569095059,-5.926928466026394,9.68878799854246,0.6981717719173544,485.0,136.0,4.0,6.345454545454546,4.0,5.75,0.8606060606060606,0.1393939393939394,8.5,0.3299999999999999,0.67,0.67,0.667,discounted_lints,0.1,2.2997129924485677,0.9977763251735158,0.0020418807686243,2.2997129924485677,0.0022236748264842,0.0020418807686243,,,6
45,discounted_lints__corr__z24_a0p5_corr_pruned_top10,discounted_lints,corr,z24_a0p5_corr_pruned_top10,24,10,volatility_72_sqrt_z|ret_accel_6_24_z|MOM_pct_30_z|MOM_pct_14_z|ema_spread_9_21_z|log_ret_24_z|range_sqrt_z|vol_ratio_168_log1p_z|body_sqrt_z|ret_accel_24_72_z,340.6448520820039,-3.665499835939235,True,dro_minimax_median,"[-89.0, 0.0]",-89.0,0.0,-3.665499835939235,-4.48626245692672,0.5,8.527788985834539,0.7114496095488162,479.0,139.0,5,3142|3143|3144|3145|3146,-3.665499835939235,-3.8392483837846383,0.4720330872497717,-4.605496231046795,-3.3952165352225294,-4.48626245692672,-4.69648411801334,0.5604243499628118,-1.203211972976781,-4.48626245692672,-5.637973980138422,8.527788985834539,0.7114496095488162,479.0,139.0,4.0,6.159509202453988,4.0,6.0,0.8291139240506329,0.170886075949367,9.0,0.3235,0.6765,0.6765,0.675,discounted_lints,0.1,9.158574589272844,0.9970643912747014,0.0021011046041388,9.158574589272844,0.0029356087252986,0.0021011046041388,,,7
35,discounted_lints__corr__z24_a0p5_corr_pruned_top10,discounted_lints,corr,z24_a0p5_corr_pruned_top10,24,10,volatility_72_sqrt_z|ret_accel_6_24_z|MOM_pct_30_z|MOM_pct_14_z|ema_spread_9_21_z|log_ret_24_z|range_sqrt_z|vol_ratio_168_log1p_z|body_sqrt_z|ret_accel_24_72_z,355.7981341302664,-3.684099620582351,True,dro_minimax_median,"[-85.0, 0.0]",-85.0,0.0,-3.684099620582351,-4.203614800080147,0.5,9.311783207646174,0.7363291557783073,466.0,135.0,5,3142|3143|3144|3145|3146,-3.684099620582351,-3.895895758646808,1.0034032187062372,-5.5115023876185045,-2.970074783192076,-4.203614800080147,-4.732496487070009,1.258896840678374,-1.5979156518997135,-4.203614800080147,-6.227302053593639,9.311783207646174,0.7363291557783073,466.0,135.0,4.0,6.528662420382165,4.0,7.0,0.8220858895705522,0.1779141104294478,9.0,0.3105,0.6895,0.6895,0.685,discounted_lints,0.1,25.27459107437422,0.9971894175261924,0.0010086105368079,25.27459107437422,0.0028105824738076,0.0010086105368079,,,8
17,discounted_lints__corr__z24_a0p5_corr_pruned_top10,discounted_lints,corr,z24_a0p5_corr_pruned_top10,24,10,volatility_72_sqrt_z|ret_accel_6_24_z|MOM_pct_30_z|MOM_pct_14_z|ema_spread_9_21_z|log_ret_24_z|range_sqrt_z|vol_ratio_168_log1p_z|body_sqrt_z|ret_accel_24_72_z,438.683808858002,-3.689535990932149,True,dro_minimax_median,"[-77.0, 0.0]",-77.0,0.0,-3.689535990932149,-4.150753195132399,0.5,10.194641089331292,0.6998849635155895,446.0,127.0,5,3142|3143|3144|3145|3146,-3.689535990932149,-4.009434773242153,1.072853243483497,-5.41508261051102,-2.6754116531263774,-4.150753195132399,-4.6887291012430925,1.3275935006143915,-1.7550589176329308,-4.150753195132399,-6.418817674383369,10.194641089331292,0.6998849635155895,446.0,127.0,4.0,6.697530864197531,4.0,7.0,0.7974683544303798,0.2025316455696202,9.0,0.3165,0.6835,0.6835,0.681,discounted_lints,0.1,7.521295736145515,0.9977204538216188,0.001031913643663,7.521295736145515,0.0022795461783812,0.001031913643663,,,9
40,discounted_lints__corr__z24_a0p5_corr_pruned_top10,discounted_lints,corr,z24_a0p5_corr_pruned_top10,24,10,volatility_72_sqrt_z|ret_accel_6_24_z|MOM_pct_30_z|MOM_pct_14_z|ema_spread_9_21_z|log_ret_24_z|range_sqrt_z|vol_ratio_168_log1p_z|body_sqrt_z|ret_accel_24_72_z,441.73555898877953,-3.702549348221475,True,dro_minimax_median,"[-84.0, 0.0]",-84.0,0.0,-3.702549348221475,-4.699244196107625,0.5,7.767297258710847,0.7049593948344058,449.0,134.0,5,3142|3143|3144|3145|3146,-3.702549348221475,-3.8102352564451274,0.7297380732220244,-4.791937267710467,-2.7905360231220184,-4.699244196107625,-4.67871045358789,1.046055292488665,-1.3477315245712935,-4.699244196107625,-5.847878065102782,7.767297258710847,0.7049593948344058,449.0,134.0,4.0,6.717105263157895,4.0,7.75,0.8026315789473685,0.1973684210526315,10.0,0.2985,0.7015,0.7015,0.697,discounted_lints,0.1,5.748026151982624,0.9977362021697116,0.0019239338051838,5.748026151982624,0.0022637978302883,0.0019239338051838,,,10
