bandit_name,method_group,set_name,confirmation_rank,original_trial_number,confirmation_seed,symbol,mode,n_decisions,return_pct,drawdown_abs,trades,profit_factor,is_active,executed_action_1_ratio,constraint_applied_ratio,forced_singleton_ratio,decision_point_ratio,bandit_consulted_ratio,pending_update_queued_ratio,median_time_between_entries,median_holding_bars,mean_holding_bars,p25_holding_bars,p75_holding_bars,share_trades_closed_before_horizon,share_trades_closed_after_horizon
discounted_lints,corr,z24_a0p5_corr_pruned_top10,1,34,8000,BTCUSDT,val,2000.0,-5.4913973861714815,7.46753292849408,166,0.65468102397945,True,0.443,0.3335,0.3335,0.6665,0.6665,0.665,8.0,4.0,5.313253012048193,4.0,5.0,0.9216867469879518,0.0783132530120482
discounted_lints,corr,z24_a0p5_corr_pruned_top10,1,34,8000,BTCUSDT,val_first,,-1.1518844021831565,3.3212508643490235,74,0.8164925437577207,True,,,,,,,9.0,4.0,5.756756756756757,4.0,5.0,0.8648648648648649,0.13513513513513514
discounted_lints,corr,z24_a0p5_corr_pruned_top10,1,34,8000,BTCUSDT,val_second,,-4.390081649754962,6.389245245713537,91,0.5497576604116715,True,,,,,,,7.0,4.0,4.967032967032967,4.0,5.0,0.967032967032967,0.03296703296703297
discounted_lints,corr,z24_a0p5_corr_pruned_top10,1,34,8000,ETHUSDT,val,2000.0,-0.9662295966835877,5.368689623142964,172,0.9113805859980112,True,0.508,0.3445,0.34450000000000003,0.6555,0.6555,0.652,8.0,4.0,5.895348837209302,4.0,5.0,0.8662790697674418,0.13372093023255813
discounted_lints,corr,z24_a0p5_corr_pruned_top10,1,34,8000,ETHUSDT,val_first,,-1.6536255565778313,4.739888126647418,86,0.7931707335477673,True,,,,,,,8.0,4.0,5.883720930232558,4.0,4.0,0.8488372093023255,0.1511627906976744
discounted_lints,corr,z24_a0p5_corr_pruned_top10,1,34,8000,ETHUSDT,val_second,,0.6989540425709428,5.3267324538568195,86,1.011698486510469,True,,,,,,,8.0,4.0,5.906976744186046,4.0,5.0,0.8837209302325582,0.11627906976744186
discounted_lints,corr,z24_a0p5_corr_pruned_top10,1,34,8000,SOLUSDT,val,2000.0,-2.7939008146225075,9.60449143411104,159,0.8424739171361565,True,0.525,0.3185,0.3185,0.6815,0.6815,0.679,9.0,4.0,6.591194968553459,4.0,6.5,0.8301886792452831,0.16981132075471697
discounted_lints,corr,z24_a0p5_corr_pruned_top10,1,34,8000,SOLUSDT,val_first,,0.9623054733836289,4.70512734308871,65,1.0281726584943995,True,,,,,,,12.0,5.0,8.338461538461539,4.0,13.0,0.6923076923076923,0.3076923076923077
discounted_lints,corr,z24_a0p5_corr_pruned_top10,1,34,8000,SOLUSDT,val_second,,-3.720404630613716,9.60449143411104,94,0.7319630050298819,True,,,,,,,7.0,4.0,5.382978723404255,4.0,5.0,0.925531914893617,0.07446808510638298
discounted_lints,corr,z24_a0p5_corr_pruned_top10,1,34,8001,BTCUSDT,val,2000.0,-1.1628547967381997,4.51818808554012,131,0.8904972590966168,True,0.4875,0.2635,0.26349999999999996,0.7365,0.7365,0.735,11.0,4.0,7.412213740458015,4.0,7.0,0.8091603053435115,0.19083969465648856
discounted_lints,corr,z24_a0p5_corr_pruned_top10,1,34,8001,BTCUSDT,val_first,,1.150499426599061,2.010825548992501,57,1.1918371519555184,True,,,,,,,13.0,4.0,8.017543859649123,4.0,10.0,0.7368421052631579,0.2631578947368421
discounted_lints,corr,z24_a0p5_corr_pruned_top10,1,34,8001,BTCUSDT,val_second,,-2.287041820308544,4.51818808554012,73,0.7199017361276026,True,,,,,,,9.0,4.0,6.986301369863014,4.0,7.0,0.863013698630137,0.136986301369863
discounted_lints,corr,z24_a0p5_corr_pruned_top10,1,34,8001,ETHUSDT,val,2000.0,-7.749248602124037,10.199231734627679,175,0.6635148168771795,True,0.4905,0.35,0.35,0.65,0.65,0.648,8.0,4.0,5.605714285714286,4.0,5.0,0.8914285714285715,0.10857142857142857
discounted_lints,corr,z24_a0p5_corr_pruned_top10,1,34,8001,ETHUSDT,val_first,,-0.21603422159884866,3.7557182884286555,79,0.930971846683666,True,,,,,,,8.0,4.0,6.0,4.0,5.0,0.8607594936708861,0.13924050632911392
