number,value,params_lambda_prior,params_ucb_alpha,params_window_size,user_attrs_bandit_consulted_ratio_overall,user_attrs_constraints_values,user_attrs_cv_finite_objective,user_attrs_cv_min_symbol_trades,user_attrs_decision_point_ratio_overall,user_attrs_dro_alpha,user_attrs_dro_minimax_max,user_attrs_dro_minimax_mean,user_attrs_dro_minimax_median,user_attrs_dro_minimax_min,user_attrs_dro_minimax_std,user_attrs_dro_pure_min_mean,user_attrs_dro_pure_min_median,user_attrs_dro_pure_min_std,user_attrs_forced_singleton_ratio_overall,user_attrs_full_mean_aggregate_median,user_attrs_h1_mean_aggregate_median,user_attrs_h2_mean_aggregate_median,user_attrs_mean_holding_bars_overall,user_attrs_median_holding_bars_overall,user_attrs_median_max_drawdown_abs,user_attrs_median_min_symbol_trades,user_attrs_median_profit_factor,user_attrs_median_time_between_entries_overall,user_attrs_median_total_trades,user_attrs_memory_horizon_bars,user_attrs_n_seeds,user_attrs_objective_metric_name,user_attrs_objective_score,user_attrs_observed_dro_minimax_median,user_attrs_observed_dro_pure_min_median,user_attrs_observed_median_max_drawdown_abs,user_attrs_observed_median_min_symbol_trades,user_attrs_observed_median_profit_factor,user_attrs_observed_median_total_trades,user_attrs_p25_holding_bars_overall,user_attrs_p75_holding_bars_overall,user_attrs_pending_update_queued_ratio_overall,user_attrs_seeds_used,user_attrs_share_trades_closed_after_horizon_overall,user_attrs_share_trades_closed_before_horizon_overall,user_attrs_valid,state
10,-4.234928554444327,8.959279011624766,0.0378322889888874,450,0.685,"[-91.0, 0.0]",0.0,-91.0,0.685,0.5,-4.234928554444327,-4.234928554444327,-4.234928554444327,-4.234928554444327,0.0,-5.45750694905115,-5.45750694905115,0.0,0.31499999999999995,-5.97484333223715,-0.5671933706238567,-5.45750694905115,6.057324840764331,4.0,10.009814115251903,141.0,0.7391763646746684,8.0,502.0,450.0,1,dro_minimax_median,-4.234928554444327,-4.234928554444327,-5.45750694905115,10.009814115251903,141.0,0.7391763646746684,502.0,4.0,6.0,0.683,3142,0.12101910828025478,0.8789808917197452,True,COMPLETE
11,-4.598884323743059,20.76354274517108,0.006921630229851086,275,0.712,"[-81.0, 0.0]",0.0,-81.0,0.712,0.5,-4.598884323743059,-4.598884323743059,-4.598884323743059,-4.598884323743059,0.0,-5.842738139923724,-5.842738139923724,0.0,0.28800000000000003,-6.682549855136255,-0.8673228752010634,-5.842738139923724,7.020833333333333,4.0,10.541606586818041,131.0,0.6686309011281693,8.0,436.0,275.0,1,dro_minimax_median,-4.598884323743059,-4.598884323743059,-5.842738139923724,10.541606586818041,131.0,0.6686309011281693,436.0,4.0,5.25,0.7095,3142,0.16666666666666666,0.8333333333333334,True,COMPLETE
12,-7.06565999469713,3.863314672655633,0.007725624295114384,200,0.6805,"[-107.0, 0.0]",0.0,-107.0,0.6805,0.5,-7.06565999469713,-7.06565999469713,-7.06565999469713,-7.06565999469713,0.0,-8.308181335952618,-8.308181335952618,0.0,0.3195,-11.34799350235996,-3.3380959709306652,-8.308181335952618,6.515923566878981,4.0,14.697547768285046,157.0,0.5652716935679035,7.0,496.0,200.0,1,dro_minimax_median,-7.06565999469713,-7.06565999469713,-8.308181335952618,14.697547768285046,157.0,0.5652716935679035,496.0,4.0,5.0,0.6775,3142,0.11666666666666667,0.8833333333333333,True,COMPLETE
13,-3.4254279650304404,23.53536651648136,0.03340586980430662,325,0.6945,"[-90.0, 0.0]",0.0,-90.0,0.6945,0.5,-3.4254279650304404,-3.4254279650304404,-3.4254279650304404,-3.4254279650304404,0.0,-4.1293662161545175,-4.1293662161545175,0.0,0.3055,-5.3750423269800836,-1.3136132116582082,-4.1293662161545175,7.322368421052632,4.0,9.700126715582213,140.0,0.7229494053762905,8.0,451.0,325.0,1,dro_minimax_median,-3.4254279650304404,-3.4254279650304404,-4.1293662161545175,9.700126715582213,140.0,0.7229494053762905,451.0,4.0,6.5,0.6915,3142,0.15789473684210525,0.8421052631578947,True,COMPLETE
14,-5.431549522516873,0.5281347613615647,0.010616500750646189,175,0.68,"[-109.0, 0.0]",0.0,-109.0,0.68,0.5,-5.431549522516873,-5.431549522516873,-5.431549522516873,-5.431549522516873,0.0,-6.69565240349338,-6.69565240349338,0.0,0.31999999999999995,-8.198307035116715,-1.6392408795873523,-6.69565240349338,6.28125,4.0,10.250288205960578,159.0,0.686516100240907,8.0,496.0,175.0,1,dro_minimax_median,-5.431549522516873,-5.431549522516873,-6.69565240349338,10.250288205960578,159.0,0.686516100240907,496.0,4.0,5.0,0.677,3142,0.13125,0.86875,True,COMPLETE
15,-3.971208058259255,5.2291982868235065,0.06573733891120247,350,0.6445,"[-98.0, 0.0]",0.0,-98.0,0.6445,0.5,-3.971208058259255,-3.971208058259255,-3.971208058259255,-3.971208058259255,0.0,-5.043987857361676,-5.043987857361676,0.0,0.35550000000000004,-5.7285927584417635,-0.7528686609519922,-5.043987857361676,5.629213483146067,4.0,10.881885422850468,148.0,0.6800140618544223,7.0,525.0,350.0,1,dro_minimax_median,-3.971208058259255,-3.971208058259255,-5.043987857361676,10.881885422850468,148.0,0.6800140618544223,525.0,4.0,4.0,0.642,3142,0.09550561797752809,0.9044943820224719,True,COMPLETE
16,-3.6370710791192984,8.746587992646228,0.005355711898402417,350,0.6505,"[-99.0, 0.0]",0.0,-99.0,0.6505,0.5,-3.6370710791192984,-3.6370710791192984,-3.6370710791192984,-3.6370710791192984,0.0,-4.416843437077426,-4.416843437077426,0.0,0.34950000000000003,-5.628909259424446,-1.2977540052449148,-4.416843437077426,5.473118279569892,4.0,8.667875747046761,149.0,0.7196329196272955,7.0,510.0,350.0,1,dro_minimax_median,-3.6370710791192984,-3.6370710791192984,-4.416843437077426,8.667875747046761,149.0,0.7196329196272955,510.0,4.0,5.0,0.649,3142,0.08571428571428572,0.9142857142857143,True,COMPLETE
17,-4.174404946557569,29.57323699119278,0.012708948669477183,175,0.7465,"[-58.0, 0.0]",0.0,-58.0,0.7465,0.5,-4.174404946557569,-4.174404946557569,-4.174404946557569,-4.174404946557569,0.0,-4.778275744187591,-4.778275744187591,0.0,0.25349999999999995,-7.00157953880673,-2.362792553667503,-4.778275744187591,7.984251968503937,4.0,8.94103538971306,108.0,0.6888309029293841,11.0,369.0,175.0,1,dro_minimax_median,-4.174404946557569,-4.174404946557569,-4.778275744187591,8.94103538971306,108.0,0.6888309029293841,369.0,4.0,8.0,0.7435,3142,0.2204724409448819,0.7795275590551181,True,COMPLETE
18,-4.319506029476332,1.1372454488917456,0.03254687396040987,450,0.6405,"[-110.0, 0.0]",0.0,-110.0,0.6405,0.5,-4.319506029476332,-4.319506029476332,-4.319506029476332,-4.319506029476332,0.0,-5.563919756587779,-5.563919756587779,0.0,0.35950000000000004,-6.10132919305602,-0.5862648481419893,-5.563919756587779,5.932960893854749,4.0,9.914948593975737,160.0,0.7700194752778022,7.0,544.0,450.0,1,dro_minimax_median,-4.319506029476332,-4.319506029476332,-5.563919756587779,9.914948593975737,160.0,0.7700194752778022,544.0,4.0,5.0,0.639,3142,0.0893854748603352,0.9106145251396648,True,COMPLETE
19,-4.156303196158322,17.07751727952311,0.006720451520221936,450,0.668,"[-84.0, 0.0]",0.0,-84.0,0.668,0.5,-4.156303196158322,-4.156303196158322,-4.156303196158322,-4.156303196158322,0.0,-5.086745212480836,-5.086745212480836,0.0,0.33199999999999996,-6.358411433911793,-1.3649771471907786,-5.086745212480836,5.525714285714286,4.0,9.967210881017285,134.0,0.6480345735073728,7.0,475.0,450.0,1,dro_minimax_median,-4.156303196158322,-4.156303196158322,-5.086745212480836,9.967210881017285,134.0,0.6480345735073728,475.0,4.0,5.0,0.663,3142,0.09036144578313253,0.9096385542168675,True,COMPLETE
20,-4.648751855859129,15.818863224915587,0.15008569556321325,350,0.609,"[-103.0, 0.0]",0.0,-103.0,0.609,0.5,-4.648751855859129,-4.648751855859129,-4.648751855859129,-4.648751855859129,0.0,-5.921596865494153,-5.921596865494153,0.0,0.391,-6.6913916500153094,-0.8302168269540592,-5.921596865494153,5.589743589743589,4.0,7.251306261767166,153.0,0.7284780118908271,7.0,549.0,350.0,1,dro_minimax_median,-4.648751855859129,-4.648751855859129,-5.921596865494153,7.251306261767166,153.0,0.7284780118908271,549.0,4.0,5.0,0.607,3142,0.09230769230769231,0.9076923076923077,True,COMPLETE
21,-4.290354312101668,29.24961121467284,0.022827501971548862,325,0.7245,"[-81.0, 0.0]",0.0,-81.0,0.7245,0.5,-4.290354312101668,-4.290354312101668,-4.290354312101668,-4.290354312101668,0.0,-5.617202312328281,-5.617202312328281,0.0,0.27549999999999997,-5.940854395920965,-0.3098103114218283,-5.617202312328281,7.877862595419847,4.0,9.171869161649127,131.0,0.6930146618491448,10.0,418.0,325.0,1,dro_minimax_median,-4.290354312101668,-4.290354312101668,-5.617202312328281,9.171869161649127,131.0,0.6930146618491448,418.0,4.0,7.0,0.7215,3142,0.1897810218978102,0.8102189781021898,True,COMPLETE
22,-3.4795177742861982,22.801667323540656,0.04653880178508754,325,0.692,"[-76.0, 0.0]",0.0,-76.0,0.692,0.5,-3.4795177742861982,-3.4795177742861982,-3.4795177742861982,-3.4795177742861982,0.0,-4.94436031856699,-4.94436031856699,0.0,0.30800000000000005,-4.074798923376,0.915009858556178,-4.94436031856699,6.822784810126582,4.0,7.9584155384763715,126.0,0.7288101690118666,9.0,438.0,325.0,1,dro_minimax_median,-3.4795177742861982,-3.4795177742861982,-4.94436031856699,7.9584155384763715,126.0,0.7288101690118666,438.0,4.0,6.0,0.6895,3142,0.14285714285714285,0.8571428571428571,True,COMPLETE
23,-4.353073355641005,21.42805881344105,0.03436679317664071,400,0.699,"[-82.0, 0.0]",0.0,-82.0,0.699,0.5,-4.353073355641005,-4.353073355641005,-4.353073355641005,-4.353073355641005,0.0,-5.454998871792597,-5.454998871792597,0.0,0.30100000000000005,-6.366522373442507,-1.0472968071862265,-5.454998871792597,6.56,4.0,7.658340641491357,132.0,0.8186734830468969,8.0,468.0,400.0,1,dro_minimax_median,-4.353073355641005,-4.353073355641005,-5.454998871792597,7.658340641491357,132.0,0.8186734830468969,468.0,4.0,5.0,0.695,3142,0.14666666666666667,0.8533333333333334,True,COMPLETE
24,-4.202562524701902,12.75100465683098,0.02085875763361365,375,0.684,"[-95.0, 0.0]",0.0,-95.0,0.684,0.5,-4.202562524701902,-4.202562524701902,-4.202562524701902,-4.202562524701902,0.0,-5.008624055075642,-5.008624055075642,0.0,0.31599999999999995,-6.68472035061269,-1.7843779335806793,-5.008624055075642,6.120253164556962,4.0,9.707448912678618,145.0,0.6353893061886322,8.0,476.0,375.0,1,dro_minimax_median,-4.202562524701902,-4.202562524701902,-5.008624055075642,9.707448912678618,145.0,0.6353893061886322,476.0,4.0,5.75,0.68,3142,0.13793103448275862,0.8620689655172413,True,COMPLETE
25,-4.62516206433691,8.083254146934374,0.010067910591979316,275,0.7065,"[-89.0, 0.0]",0.0,-89.0,0.7065,0.5,-4.62516206433691,-4.62516206433691,-4.62516206433691,-4.62516206433691,0.0,-5.68859979155264,-5.68859979155264,0.0,0.2935,-7.1063077414342635,-1.4348488826897172,-5.68859979155264,7.410071942446043,4.0,10.362024831173333,139.0,0.6351399815954761,8.5,443.0,275.0,1,dro_minimax_median,-4.62516206433691,-4.62516206433691,-5.68859979155264,10.362024831173333,139.0,0.6351399815954761,443.0,4.0,6.0,0.7035,3142,0.1917808219178082,0.8082191780821918,True,COMPLETE
26,-3.5790722398860346,16.069020245862035,0.021405627398147473,250,0.668,"[-86.0, 0.0]",0.0,-86.0,0.668,0.5,-3.5790722398860346,-3.5790722398860346,-3.5790722398860346,-3.5790722398860346,0.0,-4.078589288644248,-4.078589288644248,0.0,0.33199999999999996,-6.082658527945221,-2.0805210936113947,-4.078589288644248,6.22289156626506,4.0,10.659073164309907,136.0,0.650125736481233,8.0,470.0,250.0,1,dro_minimax_median,-3.5790722398860346,-3.5790722398860346,-4.078589288644248,10.659073164309907,136.0,0.650125736481233,470.0,4.0,5.0,0.6655,3142,0.14285714285714285,0.8571428571428571,True,COMPLETE
27,-4.717435173743712,13.410734860713932,0.12074011428428347,175,0.676,"[-67.0, 0.0]",0.0,-67.0,0.676,0.5,-4.717435173743712,-4.717435173743712,-4.717435173743712,-4.717435173743712,0.0,-5.5727501345715424,-5.5727501345715424,0.0,0.32399999999999995,-7.567556820772477,-2.15149029126022,-5.5727501345715424,6.506172839506172,4.0,12.34508136989919,117.0,0.6909624726487406,8.0,454.0,175.0,1,dro_minimax_median,-4.717435173743712,-4.717435173743712,-5.5727501345715424,12.34508136989919,117.0,0.6909624726487406,454.0,4.0,6.0,0.6745,3142,0.17901234567901234,0.8209876543209876,True,COMPLETE
28,-2.7836380115429478,7.670810302357611,0.019996670930735004,300,0.6785,"[-98.0, 0.0]",0.0,-98.0,0.6785,0.5,-2.7836380115429478,-2.7836380115429478,-2.7836380115429478,-2.7836380115429478,0.0,-3.518769716312176,-3.518769716312176,0.0,0.3215,-4.107363919297701,-0.578242897235263,-3.518769716312176,6.4,4.0,8.068946448000258,148.0,0.7782145959069884,8.0,475.0,300.0,1,dro_minimax_median,-2.7836380115429478,-2.7836380115429478,-3.518769716312176,8.068946448000258,148.0,0.7782145959069884,475.0,4.0,5.0,0.677,3142,0.125,0.875,True,COMPLETE
29,-4.21791406481654,2.065836362803835,0.015669982883678216,300,0.6505,"[-109.0, 0.0]",0.0,-109.0,0.6505,0.5,-4.21791406481654,-4.21791406481654,-4.21791406481654,-4.21791406481654,0.0,-4.916918896062302,-4.916918896062302,0.0,0.34950000000000003,-6.937337128161814,-2.120899571079256,-4.916918896062302,5.962264150943396,4.0,10.168895004433832,159.0,0.7019622380846722,8.0,511.0,300.0,1,dro_minimax_median,-4.21791406481654,-4.21791406481654,-4.916918896062302,10.168895004433832,159.0,0.7019622380846722,511.0,4.0,5.0,0.649,3142,0.1069182389937107,0.8930817610062893,True,COMPLETE
30,-4.966947441345804,4.605260805417043,0.01640323601735286,400,0.6525,"[-96.0, 0.0]",0.0,-96.0,0.6525,0.5,-4.966947441345804,-4.966947441345804,-4.966947441345804,-4.966947441345804,0.0,-6.469711645604051,-6.469711645604051,0.0,0.34750000000000003,-6.874716865900919,-0.458654828571059,-6.469711645604051,5.528735632183908,4.0,10.345478970761668,146.0,0.6949355950691036,7.0,512.0,400.0,1,dro_minimax_median,-4.966947441345804,-4.966947441345804,-6.469711645604051,10.345478970761668,146.0,0.6949355950691036,512.0,4.0,5.0,0.6475,3142,0.10919540229885058,0.8908045977011494,True,COMPLETE
31,-3.122093598388159,8.252745261251428,0.02653166927782362,300,0.7005,"[-94.0, 0.0]",0.0,-94.0,0.7005,0.5,-3.122093598388159,-3.122093598388159,-3.122093598388159,-3.122093598388159,0.0,-3.736383281363731,-3.736383281363731,0.0,0.2995,-4.9862412900375075,-1.279224549461444,-3.736383281363731,6.587096774193548,4.0,9.463677870799048,144.0,0.7545198487802198,8.0,449.0,300.0,1,dro_minimax_median,-3.122093598388159,-3.122093598388159,-3.736383281363731,9.463677870799048,144.0,0.7545198487802198,449.0,4.0,6.0,0.697,3142,0.14666666666666667,0.8533333333333334,True,COMPLETE
32,-3.80496898408051,6.478163306795915,0.020859442318532203,300,0.682,"[-98.0, 0.0]",0.0,-98.0,0.682,0.5,-3.80496898408051,-3.80496898408051,-3.80496898408051,-3.80496898408051,0.0,-5.310460490333365,-5.310460490333365,0.0,0.31799999999999995,-4.616961254072586,0.7115055346780549,-5.310460490333365,6.422360248447205,4.0,10.098999386325836,148.0,0.7773455495426465,8.5,468.0,300.0,1,dro_minimax_median,-3.80496898408051,-3.80496898408051,-5.310460490333365,10.098999386325836,148.0,0.7773455495426465,468.0,4.0,6.0,0.6795,3142,0.13043478260869565,0.8695652173913043,True,COMPLETE
33,-3.563536909287623,1.8438679325562353,0.15713700722581825,425,0.6305,"[-120.0, 0.0]",0.0,-120.0,0.6305,0.5,-3.563536909287623,-3.563536909287623,-3.563536909287623,-3.563536909287623,0.0,-4.289850999885821,-4.289850999885821,0.0,0.36950000000000005,-5.5917183557875,-1.3845946374930307,-4.289850999885821,5.592391304347826,4.0,6.620437594972617,170.0,0.8046829110578868,7.0,563.0,425.0,1,dro_minimax_median,-3.563536909287623,-3.563536909287623,-4.289850999885821,6.620437594972617,170.0,0.8046829110578868,563.0,4.0,4.0,0.629,3142,0.09411764705882353,0.9058823529411765,True,COMPLETE
34,-3.1668335213338343,5.746696818631744,0.036162091207945946,300,0.6865,"[-93.0, 0.0]",0.0,-93.0,0.6865,0.5,-3.1668335213338343,-3.1668335213338343,-3.1668335213338343,-3.1668335213338343,0.0,-3.6331392929926634,-3.6331392929926634,0.0,0.3135,-5.345526652314326,-1.7679162063573486,-3.6331392929926634,6.229299363057325,4.0,7.793790365962739,143.0,0.7061787205032349,8.0,479.0,300.0,1,dro_minimax_median,-3.1668335213338343,-3.1668335213338343,-3.6331392929926634,7.793790365962739,143.0,0.7061787205032349,479.0,4.0,6.0,0.684,3142,0.13966480446927373,0.8603351955307262,True,COMPLETE
35,-4.624408304353261,5.261538787110491,0.05053476221727903,275,0.65,"[-111.0, 0.0]",0.0,-111.0,0.65,0.5,-4.624408304353261,-4.624408304353261,-4.624408304353261,-4.624408304353261,0.0,-5.723333983303166,-5.723333983303166,0.0,0.35,-6.952553262045799,-1.3276312675035447,-5.723333983303166,5.926966292134831,4.0,11.157046936476966,161.0,0.6693018308535165,7.0,514.0,275.0,1,dro_minimax_median,-4.624408304353261,-4.624408304353261,-5.723333983303166,11.157046936476966,161.0,0.6693018308535165,514.0,4.0,5.0,0.6475,3142,0.12921348314606743,0.8707865168539326,True,COMPLETE
36,-4.3194034391226825,4.080031384705151,0.034454454483559584,350,0.6295,"[-109.0, 0.0]",0.0,-109.0,0.6295,0.5,-4.3194034391226825,-4.3194034391226825,-4.3194034391226825,-4.3194034391226825,0.0,-5.326509850524745,-5.326509850524745,0.0,0.37050000000000005,-6.528092691202883,-1.2980842049164945,-5.326509850524745,5.221621621621622,4.0,8.887784067282833,159.0,0.7765322599017437,7.0,550.0,350.0,1,dro_minimax_median,-4.3194034391226825,-4.3194034391226825,-5.326509850524745,8.887784067282833,159.0,0.7765322599017437,550.0,4.0,4.0,0.625,3142,0.0918918918918919,0.9081081081081082,True,COMPLETE
37,-3.5836930574884165,8.77885797861586,0.026321855500989574,300,0.6925,"[-88.0, 0.0]",0.0,-88.0,0.6925,0.5,-3.5836930574884165,-3.5836930574884165,-3.5836930574884165,-3.5836930574884165,0.0,-4.68677378706455,-4.68677378706455,0.0,0.3075,-4.96424879911865,-0.27445086876001595,-4.68677378706455,6.37012987012987,4.0,8.108217938078898,138.0,0.7453701388647551,8.0,458.0,300.0,1,dro_minimax_median,-3.5836930574884165,-3.5836930574884165,-4.68677378706455,8.108217938078898,138.0,0.7453701388647551,458.0,4.0,6.0,0.689,3142,0.13636363636363635,0.8636363636363636,True,COMPLETE
38,-3.270931308560825,8.086319451086647,0.030311534550920744,325,0.6745,"[-106.0, 0.0]",0.0,-106.0,0.6745,0.5,-3.270931308560825,-3.270931308560825,-3.270931308560825,-3.270931308560825,0.0,-4.169098649437616,-4.169098649437616,0.0,0.3255,-4.698065702066516,-0.576429285930454,-4.169098649437616,6.481481481481482,4.0,9.476507095960251,156.0,0.6997288438209097,8.0,485.0,325.0,1,dro_minimax_median,-3.270931308560825,-3.270931308560825,-4.169098649437616,9.476507095960251,156.0,0.6997288438209097,485.0,4.0,5.0,0.673,3142,0.1346153846153846,0.8653846153846154,True,COMPLETE
