feature,n_samples,n_bins_used,hie_raw,hie_observed,hie_null_mean,hie_null_std,hie_norm,hie_p_value,global_best_action,global_best_value,global_action_0_success,global_action_1_success,action_0_count,action_1_count,min_bin_size_used,min_action_count_in_bin,reason,hie_rank,z_window,sample,regime,alpha_out,prev_position
ema_spread_50_100_z,56400,15,0.006666666666666599,0.4920921985815602,0.48542161879764173,5.1433705988273234e-05,0.0066705797839184955,0.0,1,0.4854255319148936,0.44333333333333336,0.4854255319148936,28200,28200,3760,1880,ok,11.0,48,full_train,exit,0.5,1
MOM_pct_72_z,56400,15,0.006241134751773014,0.49166666666666664,0.48544413004629183,0.0001099190737247227,0.006222536620374808,0.0,1,0.4854255319148936,0.44333333333333336,0.4854255319148936,28200,28200,3760,1880,ok,12.0,48,full_train,exit,0.5,1
volatility_24_sqrt_z,56400,15,0.006063829787234021,0.49148936170212765,0.48543936308895014,9.365464612083184e-05,0.00604999861317751,0.0,1,0.4854255319148936,0.44333333333333336,0.4854255319148936,28200,28200,3760,1880,ok,13.0,48,full_train,exit,0.5,1
vol_ratio_72_log1p_z,56400,15,0.006063829787234076,0.4914893617021277,0.48544726626691365,0.0001186158860314139,0.0060420954352140566,0.0,1,0.4854255319148936,0.44333333333333336,0.4854255319148936,28200,28200,3760,1880,ok,14.0,48,full_train,exit,0.5,1
ema_spread_21_50_z,56400,15,0.005673758865248124,0.49109929078014175,0.4854244079203724,6.652690560305738e-05,0.005674882859769359,0.0,1,0.4854255319148936,0.44333333333333336,0.4854255319148936,28200,28200,3760,1880,ok,15.0,48,full_train,exit,0.5,1
log_ret_72_z,56400,15,0.005141843971631144,0.49056737588652477,0.48542902420483003,9.762104544775636e-05,0.005138351681694742,0.0,1,0.4854255319148936,0.44333333333333336,0.4854255319148936,28200,28200,3760,1880,ok,16.0,48,full_train,exit,0.5,1
ema_spread_100_200_z,56400,15,0.005141843971631199,0.4905673758865248,0.4854469809629203,9.708999570436005e-05,0.005120394923604499,0.0,1,0.4854255319148936,0.44333333333333336,0.4854255319148936,28200,28200,3760,1880,ok,17.0,48,full_train,exit,0.5,1
vol_ratio_24_log1p_z,56400,15,0.004787234042553101,0.49021276595744673,0.48544705634977126,0.0001245281716222442,0.004765709607675472,0.0,1,0.4854255319148936,0.44333333333333336,0.4854255319148936,28200,28200,3760,1880,ok,18.0,48,full_train,exit,0.5,1
price_pos_in_range_168_norm,56400,15,0.004219858156028322,0.48964539007092195,0.4854566552165871,0.00013718308732205264,0.004188734854334852,0.0,1,0.4854255319148936,0.44333333333333336,0.4854255319148936,28200,28200,3756,1878,ok,19.0,48,full_train,exit,0.5,1
vol_ratio_168_log1p_z,56400,15,0.0039007092198581894,0.4893262411347518,0.48545417750563474,0.0001434557471197859,0.003872063629117073,0.0,1,0.4854255319148936,0.44333333333333336,0.4854255319148936,28200,28200,3760,1880,ok,20.0,48,full_train,exit,0.5,1
vol_expansion_72_log1p_z,56400,15,0.0037588652482269946,0.4891843971631206,0.4854417346979787,0.0001334797791669259,0.0037426624651419327,0.0,1,0.4854255319148936,0.44333333333333336,0.4854255319148936,28200,28200,3760,1880,ok,21.0,48,full_train,exit,0.5,1
ema_slope_200_z,56400,15,0.0036879432624113417,0.48911347517730497,0.48544482155080115,0.00013016985448163694,0.003668653626503815,0.0,1,0.4854255319148936,0.44333333333333336,0.4854255319148936,28200,28200,3760,1880,ok,22.0,48,full_train,exit,0.5,1
range_sqrt_z,56400,15,0.0035815602836879457,0.48900709219858157,0.48545609220433955,0.0001685596241540429,0.003550999994242021,0.0,1,0.4854255319148936,0.44333333333333336,0.4854255319148936,28200,28200,3760,1880,ok,23.0,48,full_train,exit,0.5,1
vol_expansion_168_log1p_z,56400,15,0.0034397163120568064,0.48886524822695043,0.48545758910458603,0.00015362318924668294,0.0034076591223644037,0.0,1,0.4854255319148936,0.44333333333333336,0.4854255319148936,28200,28200,3760,1880,ok,24.0,48,full_train,exit,0.5,1
dist_to_high_72_sqrt_z,56400,15,0.003368794326241209,0.48879432624113484,0.4854422904842237,9.156415239910903e-05,0.0033520357569111203,0.0,1,0.4854255319148936,0.44333333333333336,0.4854255319148936,28200,28200,3760,1880,ok,25.0,48,full_train,exit,0.5,1
ret_accel_6_24_z,56400,15,0.0028723404255319163,0.48829787234042554,0.48542700833957253,5.414984666895699e-05,0.002870864000853013,0.0,1,0.4854255319148936,0.44333333333333336,0.4854255319148936,28200,28200,3760,1880,ok,26.0,48,full_train,exit,0.5,1
volatility_72_sqrt_z,56400,15,0.002695035460992923,0.48812056737588655,0.48543717796444313,8.232473973897344e-05,0.0026833894114434154,0.0,1,0.4854255319148936,0.44333333333333336,0.4854255319148936,28200,28200,3760,1880,ok,27.0,48,full_train,exit,0.5,1
ADX_30_scaled,56400,15,0.002588652482269471,0.4880141843971631,0.4854418226118831,9.036419969965401e-05,0.002572361785279975,0.0,1,0.4854255319148936,0.44333333333333336,0.4854255319148936,28200,28200,3760,1880,ok,28.0,48,full_train,exit,0.5,1
MOM_pct_30_z,56400,15,0.0025531914893616725,0.4879787234042553,0.4854314163352151,6.069934773728301e-05,0.0025473070690402166,0.0,1,0.4854255319148936,0.44333333333333336,0.4854255319148936,28200,28200,3760,1880,ok,29.0,48,full_train,exit,0.5,1
bb_pos_20_norm,56400,15,0.002482269503546075,0.4879078014184397,0.4854283327751907,7.603763608164428e-05,0.0024794686432489943,0.0,1,0.4854255319148936,0.44333333333333336,0.4854255319148936,28200,28200,3760,1880,ok,30.0,48,full_train,exit,0.5,1
ret_accel_24_72_z,56400,15,0.0021276595744681437,0.48755319148936177,0.4854373049343634,0.00010712221601332117,0.002115886554998392,0.0,1,0.4854255319148936,0.44333333333333336,0.4854255319148936,28200,28200,3760,1880,ok,31.0,48,full_train,exit,0.5,1
dist_ema_100_z,56400,15,0.002127659574468088,0.4875531914893617,0.48544266365437055,9.49512392921967e-05,0.0021105278349911605,0.0,1,0.4854255319148936,0.44333333333333336,0.4854255319148936,28200,28200,3760,1880,ok,32.0,48,full_train,exit,0.5,1
dist_to_low_24_sqrt_z,56400,15,0.0020921985815602895,0.4875177304964539,0.4854373720724999,0.000100575213095619,0.002080358423954043,0.0,1,0.4854255319148936,0.44333333333333336,0.4854255319148936,28200,28200,3760,1880,ok,33.0,48,full_train,exit,0.5,1
log_ret_24_z,56400,15,0.001808510638298011,0.48723404255319164,0.48544108075173237,6.469433459641663e-05,0.0017929618014592696,0.0,1,0.4854255319148936,0.44333333333333336,0.4854255319148936,28200,28200,3760,1880,ok,34.0,48,full_train,exit,0.5,1
ADX_14_scaled,56400,15,0.0017375886524821915,0.4871631205673758,0.4854301027003085,0.00011370781885110656,0.0017330178670673102,0.0,1,0.4854255319148936,0.44333333333333336,0.4854255319148936,28200,28200,3760,1880,ok,35.0,48,full_train,exit,0.5,1
log_ret_6_z,56400,15,0.001631205673758851,0.4870567375886525,0.4854407089899155,7.954639149252831e-05,0.001616028598736996,0.0,1,0.4854255319148936,0.44333333333333336,0.4854255319148936,28200,28200,3760,1880,ok,36.0,48,full_train,exit,0.5,1
ema_spread_9_21_z,56400,15,0.0015957446808511633,0.4870212765957448,0.4854328849837801,7.008333076313589e-05,0.001588391611964668,0.0,1,0.4854255319148936,0.44333333333333336,0.4854255319148936,28200,28200,3760,1880,ok,37.0,48,full_train,exit,0.5,1
dist_ema_9_z,56400,15,0.0014184397163120588,0.4868439716312057,0.4854603249647527,0.00018063631406598112,0.0013836466664529645,0.0,1,0.4854255319148936,0.44333333333333336,0.4854255319148936,28200,28200,3760,1880,ok,38.0,48,full_train,exit,0.5,1
ema_slope_50_z,56400,15,0.0013829787234043156,0.48680851063829794,0.48544454709752266,0.00012980413948282413,0.0013639635407752815,0.0,1,0.4854255319148936,0.44333333333333336,0.4854255319148936,28200,28200,3760,1880,ok,39.0,48,full_train,exit,0.5,1
body_sqrt_z,56400,15,0.0013120567375886627,0.4867375886524823,0.4854264624393174,5.8734842804094395e-05,0.0013111262131648704,0.0,1,0.4854255319148936,0.44333333333333336,0.4854255319148936,28200,28200,3760,1880,ok,40.0,48,full_train,exit,0.5,1
dist_ema_200_z,56400,15,0.0012411347517730098,0.48666666666666664,0.4854695936576756,0.00021218700763089613,0.001197073008991023,0.01,1,0.4854255319148936,0.44333333333333336,0.4854255319148936,28200,28200,3760,1880,ok,41.0,48,full_train,exit,0.5,1
dist_to_low_168_sqrt_z,56400,15,0.0012056737588652111,0.48663120567375884,0.48543730204930435,6.741953759710545e-05,0.0011939036244544843,0.0,1,0.4854255319148936,0.44333333333333336,0.4854255319148936,28200,28200,3760,1880,ok,42.0,48,full_train,exit,0.5,1
ema_slope_9_z,56400,15,0.0011702127659574124,0.48659574468085104,0.48544550515234364,0.00013461389695990021,0.0011502395285074019,0.0,1,0.4854255319148936,0.44333333333333336,0.4854255319148936,28200,28200,3760,1880,ok,43.0,48,full_train,exit,0.5,1
dist_to_low_72_sqrt_z,56400,15,0.0009574468085106758,0.4863829787234043,0.4854523530073255,0.0001433139071954003,0.0009306257160788256,0.0,1,0.4854255319148936,0.44333333333333336,0.4854255319148936,28200,28200,3760,1880,ok,44.0,48,full_train,exit,0.5,1
MACD_hist_pct_z,56400,15,0.0008510638297872797,0.4862765957446809,0.4854417789518955,8.732175334147817e-05,0.0008348167927854089,0.0,1,0.4854255319148936,0.44333333333333336,0.4854255319148936,28200,28200,3760,1880,ok,45.0,48,full_train,exit,0.5,1
dist_ema_50_z,56400,15,0.0007801418439716268,0.48620567375886525,0.48544585880625285,7.355494426458881e-05,0.0007598149526124032,0.0,1,0.4854255319148936,0.44333333333333336,0.4854255319148936,28200,28200,3760,1880,ok,46.0,48,full_train,exit,0.5,1
ema_slope_100_z,56400,15,0.0006737588652482307,0.48609929078014186,0.4854364019342773,0.00011505907821863159,0.0006628888458645732,0.0,1,0.4854255319148936,0.44333333333333336,0.4854255319148936,28200,28200,3760,1880,ok,47.0,48,full_train,exit,0.5,1
vol_expansion_24_log1p_z,56400,15,0.0005319148936170914,0.4859574468085107,0.48543924509510605,8.563796636008689e-05,0.0005182017134046646,0.01,1,0.4854255319148936,0.44333333333333336,0.4854255319148936,28200,28200,3760,1880,ok,48.0,48,full_train,exit,0.5,1
log_ret_168_z,56400,15,0.0004964539007092372,0.48592198581560286,0.4854340376856019,9.252146147919694e-05,0.00048794813000097026,0.01,1,0.4854255319148936,0.44333333333333336,0.4854255319148936,28200,28200,3760,1880,ok,49.0,48,full_train,exit,0.5,1
price_pos_in_range_24_norm,56400,15,0.00046099290780149405,0.4858865248226951,0.48543988280867617,7.676460340807761e-05,0.00044664201401894976,0.0,1,0.4854255319148936,0.44333333333333336,0.4854255319148936,28200,28200,3760,1880,ok,50.0,48,full_train,exit,0.5,1
dist_ema_21_z,56400,15,0.000460992907801383,0.485886524822695,0.4854666508914064,0.00013975582595482993,0.00041987393128861683,0.05,1,0.4854255319148936,0.44333333333333336,0.4854255319148936,28200,28200,3760,1880,ok,51.0,48,full_train,exit,0.5,1
ema_slope_21_z,56400,15,0.00042553191489358433,0.4858510638297872,0.4854419297389018,8.110450389537149e-05,0.000409134090885388,0.01,1,0.4854255319148936,0.44333333333333336,0.4854255319148936,28200,28200,3760,1880,ok,52.0,48,full_train,exit,0.5,1
dist_to_high_24_sqrt_z,56400,15,5.551115123125783e-17,0.4854255319148937,0.48543944602743605,8.43770391750161e-05,-1.3914112542368073e-05,0.51,1,0.4854255319148936,0.44333333333333336,0.4854255319148936,28200,28200,3760,1880,ok,53.0,48,full_train,exit,0.5,1
MOM_pct_14_z,56400,15,-1.6653345369377348e-16,0.48542553191489346,0.485453360456994,0.00010989777402046644,-2.7828542100538645e-05,0.55,1,0.4854255319148936,0.44333333333333336,0.4854255319148936,28200,28200,3760,1880,ok,54.0,48,full_train,exit,0.5,1
ema_slope_200_z,18740,15,0.007043756670224166,0.5590181430096052,0.5519952537577727,0.00012806631410360947,0.007022889251832476,0.0,0,0.551974386339381,0.551974386339381,0.42305229455709714,9370,9370,1248,624,ok,1.0,48,early_train,entry,0.5,0
ADX_72_scaled,18740,15,0.005656350053361625,0.5576307363927426,0.5519837291841057,0.00013494136842835948,0.005647007208636978,0.0,0,0.551974386339381,0.551974386339381,0.42305229455709714,9370,9370,1248,624,ok,2.0,48,early_train,entry,0.5,0
RSI_72_bounded,18740,15,0.0029882604055496698,0.5549626467449307,0.5519723193162185,0.00016418781997702665,0.0029903274287121917,0.0,0,0.551974386339381,0.551974386339381,0.42305229455709714,9370,9370,1248,624,ok,3.0,48,early_train,entry,0.5,0
ema_spread_21_50_z,18740,15,0.002774813233724638,0.5547491995731056,0.551961539193232,0.00014132972949440465,0.0027876603798736577,0.0,0,0.551974386339381,0.551974386339381,0.42305229455709714,9370,9370,1248,624,ok,4.0,48,early_train,entry,0.5,0
ret_accel_72_168_z,18740,15,0.002561366061899606,0.5545357524012806,0.5519808719973612,0.00013536167083873005,0.0025548804039193795,0.0,0,0.551974386339381,0.551974386339381,0.42305229455709714,9370,9370,1248,624,ok,5.0,48,early_train,entry,0.5,0
RSI_30_bounded,18740,15,0.0022411953041622246,0.5542155816435432,0.5519625793093341,0.000129151924308593,0.0022530023342091088,0.0,0,0.551974386339381,0.551974386339381,0.42305229455709714,9370,9370,1248,624,ok,6.0,48,early_train,entry,0.5,0
ADX_30_scaled,18740,15,0.0022411953041622246,0.5542155816435432,0.5520123283837594,0.00012504216040993548,0.002203253259783877,0.0,0,0.551974386339381,0.551974386339381,0.42305229455709714,9370,9370,1248,624,ok,7.0,48,early_train,entry,0.5,0
bb_width_20_sqrt_z,18740,15,0.0018143009605122717,0.5537886872998933,0.5519547477937103,0.00013169804531026178,0.0018339395061829356,0.0,0,0.551974386339381,0.551974386339381,0.42305229455709714,9370,9370,1248,624,ok,8.0,48,early_train,entry,0.5,0
volatility_168_sqrt_z,18740,15,0.0018143009605122717,0.5537886872998933,0.551963657164898,0.00012353576077732997,0.0018250301349952425,0.0,0,0.551974386339381,0.551974386339381,0.42305229455709714,9370,9370,1248,624,ok,9.0,48,early_train,entry,0.5,0
log_ret_168_z,18740,15,0.0016008537886871288,0.5535752401280681,0.5519978642145272,0.00015169472507822006,0.0015773759135409016,0.0,0,0.551974386339381,0.551974386339381,0.42305229455709714,9370,9370,1248,624,ok,10.0,48,early_train,entry,0.5,0
ema_spread_50_100_z,18740,15,0.0014941302027746683,0.5534685165421557,0.5519940632839779,0.00016116544891778113,0.0014744532581777436,0.0,0,0.551974386339381,0.551974386339381,0.42305229455709714,9370,9370,1248,624,ok,11.0,48,early_train,entry,0.5,0
volatility_72_sqrt_z,18740,15,0.0012806830309498585,0.5532550693703309,0.551980066139896,0.00012915149414348558,0.0012750032304348347,0.0,0,0.551974386339381,0.551974386339381,0.42305229455709714,9370,9370,1248,624,ok,12.0,48,early_train,entry,0.5,0
ema_slope_100_z,18740,15,0.0007470651013873342,0.5527214514407683,0.5519691994141901,0.00015145025932041792,0.0007522520265782484,0.0,0,0.551974386339381,0.551974386339381,0.42305229455709714,9370,9370,1248,624,ok,13.0,48,early_train,entry,0.5,0
ema_spread_100_200_z,18740,15,0.0006403415154748737,0.5526147278548559,0.5519607409791912,0.00015197535810188373,0.0006539868756646472,0.01,0,0.551974386339381,0.551974386339381,0.42305229455709714,9370,9370,1248,624,ok,14.0,48,early_train,entry,0.5,0
dist_to_low_24_sqrt_z,18740,15,0.0005336179295624133,0.5525080042689434,0.5519886245063431,0.00014956350641153463,0.0005193797626003027,0.0,0,0.551974386339381,0.551974386339381,0.42305229455709714,9370,9370,1248,624,ok,15.0,48,early_train,entry,0.5,0
price_pos_in_range_72_norm,18740,15,0.0004268943436499528,0.552401280683031,0.5519589107088335,0.00012793705361089202,0.00044236997419744295,0.0,0,0.551974386339381,0.551974386339381,0.42305229455709714,9370,9370,1248,624,ok,16.0,48,early_train,entry,0.5,0
dist_ema_100_z,18740,15,0.00021344717182503192,0.552187833511206,0.5519630496690412,0.0001517336806969859,0.00022478384216484404,0.07,0,0.551974386339381,0.551974386339381,0.42305229455709714,9370,9370,1248,624,ok,17.0,48,early_train,entry,0.5,0
vol_expansion_72_log1p_z,18740,15,0.0,0.551974386339381,0.5519499991180834,0.00012639882209968293,2.4387221297605954e-05,0.46,0,0.551974386339381,0.551974386339381,0.42305229455709714,9370,9370,1248,624,ok,18.0,48,early_train,entry,0.5,0
dist_ema_21_z,18740,15,0.0,0.551974386339381,0.5519511218637659,0.00014261051766057735,2.3264475615070168e-05,0.43,0,0.551974386339381,0.551974386339381,0.42305229455709714,9370,9370,1248,624,ok,19.0,48,early_train,entry,0.5,0
MACD_hist_pct_z,18740,15,-1.1102230246251565e-16,0.5519743863393809,0.5519515207127798,0.0001413568664174791,2.2865626601142885e-05,0.43,0,0.551974386339381,0.551974386339381,0.42305229455709714,9370,9370,1248,624,ok,20.0,48,early_train,entry,0.5,0
ret_accel_6_24_z,18740,15,0.0,0.551974386339381,0.5519569661353636,0.00014488412130757888,1.7420204017404295e-05,0.48,0,0.551974386339381,0.551974386339381,0.42305229455709714,9370,9370,1248,624,ok,21.0,48,early_train,entry,0.5,0
NATR_14_z,18740,15,0.0,0.551974386339381,0.5519618395389635,0.00013580791261131022,1.2546800417512216e-05,0.44,0,0.551974386339381,0.551974386339381,0.42305229455709714,9370,9370,1248,624,ok,22.0,48,early_train,entry,0.5,0
price_pos_in_range_24_norm,18740,15,0.0,0.551974386339381,0.5519633666698032,0.00015288918875113437,1.101966957783862e-05,0.52,0,0.551974386339381,0.551974386339381,0.42305229455709714,9370,9370,1248,624,ok,23.0,48,early_train,entry,0.5,0
vol_ratio_72_log1p_z,18740,15,0.0,0.551974386339381,0.5519654059991007,0.00012605381324268123,8.980340280295707e-06,0.48,0,0.551974386339381,0.551974386339381,0.42305229455709714,9370,9370,1248,624,ok,24.0,48,early_train,entry,0.5,0
MOM_pct_30_z,18740,15,0.0,0.551974386339381,0.5519670154942333,0.00013520604246245068,7.370845147680605e-06,0.39,0,0.551974386339381,0.551974386339381,0.42305229455709714,9370,9370,1248,624,ok,25.0,48,early_train,entry,0.5,0
vol_ratio_168_log1p_z,18740,15,1.1102230246251565e-16,0.5519743863393811,0.551967629311775,0.00014099953083848818,6.757027606107968e-06,0.47,0,0.551974386339381,0.551974386339381,0.42305229455709714,9370,9370,1248,624,ok,26.0,48,early_train,entry,0.5,0
bb_pos_20_norm,18740,15,0.0,0.551974386339381,0.5519689251489601,0.00011997999122898837,5.461190420885664e-06,0.49,0,0.551974386339381,0.551974386339381,0.42305229455709714,9370,9370,1248,624,ok,27.0,48,early_train,entry,0.5,0
ema_slope_21_z,18740,15,0.0,0.551974386339381,0.5519692474429668,0.00013524702612268896,5.138896414180749e-06,0.48,0,0.551974386339381,0.551974386339381,0.42305229455709714,9370,9370,1248,624,ok,28.0,48,early_train,entry,0.5,0
log_ret_72_z,18740,15,0.0,0.551974386339381,0.5519693853647136,0.0001628760697016219,5.000974667379587e-06,0.49,0,0.551974386339381,0.551974386339381,0.42305229455709714,9370,9370,1248,624,ok,29.0,48,early_train,entry,0.5,0
log_ret_24_z,18740,15,-1.1102230246251565e-16,0.5519743863393809,0.5519728103851849,0.0001310668333547917,1.5759541960314039e-06,0.53,0,0.551974386339381,0.551974386339381,0.42305229455709714,9370,9370,1248,624,ok,30.0,48,early_train,entry,0.5,0
vol_ratio_24_log1p_z,18740,15,-1.1102230246251565e-16,0.5519743863393809,0.5519739752592896,0.00016030913870162305,4.110800913004198e-07,0.52,0,0.551974386339381,0.551974386339381,0.42305229455709714,9370,9370,1248,624,ok,31.0,48,early_train,entry,0.5,0
log_ret_6_z,18740,15,-1.1102230246251565e-16,0.5519743863393809,0.5519742407586782,0.00013799473903160006,1.4558070271508683e-07,0.48,0,0.551974386339381,0.551974386339381,0.42305229455709714,9370,9370,1248,624,ok,32.0,48,early_train,entry,0.5,0
dist_to_high_168_sqrt_z,18740,15,-1.1102230246251565e-16,0.5519743863393809,0.5519752815383527,0.00013426779663212136,-8.951989718397613e-07,0.52,0,0.551974386339381,0.551974386339381,0.42305229455709714,9370,9370,1248,624,ok,33.0,48,early_train,entry,0.5,0
dist_ema_9_z,18740,15,-1.1102230246251565e-16,0.5519743863393809,0.5519764026262305,0.00013210444506365362,-2.0162868495932074e-06,0.52,0,0.551974386339381,0.551974386339381,0.42305229455709714,9370,9370,1248,624,ok,34.0,48,early_train,entry,0.5,0
dist_ema_50_z,18740,15,0.0,0.551974386339381,0.551977260034381,0.00013300286681033064,-2.8736949999608186e-06,0.49,0,0.551974386339381,0.551974386339381,0.42305229455709714,9370,9370,1248,624,ok,35.0,48,early_train,entry,0.5,0
MOM_pct_14_z,18740,15,-1.1102230246251565e-16,0.5519743863393809,0.5519779150868098,0.00014568215830919107,-3.5287474289269483e-06,0.51,0,0.551974386339381,0.551974386339381,0.42305229455709714,9370,9370,1248,624,ok,36.0,48,early_train,entry,0.5,0
vol_expansion_24_log1p_z,18740,15,-1.1102230246251565e-16,0.5519743863393809,0.5519779195024551,0.0001445854529235999,-3.533163074220802e-06,0.53,0,0.551974386339381,0.551974386339381,0.42305229455709714,9370,9370,1248,624,ok,37.0,48,early_train,entry,0.5,0
dist_to_high_24_sqrt_z,18740,15,-1.1102230246251565e-16,0.5519743863393809,0.5519782858202051,0.000137088923119454,-3.8994808242431844e-06,0.52,0,0.551974386339381,0.551974386339381,0.42305229455709714,9370,9370,1248,624,ok,38.0,48,early_train,entry,0.5,0
MOM_pct_72_z,18740,15,-1.1102230246251565e-16,0.5519743863393809,0.551979402767817,0.00014648689991793296,-5.016428436088738e-06,0.49,0,0.551974386339381,0.551974386339381,0.42305229455709714,9370,9370,1248,624,ok,39.0,48,early_train,entry,0.5,0
dist_to_low_168_sqrt_z,18740,15,0.0,0.551974386339381,0.5519796243542596,0.00013127638864652235,-5.238014878616859e-06,0.45,0,0.551974386339381,0.551974386339381,0.42305229455709714,9370,9370,1248,624,ok,40.0,48,early_train,entry,0.5,0
body_sqrt_z,18740,15,-1.1102230246251565e-16,0.5519743863393809,0.5519799289386118,0.00016142213946018658,-5.54259923091216e-06,0.47,0,0.551974386339381,0.551974386339381,0.42305229455709714,9370,9370,1248,624,ok,41.0,48,early_train,entry,0.5,0
ema_spread_9_21_z,18740,15,0.0,0.551974386339381,0.5519799505477833,0.00014719912600686828,-5.564208402253357e-06,0.55,0,0.551974386339381,0.551974386339381,0.42305229455709714,9370,9370,1248,624,ok,42.0,48,early_train,entry,0.5,0
ret_accel_24_72_z,18740,15,0.0,0.551974386339381,0.5519799732986305,0.0001491834987591422,-5.586959249459511e-06,0.48,0,0.551974386339381,0.551974386339381,0.42305229455709714,9370,9370,1248,624,ok,43.0,48,early_train,entry,0.5,0
ADX_14_scaled,18740,15,0.0,0.551974386339381,0.5519808704071681,0.00013375694481458452,-6.484067787138059e-06,0.54,0,0.551974386339381,0.551974386339381,0.42305229455709714,9370,9370,1248,624,ok,44.0,48,early_train,entry,0.5,0
ema_slope_9_z,18740,15,-1.1102230246251565e-16,0.5519743863393809,0.551980884801541,0.00013581565772393964,-6.498462160053897e-06,0.51,0,0.551974386339381,0.551974386339381,0.42305229455709714,9370,9370,1248,624,ok,45.0,48,early_train,entry,0.5,0
price_pos_in_range_168_norm,18740,15,0.0,0.551974386339381,0.5519844033647552,0.0001358869066395791,-1.0017025374176036e-05,0.55,0,0.551974386339381,0.551974386339381,0.42305229455709714,9370,9370,1248,624,ok,46.0,48,early_train,entry,0.5,0
dist_to_high_72_sqrt_z,18740,15,0.0,0.551974386339381,0.5519850379801265,0.00014906315769547458,-1.065164074554037e-05,0.47,0,0.551974386339381,0.551974386339381,0.42305229455709714,9370,9370,1248,624,ok,47.0,48,early_train,entry,0.5,0
volatility_24_sqrt_z,18740,15,-1.1102230246251565e-16,0.5519743863393809,0.5519887519608085,0.00013764661471136338,-1.4365621427647746e-05,0.53,0,0.551974386339381,0.551974386339381,0.42305229455709714,9370,9370,1248,624,ok,48.0,48,early_train,entry,0.5,0
ema_slope_50_z,18740,15,0.0,0.551974386339381,0.5519894763490639,0.00012782529067646334,-1.5090009682916516e-05,0.52,0,0.551974386339381,0.551974386339381,0.42305229455709714,9370,9370,1248,624,ok,49.0,48,early_train,entry,0.5,0
vol_expansion_168_log1p_z,18740,15,-1.1102230246251565e-16,0.5519743863393809,0.5519900646915717,0.00012377786793783558,-1.5678352190851008e-05,0.51,0,0.551974386339381,0.551974386339381,0.42305229455709714,9370,9370,1248,624,ok,50.0,48,early_train,entry,0.5,0
dist_to_low_72_sqrt_z,18740,15,-1.1102230246251565e-16,0.5519743863393809,0.5519908464889668,0.00011898524275058493,-1.6460149585895145e-05,0.56,0,0.551974386339381,0.551974386339381,0.42305229455709714,9370,9370,1248,624,ok,51.0,48,early_train,entry,0.5,0
RSI_14_bounded,18740,15,-1.1102230246251565e-16,0.5519743863393809,0.5519911881871653,0.0001306844338263844,-1.6801847784408963e-05,0.55,0,0.551974386339381,0.551974386339381,0.42305229455709714,9370,9370,1248,624,ok,52.0,48,early_train,entry,0.5,0
range_sqrt_z,18740,15,-1.1102230246251565e-16,0.5519743863393809,0.5519947538536385,0.00012915130550429277,-2.0367514257602082e-05,0.58,0,0.551974386339381,0.551974386339381,0.42305229455709714,9370,9370,1248,624,ok,53.0,48,early_train,entry,0.5,0
dist_ema_200_z,18740,15,0.0,0.551974386339381,0.5519982671432302,0.00012005477410847436,-2.388080384918556e-05,0.57,0,0.551974386339381,0.551974386339381,0.42305229455709714,9370,9370,1248,624,ok,54.0,48,early_train,entry,0.5,0
ADX_72_scaled,18740,15,0.024012806830309485,0.5273212379935965,0.5035233731519654,0.0005029053598348687,0.023797864841631156,0.0,0,0.503308431163287,0.503308431163287,0.4471718249733191,9370,9370,1248,624,ok,1.0,48,early_train,exit,0.5,1
ret_accel_72_168_z,18740,15,0.020811099252934895,0.524119530416222,0.5035389385404105,0.0004584430091676721,0.020580591875811405,0.0,0,0.503308431163287,0.503308431163287,0.4471718249733191,9370,9370,1248,624,ok,2.0,48,early_train,exit,0.5,1
ema_spread_100_200_z,18740,15,0.020704375667022323,0.5240128068303094,0.5035942617294159,0.0005617267432866013,0.02041854510089347,0.0,0,0.503308431163287,0.503308431163287,0.4471718249733191,9370,9370,1248,624,ok,3.0,48,early_train,exit,0.5,1
ema_slope_200_z,18740,15,0.020490928495197402,0.5237993596584845,0.5034473275201625,0.000369316064564633,0.02035203213832193,0.0,0,0.503308431163287,0.503308431163287,0.4471718249733191,9370,9370,1248,624,ok,4.0,48,early_train,exit,0.5,1
ema_spread_50_100_z,18740,15,0.019530416221985036,0.5228388473852721,0.5035143776222865,0.0005611805156492935,0.01932446976298563,0.0,0,0.503308431163287,0.503308431163287,0.4471718249733191,9370,9370,1248,624,ok,5.0,48,early_train,exit,0.5,1
dist_to_high_168_sqrt_z,18740,15,0.01696905016008543,0.5202774813233725,0.5034819905940807,0.00047088537591699934,0.016795490729291762,0.0,0,0.503308431163287,0.503308431163287,0.4471718249733191,9370,9370,1248,624,ok,6.0,48,early_train,exit,0.5,1
ema_spread_9_21_z,18740,15,0.0167556029882604,0.5200640341515474,0.5034705884301466,0.0004509720602690027,0.016593445721400868,0.0,0,0.503308431163287,0.503308431163287,0.4471718249733191,9370,9370,1248,624,ok,7.0,48,early_train,exit,0.5,1
price_pos_in_range_72_norm,18740,15,0.016328708644610335,0.5196371398078974,0.5036377622289563,0.0006236331006493189,0.0159993775789411,0.0,0,0.503308431163287,0.503308431163287,0.4471718249733191,9370,9370,1248,624,ok,8.0,48,early_train,exit,0.5,1
