bandit_name,best_corr_set,best_corr_rank,best_corr_median_return_pct,best_corr_drawdown_abs,best_hybrid_set,best_hybrid_rank,best_hybrid_median_return_pct,best_hybrid_drawdown_abs,hybrid_minus_corr_return_pct,winner_method_by_rank
discounted_lints,z72_a0p5_corr_pruned_top10,3,-2.917489697332237,11.07335420629888,z24_a0p5_hybrid_corr5_stablehie5_top10,1,-2.202887112072455,12.697959739033527,0.7146025852597822,hybrid
discounted_linucb,z72_a0p5_corr_pruned_top10,2,0.37053793932342316,10.489618148158286,z24_a0p5_hybrid_corr5_stablehie5_top10,1,1.041794339938118,13.999347063127187,0.6712564006146948,hybrid
sw_lints,z72_a0p5_corr_pruned_top10,2,-2.8744769860466093,11.151417779279077,z24_a0p5_hybrid_corr5_stablehie5_top10,1,-1.9097230965909595,10.255202771397071,0.9647538894556498,hybrid
sw_linucb,z72_a0p5_corr_pruned_top10,2,-1.154177316421201,11.71181066631929,z24_a0p5_hybrid_corr5_stablehie5_top10,1,0.515848096010485,9.119914082087488,1.670025412431686,hybrid
