number,value,params_lambda_prior,params_ucb_alpha,params_window_size,user_attrs_bandit_consulted_ratio_overall,user_attrs_constraints_values,user_attrs_cv_finite_objective,user_attrs_cv_min_symbol_trades,user_attrs_decision_point_ratio_overall,user_attrs_dro_alpha,user_attrs_dro_minimax_max,user_attrs_dro_minimax_mean,user_attrs_dro_minimax_median,user_attrs_dro_minimax_min,user_attrs_dro_minimax_std,user_attrs_dro_pure_min_mean,user_attrs_dro_pure_min_median,user_attrs_dro_pure_min_std,user_attrs_forced_singleton_ratio_overall,user_attrs_full_mean_aggregate_median,user_attrs_h1_mean_aggregate_median,user_attrs_h2_mean_aggregate_median,user_attrs_mean_holding_bars_overall,user_attrs_median_holding_bars_overall,user_attrs_median_max_drawdown_abs,user_attrs_median_min_symbol_trades,user_attrs_median_profit_factor,user_attrs_median_time_between_entries_overall,user_attrs_median_total_trades,user_attrs_memory_horizon_bars,user_attrs_n_seeds,user_attrs_objective_metric_name,user_attrs_objective_score,user_attrs_observed_dro_minimax_median,user_attrs_observed_dro_pure_min_median,user_attrs_observed_median_max_drawdown_abs,user_attrs_observed_median_min_symbol_trades,user_attrs_observed_median_profit_factor,user_attrs_observed_median_total_trades,user_attrs_p25_holding_bars_overall,user_attrs_p75_holding_bars_overall,user_attrs_pending_update_queued_ratio_overall,user_attrs_seeds_used,user_attrs_share_trades_closed_after_horizon_overall,user_attrs_share_trades_closed_before_horizon_overall,user_attrs_valid,state
26,-2.527378930688301,1.0971512861980275,0.012607130968696782,325,1.0,"[-29.0, 0.0]",0.0,-29.0,0.7925,0.5,-2.527378930688301,-2.527378930688301,-2.527378930688301,-2.527378930688301,0.0,-2.9840122732827026,-2.9840122732827026,0.0,0.20750000000000002,-4.149872278901575,-1.1574789029050958,-2.9840122732827026,8.475728155339805,4.0,7.334669353807954,79.0,0.6809636130371579,9.0,289.0,325.0,1,dro_minimax_median,-2.527378930688301,-2.527378930688301,-2.9840122732827026,7.334669353807954,79.0,0.6809636130371579,289.0,4.0,5.0,0.995,3142,0.17757009345794392,0.822429906542056,True,COMPLETE
27,-2.6619802967018638,1.1900912707072124,0.005053256342891783,250,1.0,"[-27.0, 0.0]",0.0,-27.0,0.8085,0.5,-2.6619802967018638,-2.6619802967018638,-2.6619802967018638,-2.6619802967018638,0.0,-3.4455579353010877,-3.4455579353010877,0.0,0.1915,-3.7929338188353277,-0.31124738090419307,-3.4455579353010877,9.852631578947369,4.0,8.124507650291735,77.0,0.7448594021376841,9.0,280.0,250.0,1,dro_minimax_median,-2.6619802967018638,-2.6619802967018638,-3.4455579353010877,8.124507650291735,77.0,0.7448594021376841,280.0,4.0,6.5,0.995,3142,0.15789473684210525,0.8421052631578947,True,COMPLETE
28,-2.5933077133941578,1.7357431106314727,0.010011108253084884,250,1.0,"[-26.0, 0.0]",0.0,-26.0,0.8325,0.5,-2.5933077133941578,-2.5933077133941578,-2.5933077133941578,-2.5933077133941578,0.0,-3.6112067920908335,-3.6112067920908335,0.0,0.16749999999999998,-3.150575175638366,0.46038952269586986,-3.6112067920908335,10.012048192771084,4.0,7.84389005557633,76.0,0.6616305296355214,11.0,268.0,250.0,1,dro_minimax_median,-2.5933077133941578,-2.5933077133941578,-3.6112067920908335,7.84389005557633,76.0,0.6616305296355214,268.0,4.0,9.0,0.995,3142,0.24096385542168675,0.7590361445783133,True,COMPLETE
29,-3.0600489598770158,16.369815043914098,0.11252861889796065,325,1.0,"[-64.0, 0.0]",0.0,-64.0,0.7605,0.5,-3.0600489598770158,-3.0600489598770158,-3.0600489598770158,-3.0600489598770158,0.0,-3.5544455136085253,-3.5544455136085253,0.0,0.23950000000000005,-5.078847540606268,-1.5768592986824868,-3.5544455136085253,8.0,4.0,7.458740745934889,114.0,0.6857907060705277,10.0,352.0,325.0,1,dro_minimax_median,-3.0600489598770158,-3.0600489598770158,-3.5544455136085253,7.458740745934889,114.0,0.6857907060705277,352.0,4.0,6.0,0.995,3142,0.19327731092436976,0.8067226890756303,True,COMPLETE
30,-2.1434375446150993,0.7241935621878349,0.0053372612597745155,325,1.0,"[-22.0, 0.0]",0.0,-22.0,0.8345,0.5,-2.1434375446150993,-2.1434375446150993,-2.1434375446150993,-2.1434375446150993,0.0,-2.2265496112783056,-2.2265496112783056,0.0,0.16549999999999998,-4.05120459509151,-1.89410134462548,-2.2265496112783056,8.28048780487805,4.0,8.788447626884643,72.0,0.6099392248078022,11.0,282.0,325.0,1,dro_minimax_median,-2.1434375446150993,-2.1434375446150993,-2.2265496112783056,8.788447626884643,72.0,0.6099392248078022,282.0,4.0,5.0,0.995,3142,0.13414634146341464,0.8658536585365854,True,COMPLETE
31,-2.406377560808743,2.496919196782415,0.021573287335739138,350,1.0,"[-27.0, 0.0]",0.0,-27.0,0.8205,0.5,-2.406377560808743,-2.406377560808743,-2.406377560808743,-2.406377560808743,0.0,-3.3813185137984108,-3.3813185137984108,0.0,0.1795,-2.8690634486794835,0.5184452981602602,-3.3813185137984108,8.842696629213483,4.0,6.5061113385526115,77.0,0.7174821231682871,11.0,262.0,350.0,1,dro_minimax_median,-2.406377560808743,-2.406377560808743,-3.3813185137984108,6.5061113385526115,77.0,0.7174821231682871,262.0,4.0,7.0,0.995,3142,0.21348314606741572,0.7865168539325843,True,COMPLETE
32,-3.419040534740545,2.82603206574853,0.013214503894686811,450,1.0,"[-30.0, 0.0]",0.0,-30.0,0.8245,0.5,-3.419040534740545,-3.419040534740545,-3.419040534740545,-3.419040534740545,0.0,-4.799501364315935,-4.799501364315935,0.0,0.1755,-4.145789998619698,0.7223419539856243,-4.799501364315935,8.367816091954023,4.0,6.821430487675773,80.0,0.6341535107892943,9.0,276.0,450.0,1,dro_minimax_median,-3.419040534740545,-3.419040534740545,-4.799501364315935,6.821430487675773,80.0,0.6341535107892943,276.0,4.0,5.5,0.995,3142,0.13761467889908258,0.8623853211009175,True,COMPLETE
33,-2.7577963413780853,1.6935513832953355,0.009929156904106782,375,1.0,"[-32.0, 0.0]",0.0,-32.0,0.7625,0.5,-2.7577963413780853,-2.7577963413780853,-2.7577963413780853,-2.7577963413780853,0.0,-3.6993089651106703,-3.6993089651106703,0.0,0.23750000000000004,-3.6535776166352467,0.06674152981966941,-3.6993089651106703,8.512,4.0,7.332020690206653,82.0,0.8186967973128727,7.0,325.0,375.0,1,dro_minimax_median,-2.7577963413780853,-2.7577963413780853,-3.6993089651106703,7.332020690206653,82.0,0.8186967973128727,325.0,4.0,5.0,0.995,3142,0.184,0.816,True,COMPLETE
34,-3.705305605172752,0.8397494643469928,0.016530441820421196,350,1.0,"[-17.0, 0.0]",0.0,-17.0,0.8145,0.5,-3.705305605172752,-3.705305605172752,-3.705305605172752,-3.705305605172752,0.0,-4.453253086355409,-4.453253086355409,0.0,0.1855,-5.863007466114882,-1.4614631616247802,-4.453253086355409,8.784313725490197,4.0,8.759809627181381,67.0,0.5985224177160786,11.0,261.0,350.0,1,dro_minimax_median,-3.705305605172752,-3.705305605172752,-4.453253086355409,8.759809627181381,67.0,0.5985224177160786,261.0,4.0,7.0,0.995,3142,0.19607843137254902,0.803921568627451,True,COMPLETE
35,-2.2362027105857654,1.3905275029551736,0.059429077420160834,425,1.0,"[-35.0, 0.0]",0.0,-35.0,0.8085,0.5,-2.2362027105857654,-2.2362027105857654,-2.2362027105857654,-2.2362027105857654,0.0,-3.1807189002385883,-3.1807189002385883,0.0,0.1915,-2.601505519665711,0.5973458583727035,-3.1807189002385883,9.823529411764707,4.0,5.7912168661658825,85.0,0.8224378253809045,9.0,277.0,425.0,1,dro_minimax_median,-2.2362027105857654,-2.2362027105857654,-3.1807189002385883,5.7912168661658825,85.0,0.8224378253809045,277.0,4.0,8.5,0.995,3142,0.22105263157894736,0.7789473684210526,True,COMPLETE
