bandit_name,method_group,set_name,confirmation_rank_from_optuna,original_trial_number,confirmation_seed,symbol,mode,start_value,end_value,return_pct,max_drawdown_pct,drawdown_abs,raw_action_1_ratio,executed_action_1_ratio,executed_action_1,raw_action_1,n_decisions,trade_events,turnover,threshold_applied_ratio,constraint_applied_ratio,abs_edge_mean,abs_edge_p50,uncertainty_0_mean,uncertainty_1_mean,n_reward_updates,mean_reward_update,std_reward_update,reward_abs_p95,trades,win_rate,mean_trade_pnl,median_trade_pnl,total_trade_pnl,profit_factor,source_mode,period_start_idx,period_end_idx_exclusive,period_start_timestamp,period_end_timestamp
discounted_lints,corr,z72_a0p5_corr_pruned_top10,1,33,8000,BTCUSDT,train,100.0,94.38461802818296,-5.615381971817046,-12.352315895898712,12.352315895898712,0.468361180234625,0.5127977248489157,2885,2635,5626,382,0.06789904017063633,0.09971560611446854,0.06381087806612158,0.012923081687573565,0.010151498704001755,0.27015182952532024,0.2832748740864963,5616,-0.0006073131607176242,0.027926390420806593,0.05697470049064292,191,0.3612565445026178,-0.004083659950503994,-0.005261880650188082,-0.7799790505462629,0.7488218257576974,,,,,
discounted_lints,corr,z72_a0p5_corr_pruned_top10,1,33,8000,BTCUSDT,val,100.0,98.29068838173143,-1.709311618268572,-3.756710995277568,3.756710995277568,0.49,0.497,994,980,2000,87,0.0435,0.1055,0.0105,0.010850676274254312,0.008620104276145027,0.27234617581527026,0.21931727327873235,1990,-0.0006039734279336516,0.02554940277138247,0.054513187115414724,43,0.46511627906976744,-0.003537383908801136,-0.00852017597921976,-0.15210750807844886,0.7927088646926549,,,,,
discounted_lints,corr,z72_a0p5_corr_pruned_top10,1,33,8000,BTCUSDT,val_first,100.0,99.75987045114915,-0.2401295488508426,-3.756710995277568,3.756710995277568,0.524,0.522,522,524,1000,39,0.039,0.089,0.007,0.012471459438825999,0.01028974168868968,0.2813773714740042,0.2205990478297639,990,0.0011169204637611607,0.026467083929086376,0.05580829796169659,19,0.42105263157894735,-0.005799212246417148,-0.013953643547120958,-0.11018503268192581,0.7503503364535862,val,0.0,1000.0,2024-07-01 00:00:00+00:00,2024-12-14 12:00:00+00:00
discounted_lints,corr,z72_a0p5_corr_pruned_top10,1,33,8000,BTCUSDT,val_second,99.72872087627296,98.29068838173143,-1.441944188099642,-3.2329136132604686,3.2329136132604686,0.456,0.472,472,456,1000,48,0.048,0.122,0.014,0.009229893109682625,0.007313917315886612,0.2633149801565363,0.21803549872770084,1000,-0.0023076583807115155,0.024501600708459487,0.0509399717539124,24,0.5,-0.001746769808188461,0.0007864664392426154,-0.041922475396523065,0.8566401159282145,val,1000.0,2000.0,2024-12-14 16:00:00+00:00,2025-05-30 04:00:00+00:00
discounted_lints,corr,z72_a0p5_corr_pruned_top10,1,33,8000,DOGEUSDT,train,99.9500625,84.18272724594372,-15.775213001048671,-17.86452504226428,17.86452504226428,0.4015286171347316,0.45325275506576607,2550,2259,5626,532,0.0945609669392108,0.13313188766441522,0.08318521151795237,0.014440337881929149,0.010033921134299129,0.2427206205005475,0.2772378816427823,5616,-0.002219662551798214,0.04296597938233686,0.09049058334773372,266,0.35714285714285715,-0.007753199715276694,-0.009595225510795424,-2.062351124263601,0.6271871371294098,,,,,
discounted_lints,corr,z72_a0p5_corr_pruned_top10,1,33,8000,DOGEUSDT,val,100.0,102.7030555259135,2.7030555259135003,-8.953476250390658,8.953476250390658,0.3285,0.399,798,657,2000,203,0.1015,0.09,0.0985,0.017385856628409906,0.014439761280864515,0.21697647130971756,0.2543837358790007,1990,-0.0006993910112317842,0.05131294204878902,0.11267783366271342,101,0.49504950495049505,0.0016331007666976576,-0.0001212329790220663,0.16494317743646342,1.0850931513787854,,,,,
discounted_lints,corr,z72_a0p5_corr_pruned_top10,1,33,8000,DOGEUSDT,val_first,100.0,102.63352250890799,2.6335225089079817,-3.461414685405695,3.461414685405695,0.355,0.435,435,355,1000,102,0.102,0.092,0.118,0.017941491024090907,0.015040899023646435,0.22172658441352894,0.260717361886723,990,-0.004729190148567091,0.054412751139425675,0.11765897926003624,51,0.47058823529411764,0.003708068863695982,-0.0015969240846289475,0.18911151204849508,1.2509832042801925,val,0.0,1000.0,2024-07-01 00:00:00+00:00,2024-12-14 12:00:00+00:00
discounted_lints,corr,z72_a0p5_corr_pruned_top10,1,33,8000,DOGEUSDT,val_second,102.63352250890799,102.7030555259135,0.06774883615583427,-6.285839154944528,6.285839154944528,0.302,0.363,363,302,1000,101,0.101,0.088,0.079,0.0168302222327289,0.013894083111868719,0.21222635820590616,0.24805010987127837,1000,0.0032901101347301703,0.0477407556814945,0.1054196605719996,50,0.52,-0.00048336669224063454,0.0035001466936558237,-0.024168334612031727,0.9796030761756859,val,1000.0,2000.0,2024-12-14 16:00:00+00:00,2025-05-30 04:00:00+00:00
discounted_lints,corr,z72_a0p5_corr_pruned_top10,1,33,8000,ETHUSDT,train,100.0,83.18940036092562,-16.810599639074386,-19.016963971755917,19.016963971755917,0.38961962317810167,0.42783505154639173,2407,2192,5626,524,0.0931389975115535,0.1293992179168148,0.07518663348738003,0.013374907714470039,0.009284566476155203,0.24441621992358903,0.27617513456045645,5616,-0.0022568301497342927,0.03453819757161877,0.07305632610058027,262,0.4312977099236641,-0.008018143925060282,-0.0033171576320739347,-2.1007537083657937,0.5836057271086517,,,,,
discounted_lints,corr,z72_a0p5_corr_pruned_top10,1,33,8000,ETHUSDT,val,100.0,101.42324372857489,1.4232437285748967,-4.655618208793855,4.655618208793855,0.371,0.423,846,742,2000,188,0.094,0.1105,0.0865,0.01374011133488622,0.011346905061625775,0.22064462706964805,0.2574368696294223,1990,-0.00137479220398312,0.03609667915030854,0.07672156783792008,94,0.4787234042553192,0.0003877273418840683,-0.00025427966738895275,0.03644637013710242,1.0253418429901866,,,,,
