bandit_name,method_group,set_name,trial_number,seed,symbol,mode,start_value,end_value,return_pct,max_drawdown_pct,drawdown_abs,raw_action_1_ratio,executed_action_1_ratio,executed_action_1,raw_action_1,n_decisions,trade_events,turnover,threshold_applied_ratio,constraint_applied_ratio,abs_edge_mean,abs_edge_p50,uncertainty_0_mean,uncertainty_1_mean,n_reward_updates,mean_reward_update,std_reward_update,reward_abs_p95,trades,win_rate,mean_trade_pnl,median_trade_pnl,total_trade_pnl,profit_factor,source_mode,period_start_idx,period_end_idx_exclusive,period_start_timestamp,period_end_timestamp
discounted_lints,corr,z72_a0p5_corr_pruned_top10,39,3145,BTCUSDT,train,100.0,88.83082108880734,-11.169178911192656,-13.256750723471978,13.256750723471978,0.4598293636686811,0.5055101315321721,2844,2587,5626,584,0.1038037682189833,0.08709562744400995,0.08158549591183789,0.018671371044182105,0.014164738727878816,0.346189404425944,0.37276141124923834,5616,-0.000906710816273789,0.02731521819764171,0.05721129204599856,292,0.3287671232876712,-0.004643653150177338,-0.0056876812864772724,-1.3559467198517827,0.6615993700346537,,,,,
discounted_lints,corr,z72_a0p5_corr_pruned_top10,39,3145,BTCUSDT,val,100.0,96.6676025757173,-3.332397424282707,-4.7575884084261055,4.7575884084261055,0.436,0.484,968,872,2000,189,0.0945,0.099,0.053,0.01555317131364132,0.012520645260180884,0.32095585679058936,0.3240693730943964,1990,-0.0004177935537180185,0.02440813630056307,0.051997174966451384,94,0.4787234042553192,-0.0037048004630377456,-0.000509228049983307,-0.3482512435255481,0.7509881447623764,,,,,
discounted_lints,corr,z72_a0p5_corr_pruned_top10,39,3145,BTCUSDT,val_first,100.0,99.69142149060984,-0.3085785093901561,-3.4184513958609886,3.4184513958609886,0.467,0.507,507,467,1000,86,0.086,0.11,0.036,0.016431639998458827,0.01353067416551576,0.3239206205475835,0.3280908942784848,990,0.0017149751598597284,0.02572163386171829,0.05521177973052466,43,0.5348837209302325,-0.001535089723813223,0.0030115498664467387,-0.06600885812396859,0.9075043478338684,val,0.0,1000.0,2024-07-01 00:00:00+00:00,2024-12-14 12:00:00+00:00
discounted_lints,corr,z72_a0p5_corr_pruned_top10,39,3145,BTCUSDT,val_second,99.69142149060984,96.6676025757173,-3.033178652365154,-4.7575884084261055,4.7575884084261055,0.405,0.461,461,405,1000,103,0.103,0.088,0.07,0.014674702628823812,0.011579627139576075,0.3179910930335952,0.3200478519103079,1000,-0.002529234580159989,0.02285162759565822,0.04840815023588666,51,0.43137254901960786,-0.005534164419638814,-0.0023925775377425526,-0.28224238540157953,0.5879011228794506,val,1000.0,2000.0,2024-12-14 16:00:00+00:00,2025-05-30 04:00:00+00:00
discounted_lints,corr,z72_a0p5_corr_pruned_top10,39,3145,DOGEUSDT,train,100.0,78.42675149193745,-21.573248508062548,-23.0347154548881,23.0347154548881,0.38713117667970137,0.4671169569854248,2628,2178,5626,752,0.1336651261997867,0.08211873444720938,0.14397440455030217,0.021780938014682453,0.015702559892850118,0.3204019202068708,0.3850074539106484,5616,-0.0032200326647134976,0.042478470414125176,0.08795470805767841,376,0.39361702127659576,-0.00757779724608897,-0.006435624056537386,-2.849251764529453,0.6098938000282957,,,,,
discounted_lints,corr,z72_a0p5_corr_pruned_top10,39,3145,DOGEUSDT,val,100.0,97.5554277018014,-2.4445722981985885,-9.614897744257123,9.614897744257123,0.3395,0.415,830,679,2000,241,0.1205,0.06,0.1435,0.02527976602937093,0.020746310479178583,0.2812238067717284,0.36642251090300815,1990,-0.0012234926255293612,0.051806063960772586,0.11222462264089113,120,0.5166666666666667,-0.0026519532214176822,0.0007941784355880747,-0.3182343865701219,0.8755726636539819,,,,,
discounted_lints,corr,z72_a0p5_corr_pruned_top10,39,3145,DOGEUSDT,val_first,100.0,102.43812980776693,2.43812980776692,-4.276975948127415,4.276975948127415,0.387,0.45,450,387,1000,114,0.114,0.054,0.143,0.025430687195576677,0.021095022859818416,0.28708854430240505,0.37030728660537293,990,-0.0019352257641842717,0.05511306560332657,0.12210359375647174,57,0.5614035087719298,0.0025721615080658176,0.004690683037455091,0.1466132059597516,1.1269754235334102,val,0.0,1000.0,2024-07-01 00:00:00+00:00,2024-12-14 12:00:00+00:00
discounted_lints,corr,z72_a0p5_corr_pruned_top10,39,3145,DOGEUSDT,val_second,102.43812980776693,97.5554277018014,-4.766488918851108,-8.361005157332468,8.361005157332468,0.292,0.38,380,292,1000,127,0.127,0.066,0.144,0.025128844863165193,0.02041809082444847,0.2753590692410518,0.3625377352006435,1000,-0.0005188768182609995,0.04832715030629825,0.10228330547681429,63,0.47619047619047616,-0.007378533214759897,-0.0011994358240556163,-0.4648475925298735,0.6686604165490212,val,1000.0,2000.0,2024-12-14 16:00:00+00:00,2025-05-30 04:00:00+00:00
discounted_lints,corr,z72_a0p5_corr_pruned_top10,39,3145,ETHUSDT,train,99.9500625,83.47633243323465,-16.48196074591285,-17.180004326425426,17.180004326425426,0.39068610024884465,0.4701386420191966,2645,2198,5626,696,0.12371134020618557,0.08247422680412371,0.12424457874155706,0.020418011246986917,0.015297294188433364,0.31941686124395535,0.3859386627319301,5616,-0.0022747091307289287,0.03398762836881175,0.070895927065322,348,0.382183908045977,-0.00610601584845978,-0.003911772358367282,-2.1248935152640036,0.631981800663091,,,,,
discounted_lints,corr,z72_a0p5_corr_pruned_top10,39,3145,ETHUSDT,val,100.0,90.31161812903365,-9.688381870966357,-12.291453436701595,12.291453436701595,0.3635,0.4465,893,727,2000,250,0.125,0.081,0.122,0.019292377139691508,0.0156075151508129,0.2805823194765608,0.37011209223568603,1990,-0.002058899051718568,0.03616355671956336,0.07576204856683069,125,0.472,-0.00882571798368977,-0.004073650740379543,-1.1032147479612213,0.499997406967994,,,,,
