n_symbols,mean_return_pct,median_return_pct,min_return_pct,max_return_pct,max_drawdown_abs,mean_drawdown_abs,median_profit_factor,mean_profit_factor,total_trades,total_trade_events,mean_trades,mean_turnover,mean_win_rate,mean_raw_action_1_ratio,mean_executed_action_1_ratio,mean_threshold_applied_ratio,mean_constraint_applied_ratio,active_symbols,long_action_symbols,positive_return_symbols,all_symbols_active,all_symbols_have_long,val_first_mean_return_pct,val_first_median_return_pct,val_first_min_return_pct,val_first_max_return_pct,val_first_max_drawdown_abs,val_first_mean_drawdown_abs,val_first_median_profit_factor,val_first_mean_profit_factor,val_first_total_trades,val_first_total_trade_events,val_first_mean_turnover,val_first_mean_executed_action_1_ratio,val_first_mean_threshold_applied_ratio,val_first_mean_constraint_applied_ratio,val_first_positive_return_symbols,val_first_active_symbols,val_first_long_action_symbols,val_second_mean_return_pct,val_second_median_return_pct,val_second_min_return_pct,val_second_max_return_pct,val_second_max_drawdown_abs,val_second_mean_drawdown_abs,val_second_median_profit_factor,val_second_mean_profit_factor,val_second_total_trades,val_second_total_trade_events,val_second_mean_turnover,val_second_mean_executed_action_1_ratio,val_second_mean_threshold_applied_ratio,val_second_mean_constraint_applied_ratio,val_second_positive_return_symbols,val_second_active_symbols,val_second_long_action_symbols,min_half_median_return_pct,max_half_median_return_pct,half_return_gap_pct,second_minus_first_half_median_return_pct,seed,trial_number,bandit_name,method_group,set_name,z_window
5,-0.8404924911918089,-1.8587978863452759,-4.824689240174007,3.435245346665994,9.335100373810967,7.039325783517645,0.8560912821167445,0.8682076573739499,655,1313,131.0,0.13130000000000003,0.4481317172167988,0.38970000000000005,0.47350000000000003,0.0743,0.1263,5,5,2,True,True,1.4089332448022198,-0.9821428820735778,-3.3820285668128003,8.153187004162344,5.605689067701192,4.023822176602885,0.852063533332414,1.0230164978827518,323,647,0.12940000000000002,0.5034000000000001,0.07339999999999999,0.11739999999999999,2,5,5,-2.154950995146687,-1.4439433322988693,-4.902619318545199,-0.8853504103079501,7.438674294379066,5.9591686119629665,0.7897358256937715,0.7688408373219149,332,666,0.1332,0.4436,0.0752,0.1352,0,5,5,-1.4439433322988693,-0.9821428820735778,0.4618004502252915,-0.4618004502252915,3142,0,discounted_lints,corr,z72_a0p5_corr_pruned_top10,72
5,-0.7980517938036222,-1.223791176892608,-7.281506657291425,10.651969588227495,9.466848883160795,7.339443343160907,0.8909679957913114,0.858020369365199,664,1332,132.8,0.13320000000000004,0.43789744514228096,0.38889999999999997,0.47140000000000004,0.07680000000000001,0.13129999999999997,5,5,1,True,True,2.8927402769892914,1.5106802511805961,-2.1383113638630658,13.465906937933013,5.14511474814443,3.6650355651321505,1.1407000507312475,1.1020793221955727,324,649,0.1298,0.5048,0.0774,0.1236,3,5,5,-3.6257254090757884,-2.7317388518306673,-5.255575869481943,-2.4424279998291776,8.615395212219878,6.441701036602391,0.6531261558396533,0.6824499618821679,340,683,0.1366,0.438,0.0762,0.139,0,5,5,-2.7317388518306673,1.5106802511805961,4.2424191030112635,-4.2424191030112635,3143,0,discounted_lints,corr,z72_a0p5_corr_pruned_top10,72
5,0.21371285554969716,-1.2775345714307162,-3.941772566945534,10.407853815486057,9.436991817254581,7.215492976940863,0.8971158210785576,0.9025530280184315,673,1350,134.6,0.135,0.4657692495864856,0.4011,0.47940000000000005,0.07780000000000001,0.12730000000000002,5,5,1,True,True,2.649033148860067,1.5537601099109066,-1.1102559514149735,11.565171564433419,6.077493722047434,3.7047874687521003,1.0975338104212453,1.1201947284343214,329,658,0.1316,0.5128,0.0716,0.11379999999999998,3,5,5,-2.391891233348504,-2.546722362667131,-4.571362062100182,-0.16915669225876506,8.721486065754691,6.782687521814706,0.7480258214671702,0.7632712072933749,344,692,0.13840000000000002,0.446,0.084,0.14079999999999998,0,5,5,-2.546722362667131,1.5537601099109066,4.1004824725780376,-4.1004824725780376,3144,0,discounted_lints,corr,z72_a0p5_corr_pruned_top10,72
5,-2.7296538390298934,-3.2377874958724795,-9.93024735202056,8.809318597810666,11.32333771353271,8.270989797188557,0.8483890320225479,0.7900729214416645,679,1361,135.8,0.13610000000000003,0.43653069862589755,0.3843,0.4647,0.0737,0.1359,5,5,1,True,True,1.3009395372559385,-0.07609088152930044,-2.90545678702242,10.770417189889336,5.839420532840645,4.802375344465773,0.9284114258334238,0.9552691456086144,337,674,0.1348,0.5018,0.08360000000000001,0.1238,2,5,5,-4.044093710374375,-4.122358186390951,-7.844743114869191,-1.7704172664772422,9.487766404674513,6.77024294445401,0.7157273713229767,0.65727959885,342,687,0.13740000000000002,0.4276,0.0638,0.14800000000000002,0,5,5,-4.122358186390951,-0.07609088152930044,4.046267304861651,-4.046267304861651,3145,0,discounted_lints,corr,z72_a0p5_corr_pruned_top10,72
5,-2.978394144537316,-3.7312664125582984,-7.423111843025188,3.182800594466806,11.06759916425255,9.231380120243951,0.7929548934891626,0.7932180677229562,678,1358,135.6,0.1358,0.4255899045070322,0.4055999999999999,0.48580000000000007,0.08130000000000001,0.12389999999999998,5,5,2,True,True,0.5577628836779945,-0.8796760724761321,-4.292780166902254,8.388771668850058,6.612044988875699,4.326612283267275,0.8651242174881141,0.9484039252073166,344,688,0.1376,0.5152,0.0848,0.1206,2,5,5,-3.4852639469065516,-3.270737235479071,-6.2063069166753415,-1.4129457852498195,10.567419167736025,7.845792693756207,0.6306276575524238,0.6989255771813597,334,670,0.134,0.45640000000000003,0.07780000000000001,0.1272,0,5,5,-3.270737235479071,-0.8796760724761321,2.391061163002939,-2.391061163002939,3146,0,discounted_lints,corr,z72_a0p5_corr_pruned_top10,72
5,0.28892276508126324,-0.8995699331185381,-2.8665330794692023,7.44137672935512,10.085293057195132,6.573210216527576,0.9173194854223491,0.9143527614873322,604,1212,120.8,0.1212,0.43778905730610623,0.3934,0.45920000000000005,0.0862,0.10600000000000001,5,5,2,True,True,2.031328164108883,0.24268310559931727,-1.3166596572444011,10.210482865210402,5.164379397227403,3.962224787388937,0.9970179696446089,1.0576509286055416,295,590,0.118,0.49160000000000004,0.089,0.0994,3,5,5,-1.674105274265092,-1.8417291753999199,-4.822818696227172,0.42265464735706804,7.9910748105278095,5.958594232256999,0.7623766775461572,0.8228672252241314,309,622,0.1244,0.42679999999999996,0.0834,0.11259999999999999,2,5,5,-1.8417291753999199,0.24268310559931727,2.084412280999237,-2.084412280999237,3142,1,discounted_lints,corr,z72_a0p5_corr_pruned_top10,72
5,0.2256231636069561,-1.0592783650053228,-3.491553585913243,8.396238180187066,10.626331760989672,6.788816283138094,0.9138466320097609,0.919505232252785,582,1168,116.4,0.11679999999999999,0.4458931887297319,0.4023,0.4645,0.08280000000000001,0.101,5,5,2,True,True,2.3339025394442614,0.5624599907720462,-1.3221427740030545,10.727011235403761,5.453088408274853,3.9495761457863026,1.0146147166969142,1.08303564569686,290,581,0.1162,0.49420000000000003,0.08320000000000001,0.09380000000000001,3,5,5,-2.0328322436729085,-2.1049724265215897,-5.22165318249217,1.585477707836258,9.391428026700922,5.966453430154912,0.794747924707925,0.8096361161345811,292,587,0.11739999999999999,0.43479999999999996,0.0824,0.1082,1,5,5,-2.1049724265215897,0.5624599907720462,2.667432417293636,-2.667432417293636,3143,1,discounted_lints,corr,z72_a0p5_corr_pruned_top10,72
5,-1.0103095327769984,-2.0971606156886202,-3.380448778123779,3.0636010439043515,8.538386061111192,7.223774478974197,0.8493602380714594,0.8748265537334626,629,1261,125.8,0.12610000000000002,0.4360693600428337,0.38439999999999996,0.46279999999999993,0.0852,0.1214,5,5,2,True,True,1.582541308769907,-0.1495465525731321,-1.0789757723388527,8.225076258888308,5.989797709887235,4.7150100453365384,0.9162444976362103,1.0146933876189501,308,616,0.1232,0.488,0.0886,0.1082,2,5,5,-2.51635264442593,-2.510565423859168,-4.769204507314962,-1.0292906399821278,8.436448463166569,6.516918368062012,0.7311428689505615,0.7559918384333655,321,645,0.129,0.43760000000000004,0.08180000000000001,0.1346,0,5,5,-2.510565423859168,-0.1495465525731321,2.361018871286036,-2.361018871286036,3144,1,discounted_lints,corr,z72_a0p5_corr_pruned_top10,72
5,-0.3705158279721731,0.35910887760837173,-7.859476903222218,7.6405152271107335,10.239963830971977,7.186986700619238,0.9824490940387778,0.872763928065941,634,1269,126.8,0.12689999999999999,0.43928297068850675,0.3938,0.46440000000000003,0.0796,0.11580000000000001,5,5,3,True,True,2.4732452866399623,0.8447528567953722,-1.687310708046319,11.135657314112413,4.872899573582612,3.644105827002304,0.9988784915965243,1.103149355918272,317,634,0.1268,0.5034000000000001,0.07619999999999999,0.11259999999999999,4,5,5,-2.7923765055834777,-3.1449331128020175,-6.278097201518673,0.060118758233995706,8.936206475113606,6.64997497348781,0.7168591379483638,0.7166548484885505,317,635,0.127,0.42539999999999994,0.083,0.119,1,5,5,-3.1449331128020175,0.8447528567953722,3.9896859695973896,-3.9896859695973896,3145,1,discounted_lints,corr,z72_a0p5_corr_pruned_top10,72
5,0.39243075447216835,-0.8045964594082355,-3.873643505125668,7.149367328620571,10.751975904418687,6.493523718521534,0.9439932025202159,0.947270048987584,627,1258,125.4,0.1258,0.46837460675618486,0.37899999999999995,0.4497,0.08470000000000001,0.119,5,5,2,True,True,2.213636771499252,0.39955481010438554,-2.8124078800965457,10.171446170150112,5.784821770340631,4.0582476234046965,1.0235728322407305,1.1535477455458543,311,622,0.1244,0.48580000000000007,0.08680000000000002,0.10859999999999999,3,5,5,-1.7311333450782904,-1.3089165572949923,-4.6596332284933535,1.1478976989387935,8.491289491604748,5.462415717563667,0.814797254597868,0.8325718168806088,316,636,0.1272,0.4136,0.0826,0.12940000000000002,1,5,5,-1.3089165572949923,0.39955481010438554,1.7084713673993779,-1.7084713673993779,3146,1,discounted_lints,corr,z72_a0p5_corr_pruned_top10,72
