number,value,params_lambda_prior,params_noise_std,params_one_minus_gamma,user_attrs_bandit_consulted_ratio_overall,user_attrs_constraints_values,user_attrs_cv_finite_objective,user_attrs_cv_min_symbol_trades,user_attrs_decision_point_ratio_overall,user_attrs_dro_alpha,user_attrs_dro_minimax_max,user_attrs_dro_minimax_mean,user_attrs_dro_minimax_median,user_attrs_dro_minimax_min,user_attrs_dro_minimax_std,user_attrs_dro_pure_min_mean,user_attrs_dro_pure_min_median,user_attrs_dro_pure_min_std,user_attrs_forced_singleton_ratio_overall,user_attrs_full_mean_aggregate_median,user_attrs_h1_mean_aggregate_median,user_attrs_h2_mean_aggregate_median,user_attrs_mean_holding_bars_overall,user_attrs_median_holding_bars_overall,user_attrs_median_max_drawdown_abs,user_attrs_median_min_symbol_trades,user_attrs_median_profit_factor,user_attrs_median_time_between_entries_overall,user_attrs_median_total_trades,user_attrs_memory_horizon_bars,user_attrs_n_seeds,user_attrs_objective_metric_name,user_attrs_objective_score,user_attrs_observed_dro_minimax_median,user_attrs_observed_dro_pure_min_median,user_attrs_observed_median_max_drawdown_abs,user_attrs_observed_median_min_symbol_trades,user_attrs_observed_median_profit_factor,user_attrs_observed_median_total_trades,user_attrs_p25_holding_bars_overall,user_attrs_p75_holding_bars_overall,user_attrs_pending_update_queued_ratio_overall,user_attrs_seeds_used,user_attrs_share_trades_closed_after_horizon_overall,user_attrs_share_trades_closed_before_horizon_overall,user_attrs_valid,state
0,-4.561367779527231,1.0,0.03,0.003076923076923077,1.0,"[-98.0, 0.0]",0.0,-98.0,0.6725,0.5,-3.4019145234824464,-4.38462728315526,-4.561367779527231,-5.192759631779133,0.6722249750904646,-5.466548801120441,-5.729438812337036,0.8634165138438643,0.3275,-6.596023776639367,-1.4619552662082036,-5.729438812337036,5.751592356687898,4.0,8.748616366189644,148.0,0.6681063920211431,8.0,472.0,325.0,5,dro_minimax_median,-4.561367779527231,-4.561367779527231,-5.729438812337036,8.748616366189644,148.0,0.6681063920211431,472.0,4.0,5.0,0.995,3142|3143|3144|3145|3146,0.09375,0.90625,True,COMPLETE
1,-4.354901030473061,0.7630340364993864,0.03288600341424091,0.0044566066404837686,1.0,"[-110.0, 0.0]",0.0,-110.0,0.646,0.5,-3.0319495398770666,-4.334672249869882,-4.354901030473061,-5.450329568170199,0.8656002083837411,-5.53151113228104,-5.6657824074227365,1.0061494420323867,0.354,-6.059526599956588,-0.42225689962403684,-5.6657824074227365,5.6686046511627906,4.0,9.296576996400962,160.0,0.7320585505496257,8.0,534.0,224.38596911740208,5,dro_minimax_median,-4.354901030473061,-4.354901030473061,-5.6657824074227365,9.296576996400962,160.0,0.7320585505496257,534.0,4.0,5.0,0.995,3142|3143|3144|3145|3146,0.08187134502923976,0.9181286549707602,True,COMPLETE
2,-4.64612640212942,2.078420280073592,0.03200610675779633,0.0039641174874371545,1.0,"[-108.0, 0.0]",0.0,-108.0,0.6485,0.5,-3.9590574528106437,-4.66475203116286,-4.64612640212942,-6.028395552195162,0.8335134622591663,-5.783937949498322,-5.633133442881532,1.1076591075311506,0.35150000000000003,-6.7413881765604815,-1.3447342389545147,-5.633133442881532,5.642487046632124,4.0,9.853055048034221,158.0,0.6682400314794514,8.0,517.0,252.26295718256094,5,dro_minimax_median,-4.64612640212942,-4.64612640212942,-5.633133442881532,9.853055048034221,158.0,0.6682400314794514,517.0,4.0,6.0,0.995,3142|3143|3144|3145|3146,0.0880503144654088,0.9119496855345912,True,COMPLETE
3,-3.600142535873876,2.138870492726761,0.00975423826382478,0.005213461445188799,1.0,"[-49.0, 0.0]",0.0,-49.0,0.7705,0.5,-2.9292123841986673,-3.567538420495893,-3.600142535873876,-4.19002456876897,0.4642723282947127,-4.732390233400779,-4.687430704721147,0.6441003435880165,0.22950000000000004,-5.049894377361611,-0.17582794216818298,-4.687430704721147,7.081081081081081,4.0,7.94157583158449,99.0,0.7246497869414114,10.0,360.0,191.8111432324568,5,dro_minimax_median,-3.600142535873876,-3.600142535873876,-4.687430704721147,7.94157583158449,99.0,0.7246497869414114,360.0,4.0,6.0,0.995,3142|3143|3144|3145|3146,0.15328467153284672,0.8467153284671532,True,COMPLETE
4,-3.3893160196705012,3.5214433218841976,0.0030261592016370457,0.0035674338815791314,1.0,"[-32.0, 0.0]",0.0,-32.0,0.8005,0.5,-2.617975022002903,-3.2601439531557084,-3.3893160196705012,-3.907171963396154,0.4990507697052965,-4.606249610411945,-4.576032927853928,0.7019607961603672,0.1995,-3.849900438776588,1.0336938330307393,-4.576032927853928,7.310679611650485,4.0,6.625471568677998,82.0,0.7312131851294584,10.0,327.0,280.31353437652166,5,dro_minimax_median,-3.3893160196705012,-3.3893160196705012,-4.576032927853928,6.625471568677998,82.0,0.7312131851294584,327.0,4.0,6.0,0.995,3142|3143|3144|3145|3146,0.1511627906976744,0.8488372093023255,True,COMPLETE
5,-3.4605019995060218,15.69541975891441,0.0012327337848189793,0.00535737993175704,1.0,"[-50.0, 0.0]",0.0,-50.0,0.7685,0.5,-3.144416535284921,-3.495558191914668,-3.4605019995060218,-4.136238323129262,0.397291274880193,-4.196750765394178,-4.048951964073307,0.5782992748354486,0.23150000000000004,-5.67028813158104,-1.2698792499935958,-4.048951964073307,6.890625,4.0,8.166271532440572,100.0,0.6446368695484782,10.0,347.0,186.65840629899728,5,dro_minimax_median,-3.4605019995060218,-3.4605019995060218,-4.048951964073307,8.166271532440572,100.0,0.6446368695484782,347.0,4.0,5.25,0.995,3142|3143|3144|3145|3146,0.1349206349206349,0.8650793650793651,True,COMPLETE
6,-2.904732494253154,0.9619122909945217,0.001502251055102193,0.0054082228054294175,1.0,"[-23.0, 0.0]",0.0,-23.0,0.7985,0.5,-2.7139583381393217,-2.9205275112460036,-2.904732494253154,-3.1483357163364962,0.15779919065601972,-3.783308467746637,-3.7144777587012325,0.2154643371738803,0.2015,-4.059336818463244,-0.30212439158448695,-3.7144777587012325,8.03896103896104,4.0,6.516548353949214,73.0,0.6978958563506312,11.0,297.0,184.90362471680734,5,dro_minimax_median,-2.904732494253154,-2.904732494253154,-3.7144777587012325,6.516548353949214,73.0,0.6978958563506312,297.0,4.0,8.0,0.995,3142|3143|3144|3145|3146,0.2,0.8,True,COMPLETE
7,-2.7951867004364743,20.412398403780916,0.0024423499165259037,0.0022855449318913367,1.0,"[-28.0, 0.0]",0.0,-28.0,0.7805,0.5,-2.249597819080124,-2.6971009960470083,-2.7951867004364743,-2.928021756886062,0.282310871090748,-4.0410697287562645,-4.210069266566581,0.3378692396694467,0.21950000000000003,-2.720882952546581,1.4082634241844527,-4.210069266566581,8.833333333333334,4.0,6.743825932837955,78.0,0.7187019748106983,10.5,321.0,437.5324177820818,5,dro_minimax_median,-2.7951867004364743,-2.7951867004364743,-4.210069266566581,6.743825932837955,78.0,0.7187019748106983,321.0,4.0,8.0,0.995,3142|3143|3144|3145|3146,0.20588235294117646,0.7941176470588235,True,COMPLETE
8,-2.961450763434252,2.452159774456762,0.0013954426460853785,0.005237446966338156,1.0,"[-34.0, 0.0]",0.0,-34.0,0.7885,0.5,-2.7164193462839306,-3.286469214234186,-2.961450763434252,-4.253784779826239,0.6641756570349013,-4.253550866941863,-3.8070126931786574,0.9673977153278922,0.21150000000000002,-4.466594118336064,-0.4247649742010344,-3.8070126931786574,6.947826086956522,4.0,8.094501157525613,84.0,0.6670647165456345,9.0,330.0,190.93272092818265,5,dro_minimax_median,-2.961450763434252,-2.961450763434252,-3.8070126931786574,8.094501157525613,84.0,0.6670647165456345,330.0,4.0,7.0,0.995,3142|3143|3144|3145|3146,0.1523809523809524,0.8476190476190476,True,COMPLETE
9,-2.7693910768728234,5.916295194021042,0.002426932299776966,0.003180906177265568,1.0,"[-32.0, 0.0]",0.0,-32.0,0.8005,0.5,-2.4519393052163365,-2.870947573664763,-2.7693910768728234,-3.7065670724927093,0.49280414604967854,-4.083037540736107,-3.8401627276334227,0.6046223983402508,0.1995,-3.07826095537597,0.9506727343870444,-3.8401627276334227,7.37012987012987,4.0,6.816386905608263,82.0,0.7959199978943055,10.0,342.0,314.3758238288057,5,dro_minimax_median,-2.7693910768728234,-2.7693910768728234,-3.8401627276334227,6.816386905608263,82.0,0.7959199978943055,342.0,4.0,7.0,0.995,3142|3143|3144|3145|3146,0.17272727272727273,0.8272727272727273,True,COMPLETE
