seed,n_symbols,seed_dro_score,dro_alpha,seed_dro_min_aggregate_half,mean_symbol_h1_return_pct,mean_symbol_h2_return_pct,mean_symbol_full_return_pct,median_symbol_full_return_pct,median_drawdown_abs,max_drawdown_abs,median_profit_factor,total_trades,min_symbol_trades,mean_executed_action_1_ratio,mean_constraint_applied_ratio,mean_forced_singleton_ratio,mean_decision_point_ratio,mean_bandit_consulted_ratio,mean_pending_update_queued_ratio,median_holding_bars,mean_holding_bars,p25_holding_bars,p75_holding_bars,share_trades_closed_before_horizon,share_trades_closed_after_horizon,median_time_between_entries,trial_number,bandit_name,method_group,set_name,z_window
3142,3,-3.3200165345420785,0.5,-4.384914220224078,-0.1253234774960791,-4.384914220224078,-4.436883444827581,-5.754757418348266,7.730806504185061,13.078128019605783,0.7012321518200234,402,93,0.5308333333333333,0.13916666666666666,0.2975,0.7025,1.0,0.995,4.0,6.52027027027027,4.0,6.0,0.8571428571428571,0.14285714285714285,9.0,3,discounted_lints,corr,z48_a0p5_corr_pruned_top10,48
3143,3,-2.640767453200873,0.5,-3.6438083184523458,0.36835514255354473,-3.6438083184523458,-3.2607907818658965,-5.363497188038846,9.247459105602584,9.779164106475102,0.7622860978100802,409,93,0.5325,0.14483333333333334,0.29600000000000004,0.704,1.0,0.995,4.0,6.668918918918919,4.0,6.0,0.8513513513513513,0.14864864864864866,9.0,3,discounted_lints,corr,z48_a0p5_corr_pruned_top10,48
3144,3,-3.1023169321135606,0.5,-4.263600726026591,0.3815344496255313,-4.263600726026591,-3.8603971517963687,-6.80412234753115,9.406801331500446,10.048048444969716,0.7195471934175112,395,92,0.5238333333333334,0.13916666666666666,0.29600000000000004,0.704,1.0,0.995,4.0,6.527027027027027,4.0,6.0,0.8445945945945946,0.1554054054054054,9.0,3,discounted_lints,corr,z48_a0p5_corr_pruned_top10,48
3145,3,-3.657113567523652,0.5,-4.8229598861892375,-0.15957461152689514,-4.8229598861892375,-4.941171267407207,-7.6394368774090555,9.782444543961633,11.689942170467182,0.6593710102612276,402,98,0.5303333333333333,0.13583333333333333,0.30200000000000005,0.698,1.0,0.995,4.0,6.673202614379085,4.0,6.0,0.8410596026490066,0.15894039735099338,9.0,3,discounted_lints,corr,z48_a0p5_corr_pruned_top10,48
3146,3,-3.630789510743826,0.5,-4.745653237765653,-0.28619832967834435,-4.745653237765653,-4.946772005360349,-6.595396519707464,9.708794658254972,13.49611083320732,0.6723140308823639,406,98,0.5243333333333333,0.14383333333333334,0.29800000000000004,0.702,1.0,0.995,4.0,6.523489932885906,4.0,5.5,0.8456375838926175,0.15436241610738255,9.0,3,discounted_lints,corr,z48_a0p5_corr_pruned_top10,48
3142,3,-3.7999565079893247,0.5,-5.19015483444291,0.3706384713714317,-5.19015483444291,-4.826928136067558,-5.357186745664477,10.370531467719069,10.409270031337925,0.753026776576793,477,140,0.5218333333333333,0.18650000000000003,0.3195,0.6805,1.0,0.995,4.0,5.962264150943396,4.0,6.0,0.8742138364779874,0.12578616352201258,8.0,4,discounted_lints,corr,z48_a0p5_corr_pruned_top10,48
3143,3,-3.6346983710139322,0.5,-4.135002840775048,-2.1337849617305857,-4.135002840775048,-6.140767427510389,-7.147251077730676,9.598458405567168,12.78170418640956,0.7064236142646995,476,129,0.5343333333333333,0.18000000000000002,0.32999999999999996,0.67,1.0,0.995,4.0,5.842424242424243,4.0,6.0,0.8727272727272727,0.12727272727272726,8.0,4,discounted_lints,corr,z48_a0p5_corr_pruned_top10,48
3144,3,-3.4131782707505285,0.5,-4.750649746944705,0.5992361578320023,-4.750649746944705,-4.158203248992587,-6.48178494705679,9.858740581059255,10.891841221434584,0.7243196383655759,470,133,0.5506666666666667,0.17016666666666666,0.3315,0.6685,1.0,0.995,4.0,6.280701754385965,4.0,6.0,0.8614457831325302,0.13855421686746988,9.0,4,discounted_lints,corr,z48_a0p5_corr_pruned_top10,48
3145,3,-4.431786726824643,0.5,-5.716089916991826,-0.5788771563230952,-5.716089916991826,-6.25571457075933,-7.420473493305179,10.302491945692616,13.901215673733757,0.6968059101541726,472,139,0.539,0.17816666666666667,0.3215,0.6785,1.0,0.995,4.0,6.30625,4.0,6.0,0.86875,0.13125,8.0,4,discounted_lints,corr,z48_a0p5_corr_pruned_top10,48
3146,3,-4.378337603932861,0.5,-5.791247410458433,-0.13960818435614733,-5.791247410458433,-5.9032888877102225,-4.442476777176996,7.243315499308823,13.57808880026321,0.7081921402561165,462,135,0.536,0.16766666666666666,0.3235,0.6765,1.0,0.995,4.0,6.173913043478261,4.0,5.0,0.8633540372670807,0.13664596273291926,8.0,4,discounted_lints,corr,z48_a0p5_corr_pruned_top10,48
3142,3,-4.304083652276655,0.5,-5.095263960960676,-1.9305427262245933,-5.095263960960676,-6.919835141931988,-6.230509315125343,8.980363229825928,14.141020078473531,0.7413956278940054,476,141,0.5291666666666667,0.1865,0.3155,0.6845,1.0,0.995,4.0,6.1847133757961785,4.0,6.0,0.8662420382165605,0.1337579617834395,8.0,5,discounted_lints,corr,z48_a0p5_corr_pruned_top10,48
3143,3,-4.6063968840975,0.5,-5.663726428537257,-1.4344082507782296,-5.663726428537257,-6.990640671544598,-5.134277742684534,9.620462513766126,16.487970119689155,0.7495269491205374,456,136,0.5386666666666667,0.16716666666666669,0.28800000000000003,0.712,1.0,0.995,4.0,6.986111111111111,4.0,7.0,0.8263888888888888,0.1736111111111111,9.0,5,discounted_lints,corr,z48_a0p5_corr_pruned_top10,48
3144,3,-4.107157233735508,0.5,-4.9884963788070795,-1.4631397985207926,-4.9884963788070795,-6.371767000327722,-7.296375352071149,10.285752367618773,10.939994555952593,0.6945016304725748,463,131,0.543,0.17733333333333334,0.3245,0.6755,1.0,0.995,4.0,6.0058823529411764,4.0,5.0,0.8395061728395061,0.16049382716049382,8.0,5,discounted_lints,corr,z48_a0p5_corr_pruned_top10,48
3145,3,-4.713855125772787,0.5,-5.962008796007134,-0.9693941150697475,-5.962008796007134,-6.875871068387103,-8.335322104014065,11.206615874162296,11.884270725468193,0.6467298880998585,476,138,0.5413333333333333,0.17666666666666667,0.3165,0.6835,1.0,0.995,4.0,6.2784810126582276,4.0,6.0,0.8544303797468354,0.14556962025316456,8.5,5,discounted_lints,corr,z48_a0p5_corr_pruned_top10,48
3146,3,-4.414991111249236,0.5,-5.698138595734463,-0.5655486577935576,-5.698138595734463,-6.2316357082814235,-6.591949499634575,11.491910200868228,12.278331108593953,0.7259619135261414,475,143,0.5326666666666666,0.18283333333333332,0.3235,0.6765,1.0,0.995,4.0,6.172839506172839,4.0,5.0,0.8580246913580247,0.1419753086419753,8.0,5,discounted_lints,corr,z48_a0p5_corr_pruned_top10,48
3142,3,-5.089253871714735,0.5,-6.374788092083652,-1.2326512106079859,-6.374788092083652,-7.52953949635065,-6.056465946248412,9.764335624079523,14.523468566048914,0.6859222801737304,444,129,0.5145000000000001,0.17966666666666667,0.3095,0.6905,1.0,0.995,4.0,6.305194805194805,4.0,5.0,0.8441558441558441,0.15584415584415584,8.5,6,discounted_lints,corr,z48_a0p5_corr_pruned_top10,48
3143,3,-3.958979136939562,0.5,-5.114320224140249,-0.4929558753375011,-5.114320224140249,-5.549922785034359,-3.6025804114623305,8.50207091029761,13.890327662958812,0.744775655262811,443,126,0.5186666666666667,0.17916666666666667,0.2975,0.7025,1.0,0.995,4.0,6.402684563758389,4.0,6.0,0.8456375838926175,0.15436241610738255,9.0,6,discounted_lints,corr,z48_a0p5_corr_pruned_top10,48
3144,3,-4.977964276771107,0.5,-6.698606234987419,0.18396159787782418,-6.698606234987419,-6.545286323004476,-5.534271686813918,9.942136599799644,12.497205850932936,0.7160217257291565,437,125,0.5196666666666666,0.17666666666666667,0.2935,0.7065,1.0,0.995,4.0,6.469387755102041,4.0,5.0,0.8435374149659864,0.1564625850340136,8.5,6,discounted_lints,corr,z48_a0p5_corr_pruned_top10,48
3145,3,-4.1748522343381405,0.5,-5.4866638129238305,-0.23941749858107006,-5.4866638129238305,-5.686385831082393,-4.642702949237343,7.3634554451015415,13.013795582679165,0.7717866199509943,454,131,0.515,0.18833333333333332,0.3095,0.6905,1.0,0.995,4.0,6.071428571428571,4.0,5.0,0.8580645161290322,0.14193548387096774,8.0,6,discounted_lints,corr,z48_a0p5_corr_pruned_top10,48
3146,3,-4.502934302017606,0.5,-5.76411865800646,-0.7193812340510455,-5.76411865800646,-6.443204266030956,-5.264748936986052,9.546722075671077,13.67401962908874,0.7481713519031121,429,124,0.513,0.17700000000000002,0.2955,0.7045,1.0,0.995,4.0,6.351351351351352,4.0,5.0,0.8445945945945946,0.1554054054054054,8.0,6,discounted_lints,corr,z48_a0p5_corr_pruned_top10,48
3142,3,-3.491635088323305,0.5,-4.783027933010271,0.38254344573759314,-4.783027933010271,-4.38895008913367,-4.3262399932255,8.747060655873485,10.729701925874968,0.7922339097972124,432,113,0.5339999999999999,0.16066666666666665,0.3035,0.6965,1.0,0.995,4.0,6.635761589403973,4.0,6.0,0.8344370860927153,0.16556291390728478,9.0,7,discounted_lints,corr,z48_a0p5_corr_pruned_top10,48
3143,3,-2.8099130532967918,0.5,-4.032793770892699,0.8587290994909291,-4.032793770892699,-3.132848713934885,-3.4273631314230224,8.734709078712743,12.247309819742224,0.8230302282012565,417,101,0.5238333333333333,0.16266666666666665,0.3075,0.6925,1.0,0.995,4.0,6.38562091503268,4.0,6.0,0.869281045751634,0.13071895424836602,8.0,7,discounted_lints,corr,z48_a0p5_corr_pruned_top10,48
3144,3,-3.118237546377162,0.5,-4.319606323336182,0.4858687844998988,-4.319606323336182,-3.833760713448035,-5.0974431687690895,8.36770038826814,8.981721418547462,0.7651514972424487,440,116,0.5285,0.16749999999999998,0.31799999999999995,0.682,1.0,0.995,4.0,6.314465408805032,4.0,6.0,0.8364779874213837,0.16352201257861634,8.0,7,discounted_lints,corr,z48_a0p5_corr_pruned_top10,48
3145,3,-3.4934045497130475,0.5,-4.892184968713987,0.7029367072897696,-4.892184968713987,-4.177139355155542,-6.849213894300544,9.4780803569542,11.188576235529679,0.7071006674488037,412,102,0.5261666666666667,0.1565,0.3015,0.6985,1.0,0.995,4.0,6.5,4.0,6.0,0.8333333333333334,0.16666666666666666,9.0,7,discounted_lints,corr,z48_a0p5_corr_pruned_top10,48
3146,3,-2.4756773188376076,0.5,-3.270694105808125,-0.09062695792605435,-3.270694105808125,-3.3080696258670055,-3.72611120822558,7.86265248719703,10.960001007167087,0.8211855078762879,416,98,0.5308333333333334,0.16216666666666665,0.3175,0.6825,1.0,0.995,4.0,6.151898734177215,4.0,6.0,0.8607594936708861,0.13924050632911392,8.0,7,discounted_lints,corr,z48_a0p5_corr_pruned_top10,48
3142,3,-6.552998541794228,0.5,-7.834630648456598,-2.7081022218071147,-7.834630648456598,-10.337543129726008,-11.156435602456183,13.563826785191345,16.59310007901158,0.60492385339541,531,160,0.5465,0.19983333333333334,0.34550000000000003,0.6545,1.0,0.995,4.0,6.25625,4.0,6.0,0.85625,0.14375,9.0,8,discounted_lints,corr,z48_a0p5_corr_pruned_top10,48
3143,3,-4.6227729286760875,0.5,-5.819104874565855,-1.033777091006786,-5.819104874565855,-6.802245319077261,-6.924372524189537,9.90959273987646,9.919312248469915,0.7268479123021331,524,160,0.5471666666666666,0.20183333333333334,0.35350000000000004,0.6465,1.0,0.995,4.0,5.734463276836158,4.0,5.0,0.8870056497175142,0.11299435028248588,8.0,8,discounted_lints,corr,z48_a0p5_corr_pruned_top10,48
3144,3,-6.1993803907821095,0.5,-7.7959050297871215,-1.4098064737670724,-7.7959050297871215,-9.137377481122366,-8.299248699707906,9.3439982476063,14.306915114526031,0.6017540591130456,523,168,0.5631666666666666,0.1925,0.34550000000000003,0.6545,1.0,0.995,4.0,6.0523255813953485,4.0,6.0,0.8837209302325582,0.11627906976744186,8.0,8,discounted_lints,corr,z48_a0p5_corr_pruned_top10,48
3145,3,-5.682802607062502,0.5,-7.690271481335169,0.33960401575549765,-7.690271481335169,-7.345042876636458,-4.856592909244939,9.704304505886086,14.130869471757245,0.7424659983789834,515,160,0.5411666666666667,0.19666666666666666,0.3415,0.6585,1.0,0.995,4.0,5.8,4.0,5.0,0.8705882352941177,0.12941176470588237,8.0,8,discounted_lints,corr,z48_a0p5_corr_pruned_top10,48
3146,3,-5.178411434013163,0.5,-6.63867194749412,-0.7976298935702916,-6.63867194749412,-7.379916052392147,-7.488354600458946,8.675934373167815,13.23706677779618,0.6247814909599714,520,153,0.5578333333333333,0.19533333333333333,0.35050000000000003,0.6495,1.0,0.995,4.0,5.9714285714285715,4.0,5.0,0.88,0.12,8.0,8,discounted_lints,corr,z48_a0p5_corr_pruned_top10,48
3142,3,-4.094030131893,0.5,-5.421105752607269,-0.11280326975019091,-5.421105752607269,-5.5118421955054195,-3.5604746834694945,7.920995703737188,11.604962668024932,0.7636465145681569,431,127,0.5216666666666666,0.16616666666666666,0.2935,0.7065,1.0,0.995,4.0,6.458904109589041,4.0,5.75,0.815068493150685,0.18493150684931506,8.0,9,discounted_lints,corr,z48_a0p5_corr_pruned_top10,48
3143,3,-3.879774706431353,0.5,-4.855491313744035,-0.9526248844933066,-4.855491313744035,-5.770463781609703,-5.762323710883521,9.38020346802112,11.890848626417549,0.7409351356141315,409,117,0.5186666666666666,0.15233333333333332,0.2855,0.7145,1.0,0.995,4.0,6.73943661971831,4.0,6.75,0.8098591549295775,0.19014084507042253,9.5,9,discounted_lints,corr,z48_a0p5_corr_pruned_top10,48
3144,3,-4.55168027878474,0.5,-5.747162862758441,-0.9652325268636389,-5.747162862758441,-6.69478293099719,-6.935751967950299,11.060878031499922,11.664481909478342,0.6956588296421383,428,125,0.5289999999999999,0.1556666666666667,0.2895,0.7105,1.0,0.995,4.0,6.855172413793103,4.0,5.0,0.8275862068965517,0.1724137931034483,8.5,9,discounted_lints,corr,z48_a0p5_corr_pruned_top10,48
3145,3,-4.219361376751818,0.5,-5.172608098104026,-1.3596212126951945,-5.172608098104026,-6.455338559113585,-6.834831222405913,9.403887921904674,13.16044592600434,0.7001532566265055,427,126,0.521,0.164,0.28500000000000003,0.715,1.0,0.995,4.0,6.816901408450704,4.0,6.0,0.8450704225352113,0.15492957746478872,9.0,9,discounted_lints,corr,z48_a0p5_corr_pruned_top10,48
3146,3,-4.48784124833035,0.5,-5.69003374700245,-0.8812637523140469,-5.69003374700245,-6.499533444014527,-6.075361414368386,9.37515215957796,13.203614959664478,0.7162637651491032,435,128,0.5193333333333333,0.16616666666666666,0.2965,0.7035,1.0,0.995,4.0,6.513513513513513,4.0,5.0,0.8445945945945946,0.1554054054054054,8.0,9,discounted_lints,corr,z48_a0p5_corr_pruned_top10,48
3142,3,-2.8522377374644465,0.5,-3.9502334404174504,0.44174937139456566,-3.9502334404174504,-3.4847305931769212,-5.877274678857891,9.102237455573237,9.998613139955326,0.7509613136586203,423,97,0.5436666666666667,0.157,0.3215,0.6785,1.0,0.995,4.0,6.4625,4.0,6.0,0.85,0.15,9.0,10,discounted_lints,corr,z48_a0p5_corr_pruned_top10,48
3143,3,-2.53239988898947,0.5,-3.42385917109063,0.14197795731401008,-3.42385917109063,-3.2719427912065875,-5.471890219296127,8.036482715094163,8.350433936300018,0.7575622808337844,438,114,0.5241666666666666,0.16816666666666666,0.3185,0.6815,1.0,0.995,4.0,6.163522012578617,4.0,5.5,0.8679245283018868,0.1320754716981132,8.0,10,discounted_lints,corr,z48_a0p5_corr_pruned_top10,48
3144,3,-2.191150227893415,0.5,-3.174520480283649,0.7589605292772861,-3.174520480283649,-2.4120319176578016,-4.961312928529882,7.864840576635002,8.595895513101748,0.7598653741023467,409,94,0.5343333333333333,0.14833333333333334,0.30600000000000005,0.694,1.0,0.995,4.0,6.457516339869281,4.0,6.0,0.8366013071895425,0.16339869281045752,9.0,10,discounted_lints,corr,z48_a0p5_corr_pruned_top10,48
3145,3,-3.3420420601930374,0.5,-4.8273514322341615,1.1138860559303354,-4.8273514322341615,-3.7399946952454557,-6.734332405481269,8.822707363049542,10.480615928235448,0.714864872680862,432,111,0.5259999999999999,0.1605,0.3175,0.6825,1.0,0.995,4.0,6.2594936708860756,4.0,6.0,0.8607594936708861,0.13924050632911392,8.5,10,discounted_lints,corr,z48_a0p5_corr_pruned_top10,48
3146,3,-2.677575119267055,0.5,-3.6392903108447485,0.2075704554660255,-3.6392903108447485,-3.4183253077239875,-4.108490922695696,8.06363401877549,9.347728801302912,0.8039796474349621,421,100,0.5236666666666667,0.16316666666666665,0.31799999999999995,0.682,1.0,0.995,4.0,6.10062893081761,4.0,5.0,0.8580246913580247,0.1419753086419753,8.5,10,discounted_lints,corr,z48_a0p5_corr_pruned_top10,48
3142,3,-3.0045668645609878,0.5,-4.301740155136576,0.8869530071657769,-4.301740155136576,-3.414833800417135,-5.750220316883925,8.54245583882266,9.49572178682141,0.7107341599430472,420,102,0.5265,0.16233333333333333,0.3125,0.6875,1.0,0.995,4.0,6.153846153846154,4.0,6.0,0.8589743589743589,0.14102564102564102,8.0,11,discounted_lints,corr,z48_a0p5_corr_pruned_top10,48
3143,3,-3.5668035698919063,0.5,-4.903881022046519,0.4444287865719339,-4.903881022046519,-4.441789210401233,-5.017684551843415,8.590109905264388,10.710109169149218,0.7784407303013786,425,92,0.5339999999999999,0.17350000000000002,0.3315,0.6685,1.0,0.995,4.0,5.793939393939394,4.0,5.0,0.8727272727272727,0.12727272727272726,8.0,11,discounted_lints,corr,z48_a0p5_corr_pruned_top10,48
3144,3,-3.5616994419171797,0.5,-4.77290640804537,0.07192145646739052,-4.77290640804537,-4.656429313170151,-5.778819701543714,9.4059088491242,11.489720099949064,0.7465211319797559,445,117,0.5255,0.1728333333333333,0.3155,0.6845,1.0,0.995,4.0,6.267515923566879,4.0,6.0,0.8598726114649682,0.14012738853503184,8.0,11,discounted_lints,corr,z48_a0p5_corr_pruned_top10,48
3145,3,-3.4569702108761726,0.5,-4.802028451239208,0.5782045102129318,-4.802028451239208,-4.209588195239711,-6.3599156999229685,9.498662040511318,10.239161835614786,0.7306409502380118,425,110,0.5305000000000001,0.16416666666666666,0.3135,0.6865,1.0,0.995,4.0,6.276729559748428,4.0,6.0,0.8653846153846154,0.1346153846153846,9.0,11,discounted_lints,corr,z48_a0p5_corr_pruned_top10,48
3146,3,-3.234706399917042,0.5,-4.260493305015756,-0.15734568462089835,-4.260493305015756,-4.3644747018221155,-7.295537708326972,9.019696786631847,9.350522698836695,0.6975521874828612,437,109,0.528,0.169,0.32599999999999996,0.674,1.0,0.995,4.0,5.975460122699387,4.0,5.0,0.8727272727272727,0.12727272727272726,8.0,11,discounted_lints,corr,z48_a0p5_corr_pruned_top10,48
3142,3,-2.733911527182048,0.5,-3.612862631049366,-0.09705821558009624,-3.612862631049366,-3.6755738519542533,-2.030946183015492,7.332922336468528,11.26833651564445,0.88231113270473,437,111,0.521,0.17533333333333334,0.3255,0.6745,1.0,0.995,4.0,5.987804878048781,4.0,5.0,0.8580246913580247,0.1419753086419753,8.0,12,discounted_lints,corr,z48_a0p5_corr_pruned_top10,48
3143,3,-2.8994250620512583,0.5,-3.734205404479433,-0.39508403476673504,-3.734205404479433,-4.1056425475169265,-4.732003645403438,8.301695387022512,10.310694923258168,0.7869168121653983,441,115,0.5216666666666666,0.1725,0.32199999999999995,0.678,1.0,0.995,4.0,6.3105590062111805,4.0,5.0,0.8509316770186336,0.14906832298136646,8.0,12,discounted_lints,corr,z48_a0p5_corr_pruned_top10,48
3144,3,-3.1917140643062263,0.5,-4.3786659234725755,0.36914151319282035,-4.3786659234725755,-4.020475569836246,-3.215709350093021,8.80824909282827,10.029172268530107,0.8248821621791799,437,116,0.5311666666666667,0.17016666666666666,0.31799999999999995,0.682,1.0,0.995,4.0,6.2578616352201255,4.0,6.0,0.8490566037735849,0.1509433962264151,8.0,12,discounted_lints,corr,z48_a0p5_corr_pruned_top10,48
3145,3,-3.136695541702877,0.5,-4.013801299873432,-0.5053782671912107,-4.013801299873432,-4.4548658997869195,-6.839742545217787,9.91064379898785,10.997522901244594,0.7146597408627098,424,111,0.5351666666666667,0.161,0.30900000000000005,0.691,1.0,0.995,4.0,6.409090909090909,4.0,6.0,0.8427672955974843,0.15723270440251572,8.0,12,discounted_lints,corr,z48_a0p5_corr_pruned_top10,48
3146,3,-3.121925311985681,0.5,-4.051993980537216,-0.331719306331076,-4.051993980537216,-4.354104402194207,-4.154157196960151,9.414732574528273,11.977823550637245,0.7965443502814675,433,116,0.5246666666666666,0.16716666666666669,0.31399999999999995,0.686,1.0,0.995,4.0,6.229299363057325,4.0,6.0,0.8471337579617835,0.15286624203821655,9.0,12,discounted_lints,corr,z48_a0p5_corr_pruned_top10,48
3142,3,-2.148563813102615,0.5,-3.197791941219682,0.999120571248587,-3.197791941219682,-2.214585295708371,-4.6221431816685365,8.53189706926366,9.810472339933686,0.778596941960028,389,96,0.5413333333333333,0.129,0.268,0.732,1.0,0.995,4.0,7.492537313432836,4.0,7.0,0.7985074626865671,0.20149253731343283,11.0,13,discounted_lints,corr,z48_a0p5_corr_pruned_top10,48
