seed,n_symbols,seed_dro_score,dro_alpha,seed_dro_min_aggregate_half,mean_symbol_h1_return_pct,mean_symbol_h2_return_pct,mean_symbol_full_return_pct,median_symbol_full_return_pct,median_drawdown_abs,max_drawdown_abs,median_profit_factor,total_trades,min_symbol_trades,mean_executed_action_1_ratio,mean_constraint_applied_ratio,mean_forced_singleton_ratio,mean_decision_point_ratio,mean_bandit_consulted_ratio,mean_pending_update_queued_ratio,median_holding_bars,mean_holding_bars,p25_holding_bars,p75_holding_bars,share_trades_closed_before_horizon,share_trades_closed_after_horizon,median_time_between_entries,confirmation_seed,original_trial_number,confirmation_rank,bandit_name,method_group,set_name,z_window
8016,3,-3.483642420151341,0.5,-4.563709562028784,-0.24344099451901377,-4.563709562028784,-4.762905763888036,-7.258904792595732,9.53587737393602,11.39166848418176,0.6797558711777933,403,89,0.5525,0.13666666666666666,0.3075,0.6925,1.0,0.995,4.0,6.562091503267974,4.0,6.0,0.8385093167701864,0.16149068322981366,9.0,8016,14,2,discounted_lints,corr,z48_a0p5_corr_pruned_top10,48
8017,3,-2.7303342584711108,0.5,-3.842905386789863,0.607379126485145,-3.842905386789863,-3.2207706263494784,-6.391989016917332,9.636734989022832,9.745375846581073,0.7263619149799316,407,98,0.5285,0.14233333333333334,0.29600000000000004,0.704,1.0,0.995,4.0,6.594594594594595,4.0,6.25,0.8695652173913043,0.13043478260869565,9.0,8017,14,2,discounted_lints,corr,z48_a0p5_corr_pruned_top10,48
8018,3,-2.704700535104233,0.5,-3.9729608091585025,1.1000802870585764,-3.9729608091585025,-2.907916845292347,-4.589299596939467,7.831533244739253,11.053005509011339,0.7565979470661729,408,103,0.5275,0.14133333333333334,0.2995,0.7005,1.0,0.995,4.0,6.476510067114094,4.0,6.0,0.8525641025641025,0.14743589743589744,9.0,8018,14,2,discounted_lints,corr,z48_a0p5_corr_pruned_top10,48
8019,3,-2.5126580456209853,0.5,-3.5514765418576304,0.6037974430889492,-3.5514765418576304,-2.942925971795345,-5.326140425340087,8.584844530072699,9.052957790091575,0.7568580697007437,412,94,0.5435,0.14016666666666666,0.30000000000000004,0.7,1.0,0.995,4.0,6.7,4.0,6.0,0.86,0.14,9.0,8019,14,2,discounted_lints,corr,z48_a0p5_corr_pruned_top10,48
8020,3,-2.537235355422836,0.5,-3.723764877065664,1.022353209505648,-3.723764877065664,-2.7132139189546116,-3.187987048745855,8.976241743842406,9.062479728118056,0.8284549182273753,418,107,0.5331666666666667,0.14416666666666667,0.30200000000000005,0.698,1.0,0.995,4.0,6.602649006622516,4.0,6.25,0.84375,0.15625,9.0,8020,14,2,discounted_lints,corr,z48_a0p5_corr_pruned_top10,48
8021,3,-2.6765620625429563,0.5,-3.800624933165164,0.6956265493236654,-3.800624933165164,-3.0851030904558434,-5.10019988178223,8.263088676435238,10.550050881392481,0.7276221865048556,399,92,0.5338333333333333,0.13383333333333333,0.29200000000000004,0.708,1.0,0.995,4.0,6.828767123287672,4.0,6.0,0.8493150684931506,0.1506849315068493,9.0,8021,14,2,discounted_lints,corr,z48_a0p5_corr_pruned_top10,48
8022,3,-2.0280060653645355,0.5,-2.8566943583950803,0.4580588137270987,-2.8566943583950803,-2.385973702709354,-4.533371119475039,7.671734110434725,8.777569074726765,0.7669932508133568,420,96,0.5375,0.14583333333333334,0.31200000000000006,0.688,1.0,0.995,4.0,6.269230769230769,4.0,6.0,0.8653846153846154,0.1346153846153846,9.0,8022,14,2,discounted_lints,corr,z48_a0p5_corr_pruned_top10,48
8023,3,-2.282873563664175,0.5,-3.6919306823894034,1.9442977925115106,-3.6919306823894034,-1.809845548156271,-3.220061950934505,9.593333751944854,9.92620330611037,0.8016417849420535,404,98,0.5301666666666667,0.13783333333333334,0.28200000000000003,0.718,1.0,0.995,4.0,7.035460992907802,4.0,6.0,0.8297872340425532,0.1702127659574468,9.0,8023,14,2,discounted_lints,corr,z48_a0p5_corr_pruned_top10,48
8024,3,-3.3609573084878215,0.5,-4.448405915352127,-0.09861148789490626,-4.448405915352127,-4.498962098166463,-7.103561393329116,9.667918601137583,11.124589564175757,0.6637170471807116,412,96,0.5465,0.14016666666666666,0.30200000000000005,0.698,1.0,0.995,4.0,6.6490066225165565,4.0,6.0,0.8606060606060606,0.1393939393939394,9.0,8024,14,2,discounted_lints,corr,z48_a0p5_corr_pruned_top10,48
8000,3,-2.5618823335830614,0.5,-3.751428011123096,1.0067546990370417,-3.751428011123096,-2.7403845112436094,-5.91270622288601,9.057623047413067,9.267851187323295,0.7519532896011352,408,94,0.5318333333333333,0.14283333333333334,0.29800000000000004,0.702,1.0,0.995,4.0,6.563758389261745,4.0,6.0,0.8590604026845637,0.14093959731543623,8.0,8000,40,3,discounted_lints,corr,z48_a0p5_corr_pruned_top10,48
