bandit_name,method_group,set_name,z_window,original_trial_number,confirmation_rank_by_main_dro,original_objective_score,confirmation_objective_score,confirmation_feasible,confirmation_complete,n_confirmation_seeds_expected,n_confirmation_seeds_used,n_confirmation_seeds_missing,memory_horizon_bars,n_confirmation_seeds,confirmation_n_seeds,confirmation_seeds_used,confirmation_dro_alpha,confirmation_dro_minimax_median,confirmation_dro_minimax_mean,confirmation_dro_minimax_std,confirmation_dro_minimax_min,confirmation_dro_minimax_max,confirmation_dro_pure_min_median,confirmation_dro_pure_min_mean,confirmation_dro_pure_min_std,confirmation_h1_mean_aggregate_median,confirmation_h2_mean_aggregate_median,confirmation_full_mean_aggregate_median,confirmation_median_max_drawdown_abs,confirmation_median_profit_factor,confirmation_median_total_trades,confirmation_median_min_symbol_trades,confirmation_median_holding_bars_overall,confirmation_mean_holding_bars_overall,confirmation_p25_holding_bars_overall,confirmation_p75_holding_bars_overall,confirmation_share_trades_closed_before_horizon_overall,confirmation_share_trades_closed_after_horizon_overall,confirmation_median_time_between_entries_overall,confirmation_forced_singleton_ratio_overall,confirmation_decision_point_ratio_overall,confirmation_bandit_consulted_ratio_overall,confirmation_pending_update_queued_ratio_overall,param_bandit_type,param_lambda_prior,param_reward_clip,param_discount_factor,param_noise_std,confirmation_is_fallback_any,confirmation_is_fallback_infeasible
discounted_lints,corr,z48_a0p5_corr_pruned_top10,48,40,3,-2.343976971676416,-2.54726209987108,True,True,25,25,0,447.1080146910576,25,25,8000|8001|8002|8003|8004|8005|8006|8007|8008|8009|8010|8011|8012|8013|8014|8015|8016|8017|8018|8019|8020|8021|8022|8023|8024,0.5,-2.54726209987108,-2.606871087108262,0.5853743743624931,-3.926450623036825,-1.1925999366461466,-3.5641982560097873,-3.6301566167128594,0.7265985623910265,0.5016384667199411,-3.5641982560097873,-3.0499281539249523,8.64032778402506,0.7461716744832777,408.0,95.0,4.0,6.52317880794702,4.0,6.0,0.8509316770186336,0.14906832298136646,9.0,0.30600000000000005,0.694,1.0,0.995,discounted_lints,0.60425844975987,0.1,0.9977634039937956,0.0031120036514668,False,False
discounted_lints,hybrid,z72_a0p5_hybrid_corr5_bsstablehie5_top10,72,44,2,-0.9706657293931118,-1.1051733039695404,True,True,25,25,0,449.42550053126655,25,25,8000|8001|8002|8003|8004|8005|8006|8007|8008|8009|8010|8011|8012|8013|8014|8015|8016|8017|8018|8019|8020|8021|8022|8023|8024,0.5,-1.1051733039695404,-1.3916316659684533,0.893284536551663,-3.4981457948420362,-0.07757542075865854,-1.3916307687066347,-1.693888297517005,1.0118565352072737,-0.8333274438334315,-1.3916307687066347,-1.804935719902993,4.291888234769681,0.7794379928136143,189.0,51.0,4.0,7.3428571428571425,4.0,7.0,0.8192771084337349,0.18072289156626506,13.0,0.11950000000000005,0.8805,1.0,0.995,discounted_lints,0.6589189740952492,0.1,0.9977749371167904,0.0022048611431712,False,False
