trial_number,study_name,bandit_name,method_group,set_name,z_window,n_market_features,feature_list,memory_horizon_bars,objective_score,valid,objective_metric_name,constraints_values,cv_min_symbol_trades,cv_finite_objective,observed_dro_minimax_median,observed_dro_pure_min_median,dro_alpha,observed_median_max_drawdown_abs,observed_median_profit_factor,observed_median_total_trades,observed_median_min_symbol_trades,n_seeds,seeds_used,dro_minimax_median,dro_minimax_mean,dro_minimax_std,dro_minimax_min,dro_minimax_max,dro_pure_min_median,dro_pure_min_mean,dro_pure_min_std,h1_mean_aggregate_median,h2_mean_aggregate_median,full_mean_aggregate_median,median_max_drawdown_abs,median_profit_factor,median_total_trades,median_min_symbol_trades,median_holding_bars_overall,mean_holding_bars_overall,p25_holding_bars_overall,p75_holding_bars_overall,share_trades_closed_before_horizon_overall,share_trades_closed_after_horizon_overall,median_time_between_entries_overall,forced_singleton_ratio_overall,decision_point_ratio_overall,bandit_consulted_ratio_overall,pending_update_queued_ratio_overall,param_bandit_type,param_reward_clip,param_lambda_prior,param_discount_factor,param_noise_std,optuna_param_lambda_prior,optuna_param_one_minus_gamma,optuna_param_noise_std,param_ucb_alpha,optuna_param_ucb_alpha,diagnostic_rank
29,discounted_lints__corr__z48_a0p5_corr_pruned_top10,discounted_lints,corr,z48_a0p5_corr_pruned_top10,48,10,MOM_pct_14_z|MACD_hist_pct_z|dist_to_low_24_sqrt_z|MOM_pct_30_z|range_sqrt_z|bb_width_20_sqrt_z|vol_ratio_72_log1p_z|body_sqrt_z|ret_accel_6_24_z|NATR_14_z,322.9527902740556,-3.2294753746889038,True,dro_minimax_median,"[-51.0, 0.0]",-51.0,0.0,-3.2294753746889038,-4.484777096243927,0.5,8.993056780793507,0.7058123175972676,423.0,101.0,5,3142|3143|3144|3145|3146,-3.2294753746889038,-3.2448519895552748,0.3928043813236166,-3.747802816836789,-2.735211521798788,-4.484777096243927,-4.460705984866925,0.5633717936129153,0.5364297899761672,-4.484777096243927,-3.9436495744543074,8.993056780793507,0.7058123175972676,423.0,101.0,4.0,6.135802469135802,4.0,5.5,0.85625,0.14375,8.0,0.3159999999999999,0.684,1.0,0.995,discounted_lints,0.1,0.6154814376884818,0.9969035721934733,0.0040676368861266,0.6154814376884818,0.0030964278065267,0.0040676368861266,,,28
3,discounted_lints__corr__z48_a0p5_corr_pruned_top10,discounted_lints,corr,z48_a0p5_corr_pruned_top10,48,10,MOM_pct_14_z|MACD_hist_pct_z|dist_to_low_24_sqrt_z|MOM_pct_30_z|range_sqrt_z|bb_width_20_sqrt_z|vol_ratio_72_log1p_z|body_sqrt_z|ret_accel_6_24_z|NATR_14_z,445.7148152690879,-3.3200165345420785,True,dro_minimax_median,"[-43.0, 0.0]",-43.0,0.0,-3.3200165345420785,-4.384914220224078,0.5,9.406801331500446,0.7012321518200234,402.0,93.0,5,3142|3143|3144|3145|3146,-3.3200165345420785,-3.2702007996247984,0.420291162932298,-3.657113567523652,-2.640767453200873,-4.384914220224078,-4.372187277731581,0.4704151598420751,-0.1253234774960791,-4.384914220224078,-4.436883444827581,9.406801331500446,0.7012321518200234,402.0,93.0,4.0,6.527027027027027,4.0,6.0,0.8456375838926175,0.1543624161073825,9.0,0.2975,0.7025,1.0,0.995,discounted_lints,0.1,6.892590636575401,0.9977564129220244,0.0017980330440959,6.892590636575401,0.0022435870779755,0.0017980330440959,,,29
46,discounted_lints__corr__z48_a0p5_corr_pruned_top10,discounted_lints,corr,z48_a0p5_corr_pruned_top10,48,10,MOM_pct_14_z|MACD_hist_pct_z|dist_to_low_24_sqrt_z|MOM_pct_30_z|range_sqrt_z|bb_width_20_sqrt_z|vol_ratio_72_log1p_z|body_sqrt_z|ret_accel_6_24_z|NATR_14_z,243.20342301320005,-3.334121469878819,True,dro_minimax_median,"[-69.0, 0.0]",-69.0,0.0,-3.334121469878819,-4.386268757918802,0.5,8.457204763323322,0.791624802120415,440.0,119.0,5,3142|3143|3144|3145|3146,-3.334121469878819,-3.515936976161796,0.4909233914002878,-4.333025983417196,-3.112895118122696,-4.386268757918802,-4.6519737521985,0.6374093367975232,-0.1776796057588699,-4.386268757918802,-4.57310064501926,8.457204763323322,0.791624802120415,440.0,119.0,4.0,6.25,4.0,5.0,0.8543046357615894,0.1456953642384106,8.0,0.3115,0.6885,1.0,0.995,discounted_lints,0.1,1.263653629017729,0.9958882157676467,0.0012762878297298,1.263653629017729,0.0041117842323531,0.0012762878297298,,,30
23,discounted_lints__corr__z48_a0p5_corr_pruned_top10,discounted_lints,corr,z48_a0p5_corr_pruned_top10,48,10,MOM_pct_14_z|MACD_hist_pct_z|dist_to_low_24_sqrt_z|MOM_pct_30_z|range_sqrt_z|bb_width_20_sqrt_z|vol_ratio_72_log1p_z|body_sqrt_z|ret_accel_6_24_z|NATR_14_z,419.63015606497447,-3.408743836480556,True,dro_minimax_median,"[-84.0, 0.0]",-84.0,0.0,-3.408743836480556,-4.584825675940348,0.5,9.927869837022552,0.7615704725057147,467.0,134.0,5,3142|3143|3144|3145|3146,-3.408743836480556,-3.741130147541248,0.7541371425203286,-5.06249713399599,-3.20024252026649,-4.584825675940348,-4.854821185409596,0.9216133161894148,-0.0839093544286314,-4.584825675940348,-4.740787590141193,9.927869837022552,0.7615704725057147,467.0,134.0,4.0,6.449704142011834,4.0,7.0,0.8417721518987342,0.1582278481012658,9.0,0.3255,0.6745,1.0,0.995,discounted_lints,0.1,0.5437859665920957,0.9976169491502296,0.0178622357668909,0.5437859665920957,0.0023830508497705,0.0178622357668909,,,31
1,discounted_lints__corr__z48_a0p5_corr_pruned_top10,discounted_lints,corr,z48_a0p5_corr_pruned_top10,48,10,MOM_pct_14_z|MACD_hist_pct_z|dist_to_low_24_sqrt_z|MOM_pct_30_z|range_sqrt_z|bb_width_20_sqrt_z|vol_ratio_72_log1p_z|body_sqrt_z|ret_accel_6_24_z|NATR_14_z,360.83330673168297,-3.446870938789453,True,dro_minimax_median,"[-74.0, 0.0]",-74.0,0.0,-3.446870938789453,-4.408176044621929,0.5,9.181938419181968,0.7682558206241703,455.0,124.0,5,3142|3143|3144|3145|3146,-3.446870938789453,-3.4170575390428013,0.2473887295419677,-3.7150733079532094,-3.0840605962497376,-4.408176044621929,-4.460942177415776,0.5718061772622075,-0.5629556212920236,-4.408176044621929,-4.901856561566768,9.181938419181968,0.7682558206241703,455.0,124.0,4.0,6.293413173652695,4.0,6.0,0.8666666666666667,0.1333333333333333,8.0,0.3239999999999999,0.676,1.0,0.995,discounted_lints,0.1,3.672477322050449,0.9972286372090824,0.0124967214738945,3.672477322050449,0.0027713627909177,0.0124967214738945,,,32
11,discounted_lints__corr__z48_a0p5_corr_pruned_top10,discounted_lints,corr,z48_a0p5_corr_pruned_top10,48,10,MOM_pct_14_z|MACD_hist_pct_z|dist_to_low_24_sqrt_z|MOM_pct_30_z|range_sqrt_z|bb_width_20_sqrt_z|vol_ratio_72_log1p_z|body_sqrt_z|ret_accel_6_24_z|NATR_14_z,317.2937407212953,-3.4569702108761726,True,dro_minimax_median,"[-59.0, 0.0]",-59.0,0.0,-3.4569702108761726,-4.77290640804537,0.5,9.019696786631847,0.7306409502380118,425.0,109.0,5,3142|3143|3144|3145|3146,-3.4569702108761726,-3.364949297432658,0.2422613905740443,-3.5668035698919063,-3.004566864560988,-4.77290640804537,-4.608209868296686,0.3028789023368645,0.4444287865719339,-4.77290640804537,-4.364474701822116,9.019696786631847,0.7306409502380118,425.0,109.0,4.0,6.153846153846154,4.0,6.0,0.8653846153846154,0.1346153846153846,8.0,0.3155,0.6845,1.0,0.995,discounted_lints,0.1,0.6330431132136766,0.9968483462745696,0.0023244923018536,0.6330431132136766,0.0031516537254303,0.0023244923018536,,,33
30,discounted_lints__corr__z48_a0p5_corr_pruned_top10,discounted_lints,corr,z48_a0p5_corr_pruned_top10,48,10,MOM_pct_14_z|MACD_hist_pct_z|dist_to_low_24_sqrt_z|MOM_pct_30_z|range_sqrt_z|bb_width_20_sqrt_z|vol_ratio_72_log1p_z|body_sqrt_z|ret_accel_6_24_z|NATR_14_z,326.1851770881085,-3.772739044673228,True,dro_minimax_median,"[-63.0, 0.0]",-63.0,0.0,-3.772739044673228,-4.8472019355471705,0.5,9.97455062985363,0.7169721440713431,441.0,113.0,5,3142|3143|3144|3145|3146,-3.772739044673228,-3.684020691800454,0.7639533674571608,-4.769489206866448,-2.659219671819746,-4.8472019355471705,-4.928191211303664,0.873698219877866,0.0668641555862918,-4.8472019355471705,-4.96123778805458,9.97455062985363,0.7169721440713431,441.0,113.0,4.0,6.253164556962025,4.0,5.75,0.8544303797468354,0.1455696202531645,8.0,0.3175,0.6825,1.0,0.995,discounted_lints,0.1,0.6458097488724203,0.9969342567650464,0.0094338790163204,0.6458097488724203,0.0030657432349535,0.0094338790163204,,,34
4,discounted_lints__corr__z48_a0p5_corr_pruned_top10,discounted_lints,corr,z48_a0p5_corr_pruned_top10,48,10,MOM_pct_14_z|MACD_hist_pct_z|dist_to_low_24_sqrt_z|MOM_pct_30_z|range_sqrt_z|bb_width_20_sqrt_z|vol_ratio_72_log1p_z|body_sqrt_z|ret_accel_6_24_z|NATR_14_z,292.68283630105145,-3.7999565079893247,True,dro_minimax_median,"[-85.0, 0.0]",-85.0,0.0,-3.7999565079893247,-5.19015483444291,0.5,9.858740581059257,0.7081921402561165,472.0,135.0,5,3142|3143|3144|3145|3146,-3.7999565079893247,-3.9315914961022576,0.4538730339365295,-4.431786726824643,-3.4131782707505285,-5.19015483444291,-5.1166289499225845,0.692351097565805,-0.1396081843561473,-5.19015483444291,-5.903288887710223,9.858740581059257,0.7081921402561165,472.0,135.0,4.0,6.173913043478261,4.0,6.0,0.86875,0.13125,8.0,0.3235,0.6765,1.0,0.995,discounted_lints,0.1,4.605578395334537,0.9965833322765418,0.0136188343766292,4.605578395334537,0.0034166677234581,0.0136188343766292,,,35
47,discounted_lints__corr__z48_a0p5_corr_pruned_top10,discounted_lints,corr,z48_a0p5_corr_pruned_top10,48,10,MOM_pct_14_z|MACD_hist_pct_z|dist_to_low_24_sqrt_z|MOM_pct_30_z|range_sqrt_z|bb_width_20_sqrt_z|vol_ratio_72_log1p_z|body_sqrt_z|ret_accel_6_24_z|NATR_14_z,353.5815215380356,-3.8248749283620342,True,dro_minimax_median,"[-57.0, 0.0]",-57.0,0.0,-3.8248749283620342,-5.32002824521944,0.5,9.837651865410455,0.7033387043984632,404.0,107.0,5,3142|3143|3144|3145|3146,-3.8248749283620342,-3.744950441356372,1.012819914656931,-5.170856117180838,-2.64934734198699,-5.32002824521944,-5.020859818251351,1.3130046297357916,0.4306388990137466,-5.32002824521944,-4.65590695574943,9.837651865410455,0.7033387043984632,404.0,107.0,4.0,6.707482993197279,4.0,6.0,0.8367346938775511,0.1632653061224489,9.0,0.294,0.706,1.0,0.995,discounted_lints,0.1,22.54030178873006,0.9971717979049072,0.0052162993772649,22.54030178873006,0.0028282020950928,0.0052162993772649,,,36
22,discounted_lints__corr__z48_a0p5_corr_pruned_top10,discounted_lints,corr,z48_a0p5_corr_pruned_top10,48,10,MOM_pct_14_z|MACD_hist_pct_z|dist_to_low_24_sqrt_z|MOM_pct_30_z|range_sqrt_z|bb_width_20_sqrt_z|vol_ratio_72_log1p_z|body_sqrt_z|ret_accel_6_24_z|NATR_14_z,265.4115838132777,-3.860175413646005,True,dro_minimax_median,"[-68.0, 0.0]",-68.0,0.0,-3.860175413646005,-4.690560351219431,0.5,8.663686284263306,0.7803559794640056,448.0,118.0,5,3142|3143|3144|3145|3146,-3.860175413646005,-3.556477039475298,0.5574276649884834,-4.04818229115231,-2.860651155833577,-4.690560351219431,-4.716362282925294,0.7419626284779541,0.107049699204383,-4.690560351219431,-5.029517984839557,8.663686284263306,0.7803559794640056,448.0,118.0,4.0,6.144578313253012,4.0,5.75,0.8580246913580247,0.1419753086419753,8.0,0.3239999999999999,0.676,1.0,0.995,discounted_lints,0.1,0.5414484934972453,0.9962322669356304,0.0060042344597046,0.5414484934972453,0.0037677330643696,0.0060042344597046,,,37
